GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Fuel Remaining (Calculated from vehicle profile)(%),Engine Load(%),Engine Load(Absolute)(%),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Litres Per 100 Kilometer(Long Term Average)(l/100km),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Actual engine % torque(%),Drivers demand engine % torque(%),Engine reference torque(Nm),CO₂ in g/km (Instantaneous)(g/km),CO₂ in g/km (Average)(g/km),GPS vs OBD Speed difference(km/h),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°),GPS Bearing(°),GPS Satellites,Percentage of Idle driving(%),Percentage of Highway driving(%),Percentage of City driving(%),Throttle Position(Manifold)(%),Absolute Throttle Position B(%),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Accelerator PedalPosition F(%),Relative Throttle Position(%),Relative Accelerator Pedal Position(%),Ambient air temp(°C),Trip time(whilst stationary)(s),Trip Time(Since journey start)(s),Run time since engine start(s),Trip time(whilst moving)(s),Speed (GPS)(km/h),Speed (OBD)(km/h),Average trip speed(whilst stopped or moving)(km/h),Average trip speed(whilst moving only)(km/h)
Thu Oct 10 12:11:07 GMT+02:00 2019,10-ott-2019 12:11:06.263,13.401701500000001,42.33252832,10.69,4.288,714.770751953125,127.2,2.28773499,7.475341800000001,5.66394043,-0.01217309,1.31046903,2.74509811,-,181.2480011,14.42458153,0,6.93246555,15.85529709,6.30690956,-,-,-,0,161.67610168,0.04000092,3.89271641,584.92132568,1512,4.28800011,714.77075195,42.33252716,13.40170193,127.19999695,13,6.22430944,0.0,93.77568817,-,-,7.84313726,7.84313726,-,-,0,22,16.1420002,259,372,243.19599915,38.48399734,40,60.46385574,65.17532349
Thu Oct 10 12:11:08 GMT+02:00 2019,10-ott-2019 12:11:07.635,13.40180818,42.33247164,10.68,4.288,714.225341796875,127.1,2.58460999,7.50405884,5.05342102,-0.02117029,1.31046903,3.52941179,-,181.2480011,14.42494965,0,6.93228912,15.85536861,6.30688095,-,-,-,0,160.5982666,0.51600266,3.90779233,584.93640137,1466,4.28800011,714.2253417999999,42.33246994,13.40180779,127.09999847,11,6.19153023,0.0,93.80847168,-,-,7.84313726,7.84313726,-,-,0,22,16.1420002,260,373,244.56900024,38.44800186,39,60.33533096,65.00645447
Thu Oct 10 12:11:10 GMT+02:00 2019,10-ott-2019 12:11:09.011,13.40202069,42.3323532,10.99,3.216,712.9781494140625,126.9,3.46089172,7.27661133,5.55140686,0.01644498,1.31046903,2.74509811,-,181.2480011,14.42531776,0,6.93211222,15.85544109,6.30685186,-,-,-,0,159.53469849,1.55199814,3.92285728,584.95147705,1518.5,3.21600008,712.97814941,42.33235168,13.40202045,126.90000153,12,6.15904713,0.0,93.84095001,-,-,7.84313726,7.84313726,-,-,0,22,16.1420002,261,375,245.94400024,39.56399918,40,60.2142868,64.84615326
Thu Oct 10 12:11:11 GMT+02:00 2019,10-ott-2019 12:11:10.404,13.40212571,42.33229229,10.98,4.288,712.3798828125,129.6,5.01712036,7.67405701,4.07658386,0.03445668,1.31046903,3.92156863,-,181.2480011,14.42568493,0,6.93193579,15.85551643,6.3068223,-,-,-,0,158.48513794,0.56399918,3.93788934,584.9664917,1486,4.28800011,712.37988281,42.33229065,13.40212536,129.6000061,12,6.12646103,0.0,93.87353516,-,-,7.84313726,7.84313726,-,-,0,22,16.1420002,263,376,247.33799744,39.52799606,39,60.08875656,64.68152618
Thu Oct 10 12:11:13 GMT+02:00 2019,10-ott-2019 12:11:11.882,13.40223124,42.33212459,10.71,4.288,712.216796875,163.9,3.52793884,7.99966431,3.09495544,0.13807058,1.31046903,3.13725495,-,181.2480011,14.42605209,0,6.93175888,15.85559273,6.30679178,-,-,-,0,157.44927979,0.91200256,3.95432353,584.98291016,1464.5,3.21600008,712.16540527,42.33221436,13.40218544,145.19999695,12,6.09230947,0.0,93.90769196,-,-,7.84313726,7.84313726,-,-,0,22,16.1420002,264,377,248.81500244,38.08799744,39,59.96470642,64.51898956
Thu Oct 10 12:11:14 GMT+02:00 2019,10-ott-2019 12:11:13.109,13.40225646,42.33202988,10.27,4.288,713.4052734375,171.1,1.91424561,7.8631896999999995,5.70703125,0.00569624,1.31046903,3.92156863,-,181.2480011,14.42642021,0,6.93158245,15.85566998,6.30676079,-,-,-,0,156.42687988,0.44400024,3.96891594,584.99749756,1453.5,4.28800011,713.40527344,42.33203125,13.40225601,171.1000061,14,6.06422615,0.0,93.93577576,-,-,7.84313726,7.84313726,-,-,0,22,16.1420002,266,379,250.04200745,36.97200012,39,59.84210587,64.35848999
Thu Oct 10 12:11:15 GMT+02:00 2019,10-ott-2019 12:11:14.607,13.40228691,42.33193974,9.87,4.288,713.1544189453125,164.0,-2.54615784,6.58468628,7.37339783,0.08213916,1.31046903,5.49019623,-,181.2480011,14.42678738,0,6.93140602,15.85574913,6.30672932,-,-,-,0,155.41767883,0.97200012,3.98308253,585.01171875,1355,4.28800011,713.15441895,42.33193970000001,13.40228653,164.0,13,6.03026724,0.0,93.96973419,-,-,10.98039246,11.76470566,-,-,0,22,16.1420002,267,380,251.54100037,35.53199768,36,59.7034874,64.18125153
Thu Oct 10 12:11:17 GMT+02:00 2019,10-ott-2019 12:11:15.934,13.40245733,42.33185775,9.62,4.288,709.9676513671875,110.5,-2.92204285,7.32211304,6.53781128,0.04952519,1.31046903,61.96078491,-,181.2480011,14.42715454,0,6.93122959,15.85583019,6.30669737,-,-,-,0,154.42141724,1.66400146,3.99649358,585.02508545,1285,4.28800011,709.96765137,42.33185959,13.40245724,110.5,12,6.00054264,0.0,93.99945831,-,-,21.96078491,21.56862831,-,-,12.15686321,22,16.1420002,268,381,252.86700439,34.63199997,35,59.56069183,64
Thu Oct 10 12:11:18 GMT+02:00 2019,10-ott-2019 12:11:17.302,13.4025674,42.33184959,10.67,4.288,709.080810546875,90.8,-0.23574829,8.83285522,4.59371948,0.02354167,1.30684102,99.21569061,-,13.96751976,14.42703724,7.15931797,6.93128586,15.8447876,6.31109238,-,-,-,189.36383057,154.64396667,1.36800003,4.00967789,585.03826904,1368,4.28800011,709.08081055,42.33184814,13.40256786,90.80000305,13,5.97016048,0.0,94.02983856,-,-,27.84313774,27.45098114,-,-,18.03921509,22,16.1420002,270,383,254.23599243,38.41199875,36,59.42528915,63.82715988
Thu Oct 10 12:11:19 GMT+02:00 2019,10-ott-2019 12:11:18.671,13.40270109,42.33184779999999,11.97,3.216,708.680419921875,93.6,0.599823,8.25823975,3.82757568,-0.05071914,1.29778087,91.76470947,-,6.16824722,14.42493629,16.21172333,6.93229532,15.78852844,6.33358049,-,-,-,428.79977417,156.37913513,4.58800125,4.02466583,585.05328369,1596.5,3.21600008,708.68041992,42.33184814,13.40270138,93.59999847,14,5.94010592,0.0,94.05989075,-,-,33.33333206,32.94117737,-,-,24.70588303,22,16.1420002,271,384,255.60400391,43.09199905,43,59.33142853,63.6993866
Thu Oct 10 12:11:21 GMT+02:00 2019,10-ott-2019 12:11:20.169,13.40302488,42.33181629999999,14.58,3.216,707.9632568359375,99.0,1.65087891,8.16247559,3.67913818,-0.09637439,1.28480101,87.84313965,-,5.47684765,14.42265987,18.25829887,6.93338966,15.7289238,6.35758209,-,-,-,482.93167114,158.43292236,2.33600235,4.04233599,585.07092285,1846.5,3.21600008,707.96325684,42.33181763,13.40302467,99.0,14,5.90754032,0.0,94.09246063,-,-,33.33333206,32.54901886,-,-,24.70588303,22,16.1420002,273,386,257.10198975,52.48799896,50,59.27840805,63.61585236
Thu Oct 10 12:11:22 GMT+02:00 2019,10-ott-2019 12:11:21.501,13.4031992,42.33179374,14.57,4.288,707.930419921875,101.0,2.06747437,7.47055054,5.04862976,-0.03803098,1.26834238,87.05882263,-,5.40239286,14.42036629,18.50993156,6.93449259,15.66957569,6.38166094,-,-,-,489.58737183,160.50263977,4.51200104,4.06444931,585.09307861,2110.5,4.28800011,707.93041992,42.33179474,13.4031992,101.0,14,5.87886095,0.0,94.12113953,-,-,18.8235302,7.84313726,-,-,20.3921566,22,16.1420002,274,387,258.43499756,52.45199585,57,59.26553726,63.57575607
Thu Oct 10 12:11:23 GMT+02:00 2019,10-ott-2019 12:11:22.864,13.40340591,42.33176182,16.49,3.216,706.936767578125,101.7,1.50244141,8.6245575,4.35910034,0.01019769,1.25949848,63.52941132,-,10.29933548,14.4193182,9.70916271,6.9349966,15.63888836,6.39418316,-,-,-,256.80715942,161.10079956,0.63600159,4.08622408,585.11480713,1744.5,3.21600008,706.93676758,42.33176041,13.40340614,101.69999695,14,5.8498434999999995,0.0,94.15015411,-,-,30.98039246,30.19607925,-,-,20.3921566,22,16.1420002,275,388,259.79699707,59.36399841,60,59.26966476,63.55421829
Thu Oct 10 12:11:25 GMT+02:00 2019,10-ott-2019 12:11:24.229,13.40380981,42.33169924,17.55,3.216,708.5279541015625,101.8,1.52159119,7.79855347,4.42134094,-0.05792717,1.253631,94.11764526,-,15.4749527,14.41958618,6.46192074,6.93486738,15.63795662,6.39456415,-,-,-,170.91769409,161.16140747,3.63600159,4.10950851,585.13812256,1719,3.21600008,708.5279541,42.33169937,13.40380955,101.80000305,15,5.82104826,0.0,94.17895508,-,-,21.96078491,21.17647171,-,-,12.54901981,22,16.1420002,277,390,261.1619873,63.17999649,63,59.29050446,63.55089951
Thu Oct 10 12:11:26 GMT+02:00 2019,10-ott-2019 12:11:25.587,13.40401386,42.33166482,17.97,3.216,708.560791015625,101.1,2.03874207,7.38674927,4.74217224,-0.06238753,1.24535525,74.50980377,-,12.24460506,14.419034,8.16669178,6.93513346,15.61878586,6.40241337,-,-,-,216.00886536,161.49789429,2.82000351,4.13383913,585.16247559,1804,3.21600008,708.56079102,42.33166504,13.40401363,101.09999847,13,5.79268074,0.0,94.20732117,-,-,20.7843132,18.4313736,-,-,10.98039246,22,16.1420002,278,391,262.51998901,64.69199371,66,59.32777786,63.56547546
Thu Oct 10 12:11:28 GMT+02:00 2019,10-ott-2019 12:11:26.960,13.40444524,42.33159739,17.89,3.216,708.274169921875,100.9,2.11535645,7.56871033,4.87623596,-0.04424794,1.24097621,15.29411793,-,22.84486771,14.42117405,4.37725973,6.93410397,15.65938187,6.38581562,-,-,-,115.77843475,161.21911621,0.84000397,4.1588459,585.18743896,1813,3.21600008,708.27416992,42.33159637,13.40444565,100.90000153,13,5.76427937,0.0,94.23571777,-,-,9.4117651,15.29411793,-,-,0,22,16.1420002,279,393,263.89300537,64.40399933,66,59.36463928,63.57987976
Thu Oct 10 12:11:29 GMT+02:00 2019,10-ott-2019 12:11:28.344,13.40465968,42.33156466,17.85,3.216,708.2581787109375,101.5,1.08105469,7.97332764,4.77328491,-0.00478132,1.23871577,41.96078491,-,116.3745575,14.42154026,0.85927647,6.93392754,15.66052055,6.3853507,-,-,-,22.72784615,160.379776,0.59600067,4.18377209,585.21240234,1801.5,3.21600008,708.25817871,42.33156586,13.40465927,101.5,12,5.73593092,0.0,94.2640686,-,-,22.74509811,21.96078491,-,-,12.54901981,22,16.1420002,281,394,265.27700806,64.26000214,65,59.39560318,63.58823395
Thu Oct 10 12:11:30 GMT+02:00 2019,10-ott-2019 12:11:29.706,13.40487558,42.33152809,18.05,3.216,708.776123046875,102.1,1.78735352,8.36358643,4.90019226,0.00891083,1.23577201,98.8235321,-,38.96245575,14.42190647,2.56651998,6.93375158,15.6616497,6.38489056,-,-,-,67.88440704,159.8225708,1.73999786,4.20877123,585.23736572,1808.5,3.21600008,708.77612305,42.33152771,13.40487576,102.09999847,13,5.70830441,0.0,94.29169464,-,-,21.96078491,20.3921566,-,-,12.15686321,22,16.1420002,282,395,266.63900757,64.97999573,66,59.43169403,63.6023407
Thu Oct 10 12:11:32 GMT+02:00 2019,10-ott-2019 12:11:31.080,13.40532055,42.33146188,18.31,3.216,709.85400390625,102.1,0.81051636,7.53279114,4.50274658,-0.02170056,1.22909927,43.92156982,-,15.32031727,14.42213535,6.52714443,6.93364191,15.65976334,6.38565969,-,-,-,172.64285278,159.89933777,2.08400726,4.23425007,585.26287842,1849,3.21600008,709.85400391,42.33146286,13.40532017,102.09999847,13,5.68070221,0.0,94.31929779,-,-,18.4313736,20.7843132,-,-,8.23529434,22,16.1420002,284,397,268.01300049,65.91599274,68,59.47826004,63.6279068
Thu Oct 10 12:11:33 GMT+02:00 2019,10-ott-2019 12:11:32.444,13.40553748,42.33142582,18.61,3.216,709.933349609375,101.8,1.50483704,7.95896912,4.70146179,-0.03933311,1.22647738,99.60784149,-,44.59801865,14.42250061,2.24220538,6.93346596,15.66088772,6.38520145,-,-,-,59.30629349,159.30056763,2.08400726,4.26018429,585.28881836,1855,3.21600008,709.93334961,42.33142471,13.40553761,101.80000305,14,5.65354443,0.0,94.34645844,-,-,25.88235283,24.70588303,-,-,16.07843208,22,16.1420002,285,398,269.37799072,66.9960022,68,59.52432251,63.65317917
Thu Oct 10 12:11:34 GMT+02:00 2019,10-ott-2019 12:11:33.819,13.40576764,42.33139092,19.19,3.216,710.487548828125,102.3,1.94058228,7.8009490999999995,5.02708435,-0.01809137,1.21574879,58.4313736,-,9.71874714,14.42130756,10.28917789,6.93403959,15.62841702,6.39846754,-,-,-,272.14859009,159.9683075,0.91600037,4.28644276,585.31506348,1922,3.21600008,710.48754883,42.33139038,13.40576744,102.30000305,15,5.62644863,0.0,94.37355042,-,-,19.6078434,15.68627453,-,-,10.58823586,22,16.1420002,286,399,270.75299072,69.08399963,70,59.58064651,63.6896553
Thu Oct 10 12:11:36 GMT+02:00 2019,10-ott-2019 12:11:35.184,13.40621586,42.33131533,19.12,3.216,709.0562744140625,105.3,2.58940125,8.02360535,4.24177551,0.04394652,1.21232569,16.07843208,-,31.28308487,14.42558479,3.19654918,6.93198395,15.71349716,6.36382341,-,-,-,84.54866791,159.52467346,0.98799896,4.31308174,585.3416748,1926.5,3.21600008,709.05627441,42.33131409,13.40621567,105.30000305,14,5.59984446,0.0,94.40015411,-,-,8.62745094,14.11764717,-,-,0,22,16.1420002,288,401,272.11599731,68.83200073,70,59.63636398,63.72571564
Thu Oct 10 12:11:37 GMT+02:00 2019,10-ott-2019 12:11:36.557,13.40643211,42.33126499,19.0,3.216,708.70458984375,107.9,1.99085999,7.94699097,3.89222717,-0.056417999999999996,1.20979559,100,-,104.80656433,14.425951000000001,0.95411885,6.93180799,15.71433258,6.36348486,-,-,-,25.23642731,158.73934937,0.16799927,4.33939505,585.36798096,1920.5,3.21600008,708.70458984,42.3312645,13.40643215,107.90000153,12,5.57327938,0.0,94.42671967,-,-,27.84313774,27.05882454,-,-,18.4313736,22,16.1420002,289,402,273.48999023,68.40000153,69,59.68616867,63.75568008
Thu Oct 10 12:11:39 GMT+02:00 2019,10-ott-2019 12:11:37.926,13.40689167,42.33114535,20.49,3.216,705.4088134765625,115.1,2.78573608,8.44499207,3.53549194,-0.01787899,1.19574869,83.92156982,-,7.52711248,14.42420197,13.28503132,6.93264866,15.67031574,6.38135958,-,-,-,351.38882446,159.85940552,1.51200104,4.36618519,585.39477539,1962,3.21600008,705.40881348,42.33114624,13.40689182,115.09999847,16,5.54704094,0.0,94.45295715,-,-,27.84313774,26.66666794,-,-,18.4313736,22,16.1420002,290,403,274.85998535,73.76399994,72,59.7513237,63.80226135
Thu Oct 10 12:11:40 GMT+02:00 2019,10-ott-2019 12:11:39.299,13.40710395,42.3310546,20.79,3.216,705.886474609375,121.3,3.19752502,7.76742554,3.67434692,-0.00254058,1.18330848,46.66666794,-,9.22721291,14.42288399,10.83728313,6.9332819,15.63586044,6.3954215,-,-,-,286.64596558,160.59228516,2.23600006,4.39438725,585.42297363,2074,3.21600008,705.88647461,42.33105469,13.40710354,121.30000305,15,5.5209918,0.0,94.47901154,-,-,19.2156868,19.6078434,-,-,9.4117651,22,16.1420002,292,405,276.23300171,74.84400177,76,59.83684158,63.87078476
Thu Oct 10 12:11:41 GMT+02:00 2019,10-ott-2019 12:11:40.664,13.40731328,42.33095141,20.7,3.216,705.80078125,126.7,3.43215942,7.21676636,3.76773071,-0.0397482,1.18009484,26.27450943,-,39.3957634,14.423250199999998,2.53829122,6.93310595,15.63708019,6.39492273,-,-,-,67.13775635,160.05519104,1.15599823,4.42341518,585.45202637,2084,3.21600008,705.80078125,42.33095169,13.40731335,126.69999695,15,5.49526119,0.0,94.50473785,-,-,7.84313726,7.84313726,-,-,0,22,16.1420002,293,406,277.60198975,74.52000427,76,59.92146683,63.93854904
Thu Oct 10 12:11:43 GMT+02:00 2019,10-ott-2019 12:11:42.043,13.4076737,42.33069442,19.91,4.288,706.571044921875,135.0,3.43215942,7.89910889,4.61288452,0.00071507,1.17625523,0,-,49.15279007,14.42361546,2.03443027,6.93293047,15.6382885,6.39442825,-,-,-,53.81064224,159.44807434,0.45200348,4.45197773,585.48059082,2034,4.28800011,706.57104492,42.33069611,13.40767384,135.0,14,5.46967649,0.0,94.53032684,-,-,7.84313726,7.84313726,-,-,0,22,16.1420002,294,408,278.97601318,71.67599487,74,59.99479294,63.9944458
Thu Oct 10 12:11:44 GMT+02:00 2019,10-ott-2019 12:11:43.415,13.40781956,42.330560299999995,19.11,4.288,706.6968994140625,141.6,2.97486877,7.48970032,5.09890747,-0.05474261,1.17625523,0,-,181.2480011,14.42398071,0,6.93275499,15.63948727,6.39393854,-,-,-,0,158.54211426,1.67599487,4.47937775,585.50799561,1932,4.28800011,706.69689941,42.33055878,13.40781975,141.6000061,12,5.44434738,0.0,94.5556488,-,-,7.84313726,7.84313726,-,-,0,22,16.1420002,296,409,280.34899902,68.79599762,70,60.04663086,64.02762604
Thu Oct 10 12:11:45 GMT+02:00 2019,10-ott-2019 12:11:44.790,13.40796035,42.33042393,19.09,4.288,706.5865478515625,144.3,1.94297791,7.43942261,5.163543700000001,-0.07556448,1.17625523,0,-,181.2480011,14.42434597,0,6.93257904,15.64067554,6.39345312,-,-,-,0,157.64640808,0.79599762,4.50561714,585.53424072,1877,4.28800011,706.58654785,42.33042526,13.40795994,144.30000305,12,5.41923332,0.0,94.58076477,-,-,7.84313726,7.84313726,-,-,0,22,16.1420002,297,410,281.72299194,68.72399902,68,60.08762741,64.04945374
Thu Oct 10 12:11:47 GMT+02:00 2019,10-ott-2019 12:11:46.147,13.408197400000002,42.33015355,18.12,4.288,706.704345703125,146.8,2.16323853,8.50006104,4.6894989,0.03285891,1.17625523,20.3921566,-,181.2480011,14.42471123,0,6.93240356,15.64185238,6.39297152,-,-,-,0,156.76074219,0.23200226,4.5307579,585.55938721,1794.5,4.28800011,706.7043457000001,42.33015442,13.408197400000002,146.80000305,16,5.39463902,0.0,94.60536194,-,-,21.96078491,21.17647171,-,-,11.76470566,22,16.1420002,299,412,283.08099365,65.23200226,65,60.11281967,64.05464172
Thu Oct 10 12:11:48 GMT+02:00 2019,10-ott-2019 12:11:47.524,13.40830396,42.33002570000001,17.83,3.216,706.5830078125,148.5,1.68200684,7.18563843,4.41654968,-0.00750202,1.17370152,47.45098114,-,77.65366364,14.42507553,1.2877425,6.93222809,15.64302063,6.3924942,-,-,-,34.06076431,156.07527161,0.76799774,4.55564785,585.58422852,1794.5,3.21600008,706.58300781,42.33002472,13.40830421,148.5,14,5.36992693,0.0,94.63007355,-,-,18.4313736,14.90196133,-,-,8.23529434,22,16.1420002,300,413,284.45800781,64.18799591,66,60.1428566,64.06521606
Thu Oct 10 12:11:50 GMT+02:00 2019,10-ott-2019 12:11:49.349,13.4085075,42.32974911,16.92,3.216,706.50537109375,152.1,3.39146423,6.36442566,6.85864258,0.03265167,1.17102325,16.47058868,-,40.65219498,14.42544079,2.45984054,6.93205309,15.64417744,6.39202118,-,-,-,65.06273651,155.56964111,0.84799957,4.58061075,585.60919189,1779.5,3.21600008,706.50537109,42.32975006,13.40850735,152.1000061,13,5.3375392,0.0,94.66246033,-,-,7.84313726,7.84313726,-,-,0,22,16.1420002,302,415,286.28201294,60.91199875,65,60.16751099,64.07026672
Thu Oct 10 12:11:51 GMT+02:00 2019,10-ott-2019 12:11:50.569,13.40859363,42.32963465,13.68,3.216,706.245849609375,152.7,2.63250732,6.92227173,6.39176941,0.02691131,1.16819119,5.09803915,-,114.40593719,14.42580605,0.8740623,6.93187761,15.64532566,6.39155245,-,-,-,23.11893272,154.83787537,10.91199875,4.60982418,585.63842773,1433,3.21600008,706.24584961,42.32963562,13.40859318,152.69999695,12,5.31609392,0.0,94.68390656,-,-,7.84313726,7.84313726,-,-,0,22,16.1420002,303,416,287.50201416,49.2480011,50,60.11616135,63.99462509
Thu Oct 10 12:11:53 GMT+02:00 2019,10-ott-2019 12:11:51.941,13.40870587,42.32943437,10.68,3.216,706.05517578125,153.8,3.38667297,6.3021698,7.56492615,0.00850207,1.16819119,12.15686321,-,181.2480011,14.42617035,0,6.93170214,15.64646339,6.39108753,-,-,-,0,153.98712158,7.2480011,4.62536192,585.6539917,1221,3.21600008,706.05517578,42.32943344,13.40870571,153.80000305,16,5.29218149,0.0,94.70781708,-,-,7.84313726,7.84313726,-,-,0,22,16.1420002,304,418,288.87399292,38.44800186,42,60.02512741,63.87700653
Thu Oct 10 12:11:54 GMT+02:00 2019,10-ott-2019 12:11:53.313,13.40875306,42.32937036,7.48,3.216,706.326171875,154.6,2.35476685,6.77862549,6.18586731,0.00577028,1.16819119,21.17647171,-,181.2480011,14.42653561,0,6.93152714,15.64759254,6.39062643,-,-,-,0,153.1456604,6.44800186,4.63946295,585.66809082,987,3.21600008,706.32617188,42.32936859,13.408753400000002,154.6000061,14,5.268466,0.0,94.73153687,-,-,7.84313726,7.84313726,-,-,0,22,16.1420002,306,419,290.24700928,26.9279995,32,59.88499832,63.70744705
Thu Oct 10 12:11:55 GMT+02:00 2019,10-ott-2019 12:11:54.675,13.40879218,42.3293222,5.69,3.216,706.22265625,154.2,1.65567017,7.44421387,5.51548767,-0.010676,1.16729355,29.41176605,-,106.54673767,14.42689991,0.93853569,6.93135166,15.6487112,6.39016962,-,-,-,24.82425308,152.44825745,5.9279995,4.64954758,585.67816162,872,3.21600008,706.22265625,42.32932281,13.408792499999999,154.19999695,15,5.24514961,0.0,94.75485229,-,-,7.84313726,7.84313726,-,-,0,22,16.1420002,307,420,291.60900879,20.48399925,21,59.69154358,63.48147964
Thu Oct 10 12:11:57 GMT+02:00 2019,10-ott-2019 12:11:56.047,13.40884114,42.32923945,4.42,3.216,705.6278076171875,153.6,1.3372344999999999,8.00445557,4.39021301,-0.04045159,1.16638505,34.50980377,-,52.11305618,14.42726517,1.91886497,6.93117666,15.64982128,6.38971663,-,-,-,50.7539444,151.89855957,0.09199905,4.65654659,585.68518066,833,3.21600008,705.62780762,42.32923889,13.40884113,153.6000061,14,5.22186947,0.0,94.77812958,-,-,12.94117641,15.29411793,-,-,0,22,16.1420002,308,422,292.98098755,15.9119997,16,59.47524643,63.23157883
Thu Oct 10 12:11:58 GMT+02:00 2019,10-ott-2019 12:11:57.420,13.40886479,42.32919778,5.0,3.216,706.481201171875,153.6,1.02598572,8.44259644,4.04066467,-0.02227923,1.16509664,77.64705658,-,24.96809196,14.42992783,4.00502872,6.92989731,15.69641304,6.37074995,-,-,-,105.93292999,151.65142822,1.0880003,4.66283035,585.69146729,1031,3.21600008,706.48120117,42.32919693,13.40886497,153.6000061,12,5.19879532,0.0,94.80120087,-,-,23.52941132,22.74509811,-,-,13.33333397,22,16.1420002,310,423,294.35299683,18,17,59.26601028,62.98952866
Thu Oct 10 12:11:59 GMT+02:00 2019,10-ott-2019 12:11:58.786,13.40889705,42.32914748,6.27,3.216,706.391357421875,153.2,1.19837952,8.27738953,4.31359863,-0.02113754,1.16075337,99.60784149,-,6.05203438,14.42781162,16.52302551,6.93091393,15.64843082,6.39028406,-,-,-,437.03375244,153.17753601,4,4.67025137,585.69885254,1265,3.21600008,706.39135742,42.32914734,13.408897400000003,153.19999695,14,5.17597437,0.0,94.82402802,-,-,21.17647171,20,-,-,12.15686321,22,16.1420002,311,424,295.72198486,22.5719986,22,59.08333206,62.77604294
Thu Oct 10 12:12:01 GMT+02:00 2019,10-ott-2019 12:12:00.163,13.40896935,42.32902943,8.18,3.216,705.94580078125,153.4,1.91424561,7.82728577,5.46282959,0.00192267,1.1541847,70.98039246,-,5.13184118,14.42546463,19.4857769,6.93204165,15.59636879,6.41161585,-,-,-,515.39849854,155.10424805,5.4280014,4.67977238,585.70837402,1670,3.21600008,705.94580078,42.32902908,13.40896893,153.3999939,12,5.15327024,0.0,94.84673309,-,-,18.4313736,7.84313726,-,-,9.01960754,22,16.1420002,313,426,297.0960083,29.44799995,28,58.93170547,62.59585571
Thu Oct 10 12:12:02 GMT+02:00 2019,10-ott-2019 12:12:01.525,13.40900818,42.32895864,8.29,3.216,706.405029296875,153.4,1.97888184,7.81291199,5.45803833,-0.0233178,1.1504463,16.07843208,-,11.47206974,14.42471886,8.71664143,6.93240023,15.57605171,6.41997862,-,-,-,230.55500793,155.50346375,0.55200005,4.69077635,585.71936035,1355.5,3.21600008,706.4050292999999,42.32896042,13.40900803,153.3999939,13,5.13087845,0.0,94.86912537,-,-,7.84313726,7.84313726,-,-,0,23,16.1420002,314,427,298.4630127,29.84399986,30,58.79126358,62.42783356
Thu Oct 10 12:12:04 GMT+02:00 2019,10-ott-2019 12:12:02.903,13.409094400000003,42.32882418,7.48,3.216,706.1484375,153.5,1.777771,7.95178223,5.15875244,-0.032535800000000004,1.14926052,12.15686321,-,95.20840454,14.42508316,1.0503056,6.93222523,15.57747841,6.41939068,-,-,-,27.78056335,154.83123779,0.84399986,4.70201111,585.73059082,1115.5,3.21600008,706.1484375,42.32882309,13.40909481,153.5,14,5.10858345,0.0,94.89141846,-,-,7.84313726,7.84313726,-,-,0,23,16.1420002,315,428,299.83599854,26.9279995,29,58.64734268,62.25640869
Thu Oct 10 12:12:05 GMT+02:00 2019,10-ott-2019 12:12:04.275,13.40913309,42.32876509,6.59,3.216,705.674072265625,153.5,1.55989075,7.54956055,4.90736389,-0.01858054,1.14825022,19.6078434,-,141.26219177,14.42544651,0.70788878,6.93205023,15.57889366,6.41880751,-,-,-,18.72364616,154.11862183,1.9279995,4.71231604,585.74090576,986,3.21600008,705.67407227,42.32876587,13.40913296,153.5,12,5.08648157,0.0,94.91352081,-,-,7.84313726,7.84313726,-,-,0,23,16.1420002,317,430,301.20901489,23.72399902,25,58.48557663,62.06632614
Thu Oct 10 12:12:06 GMT+02:00 2019,10-ott-2019 12:12:05.647,13.40917468,42.32871498,6.37,3.216,705.80810546875,152.8,1.52877808,7.623779300000001,4.49555969,-0.02116716,1.14731681,20.3921566,-,85.57865906,14.42581081,1.16849136,6.93187523,15.58029747,6.4182291,-,-,-,30.90657616,153.47689819,0.72399902,4.72144938,585.75006104,900,3.21600008,705.80810547,42.32871628,13.40917492,152.80000305,14,5.0646019,0.0,94.93540192,-,-,12.15686321,12.15686321,-,-,0,23,16.1420002,318,431,302.57998657,22.93199921,23,58.31578827,61.8680191
Thu Oct 10 12:12:08 GMT+02:00 2019,10-ott-2019 12:12:07.004,13.40924582,42.32861178,6.3,4.288,705.53271484375,171.4,-3.77438354,1.83938599,8.06771851,0.1746235,1.14635396,66.66666412,-,73.84564972,14.42617416,1.35414767,6.93170023,15.58168888,6.41765594,-,-,-,35.81718063,152.86726379,0.2120018,4.7302022,585.75878906,894.5,4.28800011,705.53271484,42.32861328,13.40924549,171.3999939,14,5.04305124,0.0,94.95694733,-,-,18.4313736,18.4313736,-,-,6.66666698,23,16.1420002,319,433,303.94198608,22.68000031,23,58.14761734,61.6717186
