GPS Time,Device Time,Longitude,Latitude,GPS Speed (Meters/second),Horizontal Dilution of Precision,Altitude,Bearing,G(x),G(y),G(z),G(calibrated),Timing Advance(°),Fuel Remaining (Calculated from vehicle profile)(%),Engine Load(%),Engine Load(Absolute)(%),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Litres Per 100 Kilometer(Long Term Average)(l/100km),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Distance to empty (Estimated)(km),Fuel used (trip)(l),Turbo Pressure Control(psi),Actual engine % torque(%),Drivers demand engine % torque(%),Engine reference torque(Nm),Fuel cost (trip)(cost),CO₂ in g/km (Instantaneous)(g/km),CO₂ in g/km (Average)(g/km),GPS vs OBD Speed difference(km/h),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Distance travelled with MIL/CEL lit(km),Distance travelled since codes cleared(km),Volumetric Efficiency (Calculated)(%),EGR Commanded(%),EGR Error(%),Fuel Rate (direct from ECU)(L/m),Fuel flow rate/minute(cc/min),Fuel flow rate/hour(l/hr),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°),GPS Bearing(°),GPS Satellites,Fuel Level (From Engine ECU)(%),NOx Post SCR(ppm),NOx Pre SCR(ppm),O2 Sensor1 Equivalence Ratio,O2 Sensor1 Equivalence Ratio(alternate),O2 Sensor2 Equivalence Ratio,O2 Sensor3 Equivalence Ratio,O2 Sensor4 Equivalence Ratio,O2 Sensor5 Equivalence Ratio,O2 Sensor6 Equivalence Ratio,O2 Sensor7 Equivalence Ratio,O2 Sensor8 Equivalence Ratio,O2 Volts Bank 1 sensor 1(V),O2 Volts Bank 1 sensor 2(V),O2 Volts Bank 1 sensor 3(V),O2 Volts Bank 1 sensor 4(V),O2 Volts Bank 2 sensor 1(V),O2 Volts Bank 2 sensor 2(V),Percentage of Idle driving(%),Percentage of Highway driving(%),Percentage of City driving(%),Throttle Position(Manifold)(%),Absolute Throttle Position B(%),Relative Throttle Position(%),Relative Accelerator Pedal Position(%),Fuel pressure(psi),Intake Manifold Pressure(psi),Fuel Rail Pressure(psi),Exhaust Pressure(psi),Turbo Boost & Vacuum Gauge,Driver
Wed Oct 09 10:41:34 GMT+02:00 2019,09-ott-2019 10:41:36.189,13.92804443,42.05107289,6.91,5.36,454.68243408203125,318.1,1.1026001,7.96614075,5.278472900000001,-0.02310499,99.9041214,20.3921566,-,6.02306843,5.99969196,16.60248756,16.66717529,5.99969196,16.66717529,-,-,-,439.13549805,428.77853394,1.12400055,0.38568193,0.38568196,1615,5.36000013,454.68243408,42.05107117,13.92804432,318.10000610000003,17,9.84747028,0,90.15252686,-,-,7.84313726,7.84313726,-,-,0.78431374,15,4.97800016,69,111,64.45099640000001,24.87599945,26,23.79999924,24.5,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Wed Oct 09 10:41:38 GMT+02:00 2019,09-ott-2019 10:41:37.725,13.92782169,42.05128238,6.82,5.36,456.09381103515625,318.1,1.1026001,7.96614075,5.278472900000001,-0.02310499,99.90167236,0,-,6.12756681,6.00345325,16.3193531,16.65673256,6.00345325,16.65673256,-,-,-,431.64657593,428.88095093,0.87599945,0.39500833,0.39500833,1522,5.36000013,456.09381104,42.05128098,13.92782211,318.10000610000003,18,9.6335125,0,90.36648559999999,-,-,8.23529434,10.1960783,-,-,0,15,4.97800016,70,113,65.99299622,24.55200005,24,23.80555534,24.48571396,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Wed Oct 09 10:41:40 GMT+02:00 2019,09-ott-2019 10:41:39.030,13.92773959,42.0513831,5.89,10.72,453.6500244140625,318.7,1.1026001,7.96614075,5.278472900000001,-0.02310499,99.89942169,21.96078491,-,7.03844166,6.03302431,14.20739555,16.57509041,6.03302431,16.57509041,-,-,-,375.78533936,427.05007935,1.13999939,0.40450832,0.40450832,1297.5,10.72000027,453.65002441,42.05138397,13.92773914,318.70001221,18,9.45957184,0,90.54042816,-,-,12.94117641,12.94117641,-,-,2.35294127,15,4.97800016,72,114,67.29799652,21.20399857,21,23.72973061,24.38888931,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Wed Oct 09 10:41:41 GMT+02:00 2019,09-ott-2019 10:41:40.163,13.92770718,42.05141657,5.65,9.648000999999999,452.437744140625,318.8,1.1026001,7.96614075,5.278472900000001,-0.02310499,99.89738464,11.37254906,-,5.7806921,6.02601528,17.29860687,16.59436989,6.02601528,16.59436989,-,-,-,457.54785156,428.06665039,1.20399857,0.41137013,0.41137013,1240,9.64800072,452.43774414,42.051418299999995,13.92770672,318.79998779,18,9.31344509,0,90.68655396,-,-,7.84313726,7.84313726,-,-,0,15,4.97800016,73,115,68.43199921,20.34000015,20,23.63157845,24.27026939,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Wed Oct 09 10:41:43 GMT+02:00 2019,09-ott-2019 10:41:42.280,13.927680300000002,42.05142952,0.16,9.648000999999999,454.067138671875,317.3,1.84002686,7.58067322,5.11566162,-0.01931082,99.89610291,18.4313736,-,7.76225281,6.07294035,12.88259029,16.46614456,6.07294035,16.46614456,-,-,-,340.74429321,425.24981689,17.34000015,0.41524819,0.41524819,864.5,9.64800072,454.06713867,42.05142975,13.92768002,317.29998779,17,11.45168591,0,88.54831696,-,-,7.84313726,7.84313726,-,-,0,15,4.97800016,75,117,70.54799652,0.57599998,3,23.10256386,23.71052551,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Wed Oct 09 10:41:45 GMT+02:00 2019,09-ott-2019 10:41:44.510,13.92768099,42.05143393,0.0,9.648000999999999,455.0517578125,0.0,1.22949219,8.44259644,4.157989499999999,-0.01352388,99.89354706,23.92156982,-,1.23251987,5.94556093,81.13290405,16.81892014,5.94556093,16.81892014,-,-,-,-,425.24981689,0,0.41524819,0.41524819,814,9.64800072,455.05175781,42.05143356,13.92768097,0.0,15,13.98788452,0,86.01211548,-,-,12.54901981,12.15686321,-,-,1.56862748,15,6.46500015,77,119,71.28800201,0,0,22.52499962,23.71052551,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Wed Oct 09 10:41:46 GMT+02:00 2019,09-ott-2019 10:41:45.875,13.927684099999999,42.05143425,0.0,9.648000999999999,454.6248779296875,0.0,1.27738953,9.26860046,3.66238403,-0.02402137,99.89138794,98.4313736,-,0,5.93830156,-,16.83948135,5.93830156,16.83948135,-,-,-,-,425.24981689,2,0.41524819,0.41524819,1029,9.64800072,454.62487793,42.05143356,13.92768383,0.0,15,15.47503185,0,84.52497101,-,-,19.2156868,19.2156868,-,-,9.01960754,15,6.8670000999999985,79,121,72.2539978,0,2,22.02439117,23.15384674,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Wed Oct 09 10:41:48 GMT+02:00 2019,09-ott-2019 10:41:47.236,13.92763232,42.05148834,4.35,9.648000999999999,456.172119140625,319.3,1.04515076,7.772216800000001,3.72702026,-0.03772456,99.88761139,96.86274719,-,0.31432444,5.79770184,318.13601685,17.24785423,5.79770184,17.24785423,-,-,-,-,425.24981689,8.77200031,0.4184711,0.4184711,1543.5,9.64800072,456.17211914,42.05148697,13.92763233,319.29998779,16,15.59164524,0,84.40835571,-,-,7.84313726,7.84313726,-,-,0,15,6.8670000999999985,80,122,73.61199951,15.65999889,15,21.8571434,22.95000076,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Wed Oct 09 10:41:49 GMT+02:00 2019,09-ott-2019 10:41:48.691,13.92760364,42.0515174,4.33,4.288,457.054931640625,318.4,0.33406067,8.86157227,4.20347595,-0.0275983,99.88581848,94.90196228,-,4.89772224,5.77575111,20.41723061,17.31340408,5.77575111,17.31340408,-,-,-,540.03540039,428.83685303,4.34000111,0.42549053,0.42549056,1235.5,4.28800011,457.05493164,42.05151749,13.92760372,318.39999389999997,16,15.31551361,0,84.68448639,-,-,28.23529434,27.84313774,-,-,19.2156868,15,6.8670000999999985,81,124,75.06300354,15.58799934,20,21.8139534,22.87804794,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Wed Oct 09 10:41:53 GMT+02:00 2019,09-ott-2019 10:41:52.111,13.92727201,42.051745399999994,10.92,3.216,455.01593017578125,315.1,1.87353516,7.36999512,5.94885254,0.00318277,99.8808136,83.92156982,-,2.53234053,5.69852734,39.48833847,17.54802895,5.69852734,17.54802895,-,-,-,1044.46582031,447.49227905,7.42000008,0.43940929,0.43940932,1631.5,3.21600008,455.01593018,42.05174637,13.92727184,315.10000610000003,16,14.70061016,0,85.2993927,-,-,17.64705849,17.25490189,-,-,0,15,6.8670000999999985,85,127,78.48999786,39.31200027,31,22.02272797,23.0714283,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Wed Oct 09 10:41:55 GMT+02:00 2019,09-ott-2019 10:41:54.297,13.92709976,42.05189027,11.72,3.216,452.4722290039063,318.2,2.89825439,7.03720093,5.59449768,-0.0153299,99.87378693,17.25490189,-,6.80208635,5.72419119,14.70106602,17.46935272,5.72419119,17.46935272,-,-,-,388.84292603,445.76730347,2.68799973,0.46983609,0.46983612,1581,3.21600008,452.472229,42.05189133,13.92710018,318.20001221,15,14.3336916,0,85.66630554,-,-,7.84313726,7.84313726,-,-,0,15,6.8670000999999985,87,129,80.67500305,42.19200134,42,22.46666718,23.5116272,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Wed Oct 09 10:41:56 GMT+02:00 2019,09-ott-2019 10:41:55.894,13.92701769,42.0519603,10.42,3.216,452.53564453125,318.5,3.11613464,8.02839661,5.45085144,0.01395373,99.87024689,0,-,11.24463272,5.84965611,8.89294624,17.09466743,5.84965611,17.09466743,-,-,-,235.21827698,439.75161743,3.19200134,0.49456358,0.49456361,1485,3.21600008,452.53564453,42.05195999,13.92701817,318.5,12,14.07768059,0,85.9223175,-,-,18.03921509,18.03921509,-,-,1.17647064,15,6.8670000999999985,89,131,82.26699829,37.51200104,39,22.82608604,23.86363602,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Wed Oct 09 10:41:58 GMT+02:00 2019,09-ott-2019 10:41:57.546,13.926844299999999,42.05211478,11.22,3.216,451.7388305664063,321.2,2.20632935,7.66447449,4.46205139,-0.01618574,99.86734009,93.33333588,-,8.65462875,5.91198874,11.55427074,16.91443062,5.91198874,16.91443062,-,-,-,305.61026001,436.02548218,2.83200073,0.51351982,0.51351988,1540.5,3.21600008,451.73883057,42.05211639,13.926844599999999,321.20001221,13,13.82120991,0,86.17878723,-,-,20,19.2156868,-,-,9.8039217,15,6.8670000999999985,90,132,83.92099762,40.39199829,42,23.23404312,24.26666641,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Wed Oct 09 10:42:00 GMT+02:00 2019,09-ott-2019 10:41:59.059,13.92664499,42.05228374,12.54,3.216,450.319580078125,320.4,0.56869507,7.75546265,6.99989319,-0.00113538,99.86351776,62.35294342,-,7.89829206,5.9551692,12.66070175,16.79178429,5.9551692,16.79178429,-,-,-,334.87533569,433.29168701,3.01600266,0.53196317,0.53196317,1702,3.21600008,450.31958008,42.05228424,13.92664528,320.39999389999997,14,13.59435749,0,86.40563965,-,-,7.84313726,7.84313726,-,-,0,15,6.8670000999999985,92,134,85.43599701,45.14399719,46,23.70833397,24.73913002,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Wed Oct 09 10:42:01 GMT+02:00 2019,09-ott-2019 10:42:00.725,13.92655096,42.05237532,12.57,3.216,449.1341552734375,319.6,2.14648438,7.389144900000001,5.6328125,-0.01589279,99.86058044,0,-,10.16679573,6.04477835,9.83573627,16.54286003,6.04477835,16.54286003,-,-,-,260.15505981,428.73544312,0.85600281,0.54943037,0.54943043,1739.5,3.21600008,449.13415527,42.05237579,13.92655087,319.60000610000003,14,13.35362434,0,86.64637756,-,-,7.84313726,7.84313726,-,-,0,15,6.8670000999999985,93,136,87.09999847,45.2519989,46,24.16326523,25.19149017,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Wed Oct 09 10:42:03 GMT+02:00 2019,09-ott-2019 10:42:02.244,13.92636919,42.05253563,11.99,3.216,444.9486083984375,317.5,4.57420349,6.83369446,5.55859375,-0.01540356,99.85741425,0,-,10.6394701,6.14050102,9.39876938,16.28497696,6.14050102,16.28497696,-,-,-,248.59727478,424.11651611,1.2519989,0.57206786,0.57206792,1691,3.21600008,444.94860839999996,42.05253601,13.92636871,317.5,12,13.14105606,0,86.85894775,-,-,7.84313726,7.84313726,-,-,0,15,6.8670000999999985,95,137,88.62000275,43.16399765,44,24.55999947,25.58333397,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Wed Oct 09 10:42:05 GMT+02:00 2019,09-ott-2019 10:42:04.077,13.92616354,42.05268982,12.03,3.216,444.0659790039063,314.2,3.8870697,7.92304993,6.20980835,0.00791259,99.8546524,0,-,10.42359638,6.227911,9.59341812,16.05641365,6.227911,16.05641365,-,-,-,253.7457428,419.85726929,0.83600235,0.59091455,0.59091461,1671.5,3.21600008,444.065979,42.0526886,13.92616367,314.20001221,10,12.89367962,0,87.10632324,-,-,7.84313726,7.84313726,-,-,0,15,6.8670000999999985,97,139,90.45200348,43.30799866,44,24.94117737,25.95918274,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Wed Oct 09 10:42:06 GMT+02:00 2019,09-ott-2019 10:42:05.860,13.92605742,42.05278554,11.88,4.288,444.92132568359375,315.0,1.73945618,6.67327881,5.71182251,-0.00849533,99.8509903,0,-,10.13405228,6.30603409,9.86751556,15.85749817,6.30603409,15.85749817,-,-,-,260.99560547,415.98257446,0.69200134,0.61446679,0.61446679,1674.5,4.28800011,444.92132568,42.05278397,13.92605782,315.0,15,12.66182995,0,87.33817291,-,-,7.84313726,7.84313726,-,-,0,15,6.8670000999999985,99,141,92.23400116,42.76799774,44,25.30769157,26.31999969,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Wed Oct 09 10:42:08 GMT+02:00 2019,09-ott-2019 10:42:07.290,13.92584464,42.05291558,11.33,4.288,441.82958984375,313.5,2.78573608,8.32287598,6.28881836,0.10495956,99.84812927,0,-,11.08586979,6.39975595,9.02030468,15.62526989,6.39975595,15.62526989,-,-,-,238.5868988,411.75888062,0.14799881,0.63199806,0.63199806,1566,4.28800011,441.82958984,42.05291748,13.92584419,313.5,15,12.48147392,0,87.51852417,-,-,7.84313726,7.84313726,-,-,0,15,6.8670000999999985,100,142,93.66600037,40.7879982,41,25.60377312,26.6078434,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Wed Oct 09 10:42:09 GMT+02:00 2019,09-ott-2019 10:42:08.615,13.92574952,42.05298569,10.72,4.288,437.6229248046875,312.3,2.80249023,6.34527588,7.09327698,0.03033966,99.84564972,0,-,10.25447559,6.47388554,9.75163651,15.44635296,6.47388554,15.44635296,-,-,-,257.93060303,408.18148804,0.7879982,0.64838934,0.64838928,1552,4.28800011,437.62292479999996,42.05298615,13.92574978,312.29998779,11,12.31911087,0,87.68088531,-,-,7.84313726,7.84313726,-,-,0,15,6.8670000999999985,101,144,94.99099731,38.59199905,40,25.87037086,26.86538506,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Wed Oct 09 10:42:10 GMT+02:00 2019,09-ott-2019 10:42:09.775,13.925654000000002,42.053050899999995,10.72,5.36,437.253662109375,312.7,3.03952026,6.99171448,5.98236084,-0.0043875,99.84368134,1.96078432,-,11.76857662,6.57378531,8.4970274,15.21161938,6.57378531,15.21161938,-,-,-,224.74623108,404.01248169,5.59199905,0.66135699,0.66135693,1311.5,5.36000013,437.25366211,42.05305099,13.92565441,312.70001221,11,12.18051434,0,87.81948853,-,-,7.84313726,7.84313726,-,-,0,15,6.8670000999999985,103,145,96.15000153,38.59199905,33,26,26.98113251,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Wed Oct 09 10:42:12 GMT+02:00 2019,09-ott-2019 10:42:11.088,13.92549307,42.05314495,8.41,5.36,435.32659912109375,313.3,2.13450623,7.15690613,6.78921509,0.0219883,99.84252167,22.74509811,-,13.84883499,6.70850849,7.22067356,14.90613365,6.70850849,14.90613365,-,-,-,190.98669434,399.27859497,0.11200142,0.67161477,0.67161471,844.5,5.36000013,435.32659912,42.05314636,13.92549324,313.29998779,16,12.02722168,0,87.97277832,-,-,7.84313726,7.84313726,-,-,0,15,6.8670000999999985,104,146,97.46299744,30.27599907,31,26.0892849,27.05555534,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Wed Oct 09 10:42:13 GMT+02:00 2019,09-ott-2019 10:42:12.204,13.92543499,42.05322706,8.04,4.288,434.501220703125,315.7,3.9493102999999996,7.17845154,5.29283142,0.01368832,99.84050751,0,-,8.93804169,6.74904537,11.18789959,14.81660175,6.74904537,14.81660175,-,-,-,295.91973877,397.03164673,0.27599907,0.68279809,0.68279803,1302,4.28800011,434.5012206999999,42.05322647,13.92543507,315.70001221,14,11.89993,0,88.10006714,-,-,7.84313726,7.84313726,-,-,0,15,6.8670000999999985,105,147,98.57900238,28.94399834,30,26.15789413,27.10909081,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Wed Oct 09 10:42:14 GMT+02:00 2019,09-ott-2019 10:42:13.498,13.92536638,42.05326588,7.65,4.288,434.50628662109375,316.9,4.02592468,7.14254761,5.9584198,0.05115398,99.83824921,0,-,6.525105,6.74504662,15.32510471,14.82538605,6.74504662,14.82538605,-,-,-,405.34875488,397.20861816,0.05600166,0.69226265,0.69226265,1745.5,4.28800011,434.50628662,42.05326462,13.9253664,316.89999389999997,12,11.75566769,0,88.24433136,-,-,7.84313726,7.84313726,-,-,0,15,6.8670000999999985,106,148,99.8730011,27.53999901,29,26.20689583,27.1428566,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Wed Oct 09 10:42:15 GMT+02:00 2019,09-ott-2019 10:42:14.646,13.92531751,42.05332394,6.87,4.288,434.33349609375,327.6,0.59503174,2.90959167,9.48747253,0.04579765,99.83602905,18.8235302,-,7.25316572,6.75396061,13.78679657,14.80581856,6.75396061,14.80581856,-,-,-,364.66052246,396.53051758,0.26800156,0.70193768,0.70193762,1576,4.28800011,434.33349609,42.05332565,13.92531776,327.60000610000003,10,11.63047218,0,88.36952972,-,-,18.03921509,18.03921509,-,-,7.45098066,15,6.8670000999999985,107,150,101.02200317,24.73199844,25,26.18644142,27.10526276,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Wed Oct 09 10:42:17 GMT+02:00 2019,09-ott-2019 10:42:16.100,13.92521986,42.05342981,7.0,5.36,435.237548828125,318.2,-3.38652039,7.53279114,3.55703735,0.00466523,99.83379364,80,-,5.54783869,6.73316574,18.02466202,14.85154629,6.73316574,14.85154629,-,-,-,476.75198364,398.16769409,1.34000015,0.71043766,0.71043766,1536.5,5.36000013,435.23754883,42.05342865,13.92521954,318.20001221,11,11.47581482,0,88.52418518,-,-,18.8235302,18.4313736,-,-,9.01960754,15,6.8670000999999985,109,151,102.47599792,25.19999886,26,26.18333244,27.08620644,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Wed Oct 09 10:42:18 GMT+02:00 2019,09-ott-2019 10:42:17.327,13.92514575,42.0534859,7.24,4.288,434.2662353515625,305.1,-2.07928467,7.02761841,7.21537781,0.03853231,99.83055878,84.70588684,-,5.13283157,6.70604134,19.48201752,14.91161728,6.70604134,14.91161728,-,-,-,515.29901123,400.51031494,1.80000114,0.72069168,0.72069168,1617.5,4.28800011,434.26623535,42.05348587,13.925146100000001,305.10000610000003,16,11.34815884,0,88.65184021,-,-,21.96078491,21.56862831,-,-,11.37254906,15,6.8670000999999985,110,152,103.70600128,26.06399918,27,26.19672203,27.08474541,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Wed Oct 09 10:42:19 GMT+02:00 2019,09-ott-2019 10:42:18.815,13.92510266,42.05354789,7.46,5.36,434.4083251953125,316.0,-1.85662842,6.64933777,7.26086426,0.05003505,99.82761383,99.60784149,-,4.75094795,6.67345619,21.04799271,14.9844265,6.67345619,14.9844265,-,-,-,556.71905518,403.57324219,1.93600082,0.7302174,0.73021734,1685,5.36000013,434.40832520000004,42.05354691,13.92510223,316.0,15,11.19757271,0,88.8024292,-,-,23.13725471,22.74509811,-,-,13.33333397,15,6.8670000999999985,112,154,105.19300079,26.85599899,28,26.22580719,27.10000038,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Wed Oct 09 10:42:21 GMT+02:00 2019,09-ott-2019 10:42:20.019,13.92503392,42.05367224,7.81,4.288,434.1124267578125,327.1,-1.75128174,7.44181824,5.77885437,-0.00409228,99.82356262,99.60784149,-,4.53871059,6.63846064,22.03223038,15.0634203,6.63846064,15.0634203,-,-,-,582.7520752,407.01898193,3.62000084,0.74179947,0.74179941,1776.5,4.28800011,434.11242676,42.05367279,13.92503357,327.10000610000003,13,11.07854176,0,88.92145538,-,-,23.92156982,23.52941132,-,-,14.11764717,15,6.8670000999999985,113,155,106.39700317,28.11599922,29,26.26984215,27.13114738,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Wed Oct 09 10:42:22 GMT+02:00 2019,09-ott-2019 10:42:21.273,13.92498453,42.05373172,7.79,5.36,434.2874755859375,328.1,-1.72254944,6.69003296,5.59449768,-0.0635022,99.82009125,99.60784149,-,4.36947298,6.60186386,22.88557816,15.14692211,6.60186386,15.14692211,-,-,-,605.32318115,410.7605896,2.88400078,0.75186616,0.7518661,1864.5,5.36000013,434.28747559,42.05373001,13.92498493,328.10000610000003,13,10.95722961,0,89.04277039,-,-,24.70588303,23.92156982,-,-,14.90196133,15,6.8670000999999985,114,156,107.65100098,28.04399872,31,26.34375,27.1935482,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Wed Oct 09 10:42:23 GMT+02:00 2019,09-ott-2019 10:42:22.704,13.92495177,42.05380301,8.97,5.36,433.0587158203125,331.2,-1.3155364999999999,6.72355652,7.85223389,0.01908682,99.81590271,99.60784149,-,4.25386238,6.56459427,23.50755882,15.23291779,6.56459427,15.23291779,-,-,-,621.77453613,414.66824341,4.95600128,0.76369727,0.76369721,2018,5.36000013,433.05871582,42.05380249,13.92495155,331.20001221,13,10.82190609,0,89.17809296,-,-,24.31372643,23.13725471,-,-,14.90196133,15,6.8670000999999985,115,158,109.08300018,32.29199982,33,26.44615364,27.2857151,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Wed Oct 09 10:42:25 GMT+02:00 2019,09-ott-2019 10:42:24.079,13.92483607,42.05392992,8.92,7.504,432.67425537109375,329.2,-0.71937561,5.44026184,8.6973877,-0.04355075,99.81124878,48.62745285,-,4.19583654,6.52758217,23.83265305,15.31928921,6.52758217,15.31928921,-,-,-,630.37322998,418.59014893,2.88800049,0.77653229,0.77653223,2111.5,7.50400019,432.67425537,42.05392838,13.92483616,329.20001221,14,10.695442199999999,0,89.3045578,-,-,19.2156868,18.4313736,-,-,9.01960754,15,6.8670000999999985,117,159,110.45400238,32.11199951,35,26.57575798,27.40625,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Wed Oct 09 10:42:26 GMT+02:00 2019,09-ott-2019 10:42:25.448,13.92479464,42.05403671,9.69,8.576,433.61279296875,333.0,-0.26927185,6.46737671,6.47796631,-0.06782492,99.80751038,57.64706039,-,5.56137037,6.51271772,17.98080635,15.35425377,6.51271772,15.35425377,-,-,-,475.59197998,419.60803223,0.88800049,0.78943342,0.78943336,2048.5,8.57600021,433.61279297,42.05403519,13.924794199999997,333.0,14,10.57198906,0,89.42800903,-,-,18.8235302,18.4313736,-,-,9.01960754,15,6.8670000999999985,118,160,111.8239975,34.88399887,33,26.6716423,27.49230766,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Wed Oct 09 10:42:27 GMT+02:00 2019,09-ott-2019 10:42:26.816,13.92473885,42.05410184,8.83,8.576,433.969482421875,329.6,0.41307068,6.3261261,6.53303528,0.01423001,99.80394745,56.07843399,-,5.50240135,6.49740982,18.17350578,15.39042854,6.49740982,15.39042854,-,-,-,480.68887329,420.67962646,1.88399887,0.8019734,0.80197334,2020.5,8.57600021,433.96948242,42.05410004,13.92473888,329.60000610000003,13,10.4515276,0,89.54846954,-,-,7.84313726,7.84313726,-,-,7.45098066,15,6.8670000999999985,120,162,113.19200134,31.7879982,33,26.76470566,27.57575798,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Wed Oct 09 10:42:29 GMT+02:00 2019,09-ott-2019 10:42:28.347,13.92463996,42.05423308,8.51,8.576,434.74169921875,332.2,0.57588196,7.12817383,9.26002502,0.00377678,99.80062866,0,-,5.91318941,6.4886899,16.91099548,15.41111088,6.4886899,15.41111088,-,-,-,447.29553223,421.13851929,1.25600052,0.81420451,0.81420445,1947,8.57600021,434.74169922,42.05423355,13.9246397,332.20001221,12,10.32009697,0,89.67990112,-,-,15.68627453,15.68627453,-,-,4.31372547,15,6.8670000999999985,121,163,114.72100067,30.63599968,31,26.82608604,27.62686539,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Wed Oct 09 10:42:30 GMT+02:00 2019,09-ott-2019 10:42:29.716,13.92460156,42.05431653,8.56,8.576,435.52587890625,333.6,-0.34588623,5.97416687,7.045394900000001,-0.00948426,99.79743195,39.60784531,-,6.4454422,6.4880538,15.51451683,15.4126215,6.4880538,15.4126215,-,-,-,410.35870361,420.95581055,1.63599968,0.8268795,0.82687944,1738.5,8.57600021,435.52587891,42.05431747,13.92460155,333.60000610000003,13,10.20511055,0,89.79489136,-,-,7.84313726,7.84313726,-,-,3.52941179,15,6.8670000999999985,122,165,116.09100342,30.81599998,29,26.8571434,27.64705849,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Wed Oct 09 10:42:32 GMT+02:00 2019,09-ott-2019 10:42:31.002,13.92453176,42.05440129,6.76,7.504,435.73187255859375,333.1,0.39631653,6.31175232,6.96638489,-0.02189553,99.79466248,0,-,6.28263092,6.4850769,15.9165678,15.41969681,6.4850769,15.41969681,-,-,-,420.99291992,420.95645142,1.54799843,0.83747286,0.8374728,1645.5,7.50400019,435.73187256,42.054401399999996,13.92453194,333.10000610000003,14,10.09907532,0,89.90092468,-,-,7.84313726,7.84313726,-,-,0,15,6.8670000999999985,124,166,117.38200378,24.33600044,27,26.85915565,27.63768196,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Wed Oct 09 10:42:33 GMT+02:00 2019,09-ott-2019 10:42:32.516,13.92448159,42.05443489,6.63,8.576,436.13482666015625,331.1,-0.20223999,7.03720093,5.90335083,0.05084783,99.79261017,9.4117651,-,7.27138186,6.49630976,13.75225735,15.39303493,6.49630976,15.39303493,-,-,-,363.74697876,420.01858521,1.33600044,0.84659094,0.84659082,1441.5,8.57600021,436.13482666,42.05443573,13.92448139,331.10000610000003,14,9.977497099999999,0,90.02249908,-,-,16.86274529,17.64705849,-,-,6.66666698,15,6.8670000999999985,125,167,118.89600372,23.86800003,23,26.80555534,27.5714283,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Wed Oct 09 10:42:34 GMT+02:00 2019,09-ott-2019 10:42:33.823,13.92446668,42.05451316,7.0,8.576,435.0511474609375,334.9,-0.9324646000000001,6.90791321,5.47718811,-0.00401743,99.78998566,83.13725281,-,5.76832867,6.48605633,17.33568382,15.41736794,6.48605633,15.41736794,-,-,-,458.52850342,420.63970947,2.19999886,0.85613596,0.85613585,1395.5,8.57600021,435.05114746,42.05451202,13.92446709,334.89999389999997,14,9.87502766,0,90.12496948,-,-,20.3921566,19.6078434,-,-,8.62745094,15,6.8670000999999985,127,169,120.20099640000001,25.19999886,23,26.7534256,27.50704193,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
