GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Fuel Remaining (Calculated from vehicle profile)(%),Engine Load(%),Engine Load(Absolute)(%),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Litres Per 100 Kilometer(Long Term Average)(l/100km),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Actual engine % torque(%),Drivers demand engine % torque(%),Engine reference torque(Nm),CO₂ in g/km (Instantaneous)(g/km),CO₂ in g/km (Average)(g/km),GPS vs OBD Speed difference(km/h),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°),GPS Bearing(°),GPS Satellites,Percentage of Idle driving(%),Percentage of Highway driving(%),Percentage of City driving(%),Throttle Position(Manifold)(%),Absolute Throttle Position B(%),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Accelerator PedalPosition F(%),Relative Throttle Position(%),Relative Accelerator Pedal Position(%),Ambient air temp(°C),Trip time(whilst stationary)(s),Trip Time(Since journey start)(s),Run time since engine start(s),Trip time(whilst moving)(s),Speed (GPS)(km/h),Speed (OBD)(km/h),Average trip speed(whilst stopped or moving)(km/h),Average trip speed(whilst moving only)(km/h)
Thu Sep 26 19:18:29 GMT+02:00 2019,26-set-2019 19:18:28.074,14.24141062,41.59712755,6.11,6.432,541.1220703125,76.5,-0.286026,8.55751038,4.70385742,-0.00747585,47.69065857,99.60784149,-,6.37005758,12.19759083,15.69811821,8.19816971,7.67873096,13.02271461,-,-,-,415.2149353,232.94120789,5.03199959,0.03922875,6.14534283,1673.5,6.43200016,541.12207031,41.59712601,14.24141026,76.5,12,0,0,100,-,-,22.35294151,21.56862831,-,-,12.15686321,23,0.0,19,41,19.60300064,21.99600029,28,20,20
Thu Sep 26 19:18:30 GMT+02:00 2019,26-set-2019 19:18:29.039,14.24153006,41.597155,7.19,8.576,539.255126953125,74.5,0.05873108,7.93980408,2.75976562,-0.05718167,47.68618393,99.60784149,-,6.78883076,12.181958199999999,14.72977066,8.20868969,7.5304141,13.27920628,-,-,-,389.60217285,285.16152954,8.00399971,0.04699431,6.15310812,1821.5,8.57600021,539.25512695,41.59715652,14.24153042,74.5,12,0,0,100,-,-,21.96078491,21.17647171,-,-,12.15686321,23,0.0,20,42,20.56999969,25.88399887,30,21.4285717,21.4285717
Thu Sep 26 19:18:31 GMT+02:00 2019,26-set-2019 19:18:30.119,14.24163706,41.59717825,7.82,10.72,538.60791015625,72.6,1.12893677,9.0579071,3.16917419,0.00396395,47.68157959,99.60784149,-,6.99796534,12.16701889,14.28957081,8.21876907,7.45434999,13.41470718,-,-,-,377.95889282,308.36087036,6.11600113,0.05526097,6.16137505,1914.0,10.72000027,538.60791016,41.59717941,14.24163723,72.59999847,12,0,0,100,-,-,21.96078491,21.17647171,-,-,11.76470566,22,0.0,21,43,21.64900017,28.15200043,32,22.75,22.75
Thu Sep 26 19:18:32 GMT+02:00 2019,26-set-2019 19:18:31.253,14.24175082,41.59722643,8.77,10.72,538.632080078125,68.1,1.62214661,8.16007996,3.39901733,-0.04754685,47.67607498,95.29412079,-,7.0234499,12.15223885,14.23772144,8.22876549,7.40048742,13.51234245,-,-,-,376.58746338,322.00619507,5.84799957,0.06532597,6.17144012,2045.0,10.72000027,538.63208008,41.59722519,14.24175072,68.09999847,13,0,0,100,-,-,14.50980377,7.84313726,-,-,10.1960783,22,0.0,22,44,22.7840004,31.5720005,34,24,24
Thu Sep 26 19:18:34 GMT+02:00 2019,26-set-2019 19:18:32.595,14.2419596,41.59732673,9.1,10.72,539.87890625,65.3,0.52799988,8.54554749,3.07341003,-0.04562085,47.67181778,59.2156868,-,10.95064163,12.14879513,9.13169479,8.23109722,7.79494905,12.8285532,-,-,-,241.53317261,308.59402466,0.55599976,0.07678208,6.18289614,1383.0,10.72000027,539.87890625,41.59732819,14.24195957,65.30000305,14,0,0,100,-,-,20,19.2156868,-,-,9.8039217,22,0.0,24,45,24.125,32.76000214,34,25,25
Thu Sep 26 19:18:36 GMT+02:00 2019,26-set-2019 19:18:35.390,14.24219225,41.59742076,10.09,9.648000999999999,539.9749755859375,64.1,0.06352234,8.72990417,3.42056274,-0.02840203,47.66834259,77.2549057,-,14.57272053,12.15572071,6.86199379,8.226408000000001,8.47272587,11.80233097,-,-,-,181.49961853,290.43768311,2.23999786,0.08984416,6.19595814,1300.5,9.64800072,539.97497559,41.59741974,14.24219227,64.09999847,13,0,0,100,-,-,18.4313736,18.03921509,-,-,8.23529434,22,0.0,26,48,26.92000008,36.32400131,35,25.90909004,25.90909004
Thu Sep 26 19:18:38 GMT+02:00 2019,26-set-2019 19:18:36.861,14.24242565,41.59748109,10.1,8.576,540.488037109375,69.9,0.70516968,8.37554932,3.92095947,-0.04327725,47.66044617,88.23529816,-,14.53669262,12.162504199999999,6.87900114,8.22181988,9.02399635,11.08133507,-,-,-,181.94944763,276.87664795,0.84800339,0.11935847,6.22547245,1438.0,8.57600021,540.48803711,41.59748077,14.24242592,69.90000153,13,0,0,100,-,-,18.4313736,17.64705849,-,-,8.23529434,22,0.0,28,50,28.38800049,36.36000061,38,26.91666603,26.91666603
Thu Sep 26 19:18:39 GMT+02:00 2019,26-set-2019 19:18:37.974,14.24252793,41.59753914,10.59,9.648000999999999,540.0986328125,68.2,1.02598572,8.37316895,4.16036987,-0.02993233,47.65597916,25.49019623,-,13.72009373,12.16692924,7.28842831,8.21882915,9.41533756,10.62074757,-,-,-,192.77879333,267.53244019,2.63999939,0.1331329,6.23924685,1472.5,9.64800072,540.09863281,41.59753799,14.24252796,68.19999695,14,0,0,100,-,-,7.84313726,7.84313726,-,-,0,22,0.0,29,51,29.50200081,38.12400055,39,27.84615326,27.84615326
Thu Sep 26 19:18:40 GMT+02:00 2019,26-set-2019 19:18:39.430,14.24263316,41.59759498,9.82,8.576,540.848876953125,67.7,0.76502991,8.22711182,4.05741882,-0.02620295,47.65470123,1.17647064,-,64.07210541,12.17037582,1.56070924,8.21650219,9.72058964,10.28722763,-,-,-,41.2807312,244.90727234,1.12400055,0.1451029,6.25121689,1449.5,8.57600021,540.84887695,41.59759521,14.24263287,67.69999695,14,0,0,100,-,-,7.84313726,7.84313726,-,-,0,22,0.0,30,52,30.95899963,35.35199738,37,28.5,28.5
Thu Sep 26 19:18:44 GMT+02:00 2019,26-set-2019 19:18:43.447,14.24302518,41.59769037,7.69,9.648000999999999,540.0413818359375,70.8,2.68516541,7.32450867,6.53781128,0.05656189,47.65470123,3.13725495,-,181.2480011,12.17381382,0,8.2141819,9.9825058,10.01731586,-,-,-,0,222.64297485,0.81600189,0.16677374,6.27288771,1286.0,9.64800072,540.04138184,41.59769058,14.24302483,70.80000305,12,0,0,100,-,-,7.84313726,7.84313726,-,-,0,22,0.0,34,56,34.97700119,27.68400002,33,28.79999924,28.79999924
Thu Sep 26 19:18:44 GMT+02:00 2019,26-set-2019 19:18:45.624,14.24302518,41.59769037,7.69,9.648000999999999,540.0413818359375,70.8,0.18562317,8.78018188,2.54669189,-0.02804154,47.65470123,29.41176605,-,181.2480011,12.17724323,0,8.21186829,10.20975208,9.79435349,-,-,-,0,204.08938599,24.68400002,0.18635374,6.29246759,818.5,9.64800072,540.04138184,41.59769058,14.24302483,70.80000305,12,3.59690928,0,96.40309143,-,-,15.29411793,15.29411793,-,-,1.56862748,22,0.0,37,58,37.14300156,27.68400002,3,27.1875,27.1875
Thu Sep 26 19:18:44 GMT+02:00 2019,26-set-2019 19:18:46.973,14.24302518,41.59769037,7.69,9.648000999999999,540.0413818359375,70.8,0.18562317,8.78018188,2.54669189,-0.02804154,47.65284729,92.94117737,-,4.79562807,12.15650845,20.85189247,8.2258749,9.87136936,10.13009644,-,-,-,-,204.08938599,22.68400002,0.18802708,6.29414129,1065.0,9.64800072,540.04138184,41.59769058,14.24302483,70.80000305,12,6.99963617,0,93.00036621,-,-,17.25490189,18.4313736,-,-,6.66666698,22,0.0,38,60,38.5019989,27.68400002,5,25.88235283,25.88235283
Thu Sep 26 19:18:49 GMT+02:00 2019,26-set-2019 19:18:48.333,14.24314347,41.59775115,2.48,10.72,539.9677734375,68.9,0.18562317,8.78018188,2.54669189,-0.02804154,47.64772415,70.19608307,-,1.60590541,12.12695503,62.26887131,8.24592113,9.38516521,10.65489101,-,-,-,-,204.08938599,13.68400002,0.19166875,6.2977829000000005,1452.0,10.72000027,539.96777344,41.59775162,14.24314308,68.90000153,11,7.52596474,0,92.47403717,-,-,8.23529434,7.84313726,-,-,7.05882359,22,0.0,39,61,39.86199951,8.9279995,14,25.22222137,25.22222137
Thu Sep 26 19:18:51 GMT+02:00 2019,26-set-2019 19:18:49.704,14.24324475,41.59778461,3.85,8.576,541.234130859375,70.3,1.78016663,8.28697205,3.51394653,-0.03500357,47.64559174,50.58823776,-,9.76477146,12.12035656,10.24068165,8.25041103,9.40625477,10.63100243,-,-,-,270.86584473,209.2260437,3.18400097,0.19729792,6.30341196,1052.0,8.57600021,541.23413086,41.59778595,14.24324512,70.30000305,12,7.27731419,0,92.72268677,-,-,16.86274529,16.07843208,-,-,6.27450991,22,0.0,41,62,41.22399902,13.85999966,16,24.7368412,24.7368412
Thu Sep 26 19:18:52 GMT+02:00 2019,26-set-2019 19:18:51.030,14.2432924,41.59777057,3.85,8.576,541.2216796875,75.2,0.94459534,8.84002686,3.65040588,-0.0328009,47.64375687,85.49019623,-,13.88060093,12.1252594,7.20414925,8.24707413,9.64174652,10.37134933,-,-,-,190.54962158,207.89201355,5.14000034,0.20386527,6.30997944,1128.0,8.57600021,541.22167969,41.59777069,14.24329281,75.19999695,13,7.0492034,0,92.95079803,-,-,16.86274529,16.07843208,-,-,6.27450991,22,0.0,42,64,42.55799866,13.85999966,19,24.45000076,24.45000076
Thu Sep 26 19:18:52 GMT+02:00 2019,26-set-2019 19:18:52.198,14.2432924,41.59777057,3.85,8.576,541.2216796875,75.2,1.00204468,8.509628300000001,3.42774963,-0.03652801,47.6402626,72.15686035,-,8.52263451,12.11525249,11.73321724,8.25388622,9.58579063,10.43189049,-,-,-,310.34338379,214.72210693,8.14000034,0.2113193,6.31743336,1357.5,8.57600021,541.22167969,41.59777069,14.24329281,75.19999695,13,6.86137724,0,93.1386261,-,-,16.47058868,15.68627453,-,-,5.88235283,22,0.0,43,65,43.72299957,13.85999966,22,24.33333397,24.33333397
Thu Sep 26 19:18:55 GMT+02:00 2019,26-set-2019 19:18:53.675,14.24348659,41.59784693,5.22,8.576,537.30419921875,72.0,0.55194092,8.42822266,3.38465881,-0.0441568,47.63776779,70.19608307,-,11.19843102,12.11271286,8.92963696,8.25561714,9.66258335,10.34898376,-,-,-,236.1887207,216.06376648,11.14000034,0.2191461,6.32526016,1458.5,8.57600021,537.30419922,41.59784698,14.2434864,72.0,13,6.63643408,0,93.36356354,-,-,17.25490189,16.86274529,-,-,7.05882359,22,0.0,45,66,45.20500183,18.79199791,25,24.36363602,24.36363602
Thu Sep 26 19:18:57 GMT+02:00 2019,26-set-2019 19:18:55.942,14.243672699999998,41.59790821,7.23,9.648000999999999,538.9404296875,71.8,1.30371094,8.24865723,4.31359863,-0.02783641,47.63417816,44.31372452,-,11.52193832,12.11108112,8.67891502,8.25672913,9.74709988,10.25924873,-,-,-,229.55714417,216.85749817,9.20800209,0.23113735,6.33725119,1651.0,9.64800072,538.94042969,41.59790802,14.24367237,71.80000305,12,6.32018042,0,93.6798172,-,-,16.07843208,15.29411793,-,-,5.49019623,22,0.0,47,68,47.46699905,26.02799988,28,24.52173996,24.52173996
Thu Sep 26 19:18:59 GMT+02:00 2019,26-set-2019 19:18:58.457,14.2438734,41.59795161,8.25,8.576,534.842529296875,72.1,1.00923157,8.41625977,3.74139404,-0.04147127,47.62982941,38.82352829,-,20.52144051,12.13424969,4.87285089,8.24096394,10.21554947,9.78879547,-,-,-,128.8868103,211.9702301,1.48800087,0.25421652,6.36033058,1780.0,8.57600021,534.8425293,41.59794998,14.2438736,72.09999847,12,6.00156021,0,93.99843597,-,-,16.86274529,16.07843208,-,-,6.27450991,22,0.0,49,71,49.98699951,29.69999886,30,24.75,24.75
Thu Sep 26 19:19:01 GMT+02:00 2019,26-set-2019 19:18:59.964,14.244079800000002,41.5979816,8.81,7.504,533.8492431640625,74.2,1.27020264,8.25823975,3.88024902,-0.03191781,47.62586594,42.35294342,-,22.47886658,12.16266918,4.4485302,8.2217083,10.72652054,9.32249355,-,-,-,117.6635437,207.00672913,1.40799904,0.2684668,6.37458086,1888.0,7.50400019,533.84924316,41.5979805,14.24407959,74.19999695,11,5.82637405,0,94.17362976,-,-,15.29411793,7.84313726,-,-,5.88235283,22,0.0,51,73,51.49000168,31.71600151,31,25,25
Thu Sep 26 19:19:02 GMT+02:00 2019,26-set-2019 19:19:01.520,14.24418663,41.59798292,8.79,7.504,533.3128662109375,76.2,0.51602173,8.32527161,4.53627014,-0.02503306,47.62401962,44.70588303,-,35.80351257,12.16600132,2.79296398,8.21945667,10.83261776,9.23118687,-,-,-,73.87384796,200.3500824,0.3560009,0.28478554,6.39089966,1269.0,7.50400019,533.31286621,41.59798431,14.2441864,76.19999695,12,5.65546894,0,94.3445282,-,-,15.68627453,14.90196133,-,-,5.09803915,22,0.0,53,74,53.04600143,31.6439991,32,25.26922989,25.26922989
Thu Sep 26 19:19:04 GMT+02:00 2019,26-set-2019 19:19:02.728,14.24441221,41.59801531,9.14,9.648000999999999,532.669921875,76.8,2.04830933,7.75067139,3.35353088,-0.03258817,47.62219238,26.27450943,-,30.69040298,12.21661472,3.2582798,8.18540382,11.59637833,8.62320232,-,-,-,86.18144226,194.91348267,0.44800186,0.29649138,6.40260553,1278.0,9.64800072,532.66992188,41.59801483,14.24441242,76.80000305,11,5.52924061,0,94.47075653,-,-,7.84313726,7.84313726,-,-,0,22,0.0,54,75,54.25699997,32.90399933,34,25.59259224,25.59259224
Thu Sep 26 19:19:05 GMT+02:00 2019,26-set-2019 19:19:04.138,14.244487699999997,41.59801288,8.58,9.648000999999999,532.2703857421875,78.0,0.89431763,8.06192017,4.35670471,-0.02836893,47.62096405,2.35294127,-,60.57742691,12.21994305,1.65074563,8.18317413,11.66459656,8.57277107,-,-,-,43.6621933,188.03842163,1.09600067,0.30743751,6.41355133,1296.0,9.64800072,532.27038574,41.59801102,14.24448776,78.0,11,5.38938284,0,94.61061859,-,-,7.84313726,7.84313726,-,-,0,22,0.0,55,77,55.66500092,30.88799858,34,25.8928566,25.8928566
Thu Sep 26 19:19:07 GMT+02:00 2019,26-set-2019 19:19:05.644,14.24472901,41.59802401,9.08,11.792,529.473876953125,79.7,1.02598572,8.05952454,3.58097839,-0.00062866,47.62096405,16.47058868,-,181.2480011,12.22326374,0,8.18095112,11.72807312,8.52637196,-,-,-,0,179.86283875,0.74399948,0.32094917,6.42706299,1259.0,11.79199982,529.47387695,41.59802246,14.24472904,79.69999695,12,5.24704838,0,94.75295258,-,-,12.94117641,12.94117641,-,-,1.56862748,22,0.0,57,78,57.17499924,32.68799973,33,26.13793182,26.13793182
Thu Sep 26 19:19:08 GMT+02:00 2019,26-set-2019 19:19:07.170,14.24483376,41.59804474,9.39,11.792,527.645751953125,79.0,0.43701172,8.30612183,3.62406921,-0.05614328,47.61932373,42.74509811,-,91.50691223,12.22657681,1.09279096,8.17873383,11.7872982,8.48353195,-,-,-,28.90430069,173.57289124,2.31200027,0.33669305,6.4428072,1294.5,11.79199982,527.64575195,41.59804535,14.24483395,79.0,12,5.11099386,0,94.88900757,-,-,14.11764717,13.72549057,-,-,3.52941179,22,0.0,58,80,58.6969986,33.80400085,35,26.43333244,26.43333244
Thu Sep 26 19:19:10 GMT+02:00 2019,26-set-2019 19:19:08.709,14.24508704,41.59807915,9.59,11.792,526.35009765625,77.1,1.20794678,8.16964722,4.81399536,-0.02221665,47.61762238,12.94117641,-,35.77635574,12.22988129,2.795084,8.17652416,11.84269619,8.44384766,-,-,-,73.92992401,169.58717346,2.26800156,0.35021263,6.45632648,1344.0,11.79199982,526.35009766,41.59807968,14.24508667,77.09999847,12,4.98057556,0,95.01942444,-,-,7.84313726,7.84313726,-,-,0,22,0.0,60,81,60.23400116,34.52399826,36,26.74193573,26.74193573
Thu Sep 26 19:19:11 GMT+02:00 2019,26-set-2019 19:19:10.280,14.24517053,41.59814193,9.6,11.792,525.923583984375,73.1,1.49525452,8.08825684,4.27290344,-0.02779795,47.61598587,1.56862748,-,120.88968658,12.23317719,0.82718325,8.17432117,11.89463711,8.40697575,-,-,-,21.87898254,163.90609741,0.47600174,0.36585236,6.47196627,1329.0,11.79199982,525.92358398,41.59814072,14.24517059,73.09999847,12,4.85381937,0,95.1461792,-,-,8.23529434,9.4117651,-,-,0,22,0.0,61,83,61.80699921,34.56000137,35,27,27
Thu Sep 26 19:19:13 GMT+02:00 2019,26-set-2019 19:19:11.850,14.2453765,41.59821729,9.64,11.792,526.6474609375,71.5,1.2175293,8.15289307,3.61450195,-0.03172425,47.61598587,18.8235302,-,181.2480011,12.23646641,0,8.17212391,11.94344521,8.37261963,-,-,-,0,157.835495,0.48400116,0.38067776,6.48679161,1295.0,11.79199982,526.64746094,41.59821701,14.24537659,71.5,13,4.73335457,0,95.26664734,-,-,12.54901981,12.15686321,-,-,1.96078432,22,0.0,63,85,63.38000107,34.70399857,34,27.21212196,27.21212196
Thu Sep 26 19:19:14 GMT+02:00 2019,26-set-2019 19:19:13.373,14.2454824,41.598243200000006,9.45,10.72,527.53662109375,71.8,1.09063721,8.1265564,4.25375366,-0.031560000000000005,47.61440277,14.11764717,-,82.62412262,12.23974609,1.21027517,8.16993427,11.98940468,8.34052467,-,-,-,32.0117569,153.34179688,0.70399857,0.39687499,6.50298882,1301.5,10.72000027,527.53662109,41.59824371,14.24548244,71.80000305,13,4.62228251,0,95.37771606,-,-,12.15686321,11.37254906,-,-,1.17647064,22,0.0,64,86,64.90299988,34.01999664,34,27.41176414,27.41176414
Thu Sep 26 19:19:16 GMT+02:00 2019,26-set-2019 19:19:14.720,14.245705,41.59827258,9.42,10.72,524.68017578125,71.7,1.65327454,8.0690918,4.3351593,-0.02612334,47.61289215,12.94117641,-,106.44087219,12.2430191,0.93946916,8.16775036,12.0327673,8.31046772,-,-,-,24.8489418,148.91101074,0.20000076,0.40956834,6.51568222,1302.0,10.72000027,524.68017578,41.59827423,14.24570465,71.69999695,12,4.52830172,0,95.47169495,-,-,12.15686321,11.37254906,-,-,1.17647064,22,0.0,66,87,66.25,33.91199875,34,27.60000038,27.60000038
Thu Sep 26 19:19:17 GMT+02:00 2019,26-set-2019 19:19:16.082,14.24581116,41.59829983,9.25,10.72,524.0555419921875,71.0,-0.21659851,8.11698914,4.43331909,-0.03260253,47.61154175,20,-,114.92145538,12.24628448,0.87014145,8.16557217,12.07375431,8.28225613,-,-,-,23.01522446,144.71447754,1.08800125,0.42242917,6.528543,1305.0,10.72000027,524.05554199,41.59830093,14.24581146,71.0,12,4.43708229,0,95.56291962,-,-,13.33333397,12.94117641,-,-,2.35294127,22,0.0,67,89,67.61199951,33.29999924,35,27.80555534,27.80555534
Thu Sep 26 19:19:18 GMT+02:00 2019,26-set-2019 19:19:17.267,14.24591164,41.59831711,9.15,10.72,523.2431640625,68.7,0.95655823,8.05712891,4.1292572,-0.04465699,47.61016464,29.41176605,-,78.69766235,12.24954128,1.27065933,8.1634016,12.11256409,8.25571823,-,-,-,33.60891724,141.13043213,1.70000076,0.43577778,6.54189157,1328.0,10.72000027,523.24316406,41.59831619,14.2459116,68.69999695,12,4.36059189,0,95.63941193,-,-,14.11764717,13.72549057,-,-,3.52941179,22,0.0,68,90,68.79799652,32.93999863,35,28,28
Thu Sep 26 19:19:20 GMT+02:00 2019,26-set-2019 19:19:18.775,14.24614332,41.59837838,9.66,11.792,524.0400390625,67.1,0.71235657,8.71313477,3.93052673,-0.01759598,47.60887909,38.4313736,-,53.38364792,12.25279045,1.87319386,8.16123676,12.14937305,8.23070621,-,-,-,49.54594421,138.26841736,1.72800064,0.44748291,6.55359697,1366.5,11.79199982,524.04003906,41.59837723,14.24614334,67.09999847,12,4.26730394,0,95.73269653,-,-,14.50980377,14.11764717,-,-,3.92156863,22,0.0,70,92,70.30200195,34.77599716,36,28.21052551,28.21052551
Thu Sep 26 19:19:21 GMT+02:00 2019,26-set-2019 19:19:20.364,14.24626707,41.59841018,9.92,11.792,524.9119873046875,67.2,1.21992493,8.37077332,4.42134094,-0.01377319,47.60689163,39.60784531,-,39.80787277,12.25603199,2.51201344,8.15907764,12.18433857,8.20708656,-,-,-,66.44271088,136.09187317,3.22400284,0.46355736,6.56967115,1412.0,11.79199982,524.9119873,41.59841156,14.24626732,67.19999695,12,4.17281008,0,95.82718658,-,-,14.50980377,14.11764717,-,-,4.31372547,22,0.0,71,93,71.89399719,35.71199799,38,28.46153831,28.46153831
