GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Fuel Remaining (Calculated from vehicle profile)(%),Engine Load(%),Engine Load(Absolute)(%),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Litres Per 100 Kilometer(Long Term Average)(l/100km),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Actual engine % torque(%),Drivers demand engine % torque(%),Engine reference torque(Nm),CO₂ in g/km (Instantaneous)(g/km),CO₂ in g/km (Average)(g/km),GPS vs OBD Speed difference(km/h),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°),GPS Bearing(°),GPS Satellites,Percentage of Idle driving(%),Percentage of Highway driving(%),Percentage of City driving(%),Throttle Position(Manifold)(%),Absolute Throttle Position B(%),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Accelerator PedalPosition F(%),Relative Throttle Position(%),Relative Accelerator Pedal Position(%),Ambient air temp(°C),Trip time(whilst stationary)(s),Trip Time(Since journey start)(s),Run time since engine start(s),Trip time(whilst moving)(s),Speed (GPS)(km/h),Speed (OBD)(km/h),Average trip speed(whilst stopped or moving)(km/h),Average trip speed(whilst moving only)(km/h)
Tue Sep 24 11:10:02 GMT+02:00 2019,24-set-2019 11:10:01.202,14.25820172,41.602010799999995,19.52,9.648000999999999,525.15234375,80.4,-0.70741272,8.37077332,5.47239685,0.02922875,48.56650925,0,-,181.2480011,13.26313591,0,7.53953838,9.28254795,10.77268028,-,-,-,0,293.87487793,10.47200012,0.89880556,4.1540451,2162.5,9.64800072,525.15234375,41.60201263,14.2582016,80.40000153,18,10.69195843,18.55641556,70.75162506,-,-,7.84313726,7.84313726,-,-,0,22,12.00599957,114,240,100.28399658,70.27200317,76,80.10344696,80.10344696
Tue Sep 24 11:10:03 GMT+02:00 2019,24-set-2019 11:10:02.566,14.25840646,41.60205217,18.49,9.648000999999999,524.274658203125,69.2,-2.33067322,9.04592896,3.86349487,0.04945678,48.56650925,13.72549057,-,181.2480011,13.26895332,0,7.53623295,9.47910023,10.54930496,-,-,-,0,282.9906311,5.27200317,0.92557597,4.1808157,2432.5,9.64800072,524.2746582,41.60205078,14.25840664,69.19999695,17,10.56317616,18.33290863,71.10391235,-,-,31.76470566,30.58823586,-,-,21.96078491,22,12.00599957,115,242,101.65299988,66.56399536,65,79.59999847,79.59999847
Tue Sep 24 11:10:04 GMT+02:00 2019,24-set-2019 11:10:03.878,14.25860388,41.60211134,17.19,10.72,525.605712890625,48.9,-2.93641663,9.2350769,3.98799133,0.02864854,48.55964661,88.23529816,-,41.59646988,13.27474785,2.40400004,7.53294325,9.66184139,10.34977913,-,-,-,63.58576202,275.15472412,3.56399536,0.9499315,4.20517111,2347.5,10.72000027,525.60571289,41.60211182,14.25860405,48.90000153,17,10.44263363,18.1237011,71.43366241,-,-,31.37254906,29.41176605,-,-,23.13725471,21,12.00599957,116,243,102.96499634,61.88399887,63,79.06451416,79.06451416
Tue Sep 24 11:10:06 GMT+02:00 2019,24-set-2019 11:10:05.068,14.25887959,41.60226459,14.0,12.864,526.22998046875,24.3,-4.32266235,8.67962646,3.70547485,0.07963724,48.54177856,83.92156982,-,5.58228636,13.24130154,17.91343307,7.55197048,9.5211668,10.50269604,-,-,-,473.80999756,282.00491333,2.91600037,0.97296149,4.22820139,2392.5,12.86400032,526.22998047,41.6022644,14.25887966,24.29999924,17,10.33565521,17.93803406,71.72631073,-,-,32.94117737,34.50980377,-,-,22.35294151,21,12.00599957,117,244,104.15499878,50.39999771,63,78.5625,78.5625
Tue Sep 24 11:10:07 GMT+02:00 2019,24-set-2019 11:10:06.438,14.25898766,41.60238265,13.48,13.936001000000001,525.794189453125,4.3,-5.21090698,8.54554749,4.02391052,0.14253217,48.52606583,90.58823395,-,5.51116991,13.20783806,18.14459038,7.57110453,9.38749981,10.65224171,-,-,-,479.92410278,288.60223389,14.60000229,0.99402815,4.24926805,2448.5,13.93600082,525.79418945,41.60238266,14.25898743,4.30000019,17,10.2153511,17.72924042,72.05540466,-,-,38.82352829,37.64706039,-,-,31.37254906,21,12.00599957,119,245,105.52300262,48.52799606,65,78.15151215,78.15151215
Tue Sep 24 11:10:08 GMT+02:00 2019,24-set-2019 11:10:07.808,14.25893399,41.60256365,13.03,12.864,526.2293701171875,347.1,-2.47193909,8.43061829,3.33198547,0.01704047,48.50404739,95.6862793,-,4.91623449,13.17209816,20.34034729,7.59164667,9.24326611,10.81846237,-,-,-,538.00183105,296.64736938,18.47200394,1.01912653,4.27436638,2518.5,12.86400032,526.22937012,41.60256195,14.25893402,347.10000610000003,18,10.09747601,17.52466393,72.37786102,-,-,66.66666412,65.09803772,-,-,60.7843132,21,12.00599957,120,247,106.89499664,46.90799713,67,77.8235321,77.8235321
Tue Sep 24 11:10:10 GMT+02:00 2019,24-set-2019 11:10:09.174,14.25880427,41.60287169,14.36,13.936001000000001,526.18017578125,329.0,-2.5222168,8.62695312,2.79568481,-0.021484200000000002,48.48094177,99.60784149,-,4.64565945,13.13550472,21.5250206,7.61279631,9.0995903,10.98927689,-,-,-,569.33642578,305.16891479,23.12799835,1.04523265,4.30047226,2628.5,13.93600082,526.18017578,41.60287094,14.25880432,329.0,18,9.98278809,17.32561684,72.69159698,-,-,66.66666412,65.09803772,-,-,60.7843132,21,12.00599957,122,248,108.26100159,51.69599915,70,77.59999847,77.59999847
Tue Sep 24 11:10:11 GMT+02:00 2019,24-set-2019 11:10:10.680,14.25862054,41.60307535,17.95,13.936001000000001,527.499267578125,323.9,3.36752319,8.39231873,1.4597168,-0.047279,48.45715714,99.60784149,-,4.49635458,13.09858513,22.23977661,7.634253500000001,8.96009827,11.16035938,-,-,-,588.24169922,313.74685669,21.30400085,1.07210469,4.32734442,2755.5,13.93600082,527.49926758,41.60307693,14.25862026,323.89999389999997,17,9.85965252,17.11190796,73.02844238,-,-,66.66666412,65.09803772,-,-,60.7843132,21,12.00599957,123,250,109.76300049,64.62000275,73,77.47222137,77.47222137
Tue Sep 24 11:10:13 GMT+02:00 2019,24-set-2019 11:10:12.049,14.258285699999998,41.60340191,19.77,11.792,530.21923828125,323.8,0.58306885,8.31091309,1.42619324,-0.01167817,48.43054581,0,-,4.61156845,13.06246948,21.68414497,7.6553607,8.832201,11.32197094,-,-,-,573.54522705,321.38800049,6.66400146,1.10339475,4.35863447,2848.5,11.79199982,530.21923828,41.60340118,14.25828552,323.79998779,19,9.75003624,16.92166519,73.32830048,-,-,67.05882263,65.09803772,-,-,60.7843132,21,12.00599957,124,251,111.13200378,71.17199707,76,77.43243408,77.43243408
Tue Sep 24 11:10:14 GMT+02:00 2019,24-set-2019 11:10:13.102,14.25813691,41.60355772,20.23,11.792,531.64306640625,322.9,0.8919219999999999,9.26620483,1.9912261999999998,-0.053036099999999996,48.43054581,99.60784149,-,181.2480011,13.06800461,0,7.65211821,8.99038696,11.12276077,-,-,-,0,312.20547485,3.82800293,1.13206375,4.38730335,2059.5,11.79199982,531.64306641,41.60355759,14.25813675,322.89999389999997,20,9.66705608,16.77764893,73.55529785,-,-,67.05882263,65.09803772,-,-,61.17647171,21,12.00599957,126,252,112.18900299,72.8279953,75,77.36842346,77.36842346
Tue Sep 24 11:10:15 GMT+02:00 2019,24-set-2019 11:10:14.259,14.257961800000002,41.60371504,21.07,10.72,535.6044921875,321.8,1.62454224,8.21994019,1.5794219999999999,-0.04680043,48.41702652,99.60784149,-,6.3331356,13.03958797,15.78963757,7.66879463,8.91657448,11.21483612,-,-,-,417.63562012,315.13409424,4.1720047,1.15387154,4.40911102,2107.5,10.72000027,535.60449219,41.60371399,14.25796223,321.79998779,20,9.57782841,16.62278938,73.79937744,-,-,67.05882263,65.09803772,-,-,61.17647171,21,12.00599957,127,253,113.34600067,75.85199738,77,77.35897064,77.35897064
Tue Sep 24 11:10:16 GMT+02:00 2019,24-set-2019 11:10:15.413,14.25778429,41.60388774,21.56,10.72,534.9609375,322.1,0.38433838,7.95896912,1.61294556,-0.15226895,48.40068054,99.60784149,-,6.25906658,13.01109791,15.97649097,7.68558645,8.84474945,11.30590725,-,-,-,422.57791138,318.03799438,4.14800262,1.17975473,4.43499422,2177.5,10.72000027,534.9609375,41.60388947,14.25778389,322.10000610000003,20,9.49045849,16.47115517,74.03838348,-,-,67.05882263,65.09803772,-,-,61.17647171,21,12.00599957,128,254,114.5,77.61599731,80,77.42500305,77.42500305
Tue Sep 24 11:10:17 GMT+02:00 2019,24-set-2019 11:10:16.624,14.25760074,41.60404545,22.2,10.72,533.7860107421875,321.9,2.86952209,8.26303101,5.93447876,0.02206043,48.38473892,99.60784149,-,6.32914877,12.98313999,15.79958439,7.70213652,8.77855015,11.39116573,-,-,-,417.89871216,320.66589355,5.38400269,1.20393312,4.45917273,2268,10.72000027,533.78601074,41.60404587,14.25760078,321.89999389999997,20,9.40076542,16.31548882,74.28374481,-,-,7.84313726,7.84313726,-,-,0,21,12.00599957,129,256,115.70700073,79.91999817,83,77.56097412,77.56097412
Tue Sep 24 11:10:18 GMT+02:00 2019,24-set-2019 11:10:17.837,14.25743847,41.60420825,22.52,10.72,535.95068359375,321.5,4.83755493,7.31971741,4.20826721,0.02460809,48.37373352,0,-,10.45136833,12.9725914,9.56792545,7.70839977,8.8214426,11.33577824,-,-,-,253.07147217,318.93270874,3.0719986,1.2326448,4.48788452,1869,10.72000027,535.95068359,41.6042099,14.25743866,321.5,20,9.31202984,16.16148376,74.52648926,-,-,7.84313726,7.84313726,-,-,0,21,12.00599957,130,257,116.92400359999999,81.0719986,78,77.57142639,77.57142639
Tue Sep 24 11:10:20 GMT+02:00 2019,24-set-2019 11:10:19.174,14.25714886,41.60449922,19.76,10.72,535.12890625,329.3,4.91416931,8.96931458,1.33282471,0.04423286,48.37373352,0,-,181.2480011,12.97797394,0,7.70520258,8.95765305,11.16340637,-,-,-,0,310.9593811,5.81999969,1.25700474,4.51224422,2497.5,10.72000027,535.12890625,41.60449982,14.25714874,329.29998779,19,9.21652603,15.99573135,74.78774261,-,-,34.50980377,32.94117737,-,-,26.27450943,21,12.00599957,132,258,118.26000214,71.13600159,66,77.30232239,77.30232239
Tue Sep 24 11:10:21 GMT+02:00 2019,24-set-2019 11:10:20.279,14.25711398,41.60467361,18.43,10.72,534.2684326171875,346.0,6.12084961,8.28936768,1.00721741,0.05515531,48.37373352,58.4313736,-,181.2480011,12.98333645,0,7.70202017,9.08736324,11.00406361,-,-,-,0,303.375,3.13600159,1.28196228,4.53720188,2544,10.72000027,534.26843262,41.60467529,14.25711441,346.0,19,9.13900375,15.86118698,74.99980927,-,-,27.05882454,26.27450943,-,-,17.64705849,21,12.00599957,133,259,119.36499786,66.34799957,68,77.09091187,77.09091187
Tue Sep 24 11:10:22 GMT+02:00 2019,24-set-2019 11:10:21.449,14.25706222,41.60483374,17.71,10.72,535.1064453125,355.8,6.05860901,8.48329163,1.08383179,0.09168459,48.36774826,61.56863022,-,13.82139111,12.98678589,7.2350111,7.69997454,9.20007801,10.86924744,-,-,-,191.36592102,300.70812988,3.65200043,1.30178058,4.55702019,2651.5,10.72000027,535.10644531,41.60483551,14.25706196,355.79998779,19,9.05832958,15.72117329,75.22049713,-,-,26.27450943,25.49019623,-,-,16.86274529,21,12.00599957,134,260,120.53500366,63.7559967,70,76.93333435,76.93333435
Tue Sep 24 11:10:23 GMT+02:00 2019,24-set-2019 11:10:22.508,14.25704794,41.60498928,17.38,10.72,535.734375,5.4,7.26766968,8.18881226,-0.32395935,0.16769661,48.36025238,46.27450943,-,11.96735382,12.98260784,8.35589218,7.70245266,9.26443291,10.79374409,-,-,-,221.01319885,298.85476685,8.2440033,1.32564449,4.58088398,2713.5,10.72000027,535.734375,41.6049881,14.25704765,5.4000001,20,8.98679638,15.59702396,75.41618347,-,-,21.56862831,21.17647171,-,-,11.76470566,21,12.00599957,135,261,121.58999634,62.56799698,72,76.82608795,76.82608795
Tue Sep 24 11:10:24 GMT+02:00 2019,24-set-2019 11:10:23.954,14.25711208,41.60516415,17.57,11.792,536.5224609375,25.7,6.59968567,8.09303284,1.54112244,0.10349691,48.35473251,43.52941132,-,17.81197548,13.00231934,5.61408329,7.69077587,9.45869541,10.57206249,-,-,-,148.49240112,295.43743896,9.43200302,1.34840453,4.60364437,2732.5,11.79199982,536.52246094,41.60516357,14.2571125,25.70000076,20,8.890172,15.42932892,75.68049622,-,-,24.31372643,23.92156982,-,-,14.90196133,21,12.00599957,136,263,123.04199982,63.2519989,72,76.72340393,76.72340393
Tue Sep 24 11:10:26 GMT+02:00 2019,24-set-2019 11:10:25.410,14.25737818,41.60542612,16.7,12.864,537.702392578125,50.1,7.20303345,9.18000793,0.02079773,0.15637185,48.34791565,73.33333588,-,20.16251183,13.03142548,4.95959616,7.67359781,9.696558,10.31272316,-,-,-,131.18122864,291.78729248,10.94400406,1.37876451,4.63400412,2749,12.86400032,537.70239258,41.60542679,14.25737858,50.09999847,19,8.79541111,15.26486588,75.93972015,-,-,61.17647171,61.17647171,-,-,49.80392075,21,12.00599957,138,264,124.49700165,60.12000275,72,76.625,76.625
Tue Sep 24 11:10:27 GMT+02:00 2019,24-set-2019 11:10:26.471,14.25756222,41.60553247,16.53,12.864,538.55859375,66.1,3.13768005,8.43780518,3.09016418,-0.02368846,48.33081055,99.60784149,-,6.174716,13.00366592,16.1947403,7.68997908,9.61999607,10.39479828,-,-,-,428.35058594,294.756073,17.87999725,1.40607703,4.66131687,2930,12.86400032,538.55859375,41.6055336,14.25756264,66.09999847,19,8.72757435,15.14713192,76.12529755,-,-,26.27450943,7.84313726,-,-,49.01960754,21,12.00599957,139,265,125.55799866,59.50799942,78,76.65306091,76.65306091
Tue Sep 24 11:10:28 GMT+02:00 2019,24-set-2019 11:10:27.706,14.25777098,41.605543100000006,16.13,12.864,538.39892578125,71.2,2.12014771,8.73228455,1.67997742,-0.02643807,48.31704712,92.54901886,-,6.57799768,12.97775555,15.20187855,7.70533228,9.55527306,10.46520805,-,-,-,402.0894165,297.03973389,20.49200058,1.42826283,4.68350267,2502.5,12.86400032,538.39892578,41.60554123,14.25777054,71.19999695,19,8.64991856,15.012355800000002,76.33772278,-,-,66.66666412,64.70588684,-,-,60.7843132,21,12.00599957,140,267,126.79299927,58.06799698,80,76.72000122,76.72000122
Tue Sep 24 11:10:29 GMT+02:00 2019,24-set-2019 11:10:28.788,14.25816135,41.60556741,22.54,10.72,538.52587890625,74.7,1.24147034,9.26860046,2.25698853,-0.02448734,48.29837799,99.60784149,-,6.43246794,12.95146942,15.54580975,7.72097111,9.49021435,10.53695011,-,-,-,411.18640137,299.41781616,4.85599518,1.45673645,4.71197605,2311.5,10.72000027,538.52587891,41.60556793,14.25816154,74.69999695,19,8.58337784,14.89687252,76.5197525,-,-,66.66666412,64.70588684,-,-,60.7843132,21,12.00599957,141,268,127.8690033,81.14400482,86,76.90196228,76.90196228
Tue Sep 24 11:10:31 GMT+02:00 2019,24-set-2019 11:10:30.069,14.25872099,41.60567873,24.93,10.72,537.4512939453125,76.2,1.15527344,8.47850037,3.94010925,-0.02071381,48.28142166,99.60784149,-,6.22704792,12.92457199,16.05863953,7.73703909,9.42361927,10.611413,-,-,-,424.75073242,301.97561646,4.96000671,1.4846139,4.73985338,2455.5,10.72000027,537.45129395,41.60567856,14.25872135,76.19999695,18,8.50512218,15.47725296,76.0176239,-,-,7.84313726,7.84313726,-,-,9.8039217,21,12.00599957,142,269,129.15600586,89.7480011,91,77.17308044,77.17308044
Tue Sep 24 11:10:32 GMT+02:00 2019,24-set-2019 11:10:31.231,14.25902675,41.60571662,25.32,10.72,538.136474609375,76.9,1.94297791,9.89587402,1.88827515,0.07880572,48.26981735,100,-,11.42584419,12.91860104,8.75190639,7.74061537,9.46366405,10.56651211,-,-,-,231.48777771,300.56585693,3.2519989,1.51681387,4.77205372,2149,10.72000027,538.13647461,41.60571671,14.25902653,76.90000153,19,8.43562317,16.16792488,75.39645386,-,-,67.05882263,65.09803772,-,-,60.7843132,21,12.00599957,144,270,130.31900024,91.1519928,93,77.47169495,77.47169495
Tue Sep 24 11:10:33 GMT+02:00 2019,24-set-2019 11:10:32.613,14.2593242,41.60577315,26.21,9.648000999999999,538.5159912109375,77.7,1.89508057,9.21592712,2.24501038,0.09118378,48.25523758,99.60784149,-,7.9907918,12.89904594,12.51414394,7.75234985,9.43478394,10.59885597,-,-,-,330.99887085,301.16259766,4.8480072,1.54855013,4.80379009,2061,9.64800072,538.51599121,41.60577393,14.25932407,77.69999695,18,8.35461521,16.97296524,74.67241669,-,-,67.05882263,65.09803772,-,-,61.17647171,21,12.00599957,145,272,131.69900513,94.35599518,96,77.81481171,77.81481171
Tue Sep 24 11:10:34 GMT+02:00 2019,24-set-2019 11:10:33.981,14.25965637,41.60582461,26.8,10.72,538.7733154296875,78.4,1.45455933,9.2973175,2.18994141,0.09820989,48.23633957,99.60784149,-,8.03405094,12.87981701,12.44676208,7.76392412,9.40784645,10.6292038,-,-,-,329.21664429,301.7020874,3.52000427,1.58581734,4.841057299999999,2137,10.72000027,538.77331543,41.60582352,14.25965595,78.40000153,19,8.27577686,17.75645447,73.96776581,-,-,67.05882263,65.09803772,-,-,61.17647171,21,12.00599957,146,273,133.06799316,96.47999573,100,78.21818542,78.21818542
Tue Sep 24 11:10:36 GMT+02:00 2019,24-set-2019 11:10:35.353,14.26029532,41.60593729,27.08,10.72,541.887451171875,76.9,1.46173096,8.97650146,2.92736816,-0.04727659,48.21761703,99.60784149,-,8.18441391,12.86133099,12.21809101,7.77508354,9.38476276,10.65534782,-,-,-,323.16830444,302.1071167,4.44000244,1.62419736,4.87943697,2182,10.72000027,541.88745117,41.60593796,14.26029491,76.90000153,19,8.19829941,18.52640915,73.27529144,-,-,67.05882263,65.09803772,-,-,61.17647171,21,12.00599957,148,274,134.43899536,97.48799896,102,78.64286041,78.64286041
Tue Sep 24 11:10:37 GMT+02:00 2019,24-set-2019 11:10:36.722,14.26060427,41.60600133,26.96,10.72,542.202880859375,75.9,1.61735535,9.65884399,2.5969696,0.05180317,48.19883728,99.60784149,-,8.33424377,12.84357738,11.99843884,7.785830499999999,9.36530876,10.67748165,-,-,-,317.35848999,302.38955688,5.51200104,1.66317582,4.91841555,2201,10.72000027,542.20288086,41.60600281,14.2606039,75.90000153,18,8.12236977,19.28098869,72.59664154,-,-,67.05882263,65.09803772,-,-,60.7843132,21,12.00599957,149,276,135.80799866,97.05599213,103,79.07017517,79.07017517
Tue Sep 24 11:10:39 GMT+02:00 2019,24-set-2019 11:10:38.092,14.26127456,41.60615907,28.38,10.72,546.168212890625,73.1,0.74586487,9.40266418,2.460495,0.03593887,48.18016434,99.60784149,-,8.45102596,12.82641888,11.83263683,7.79624605,9.34868622,10.69646835,-,-,-,312.97305298,302.58197021,0.27599335,1.70223975,4.95747948,2205.5,10.72000027,546.16821289,41.60615921,14.26127434,73.09999847,20,8.04778004,20.02225494,71.92996216,-,-,67.05882263,65.09803772,-,-,61.17647171,21,12.00599957,151,277,137.17799377,102.16799164,102,79.46551514,79.46551514
Tue Sep 24 11:10:40 GMT+02:00 2019,24-set-2019 11:10:39.460,14.26158783,41.60626022,28.31,11.792,545.670654296875,71.7,-0.05857849,9.23028564,3.77729797,-0.06340235,48.16146851,99.60784149,-,8.37770557,12.80910873,11.93619347,7.80678177,9.33134651,10.71634388,-,-,-,315.71209717,302.81643677,0.16799164,1.7409997,4.99623966,2189.5,11.79199982,545.6706543,41.60625839,14.2615881,71.69999695,20,7.97454739,20.75003052,71.27542114,-,-,66.66666412,65.09803772,-,-,60.7843132,21,12.00599957,152,278,138.54800415,101.91599274,102,79.84745789,79.84745789
Tue Sep 24 11:10:41 GMT+02:00 2019,24-set-2019 11:10:40.833,14.26191736,41.60635117,28.3,11.792,547.618408203125,69.7,1.77297974,8.61737061,2.48683167,-0.04139064,48.14297867,99.60784149,-,8.44641876,12.79219913,11.83909035,7.81710148,9.31582165,10.73420238,-,-,-,313.14373779,302.99761963,1.08400726,1.78000665,5.03524637,2196.5,11.79199982,547.6184082,41.60634995,14.26191711,69.69999695,19,7.90253162,21.4657135,70.63175201,-,-,67.05882263,65.09803772,-,-,60.7843132,21,12.00599957,153,280,139.91999817,101.87999725,103,80.23332977,80.23332977
Tue Sep 24 11:10:43 GMT+02:00 2019,24-set-2019 11:10:42.202,14.26252319,41.60659354,28.34,10.72,551.3681640625,67.2,0.48968506,8.47132874,3.31283569,-0.05243421,48.12428284,99.60784149,-,8.45454884,12.77545166,11.82770538,7.82734919,9.30097198,10.75134087,-,-,-,312.84259033,303.1673584,2.41600037,1.81920385,5.07444382,2218.5,10.72000027,551.36816406,41.60659409,14.26252365,67.19999695,17,7.8319068,22.16757202,70.0005188,-,-,67.05882263,65.09803772,-,-,60.7843132,21,12.00599957,155,281,141.28999329,102.02399445,103,80.60655975,80.60655975
Tue Sep 24 11:10:44 GMT+02:00 2019,24-set-2019 11:10:43.731,14.26284435,41.60671074,28.24,10.72,552.911865234375,67.3,3.22386169,8.18162537,5.94645691,0.12266728,48.10644531,1.56862748,-,8.86092949,12.760396,11.28526306,7.83658457,9.29351425,10.75996876,-,-,-,298.49502563,303.08816528,0.97600555,1.85903049,5.11427021,2201.5,10.72000027,552.91186523,41.60671234,14.26284409,67.30000305,16,7.75471163,22.93472481,69.31056213,-,-,7.84313726,7.84313726,-,-,0,21,12.00599957,156,283,142.81599426,101.66399384,103,80.96774292,80.96774292
Tue Sep 24 11:10:46 GMT+02:00 2019,24-set-2019 11:10:45.095,14.26338181,41.60688231,23.25,10.72,556.96533203125,68.1,3.69792175,6.88876343,7.56732178,0.12816435,48.10644531,0,-,181.2480011,12.76528454,0,7.83358288,9.37256241,10.66921902,-,-,-,0,298.03671265,6.10399628,1.89860988,5.1538496,1490.5,10.72000027,556.96533203,41.606884,14.26338196,68.09999847,16,7.68718529,22.93670273,69.37611389,-,-,7.84313726,7.84313726,-,-,0,21,12.00599957,158,284,144.17599487,83.69999695,88,81.07936859,81.07936859
Tue Sep 24 11:10:47 GMT+02:00 2019,24-set-2019 11:10:46.458,14.26359644,41.60695648,19.56,10.72,558.250244140625,71.6,7.68426514,7.28379822,1.57702637,0.12432785,48.10644531,0,-,181.2480011,12.77015686,0,7.83059454,9.44910812,10.58278942,-,-,-,0,293.15084839,17.69999695,1.92791271,5.18315268,1978.5,10.72000027,558.25024414,41.60695648,14.26359653,71.59999847,17,7.62038946,22.73740005,69.64221191,-,-,7.84313726,7.84313726,-,-,0,21,12.00599957,159,285,145.54499817,70.41599274,66,80.84375,80.84375
Tue Sep 24 11:10:48 GMT+02:00 2019,24-set-2019 11:10:47.827,14.26375968,41.6069827,15.98,10.72,559.89599609375,89.0,6.34829712,7.36999512,-0.79083252,0.06035625,48.10644531,17.25490189,-,181.2480011,12.77501297,0,7.82761812,9.52326965,10.5003767,-,-,-,0,288.42260742,19.41599274,1.9501915,5.20543146,1945.5,10.72000027,559.89599609,41.60698318,14.26375961,89.0,18,7.55474472,22.54153061,69.90372467,-,-,39.60784531,38.82352829,-,-,31.76470566,21,12.00599957,160,287,146.91400146,57.52799606,51,80.38461304,80.38461304
Tue Sep 24 11:10:50 GMT+02:00 2019,24-set-2019 11:10:49.199,14.26407229,41.60694912,12.64,11.792,561.37744140625,126.2,6.81756592,7.360412599999999,-1.30319214,0.04502645,48.10136795,86.66667175,-,35.99985504,12.77985191,2.77773118,7.8246541,9.59516239,10.42170143,-,-,-,73.47093964,285.01068115,0.9240036,1.96957147,5.22481108,1933.5,11.79199982,561.37744141,41.60694885,14.26407242,126.19999695,17,7.49008083,22.34858894,70.16133118,-,-,37.25490189,39.2156868,-,-,27.84313774,21,12.00599957,162,288,148.28599548,45.50400162,51,79.93939209,79.93939209
Tue Sep 24 11:10:51 GMT+02:00 2019,24-set-2019 11:10:50.565,14.26418405,41.60692889,10.88,11.792,561.7008056640625,146.8,4.82798767,9.03157043,0.29852295,0.05178882,48.08547211,93.72549438,-,5.19324446,12.75122261,19.25538445,7.84222174,9.52638245,10.49694538,-,-,-,509.30456543,288.51525879,12.49599838,1.99031174,5.24555159,2180,11.79199982,561.70080566,41.60692978,14.264184,146.80000305,18,7.42674398,22.15960693,70.41365051,-,-,45.09804153,44.31372452,-,-,36.86274719,21,12.00599957,163,290,149.65299988,39.16799927,58,79.61193848,79.61193848
Tue Sep 24 11:10:52 GMT+02:00 2019,24-set-2019 11:10:51.939,14.26429921,41.60684594,10.36,12.864,564.745849609375,163.3,1.61975098,9.14169312,1.79011536,-0.08020885,48.06515503,96.86274719,-,4.68124104,12.72088432,21.36141396,7.86092472,9.45184231,10.57972813,-,-,-,565.00897217,292.76901245,25.83200073,2.01369882,5.26893854,2427.5,12.86400032,564.74584961,41.60684586,14.26429939,163.30000305,19,7.36424351,21.97312164,70.6626358,-,-,49.01960754,47.45098114,-,-,41.96078491,21,12.00599957,164,291,151.0249939,37.29599762,65,79.39705658,79.39705658
Tue Sep 24 11:10:54 GMT+02:00 2019,24-set-2019 11:10:53.306,14.26447679,41.60639794,17.87,12.864,567.063232421875,164.7,1.8639679,8.54794312,3.73181152,0.02074228,48.04218292,0,-,4.47304249,12.68999386,22.35568428,7.88006067,9.37640572,10.66484547,-,-,-,591.30743408,297.29232788,28.98000336,2.03976679,5.29500675,2683,12.86400032,567.06323242,41.60639954,14.26447678,164.69999695,20,7.30291986,21.79014587,70.90693665,-,-,31.37254906,19.6078434,-,-,14.50980377,21,12.00599957,166,292,152.39399719,64.33200073,72,79.28985596,79.28985596
Tue Sep 24 11:10:55 GMT+02:00 2019,24-set-2019 11:10:54.654,14.26452231,41.60621014,18.68,12.864,566.562255859375,165.7,3.04908752,6.75468445,5.70223999,-0.02780521,48.04218292,0,-,181.2480011,12.69472885,0,7.87712145,9.44480228,10.58761311,-,-,-,0,292.85513306,6.66799927,2.06683755,5.32207727,1957.5,12.86400032,566.56225586,41.6062088,14.26452255,165.69999695,20,7.24361372,21.613191600000004,71.14319611,-,-,7.84313726,7.84313726,-,-,0,21,12.00599957,167,294,153.74000549,67.2480011,71,79.17142487,79.17142487
Tue Sep 24 11:10:56 GMT+02:00 2019,24-set-2019 11:10:55.868,14.26456763,41.60604716,18.27,12.864,566.711669921875,166.1,3.65003967,7.22155762,6.33192444,0.05839835,48.04218292,0,-,181.2480011,12.69944859,0,7.87419415,9.5112648,10.51363087,-,-,-,0,288.5484314,10.77200317,2.09034014,5.34557962,2159.5,12.86400032,566.71166992,41.60604858,14.26456738,166.1000061,19,7.19085789,21.45578003,71.35336304,-,-,7.84313726,7.84313726,-,-,0,21,12.00599957,168,295,154.95599365,65.77200317,55,78.83098602,78.83098602
Tue Sep 24 11:10:59 GMT+02:00 2019,24-set-2019 11:10:58.663,14.26462768,41.60571638,12.22,12.864,566.6396484375,177.2,1.35877991,7.90150452,4.27050781,-0.05501604,48.04218292,0,-,181.2480011,12.70415211,0,7.87127876,9.57587528,10.44269276,-,-,-,0,284.36657715,24.15999603,2.10835338,5.3635931,1760.5,12.86400032,566.63964844,41.60571671,14.26462746,177.19999695,19,7.07300425,21.10413361,71.82286072,-,-,7.84313726,7.84313726,-,-,0,21,12.00599957,171,297,157.73800659,43.99200058,41,78.30555725,78.30555725
