GPS Time,Device Time,Longitude,Latitude,GPS Speed (Meters/second),Horizontal Dilution of Precision,Altitude,Bearing,G(x),G(y),G(z),G(calibrated),Timing Advance(°),Fuel Remaining (Calculated from vehicle profile)(%),Engine Load(%),Engine Load(Absolute)(%),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Litres Per 100 Kilometer(Long Term Average)(l/100km),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Distance to empty (Estimated)(km),Fuel used (trip)(l),Turbo Pressure Control(psi),Actual engine % torque(%),Drivers demand engine % torque(%),Engine reference torque(Nm),Fuel cost (trip)(cost),CO₂ in g/km (Instantaneous)(g/km),CO₂ in g/km (Average)(g/km),GPS vs OBD Speed difference(km/h),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Distance travelled with MIL/CEL lit(km),Distance travelled since codes cleared(km),Volumetric Efficiency (Calculated)(%),EGR Commanded(%),EGR Error(%),Fuel Rate (direct from ECU)(L/m),Fuel flow rate/minute(cc/min),Fuel flow rate/hour(l/hr),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°),GPS Bearing(°),GPS Satellites,Fuel Level (From Engine ECU)(%),NOx Post SCR(ppm),NOx Pre SCR(ppm),O2 Sensor1 Equivalence Ratio,O2 Sensor1 Equivalence Ratio(alternate),O2 Sensor2 Equivalence Ratio,O2 Sensor3 Equivalence Ratio,O2 Sensor4 Equivalence Ratio,O2 Sensor5 Equivalence Ratio,O2 Sensor6 Equivalence Ratio,O2 Sensor7 Equivalence Ratio,O2 Sensor8 Equivalence Ratio,O2 Volts Bank 1 sensor 1(V),O2 Volts Bank 1 sensor 2(V),O2 Volts Bank 1 sensor 3(V),O2 Volts Bank 1 sensor 4(V),O2 Volts Bank 2 sensor 1(V),O2 Volts Bank 2 sensor 2(V),Percentage of Idle driving(%),Percentage of Highway driving(%),Percentage of City driving(%),Throttle Position(Manifold)(%),Absolute Throttle Position B(%),Relative Throttle Position(%),Relative Accelerator Pedal Position(%),Fuel pressure(psi),Intake Manifold Pressure(psi),Fuel Rail Pressure(psi),Exhaust Pressure(psi),Turbo Boost & Vacuum Gauge
Sat Sep 28 08:44:48 GMT+02:00 2019,28-set-2019 08:44:46.910,13.35782661,42.36886802,8.59,8.576,698.9189453125,65.9,-0.05378723,6.79777527,5.130035400000001,-0.1128605,-,-,-,-,19.29963875,-,5.18139887,-,-,-,-,-,-,-,-,-,121.43486786,-,8.57600021,698.91894531,42.36886978,13.35782623,65.90000153,0,-,-,-,-,-,-,-,-,-,-,-,0.0,0,-,0.0,30.92399979,31,-,-
Sat Sep 28 08:44:49 GMT+02:00 2019,28-set-2019 08:44:47.319,13.35790873,42.36887241,8.49,7.504,699.6976318359375,66.5,-0.56375122,6.82171631,6.18347168,-0.05502568,-,-,-,-,19.29963875,-,5.18139887,-,-,-,-,-,-,-,0.07600021,0.00388361,121.43875885,-,7.50400019,699.69763184,42.3688736,13.3579092,66.5,9,0,0,100,-,-,-,-,-,-,-,-,0.0,0,-,0.49700001,30.56399918,31,31,31
Sat Sep 28 08:44:49 GMT+02:00 2019,28-set-2019 08:44:47.779,13.35790873,42.36887241,8.49,7.504,699.6976318359375,66.5,0.28857422,6.8001709,7.20339966,0.021171799999999998,-,-,-,-,19.29963875,-,5.18139887,-,-,-,-,-,-,-,0.07600021,0.00388361,121.43875885,-,7.50400019,699.69763184,42.3688736,13.3579092,66.5,9,0,0,100,-,-,-,-,-,-,-,14,0.0,1,-,1.06200004,30.56399918,31,31,31
Sat Sep 28 08:44:56 GMT+02:00 2019,28-set-2019 08:44:54.322,13.35863286,42.36879784,10.42,4.288,701.1285400390625,121.8,-0.74810791,6.71876526,6.41331482,0.01732848,-,39.2156868,-,0,16.06999016,-,6.22264957,-,-,-,-,-,-,-,0.6079998,0.01454111,121.44940948,1207,4.28800011,701.12854004,42.3687973,13.35863304,121.80000305,8,0,0,100,-,-,19.2156868,18.8235302,-,-,5.49019623,14,0.0,7,111,7.5,37.51200104,32,31.5,31.5
Sat Sep 28 08:45:02 GMT+02:00 2019,28-set-2019 08:45:00.373,13.35933843,42.36838436,13.11,4.288,703.846435546875,127.5,0.85360718,8.45695496,3.80123901,-0.03771595,-,96.86274719,-,26.57960129,16.07246399,3.76220536,6.22169209,26.57960129,3.76220536,-,-,-,99.51026917,99.51026917,4.48799896,0.01454111,121.44940948,1577,4.28800011,703.84643555,42.36838531,13.35933876,127.5,9,0,0,100,-,-,20.3921566,19.6078434,-,-,10.1960783,14,0.0,13,117,13.50399971,47.19599915,42,35,35
Sat Sep 28 08:45:08 GMT+02:00 2019,28-set-2019 08:45:06.536,13.36016178,42.36794819,14.23,3.216,707.371337890625,125.4,2.21351624,8.57188416,3.46844482,-0.02454588,-,83.92156982,-,18.65532303,16.07307053,5.36028862,6.221457,22.61746216,4.42127037,-,-,-,141.77954102,120.64490509,1.80400085,0.01454111,121.44940948,1326.5,3.21600008,707.37133789,42.36794662,13.36016178,125.40000153,10,0,0,100,-,-,17.64705849,16.86274529,-,-,7.05882359,14,0.0,19,123,19.49200058,51.22799683,49,38.5,38.5
Sat Sep 28 08:45:10 GMT+02:00 2019,28-set-2019 08:45:08.598,13.36043791,42.36778936,14.5,3.216,707.523681640625,127.6,1.50483704,8.57427979,3.67196655,-0.033341300000000004,-,71.76470947,-,21.97695351,16.07446098,4.55012655,6.22091913,22.40395927,4.46340418,-,-,-,120.35076904,120.54685974,1.77200317,0.01454111,121.44940948,1444.5,3.21600008,707.52368164,42.36779022,13.36043835,127.59999847,10,0,0,100,-,-,17.64705849,17.25490189,-,-,7.45098066,14,0.0,21,126,21.88199997,52.19999695,53,41.40000153,41.40000153
Sat Sep 28 08:45:11 GMT+02:00 2019,28-set-2019 08:45:09.890,13.3605834,42.36770778,14.65,3.216,707.821044921875,127.2,1.01881409,8.13853455,2.88426208,-0.04117719,23.7066555,68.62744904,-,26.79127312,16.07698059,3.73248124,6.219944,23.50078773,4.25508785,-,-,-,98.72406006,115.09115601,1.80000305,0.04514014,121.48001099,1465.5,3.21600008,707.82104492,42.367706299999995,13.36058331,127.19999695,11,0,0,100,-,-,17.64705849,17.25490189,-,-,7.45098066,14,0.0,23,128,23.17300034,52.73999786,54,43.5,43.5
Sat Sep 28 08:45:12 GMT+02:00 2019,28-set-2019 08:45:11.197,13.36073279,42.36763686,14.56,4.288,704.768310546875,125.8,1.34442139,8.66285706,3.28649902,-0.00372635,23.70398712,67.84313965,-,28.85097313,16.07998466,3.46601558,6.21878242,24.57082367,4.06978273,-,-,-,91.67604828,110.40813446,1.58399963,0.06555514,121.50042725,1479.5,4.28800011,704.76831055,42.36763763,13.36073303,125.80000305,11,0,0,100,-,-,17.64705849,17.25490189,-,-,7.45098066,14,0.0,24,129,24.47999954,52.41600037,54,45,45
Sat Sep 28 08:45:14 GMT+02:00 2019,28-set-2019 08:45:12.253,13.36101765,42.36747188,14.71,4.288,704.584228515625,125.9,1.2462616000000002,8.13374329,3.58816528,-0.06639389999999999,23.70133972,68.62744904,-,29.0440197,16.0830307,3.44297791,6.21760368,25.31635666,3.94993329,-,-,-,91.0667038,107.18456268,1.83600235,0.08471014,121.51958466,1489,4.28800011,704.58422852,42.367473600000004,13.36101723,125.90000153,12,0,0,100,-,-,17.64705849,17.25490189,-,-,7.45098066,14,0.0,25,130,25.53499985,52.95599747,54,46.125,46.125
Sat Sep 28 08:45:15 GMT+02:00 2019,28-set-2019 08:45:13.740,13.36116516,42.36739854,14.81,4.288,704.265869140625,124.0,2.08422852,8.78735352,3.30325317,-0.00264304,23.69911957,67.84313965,-,28.77242851,16.08601379,3.47547722,6.21645117,25.81008148,3.87437439,-,-,-,91.92630768,105.00481415,1.04400253,0.10124014,121.53610992,1483.5,4.28800011,704.26586914,42.36739731,13.36116505,124.0,12,0,0,100,-,-,17.64705849,17.25490189,-,-,7.45098066,14,0.0,27,132,27.02199936,53.31600189,54,47,47
Sat Sep 28 08:45:16 GMT+02:00 2019,28-set-2019 08:45:14.818,13.36131352,42.36732719,14.65,4.288,703.483154296875,122.6,2.06747437,8.89988708,3.53549194,0.02427836,23.69604492,65.88235474,-,28.88716698,16.08902168,3.46167278,6.21528912,26.19471741,3.81748414,-,-,-,91.56118011,103.32435608,1.68399811,0.12293416,121.55780792,1505.5,4.28800011,703.4831542999999,42.36732864,13.36131382,122.59999847,12,0,0,100,-,-,17.64705849,16.86274529,-,-,7.45098066,14,0.0,28,133,28.10199928,52.73999786,55,47.79999924,47.79999924
