GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Timing Advance(°),Fuel Remaining (Calculated from vehicle profile)(%),Engine Load(%),Engine Load(Absolute)(%),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Litres Per 100 Kilometer(Long Term Average)(l/100km),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Distance to empty (Estimated)(km),Fuel used (trip)(l),Turbo Pressure Control(psi),Actual engine % torque(%),Drivers demand engine % torque(%),Engine reference torque(Nm),Fuel cost (trip)(cost),CO₂ in g/km (Instantaneous)(g/km),CO₂ in g/km (Average)(g/km),GPS vs OBD Speed difference(km/h),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Distance travelled with MIL/CEL lit(km),Distance travelled since codes cleared(km),Volumetric Efficiency (Calculated)(%),EGR Commanded(%),EGR Error(%),Fuel Rate (direct from ECU)(L/m),Fuel flow rate/minute(cc/min),Fuel flow rate/hour(l/hr),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°),GPS Bearing(°),GPS Satellites,Fuel Level (From Engine ECU)(%),NOx Post SCR(ppm),NOx Pre SCR(ppm),O2 Sensor1 Equivalence Ratio,O2 Sensor1 Equivalence Ratio(alternate),O2 Sensor2 Equivalence Ratio,O2 Sensor3 Equivalence Ratio,O2 Sensor4 Equivalence Ratio,O2 Sensor5 Equivalence Ratio,O2 Sensor6 Equivalence Ratio,O2 Sensor7 Equivalence Ratio,O2 Sensor8 Equivalence Ratio,O2 Volts Bank 1 sensor 1(V),O2 Volts Bank 1 sensor 2(V),O2 Volts Bank 1 sensor 3(V),O2 Volts Bank 1 sensor 4(V),O2 Volts Bank 2 sensor 1(V),O2 Volts Bank 2 sensor 2(V),Percentage of Idle driving(%),Percentage of Highway driving(%),Percentage of City driving(%),Throttle Position(Manifold)(%),Absolute Throttle Position B(%),Relative Throttle Position(%),Relative Accelerator Pedal Position(%),Fuel pressure(psi),Intake Manifold Pressure(psi),Fuel Rail Pressure(psi),Exhaust Pressure(psi),Turbo Boost & Vacuum Gauge(psi),Evap System Vapour Pressure(Pa),Air Fuel Ratio(Commanded)(:1),Air Fuel Ratio(Measured)(:1),Commanded Equivalence Ratio(lambda),Torque(Nm),Engine kW (At the wheels)(kW),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Acceleration Sensor(Total)(g),Run time since engine start(s),Trip time(whilst moving)(s),Voltage (OBD Adapter)(V),Speed (GPS)(km/h),Speed (OBD)(km/h),Average trip speed(whilst stopped or moving)(km/h),Average trip speed(whilst moving only)(km/h)
Mon Dec 23 16:29:21 GMT+01:00 2019,23-dic-2019 16:29:22.865,14.19831249,42.43820152,0.0,15.17,55.0,0.0,5.41340637,1.43588257,8.18333435,0.01886123,-,0,43.52941132,-,0.0,13.66945362,-,7.31542921,13.92964649,7.17878342,0,-,-,-,-,-,-,-,174.46734619,7.05599976,-,1693.55175781,0,47555,58,6.66666651,0.0,-,18.000675199999996,1.08004045,800.0,15.17000008,55,42.4382019,14.19831276,0.0,11,94.90196228,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,59.27150345,18.61948013,22.10901451,-,-,85.09803772,-,-,-,3673.8059081999995,-,0.2900753,-,-,-,-,-,-,0.55182528,0.14636926,0.73418289,0.01118466,424,-,13.10000038,0,-,65.76341248,73.63379669
Mon Dec 23 16:29:22 GMT+01:00 2019,23-dic-2019 16:29:23.604,14.19831267,42.43820101,0.0,15.17,55.0,0.0,5.93623352,1.44067383,8.04614258,0.02915844,-,0,43.52941132,-,0.0,13.66945362,-,7.31542921,13.92964649,7.17878342,0,-,-,-,-,-,-,-,174.46734619,0.0,-,1693.55175781,0,47555,58,6.66666651,0.0,-,18.000675199999996,1.08004045,800.0,15.17000008,55,42.4382019,14.19831276,0.0,10,94.90196228,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,59.27150345,18.61948013,22.10901451,-,-,85.09803772,-,-,-,3673.8059081999995,-,0.2900753,-,-,-,-,-,-,0.61410481,0.15559764,0.65816271,-0.01166143,424,0,13.10000038,0,0,0.0,-
Mon Dec 23 16:29:22 GMT+01:00 2019,23-dic-2019 16:29:23.757,14.19831267,42.43820101,0.0,15.17,55.0,0.0,5.87002563,1.50488281,7.52770996,0.02242253,-,0,43.52941132,-,0.0,13.66945362,-,7.31542921,13.92964649,7.17878342,0,-,-,-,-,-,-,-,174.46734619,0.0,-,1693.55175781,0,47555,58,6.66666651,0.0,-,18.000675199999996,1.08004045,800.0,15.17000008,55,42.4382019,14.19831276,0.0,10,94.90196228,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,59.27150345,18.61948013,22.10901451,-,-,85.09803772,-,-,-,3673.8059081999995,-,0.2900753,-,-,-,-,-,-,0.61288536,0.14880975,0.66060162,-0.011589799999999999,424,0,13.10000038,0,0,0.0,-
Mon Dec 23 16:29:25 GMT+01:00 2019,23-dic-2019 16:29:26.641,14.19830543,42.43819322,0.42,15.17,55.0,40.1,5.39385986,1.49850464,8.12312317,0.02463824,-,0,23.52941132,-,1.19441283,13.66923237,83.72140503,7.31554747,1.19441283,83.72140503,0,-,-,-,-,-,-,-,174.46734619,0.08799982,0.00045833,1693.55224609,0,47555,59,6.66666651,0.0,-,18.000675199999996,1.08004045,1145.5,15.17000008,55,42.43819427,14.19830513,40.09999847,9,94.90196228,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,100.0,0.0,0.0,-,-,85.09803772,-,-,15.08392429,3673.8059081999995,-,1.30533981,-,-,14.50663757,-,1.84922945,0.22183183,0.55723196,0.14486517,0.71532017,-0.00154063,424,1.99000001,13.10000038,1.51199996,2,1.0,1.5
Mon Dec 23 16:29:28 GMT+01:00 2019,23-dic-2019 16:29:29.509,14.19830536,42.43819953,0.29,15.17,55.0,32.4,5.38827515,1.58703613,8.14904785,0.02791256,-,0,38.03921509,-,4.73366499,13.66907406,21.12484169,7.31563187,2.96403885,33.73704529,0,0.00206697,-,-,-,-,0.00301778,-,174.46734619,2.0,0.00198056,1693.55371094,0,47555,55,6.66666651,0.0,-,18.000675199999996,1.08004045,988.5,15.17000008,55,42.43819809,14.19830513,32.40000153,12,94.90196228,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,100.0,0.0,0.0,-,-,85.09803772,-,-,14.79384899,3673.8059081999995,-,1.01526356,-,-,14.50663757,-,1.84922945,0.22183183,0.52096862,0.15706131,0.74300528,0.00370438,424,5.02799988,13.10000038,1.04399991,2,1.25,1.66666663
Mon Dec 23 16:29:31 GMT+01:00 2019,23-dic-2019 16:29:32.375,14.19829495,42.43819311,0.26,15.17,56.0,21.2,5.4225769,1.48254395,7.98155212,0.01416343,-,0,42.35294342,-,3.53296018,13.66889477,28.30428696,7.31572819,3.15367937,31.70833397,0,0.00387089,-,-,-,-,0.0056515,-,174.46734619,0.00800002,0.00317181,1693.55493164,0,47555,52,6.66666651,0.0,-,37.71256638,2.26275396,822.0,15.17000008,56,42.43819427,14.19829464,21.20000076,11,94.90196228,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,100.0,0.0,0.0,-,-,85.09803772,-,-,13.77858543,3673.8059081999995,-,0.0,-,-,14.50663757,-,-,-,0.55276012,0.15112577,0.71361387,-0.00449663,424,8.02000046,13.10000038,0.93599993,1,1.20000005,1.5
Mon Dec 23 16:29:33 GMT+01:00 2019,23-dic-2019 16:29:34.645,14.19829822,42.4381941,0.0,15.17,56.0,0.0,5.58329773,1.34336853,8.17018127,0.01786181,-,0,44.31372452,-,1.6861496,13.66868305,59.30548477,7.31584167,2.78679681,35.88274384,0,0.00526501,-,-,-,-,0.00768692,-,174.46734619,0.0,0.00317181,1693.55493164,0,47555,51,6.66666651,0.78125,-,35.42882538,2.12572956,800.0,15.17000008,56,42.43819427,14.19829845,0.0,11,94.90196228,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,100.0,0.0,0.0,-,-,85.09803772,-,-,13.92362309,3604.18774414,-,0.14503765,-,-,14.50663757,-,-,-,0.56914347,0.13693868,0.73284209,0.01833718,424,9.01599979,12.39999962,0,0,1.0,1.5
Mon Dec 23 16:29:36 GMT+01:00 2019,23-dic-2019 16:29:37.205,14.19829767,42.43819295,0.0,15.17,56.0,0.0,5.38389587,1.52920532,8.2383728,0.03425974,-,0,43.52941132,-,0.0,13.66867161,-,7.31584787,2.76025605,36.22777176,0,0.00663135,-,-,-,-,0.00968177,-,174.46734619,0.0,0.00317181,1693.55493164,0,47555,50,6.27450991,0.78125,-,35.79916382,2.1479497000000003,801.0,15.17000008,56,42.43819427,14.1982975,0.0,7,94.90196228,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,100.0,0.0,0.0,-,-,85.09803772,-,-,13.92362309,3533.11938477,-,0.14503765,-,-,14.50663757,-,-,-,0.5488171,0.15588228,0.7397933000000001,0.01560654,424,9.01599979,12.30000019,0,0,0.85714287,1.5
Mon Dec 23 16:29:38 GMT+01:00 2019,23-dic-2019 16:29:39.395,14.19829435,42.43818729,0.7,15.17,56.0,18.5,5.93823242,1.20617676,7.43757629,0.01286519,-,0,100.0,-,0.0,13.66866016,-,7.31585407,2.7383492,36.51759338,0,0.00816855,-,-,-,-,0.01192608,-,174.46734619,0.0,0.00317181,1693.55493164,0,47555,50,9.4117651,-3.125,-,36.16949844,2.17016983,794.5,15.17000008,56,42.43818665,14.19829464,18.5,13,94.90196228,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,100.0,0.0,0.0,-,-,85.09803772,-,-,13.92362309,4844.26025391,-,0.14503765,-,-,14.50663757,-,-,-,0.60532439,0.12295379,0.65816271,-0.02173651,424,9.01599979,12.39999962,2.51999998,0,0.75,1.5
Mon Dec 23 16:29:40 GMT+01:00 2019,23-dic-2019 16:29:41.704,14.19828607,42.43816604,1.11,15.17,56.0,354.2,4.4319458,1.84785461,8.67546082,0.02977067,-,0,32.54901886,-,0.0,13.66864872,-,7.31586027,2.71972108,36.76771164,0,0.00999851,-,-,-,-,0.01459782,-,174.46734619,0.96799994,0.00317181,1693.55493164,0,47555,54,9.803921699999998,0.78125,-,50.36571884,3.02194309,1026.0,15.17000008,56,42.43816757,14.19828606,354.20001221,18,94.90196228,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,100.0,0.0,0.0,-,-,85.09803772,-,-,15.2289629,3887.01147461,-,1.45037746,-,-,14.50663757,-,7.87003756,0.84559447,0.46157601,0.18584457,0.76540506,-0.0014022,424,10.01200008,12.39999962,3.99600005,4,1.11111116,2
Mon Dec 23 16:29:43 GMT+01:00 2019,23-dic-2019 16:29:43.955,14.19826138,42.43818162,2.65,13.652999999999999,57.0,344.8,4.62336731,1.08255005,8.91435242,0.02307265,-,0,99.60784149,-,3.45221639,13.66846752,28.96629524,7.31595659,2.81128287,35.5702095,0,0.01349012,-,-,-,-,0.01969557,-,174.46734619,1.12399983,0.00477597,1693.55651855,0,47555,62,0.0,-38.28125,-,90.3003006,5.41801786,1206.0,13.65299988,57,42.43818283,14.19826126,344.79998779,20,94.90196228,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,100.0,0.0,0.0,-,-,85.09803772,-,-,15.37400055,8742.875,-,1.59541512,-,-,14.50663757,-,7.87003756,0.84559447,0.47129124,0.11035168,0.8087005,0.0299291,424,13.01299953,12.30000019,9.53999996,1,1.10000002,1.83333337
Mon Dec 23 16:29:45 GMT+01:00 2019,23-dic-2019 16:29:46.215,14.19822078,42.43824327,4.27,13.652999999999999,56.0,352.9,6.07421875,2.56530762,8.06329346,0.08077651,-,0,87.84313965,-,0.22865981,13.66823006,437.32180786,7.31608391,2.52432489,39.61373138,0,0.01745637,-,-,-,-,0.02548631,-,174.46734619,2.46000004,0.00880056,1693.56054688,0,47555,68,1.96078432,-7.8125,-,106.28647614,6.37718868,1553.0,13.65299988,56,42.43824387,14.19822121,352.89999389999997,20,94.90196228,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,93.39429474,0.0,6.60570478,-,-,85.09803772,-,-,16.24422646,12677.74902344,-,2.46564102,-,-,14.50663757,-,42.12557983,6.85102177,0.55922294,0.26560402,0.74117613,0.04479588,424,15.01299953,12.10000038,15.37199974,12,2.090909,3.28571439
Mon Dec 23 16:29:47 GMT+01:00 2019,23-dic-2019 16:29:48.465,14.19823618,42.43833078,6.03,13.652999999999999,56.0,29.9,4.13484192,1.70747375,8.75042725,0.02763994,-,0,90.58823395,-,3.36802912,13.6680479,29.69033813,7.31618166,2.60869527,38.33254242,0,0.02119645,-,-,-,-,0.03094681,-,174.46734619,1.62800026,0.01793958,1693.56970215,0,47555,66,0.0,-7.03125,-,99.25008392,5.95500517,1054.5,13.65299988,56,42.4383316,14.19823647,29.89999962,21,94.90196228,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,85.60527039,0.0,14.39472961,-,-,85.09803772,-,-,16.53430176,8706.61523438,-,2.75571632,-,-,14.50663757,-,39.263237,4.335814,0.42149255,0.1740544,0.79199052,0.00213961,424,17.01300049,12.30000019,21.70800018,17,3.33333325,5
Mon Dec 23 16:29:50 GMT+01:00 2019,23-dic-2019 16:29:51.151,14.19838623,42.43849841,8.1,13.652999999999999,55.0,39.7,5.76394653,1.74017334,7.54525757,0.05094315,-,0,87.05882263,-,3.2309742000000004,13.66786289,30.94977379,7.31628036,2.66526604,37.51892471,0,0.02653435,-,-,-,-,0.03874015,818.62091064,175.75308228,0.08800125,0.03105875,1693.58288574,0,47555,75,5.49019623,-0.78125,-,141.77702332,8.50662136,1611.5,13.65299988,55,42.43849945,14.19838619,39.70000076,22,94.90196228,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,76.02770233,0.0,23.97229767,-,-,85.09803772,-,-,20.1602459,10550.04492188,-,6.38166046,-,-,14.50663757,-,60.96287155,10.28806591,0.59715211,0.18401383,0.65186167,-0.02204255,424,20.0340004,12.19999981,29.15999985,25,5.0,7.22222233
