GPS Time,Device Time,Longitude,Latitude,GPS Speed (Meters/second),Horizontal Dilution of Precision,Altitude,Bearing,G(x),G(y),G(z),G(calibrated),Timing Advance(°),Fuel Remaining (Calculated from vehicle profile)(%),Engine Load(%),Engine Load(Absolute)(%),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Litres Per 100 Kilometer(Long Term Average)(l/100km),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Distance to empty (Estimated)(km),Fuel used (trip)(l),Turbo Pressure Control(psi),Actual engine % torque(%),Drivers demand engine % torque(%),Engine reference torque(Nm),Fuel cost (trip)(cost),CO₂ in g/km (Instantaneous)(g/km),CO₂ in g/km (Average)(g/km),GPS vs OBD Speed difference(km/h),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Distance travelled with MIL/CEL lit(km),Distance travelled since codes cleared(km),Volumetric Efficiency (Calculated)(%),EGR Commanded(%),EGR Error(%),Fuel Rate (direct from ECU)(L/m),Fuel flow rate/minute(cc/min),Fuel flow rate/hour(l/hr),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°),GPS Bearing(°),GPS Satellites,Fuel Level (From Engine ECU)(%),NOx Post SCR(ppm),NOx Pre SCR(ppm),O2 Sensor1 Equivalence Ratio,O2 Sensor1 Equivalence Ratio(alternate),O2 Sensor2 Equivalence Ratio,O2 Sensor3 Equivalence Ratio,O2 Sensor4 Equivalence Ratio,O2 Sensor5 Equivalence Ratio,O2 Sensor6 Equivalence Ratio,O2 Sensor7 Equivalence Ratio,O2 Sensor8 Equivalence Ratio,O2 Volts Bank 1 sensor 1(V),O2 Volts Bank 1 sensor 2(V),O2 Volts Bank 1 sensor 3(V),O2 Volts Bank 1 sensor 4(V),O2 Volts Bank 2 sensor 1(V),O2 Volts Bank 2 sensor 2(V),Percentage of Idle driving(%),Percentage of Highway driving(%),Percentage of City driving(%),Throttle Position(Manifold)(%),Absolute Throttle Position B(%),Relative Throttle Position(%),Relative Accelerator Pedal Position(%),Fuel pressure(psi),Intake Manifold Pressure(psi),Fuel Rail Pressure(psi),Exhaust Pressure(psi),Turbo Boost & Vacuum Gauge
Fri Sep 27 08:48:48 GMT+02:00 2019,27-set-2019 08:48:47.720,13.92883637,42.05521713,0.0,13.936001000000001,436.344970703125,0.0,-0.59008789,7.41548157,5.97996521,-0.02660054,-,21.56862831,-,0,15.79907513,-,6.32935286,-,-,-,-,-,-,-,0,-,81.59555817,781.0,13.93600082,436.3449706999999,42.05521774,13.92883682,0,9,-,-,-,-,-,7.84313726,7.84313726,-,-,0.0,17,0,0,503,0,0,0,0,-
Fri Sep 27 08:48:54 GMT+02:00 2019,27-set-2019 08:48:53.362,13.92883826,42.05521578,0.0,7.504,436.5553588867188,0.0,-0.97795105,7.40112305,5.92729187,-0.0262637,-,0.0,-,0,15.79880619,-,6.32946014,-,-,-,-,-,-,-,0,-,81.59555817,1778.0,7.50400019,436.55535889,42.05521393,13.92883873,0,11,-,-,-,-,-,7.84313726,7.84313726,-,-,0.0,17,0,0,509,0,0,0,0,-
Fri Sep 27 08:48:59 GMT+02:00 2019,27-set-2019 08:48:58.883,13.92883784,42.05521513,0.0,9.648000999999999,436.94189453125,0.0,-1.73213196,5.8568573,7.69900513,-0.05642659999999999,-,22.35294151,-,0,15.79853821,-,6.32956791,-,-,-,-,-,-,-,0,-,81.59555817,774.5,9.64800072,436.94189453,42.05521393,13.92883778,0,10,-,-,-,-,-,7.84313726,7.84313726,-,-,0.0,17,0,0,515,0,0,0,0,-
Fri Sep 27 08:49:01 GMT+02:00 2019,27-set-2019 08:49:00.801,13.92883793,42.05521496,0.0,8.576,436.734375,0.0,-2.92683411,5.210418700000001,8.16827393,0.05369155,-,22.74509811,-,0,15.79826927,-,6.32967567,-,-,-,-,-,-,-,0,-,81.59555817,776.0,8.57600021,436.734375,42.05521393,13.92883778,0,11,-,-,-,-,-,7.84313726,7.84313726,-,-,0.0,17,0,0,518,0,0,0,0,-
Fri Sep 27 08:49:02 GMT+02:00 2019,27-set-2019 08:49:01.883,13.92883883,42.0552153,0.0,7.504,436.42279052734375,0.0,-1.9045105,6.66369629,6.82032776,-0.01813214,31.43442726,22.35294151,-,0,15.79800034,-,6.32978344,-,-,-,-,-,-,-,0,-,81.59555817,780.5,7.50400019,436.42279053,42.05521393,13.92883873,0,11,-,-,-,-,-,7.84313726,7.84313726,-,-,0.0,17,0,0,519,0,0,0,0,-
Fri Sep 27 08:49:03 GMT+02:00 2019,27-set-2019 08:49:02.842,13.92883968,42.05521561,0.0,7.504,436.29180908203125,0.0,-2.27322388,6.56314087,5.89855957,-0.03907835,31.43370438,22.35294151,-,0,15.79773235,-,6.32989073,-,-,-,-,-,-,-,0,-,81.59555817,775.0,7.50400019,436.29180908,42.05521393,13.92883968,0,11,-,-,-,-,-,7.84313726,7.84313726,-,-,0.0,17,0,0,520,0,0,0,0,-
Fri Sep 27 08:49:04 GMT+02:00 2019,27-set-2019 08:49:03.806,13.92883996,42.05521575,0.0,6.432,436.327392578125,0.0,-2.09605408,6.92227173,6.19065857,-0.02292791,31.43305588,21.56862831,-,0,15.79746437,-,6.32999802,-,-,-,-,-,-,-,0,-,81.59555817,780.5,6.43200016,436.32739258,42.05521393,13.92883968,0,11,-,-,-,-,-,7.84313726,7.84313726,-,-,0.0,17,0,0,521,0,0,0,0,-
Fri Sep 27 08:49:05 GMT+02:00 2019,27-set-2019 08:49:04.911,13.928840099999999,42.0552158,0.0,6.432,436.3258666992188,0.0,-1.80155945,6.53201294,6.37261963,-0.0221722,31.43241501,22.74509811,-,0,15.79719639,-,6.33010578,-,-,-,-,-,-,-,0,-,81.59555817,778.0,6.43200016,436.32586669999995,42.05521393,13.92883968,0,11,-,-,-,-,-,7.84313726,7.84313726,-,-,0.0,17,0,0,522,0,0,0,0,-
Fri Sep 27 08:49:06 GMT+02:00 2019,27-set-2019 08:49:05.883,13.92884022,42.05521585,0.0,6.432,436.3067626953125,0.0,-1.91888428,6.94142151,6.23374939,-0.02881729,31.43166542,22.74509811,-,0,15.79692745,-,6.33021307,-,-,-,-,-,-,-,0,-,81.59555817,780.0,6.43200016,436.30676270000004,42.05521774,13.92884064,0,11,-,-,-,-,-,7.84313726,7.84313726,-,-,0.0,17,0,0,523,0,0,0,0,-
Fri Sep 27 08:49:07 GMT+02:00 2019,27-set-2019 08:49:06.844,13.92884025,42.05521587,0.0,6.432,436.3160400390625,0.0,-2.03619385,6.94142151,5.94166565,-0.02674526,31.43101501,22.74509811,-,0,15.79665947,-,6.33032036,-,-,-,-,-,-,-,0,-,81.59555817,781.0,6.43200016,436.31604004,42.05521774,13.92884064,0,11,-,-,-,-,-,7.84313726,7.84313726,-,-,0.0,17,0,0,524,0,0,0,0,-
