GPS Time,Device Time,Longitude,Latitude,GPS Speed (Meters/second),Horizontal Dilution of Precision,Altitude,Bearing,G(x),G(y),G(z),G(calibrated),Timing Advance(°),Fuel Remaining (Calculated from vehicle profile)(%),Engine Load(%),Engine Load(Absolute)(%),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Litres Per 100 Kilometer(Long Term Average)(l/100km),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Distance to empty (Estimated)(km),Fuel used (trip)(l),Turbo Pressure Control(psi),Actual engine % torque(%),Drivers demand engine % torque(%),Engine reference torque(Nm),Fuel cost (trip)(cost),CO₂ in g/km (Instantaneous)(g/km),CO₂ in g/km (Average)(g/km),GPS vs OBD Speed difference(km/h),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Distance travelled with MIL/CEL lit(km),Distance travelled since codes cleared(km),Volumetric Efficiency (Calculated)(%),EGR Commanded(%),EGR Error(%),Fuel Rate (direct from ECU)(L/m),Fuel flow rate/minute(cc/min),Fuel flow rate/hour(l/hr),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°),GPS Bearing(°),GPS Satellites,Fuel Level (From Engine ECU)(%),NOx Post SCR(ppm),NOx Pre SCR(ppm),O2 Sensor1 Equivalence Ratio,O2 Sensor1 Equivalence Ratio(alternate),O2 Sensor2 Equivalence Ratio,O2 Sensor3 Equivalence Ratio,O2 Sensor4 Equivalence Ratio,O2 Sensor5 Equivalence Ratio,O2 Sensor6 Equivalence Ratio,O2 Sensor7 Equivalence Ratio,O2 Sensor8 Equivalence Ratio,O2 Volts Bank 1 sensor 1(V),O2 Volts Bank 1 sensor 2(V),O2 Volts Bank 1 sensor 3(V),O2 Volts Bank 1 sensor 4(V),O2 Volts Bank 2 sensor 1(V),O2 Volts Bank 2 sensor 2(V),Percentage of Idle driving(%),Percentage of Highway driving(%),Percentage of City driving(%),Throttle Position(Manifold)(%),Absolute Throttle Position B(%),Relative Throttle Position(%),Relative Accelerator Pedal Position(%),Fuel pressure(psi),Intake Manifold Pressure(psi),Fuel Rail Pressure(psi),Exhaust Pressure(psi),Turbo Boost & Vacuum Gauge,Driver
Thu Oct 10 12:43:19 GMT+02:00 2019,10-ott-2019 12:43:17.994,13.75563013,42.2260311,31.68,4.288,725.447021484375,110.1,2.00521851,7.45378113,5.31916809,-0.03823264,-4.28375196,0,-,181.2480011,14.76709843,0,6.77167034,17.0498848,5.86502028,-,-,-,0,124.55383301,0.14399719,17.41827583,613.47900391,2495,4.28800011,725.44702148,42.22603226,13.75563049,110.09999847,12,3.11719751,68.82455444,28.05825043,-,-,9.4117651,9.4117651,-,-,0,23,16.18799973,662,2304,646.38500977,114.04799652,117,99.33957672,101.23627472,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 10 12:43:20 GMT+02:00 2019,10-ott-2019 12:43:18.965,13.75597367,42.22595107,31.23,4.288,723.96923828125,109.1,6.51829529,6.6852417,3.65040588,0.00136829,-4.28375196,0,-,181.2480011,14.76739883,0,6.77153254,17.04799271,5.86567116,-,-,-,0,124.25225067,0.95200348,17.44946671,613.51019287,2463.5,4.28800011,723.96923828,42.22595215,13.75597382,109.09999847,9,3.11263061,68.87023163,28.01714134,-,-,18.4313736,21.56862831,-,-,3.92156863,23,16.18799973,663,2305,647.35699463,112.42799377,115,99.3761673,101.2690506,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 10 12:43:21 GMT+02:00 2019,10-ott-2019 12:43:20.703,13.75632443,42.22585146,31.16,4.288,723.64208984375,111.4,4.10253906,7.595047,4.44049072,-0.06350938,-4.28375196,98.8235321,-,181.2480011,14.767700199999998,0,6.77139425,17.04611015,5.86631918,-,-,-,0,123.95212555,1.57200623,17.48003197,613.54077148,2459.5,4.28800011,723.64208984,42.22585297,13.75632477,111.40000153,12,3.10449743,68.9515686,27.94393539,-,-,45.88235474,44.70588303,-,-,38.4313736,23,16.18799973,665,2306,649.0949707000001,112.17599487,114,99.41025543,101.29928589,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 10 12:43:22 GMT+02:00 2019,10-ott-2019 12:43:21.666,13.75667581,42.22574911,31.15,5.36,723.3955078125,111.4,3.5662384,7.92784119,4.4261322,-0.0755628,-4.30957985,95.6862793,-,8.67543793,14.76645851,11.52655602,6.771963599999999,17.0265522,5.87305737,-,-,-,304.87719727,124.38808441,4.86000061,17.5357933,613.59649658,2513.5,5.36000013,723.39550781,42.22574997,13.75667572,111.40000153,12,3.10001421,68.99640656,27.90357971,-,-,45.88235474,44.70588303,-,-,38.4313736,23,16.18799973,665,2307,650.05700684,112.13999939,117,99.45116425,101.33649445,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 10 12:43:24 GMT+02:00 2019,10-ott-2019 12:43:23.485,13.75738909,42.22550701,32.92,5.36,718.9964599609375,113.4,3.09936523,7.891922,4.64401245,0.02447582,-4.3245821,94.50980377,-,8.84614563,14.76525307,11.30412292,6.77251673,17.00748444,5.87964201,-,-,-,298.99386597,124.80781555,2.48800659,17.59592056,613.65661621,2532,5.36000013,718.99645996,42.22550583,13.75738907,113.40000153,12,3.09156728,69.08088684,27.82754898,-,-,44.31372452,43.13725662,-,-,36.86274719,23,16.18799973,667,2309,651.87701416,118.51199341,121,99.50115967,101.38298035,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 10 12:43:26 GMT+02:00 2019,10-ott-2019 12:43:25.224,13.75814642,42.2252679,33.75,5.36,719.939697265625,112.0,3.77932739,8.61257935,4.27290344,0.03345489,-4.3534503,92.54901886,-,8.9915514,14.76407719,11.12132072,6.77305603,16.98884201,5.88609409,-,-,-,294.15872192,125.21392822,3.48800659,17.62828636,613.68902588,2622,5.36000013,719.93969727,42.22526932,13.75814629,112.0,12,3.08352995,69.16126251,27.75520515,-,-,25.49019623,23.13725471,-,-,22.35294151,23,16.18799973,669,2310,653.61798096,121.5,122,99.55323792,101.43160248,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 10 12:43:27 GMT+02:00 2019,10-ott-2019 12:43:26.303,13.75852607,42.22516028,33.74,5.36,721.2275390625,112.0,2.6803894,5.5025177,3.76533508,-0.28886807,-4.36822891,68.23529816,-,17.41615486,14.76461697,5.74167633,6.77280855,16.98983383,5.88575029,-,-,-,151.86723328,125.2776947,1.5,17.68742752,613.74816895,2640.5,5.36000013,721.22753906,42.22515869,13.75852585,112.0,12,3.07857895,69.21077728,27.71063995,-,-,23.92156982,23.52941132,-,-,14.11764717,23,16.18799973,670,2312,654.69500732,121.46400452,123,99.60739136,101.48235321,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 10 12:43:29 GMT+02:00 2019,10-ott-2019 12:43:27.928,13.75928649,42.22492778,33.63,5.36,721.557861328125,112.1,3.57582092,6.35723877,4.49555969,-0.10760307,-4.37452078,69.80392456,-,23.2585125,14.76634598,4.2994113,6.77201509,17.00434494,5.88072777,-,-,-,113.71936035,125.25010681,1.53599548,17.72439575,613.78509521,2629,5.36000013,721.55786133,42.22492599,13.75928688,112.09999847,12,3.07113886,69.28518677,27.64367104,-,-,24.31372643,7.84313726,-,-,14.50980377,23,16.18799973,672,2313,656.32000732,121.06800079,123,99.66129303,101.53286743,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 10 12:43:30 GMT+02:00 2019,10-ott-2019 12:43:29.746,13.75966406,42.22481413,33.63,7.504,721.589111328125,112.0,4.12168884,7.31732178,5.22819519,0.02743024,-4.38356447,9.01960754,-,24.35230827,14.768297199999997,4.10630178,6.77112055,17.02131462,5.87486458,-,-,-,108.61160278,125.210495,0.06800079,17.77956772,613.840271,2574,7.50400019,721.58911133,42.22481537,13.75966454,112.0,12,3.06286216,69.3679657,27.56917,-,-,7.84313726,7.84313726,-,-,0,23,16.18799973,674,2315,658.13702393,121.06800079,121,99.71034241,101.57845306,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 10 12:43:31 GMT+02:00 2019,10-ott-2019 12:43:30.714,13.76001867,42.22471209,32.41,5.36,721.7493896484375,111.9,4.69630432,6.78102112,4.49555969,-0.03594516,-4.38988972,0,-,162.93869019,14.7685976,0.61371505,6.77098274,17.01952553,5.87548208,-,-,-,16.23275185,124.95163727,0.32400513,17.83966255,613.90039062,2521.5,5.36000013,721.74938965,42.22471237,13.76001835,111.90000153,12,3.05846643,69.4119339,27.52960396,-,-,7.84313726,12.54901981,-,-,0,23,16.18799973,675,2316,659.10601807,116.67599487,117,99.75,101.61448669,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 10 12:43:32 GMT+02:00 2019,10-ott-2019 12:43:31.674,13.76038299,42.22460336,32.41,6.432,721.6654052734375,111.9,4.97163391,8.32287598,3.93292236,0.11668699999999999,-4.38988972,78.03921509,-,181.2480011,14.76889801,0,6.77084494,17.01774597,5.87609673,-,-,-,0,124.65554047,0.67599487,17.87076187,613.93145752,2512.5,6.43200016,721.66540527,42.22460175,13.76038265,111.90000153,12,3.05412388,69.45536041,27.49051666,-,-,32.54901886,32.94117737,-,-,21.96078491,23,16.18799973,675,2317,660.065979,116.67599487,116,99.78718567,101.64801788,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 10 12:43:34 GMT+02:00 2019,10-ott-2019 12:43:33.405,13.76106463,42.22432635,32.12,5.36,719.929931640625,118.8,6.16394043,7.95657349,2.84356689,0.08513945,-4.39841413,90.19608307,-,14.73731709,14.76889133,6.78535461,6.7708478,17.01251602,5.87790298,-,-,-,179.47250366,124.78513336,2.62799835,17.90176392,613.96246338,2511.5,5.36000013,719.92993164,42.22432709,13.76106453,118.80000305,12,3.04632473,69.53335571,27.4203167,-,-,45.09804153,44.31372452,-,-,37.64706039,23,16.18799973,677,2319,661.79699707,115.63199615,117,99.82648468,101.68372345,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 10 12:43:39 GMT+02:00 2019,10-ott-2019 12:43:37.878,13.76255651,42.22336055,34.29,4.288,719.8121337890625,135.4,4.32041931,8.43780518,5.77885437,0.05918575,-4.43257904,96.47058868,-,9.29841518,14.76777935,10.75429726,6.77135801,16.99486351,5.88400841,-,-,-,284.45095825,125.16170502,5.36800385,17.98784065,614.04858398,2589,4.28800011,719.81213379,42.22336197,13.76255608,135.3999939,12,3.02636814,69.7329483,27.24068451,-,-,47.45098114,46.27450943,-,-,40,23,16.18799973,682,2323,666.26702881,123.44400024,121,99.87471771,101.72853851,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 10 12:43:40 GMT+02:00 2019,10-ott-2019 12:43:38.966,13.76285694,42.22311914,34.97,4.288,719.495849609375,135.5,3.27893066,7.40829468,4.23460388,-0.01846065,-4.49788713,96.47058868,-,8.53581333,14.76651192,11.7151022,6.77193928,16.97555161,5.89070272,-,-,-,309.86422729,125.59629822,3.55599976,18.1119442,614.17266846,2727,4.28800011,719.49584961,42.22311783,13.76285648,135.5,12,3.02153707,69.78126526,27.19719887,-,-,47.45098114,46.27450943,-,-,40,23,16.18799973,683,2325,667.35797119,125.89199829,127,99.93636322,101.78704071,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 10 12:43:41 GMT+02:00 2019,10-ott-2019 12:43:40.586,13.76313978,42.22288576,35.6,5.36,718.94482421875,135.6,4.05465698,7.44421387,4.87863159,-0.00166378,-4.51602125,96.47058868,-,8.82321739,14.76530361,11.333498,6.77249336,16.95697975,5.89715385,-,-,-,299.77081299,126.00515747,3.10800171,18.15066338,614.21136475,2771.5,5.36000013,718.94482422,42.22288513,13.76313972,135.6000061,11,3.01439166,69.85272217,27.13288307,-,-,47.05882263,46.27450943,-,-,39.60784531,23,16.18799973,684,2325,668.97802734,128.1599884,129,100.00226593,101.84988403,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 10 12:43:42 GMT+02:00 2019,10-ott-2019 12:43:41.676,13.76344778,42.22265127,35.88,5.36,719.4420166015625,135.5,2.46969604,8.89749146,5.04862976,0.01153825,-4.54319906,96.47058868,-,8.91205502,14.76411438,11.22052288,6.77303886,16.93869591,5.90351915,-,-,-,296.78262329,126.40510559,2.83200073,18.20935249,614.27008057,2815,5.36000013,719.4420166,42.22265244,13.76344776,135.5,10,3.00960732,69.90057373,27.08981895,-,-,47.05882263,45.88235474,-,-,39.60784531,24,16.18799973,685,2327,670.0670166,129.16799927,132,100.07466125,101.9193573,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 10 12:43:44 GMT+02:00 2019,10-ott-2019 12:43:43.487,13.76407833,42.22218256,36.76,5.36,718.9779052734375,135.5,5.31880188,7.93502808,3.78688049,0.12878402,-4.56188059,96.07843018,-,8.9509697,14.76293278,11.17174149,6.77358103,16.92058372,5.90983868,-,-,-,295.49237061,126.8001709,2.852005,18.24965858,614.31036377,2851.5,5.36000013,718.97790527,42.22218323,13.76407814,135.5,11,3.00168037,69.97985077,27.01846695,-,-,46.66666794,44.31372452,-,-,39.2156868,24,16.18799973,687,2329,671.87902832,132.33598328,134,100.15124512,101.99310303,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 10 12:43:45 GMT+02:00 2019,10-ott-2019 12:43:44.577,13.76439499,42.221950299999996,37.16,5.36,719.27099609375,135.4,4.42575073,7.78419495,3.85630798,0.05304593,-4.59324217,94.11764526,-,8.99828625,14.76176167,11.1129961,6.77411842,16.90266037,5.91610527,-,-,-,293.9385376,127.18977356,3.66401672,18.31742096,614.37811279,2918,5.36000013,719.27099609,42.22195053,13.76439476,135.3999939,11,2.99693203,70.02734375,26.97572517,-,-,42.74509811,35.68627548,-,-,36.47058868,24,16.18799973,688,2330,672.96899414,133.77600098,136,100.23197937,102.07109833,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 10 12:43:47 GMT+02:00 2019,10-ott-2019 12:43:46.636,13.76502787,42.22147365,36.95,4.288,720.044921875,135.5,3.71946716,6.82171631,5.43409729,-0.02460136,-4.61174393,0,-,9.54788399,14.76070213,10.47330666,6.77460432,16.8860569,5.92192221,-,-,-,277.01876831,127.53820801,2.97999573,18.39513016,614.45587158,2899.5,4.28800011,720.04492188,42.22147369,13.765028,135.5,10,2.98800302,70.11663818,26.89535713,-,-,7.84313726,7.84313726,-,-,0,24,16.18799973,690,2332,675.02801514,133.02000427,136,100.31236267,102.14874268,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 10 12:43:48 GMT+02:00 2019,10-ott-2019 12:43:47.606,13.76534152,42.22123638,36.95,6.432,720.014404296875,135.5,4.17196655,7.11141968,5.61605835,0.07550927,-4.61174393,0,-,181.2480011,14.76100254,0,6.77446699,16.88459587,5.92243528,-,-,-,0,127.24229431,1.02000427,18.43577766,614.496521,2819.5,6.43200016,720.0144042999999,42.22123718,13.76534176,135.5,10,2.98381519,70.15852356,26.85766029,-,-,7.84313726,7.84313726,-,-,0,24,16.18799973,691,2333,675.99798584,133.02000427,132,100.38340759,102.21689606,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 10 12:43:49 GMT+02:00 2019,10-ott-2019 12:43:48.576,13.76563055,42.22102354,35.48,5.36,718.580078125,135.3,3.73622131,5.29901123,5.5466156,-0.03269033,-4.61174393,0,-,181.2480011,14.76130199,0,6.77432919,16.88314056,5.9229455,-,-,-,0,126.94775391,1.27200317,18.4709034,614.53161621,2769,5.36000013,718.58007812,42.22102356,13.76563072,135.30000305,11,2.97963881,70.20029449,26.82006836,-,-,7.84313726,7.84313726,-,-,0,24,16.18799973,692,2334,676.96801758,127.72799683,129,100.44742584,102.2779007,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 10 12:43:50 GMT+02:00 2019,10-ott-2019 12:43:49.690,13.76592339,42.22080334,34.29,5.36,718.981689453125,136.1,4.93093872,6.13218689,6.46359253,-0.009249700000000001,-4.61174393,0,-,181.2480011,14.76160145,0,6.77419186,16.88169289,5.92345333,-,-,-,0,126.65457153,1.44400024,18.50548553,614.56622314,2623,5.36000013,718.98168945,42.22080231,13.765923499999998,136.1000061,11,2.97485709,70.24811554,26.77702713,-,-,7.84313726,7.84313726,-,-,0,23,16.18799973,694,2335,678.08197021,123.44400024,122,100.4955368,102.32273102,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 10 12:43:51 GMT+02:00 2019,10-ott-2019 12:43:50.658,13.76617921,42.22061289,31.75,5.36,717.3203125,136.0,4.72264099,6.15612793,6.16192627,0.0290007,-4.61174393,0,-,181.2480011,14.761900899999999,0,6.77405405,16.88025284,5.92395878,-,-,-,0,126.36273956,3.29999542,18.54063034,614.60131836,2435,5.36000013,717.3203125,42.22061157,13.76617908,136.0,11,2.97071433,70.28955078,26.73973846,-,-,7.84313726,7.84313726,-,-,0,23,16.18799973,694,2336,679.04998779,114.29999542,111,100.51892853,102.34240723,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 10 12:43:52 GMT+02:00 2019,10-ott-2019 12:43:51.636,13.76643461,42.22041365,30.58,6.432,717.47802734375,137.0,4.90460205,6.32373047,5.99433899,0.02101579,-4.61174393,0,-,181.2480011,14.76220036,0,6.77391672,16.87881851,5.92446184,-,-,-,0,126.07225037,6.08799744,18.56968498,614.63037109,2256,6.43200016,717.47802734,42.22041321,13.76643467,137.0,11,2.96653628,70.33132935,26.70213127,-,-,7.84313726,7.84313726,-,-,0,23,16.18799973,695,2337,680.0289917,110.08799744,104,100.52666473,102.34615326,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 10 12:43:53 GMT+02:00 2019,10-ott-2019 12:43:52.738,13.7666872,42.22021233,30.58,8.576,717.4918212890625,137.0,4.73460388,7.06114197,5.7525177,0.01602147,-4.61174393,0,-,181.2480011,14.76249981,0,6.77377939,16.87739182,5.92496252,-,-,-,0,125.78309631,12.08799744,18.5971241,614.65783691,1583,8.57600021,717.49182129,42.22021103,13.76668739,137.0,11,2.96185589,70.37814331,26.66000175,-,-,7.84313726,7.84313726,-,-,0,23,16.18799973,697,2338,681.12902832,110.08799744,98,100.52106476,102.33634186,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 10 12:43:54 GMT+02:00 2019,10-ott-2019 12:43:53.707,13.76691474,42.22009409,26.39,7.504,718.0777587890625,135.7,6.32196045,6.55117798,4.43092346,0.00469265,-4.61174393,0,-,181.2480011,14.76279926,0,6.77364206,16.87597275,5.92546082,-,-,-,0,125.49526215,3.0039978,18.62604713,614.68676758,2543.5,7.50400019,718.07775879,42.22009277,13.76691437,135.69999695,11,2.95774078,70.41929626,26.62296104,-,-,7.84313726,7.84313726,-,-,0,23,16.18799973,698,2339,682.09899902,95.0039978,92,100.50221252,102.31306458,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 10 12:43:55 GMT+02:00 2019,10-ott-2019 12:43:54.675,13.76712217,42.21996352,24.7,7.504,718.279541015625,136.9,5.83833313,7.69560242,2.66400146,0.040431800000000004,-4.61174393,53.33333588,-,181.2480011,14.76309872,0,6.77350473,16.87456131,5.92595673,-,-,-,0,125.20874786,1.08000183,18.6505661,614.71130371,2460.5,7.50400019,718.27954102,42.21996307,13.76712227,136.8999939,11,2.95364571,70.46025085,26.58609962,-,-,39.60784531,44.31372452,-,-,29.41176605,23,16.18799973,698,2340,683.0670166,88.91999817,90,100.47902679,102.28539276,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 10 12:43:57 GMT+02:00 2019,10-ott-2019 12:43:56.757,13.76748288,42.21963088,23.72,8.576,717.43603515625,142.9,4.99557495,7.40350342,3.20269775,0.01097769,-4.61872816,100,-,14.13901901,14.76297283,7.07247925,6.77356291,16.86850929,5.92808294,-,-,-,187.06695557,125.34965515,4.95200348,18.6748333,614.73553467,2492.5,8.57600021,717.43603516,42.2196312,13.76748276,142.8999939,9,2.94487596,70.54795837,26.507164,-,-,53.72549057,52.15686417,-,-,46.66666794,23,16.18799973,701,2342,685.14898682,85.39199829,92,100.46035004,102.2623291,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 10 12:43:59 GMT+02:00 2019,10-ott-2019 12:43:58.610,13.767749199999999,42.21920971,25.37,12.864,717.6500244140625,154.9,3.77693176,7.45617676,4.51472473,0.03699701,-4.65257311,99.60784149,-,6.33138847,14.76126289,15.79399586,6.77434683,16.84524727,5.93626881,-,-,-,417.75088501,126.0141983,12.60800171,18.72993279,614.79064941,2682.5,12.86400032,717.65002441,42.21921158,13.76774883,154.8999939,10,2.93711853,70.62554169,26.43733978,-,-,53.72549057,52.15686417,-,-,46.66666794,23,16.18799973,702,2343,687.00097656,91.33200073,98,100.45494843,102.25279999,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 10 12:44:00 GMT+02:00 2019,10-ott-2019 12:43:59.698,13.7678973,42.21893028,27.31,10.72,717.78466796875,157.2,3.79368591,7.508850099999999,3.16677856,-0.07815856,-4.6839447,99.60784149,-,6.46468639,14.75958157,15.46833229,6.77511883,16.82238388,5.94433737,-,-,-,409.13711548,126.65620422,5.68400574,18.78172302,614.84240723,2828,10.72000027,717.78466797,42.21892929,13.76789761,157.19999695,12,2.93257642,70.6709671,26.39645386,-,-,53.72549057,52.15686417,-,-,46.66666794,23,16.18799973,704,2345,688.09002686,98.31599426,104,100.46272278,102.25669861,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 10 12:44:02 GMT+02:00 2019,10-ott-2019 12:44:01.639,13.76817341,42.21843136,28.88,7.504,719.0673828125,157.8,4.02352905,8.52639771,4.17953491,0.07026821,-4.70287609,0,-,6.71425247,14.75795174,14.89338112,6.77586699,16.80016708,5.95219755,-,-,-,393.92965698,127.26089478,4.61599731,18.81375313,614.87445068,2930,7.50400019,719.06738281,42.21842957,13.76817322,157.80000305,14,2.92451501,70.75159454,26.32389259,-,-,52.94117737,51.37255096,-,-,0,23,16.18799973,705,2347,690.03100586,103.96799469,107,100.47702026,102.26725769,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 10 12:44:03 GMT+02:00 2019,10-ott-2019 12:44:02.730,13.76831753,42.21817777,29.39,7.504,720.6588134765625,157.5,3.56384277,6.99649048,3.64801025,-0.09843791,-4.70287609,99.60784149,-,181.2480011,14.75825024,0,6.77573013,16.7989254,5.95263767,-,-,-,0,126.97362518,3.19600677,18.87186241,614.93255615,2329,7.50400019,720.65881348,42.2181778,13.76831722,157.5,15,2.92000318,70.79671478,26.28328133,-,-,52.94117737,51.37255096,-,-,45.88235474,23,16.18799973,707,2348,691.12200928,105.80399323,109,100.49563599,102.28221893,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 10 12:44:05 GMT+02:00 2019,10-ott-2019 12:44:04.867,13.76859081,42.21764805,30.5,5.36,721.580810546875,157.6,3.02035522,7.50405884,4.26571655,-0.02466381,-4.7184124,99.60784149,-,8.55130291,14.75699329,11.69388199,6.77630711,16.78087807,5.95903969,-,-,-,309.302948,127.38427734,5.5039978,18.92239761,614.98309326,2392,5.36000013,721.58081055,42.21764755,13.76859093,157.6000061,18,2.9112103,70.88465881,26.20413399,-,-,52.94117737,51.37255096,-,-,45.88235474,23,16.18799973,709,2350,693.25799561,109.79999542,113,100.52287292,102.3059845,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 10 12:44:07 GMT+02:00 2019,10-ott-2019 12:44:05.955,13.76887829,42.21713759,31.61,4.288,721.1767578125,157.3,4.59095764,7.80813599,3.3678894,0.0008767999999999998,-4.75044155,99.60784149,-,8.46215153,14.75571823,11.81707954,6.77689266,16.76271439,5.96549654,-,-,-,312.56155396,127.80039978,4.35600281,18.97315788,615.03387451,2491,4.28800011,721.17675781,42.21713638,13.76887798,157.30000305,18,2.90674758,70.92928314,26.16396523,-,-,53.33333588,51.76470566,-,-,46.27450943,23,16.18799973,710,2352,694.34698486,113.79599762,117,100.55869293,102.33849335,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 10 12:44:08 GMT+02:00 2019,10-ott-2019 12:44:06.918,13.76902386,42.21686646,32.41,4.288,721.6739501953125,157.5,3.60455322,7.69081116,3.99038696,0.03053261,-4.76699734,99.60784149,-,8.55029774,14.75446224,11.69525623,6.77746964,16.74482346,5.9718709,-,-,-,309.33932495,128.20744324,5.20400238,19.00849152,615.06921387,2551.5,4.28800011,721.6739502,42.21686554,13.7690239,157.5,18,2.90281272,70.96864319,26.12854767,-,-,53.33333588,51.76470566,-,-,46.27450943,23,16.18799973,711,2352,695.30999756,116.67599487,119,100.59870148,102.37527466,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 10 12:44:09 GMT+02:00 2019,10-ott-2019 12:44:07.886,13.76918086,42.21659248,32.9,4.288,722.04541015625,157.3,3.58059692,7.3316803,3.3678894,-0.08119839,-4.78203821,99.60784149,-,8.56295776,14.75320911,11.67796421,6.77804565,16.72703743,5.97822094,-,-,-,308.88195801,128.6116333,4.32400513,19.04079247,615.10150146,2593,4.28800011,722.04541016,42.21659088,13.76918125,157.30000305,18,2.89886403,71.00813293,26.09300423,-,-,53.33333588,51.76470566,-,-,46.27450943,23,16.18799973,712,2353,696.2789917,118.44000244,121,100.64286041,102.41629791,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 10 12:44:10 GMT+02:00 2019,10-ott-2019 12:44:09.195,13.76933234,42.21631761,33.39,3.216,721.788330078125,156.9,4.11451721,7.34605408,4.10531616,-0.07957269,-4.79771757,99.60784149,-,8.55982971,14.75195503,11.6822319,6.7786212,16.70932007,5.98455954,-,-,-,308.99484253,129.01428223,4.55999756,19.07437706,615.1350708,2629,3.21600008,721.78833008,42.21631622,13.76933193,156.8999939,18,2.89354682,71.06130981,26.04514503,-,-,53.33333588,51.76470566,-,-,46.27450943,23,16.18799973,713,2355,697.5880127,120.20399475,123,100.69114685,102.46154022,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 10 12:44:11 GMT+02:00 2019,10-ott-2019 12:44:10.564,13.76950208,42.21601624,34.42,3.216,721.392333984375,157.0,3.95170593,8.00445557,4.56500244,0.02772919,-4.81878471,99.60784149,-,8.57346725,14.75070477,11.66365051,6.77919579,16.69170952,5.99087334,-,-,-,308.50332642,129.41403198,4.79600525,19.12163544,615.18237305,2676.5,3.21600008,721.39233398,42.21601486,13.76950169,157.0,18,2.88801098,71.11667633,25.99531555,-,-,53.33333588,51.76470566,-,-,46.27450943,23,16.18799973,714,2356,698.95599365,123.91198729999999,125,100.7435379,102.51096344,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 10 12:44:13 GMT+02:00 2019,10-ott-2019 12:44:11.934,13.76982144,42.21543862,35.04,4.288,721.511962890625,157.1,3.53271484,6.81932068,4.04785156,-0.09603649,-4.84099197,99.60784149,-,8.61828423,14.74946404,11.60299683,6.77976608,16.67427254,5.99713802,-,-,-,306.89904785,129.80844116,4.05200195,19.16970634,615.23040771,2743.5,4.28800011,721.51196289,42.21543884,13.76982117,157.1000061,17,2.88248801,71.17191315,25.94560242,-,-,53.33333588,51.76470566,-,-,46.27450943,23,16.18799973,716,2357,700.32598877,126.14399719,128,100.80214691,102.56674194,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
