GPS Time,Device Time,Longitude,Latitude,GPS Speed (Meters/second),Altitude,G(x),G(y),G(z),Kilometers Per Litre(Instant)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Actual engine % torque(%),Trip Distance(km),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Acceleration Sensor(Total)(g),Run time since engine start(s)
Mon Dec 16 07:24:08 GMT+01:00 2019,16-dic-2019 07:24:02.463,13.92886005,42.04832327,0.0,449.0,-0.34254456,8.87197876,2.69818115,24.62658119,4.06056833,-,0.20063806,918.0,94.05400085,-,-,-,-0.03491789,0.9043810999999999,0.17504396,-0.05375215,98
Mon Dec 16 07:24:10 GMT+01:00 2019,16-dic-2019 07:24:04.614,13.92861045,42.04827073,7.81,443.0,-0.51202393,8.67297363,3.69241333,24.72158241,4.04496431,-,0.21952929999999996,917.0,77.36699677,443,42.04827118,13.9286108,-0.06996022,0.8848681999999999,0.24651293,-0.04680653,101
Mon Dec 16 07:24:12 GMT+01:00 2019,16-dic-2019 07:24:06.851,13.928467199999998,42.04822459,5.42,439.0,-1.47633362,8.98205566,2.37515259,23.70393944,4.2186203,-,0.23451541,910.0,60.68000031,439,42.0482254,13.9284668,-0.15049271,0.91560197,0.14211546,-0.04071727,103
Mon Dec 16 07:24:14 GMT+01:00 2019,16-dic-2019 07:24:08.861,13.92837132,42.04816936,3.98,436.0,-2.41233826,8.28016663,0.79350281,14.93076611,6.69744062,-,0.24617929999999996,917.0,48.54399872,436,42.04816818,13.92837143,-0.25785798,0.90552121,0.06223312,-0.04427893,103
Mon Dec 16 07:24:16 GMT+01:00 2019,16-dic-2019 07:24:10.948,13.928335199999998,42.04808637,5.65,426.0,-1.39538574,9.13679504,1.02201843,6.85282183,14.59222507,-,0.25428721,1215.5,36.40799713,426,42.04808807,13.92833519,-0.18870658,0.97942603,0.02784096,0.00594224,107
Mon Dec 16 07:24:18 GMT+01:00 2019,16-dic-2019 07:24:13.098,13.9284353,42.04793947,7.43,409.0,-0.70266724,10.36909485,1.15362549,2.38543487,41.92020798,-,0.26705334,1660.0,28.82299995,409,42.0479393,13.92843533,-0.05113794,1.02077091,-0.00228309,0.02706254,109
Mon Dec 16 07:24:21 GMT+01:00 2019,16-dic-2019 07:24:15.248,13.92851628,42.04772886,8.2,405.0,-0.41313171,8.9322052,2.40028381,2.7973206000000004,35.74774933,-,0.28419554,2181.0,25.78899956,405,42.04772949,13.92851639,0.04447914,0.91820419,0.13187137,-0.0516035,111
Mon Dec 16 07:24:23 GMT+01:00 2019,16-dic-2019 07:24:17.383,13.92858578,42.04759161,7.15,394.0,-0.45858765,9.88096619,1.38572693,82.80774689,1.2075913,-,0.30288166,1254.5,24.27199936,394,42.04759216,13.92858601,-0.0462601,0.97918338,0.01284038,-0.012914199999999999,113
Mon Dec 16 07:24:25 GMT+01:00 2019,16-dic-2019 07:24:19.548,13.92859431,42.04744534,9.03,397.0,0.50811768,9.77807617,1.42999268,9.85897541,10.14283085,-,0.32002389,1243.5,21.23799896,397,42.0474472,13.92859459,0.06082051,1.00125802,0.012961700000000001,0.00978888,116
Mon Dec 16 07:24:27 GMT+01:00 2019,16-dic-2019 07:24:21.712,13.92855016,42.04729258,9.63,390.0,0.698349,9.1355896,0.82221985,4.71559143,21.20580673,-,0.33840862,1353.0,19.72099876,390,42.0472908,13.92854977,0.16728982,1.01881886,-0.05789601,0.03367317,118
Mon Dec 16 07:24:29 GMT+01:00 2019,16-dic-2019 07:24:23.923,13.92841515,42.04714805,9.96,385.0,-0.01112366,9.44786072,0.93348694,4.78436756,20.90096855,-,0.35839194,1473.5,18.20399857,385,42.04714966,13.9284153,-0.00113391,0.96308464,-0.00484333,-0.03189456,120
Mon Dec 16 07:24:31 GMT+01:00 2019,16-dic-2019 07:24:26.102,13.92825822,42.04700931,10.59,387.0,-0.56028748,9.93719482,1.30795288,4.92546225,20.30224228,-,0.38007653,1551.5,15.17000008,387,42.04700851,13.92825794,-0.03442949,0.99345291,-0.01301401,-0.00181111,122
Mon Dec 16 07:24:34 GMT+01:00 2019,16-dic-2019 07:24:28.259,13.92798955,42.0467907,11.35,390.0,-0.00634766,9.28155518,1.1464386,5.52640629,18.09456635,-,0.40337971,1701.0,15.17000008,390,42.04679108,13.92798996,-0.12431324,0.8517375,-0.02996667,-0.13609901,125
Mon Dec 16 07:24:36 GMT+01:00 2019,16-dic-2019 07:24:30.502,13.927788399999999,42.04664172,11.27,418.0,-0.46218872,9.11645508,1.52571106,5.70527744,17.52726555,-,0.42877692,1791.5,15.17000008,418,42.0466423,13.92778873,0.09497002,1.01564896,0.02735411,0.02834975,126
Mon Dec 16 07:24:38 GMT+01:00 2019,16-dic-2019 07:24:32.758,13.92756271,42.04651993,11.25,420.0,-0.16548157,6.87557983,0.83776855,10.604417800000002,9.42983532,-,0.45388442,1747.0,13.65299988,420,42.04652023,13.92756271,0.19009557,0.65782332,-0.12228933,-0.31466404,129
Mon Dec 16 07:24:40 GMT+01:00 2019,16-dic-2019 07:24:34.912,13.92733414,42.04639266,11.99,422.0,-0.22409058,9.08654785,1.56997681,6.34405184,15.76246834,-,0.48013443,1803.0,12.13599968,422,42.04639435,13.92733383,0.02167184,0.94674325,0.09894288,-0.03200688,131
Mon Dec 16 07:24:42 GMT+01:00 2019,16-dic-2019 07:24:36.670,13.9271122,42.04626391,10.99,421.0,-0.32460022,8.73718262,2.2315979,9.13306618,10.94899845,-,0.50479233,1732.0,12.13599968,421,42.04626465,13.92711258,-0.03528342,0.9447912,0.14211546,-0.02370798,133
Mon Dec 16 07:24:44 GMT+01:00 2019,16-dic-2019 07:24:38.447,13.92694217,42.04613971,9.64,420.0,-2.0103302,9.23130798,3.4303894,30.09334755,3.32292438,-,0.52337009,1542.5,10.61899948,420,42.04613876,13.92694187,-0.16577795,0.91747159,0.22724269,-0.01157121,135
Mon Dec 16 07:24:45 GMT+01:00 2019,16-dic-2019 07:24:40.190,13.92688638,42.04606496,9.35,421.0,-2.15150452,9.45623779,1.79011536,38.3416481,2.60807586,-,0.53909451,1243.5,10.61899948,421,42.04606628,13.92688656,-0.21931748,0.96393859,0.08247863,0.00561764,137
Mon Dec 16 07:24:47 GMT+01:00 2019,16-dic-2019 07:24:42.019,13.92688348,42.04591689,8.97,416.0,0.75457764,9.73739624,1.90856934,33.10622787,3.02051687,-,0.55245948,1131.0,10.61899948,416,42.04591751,13.9268837,0.01581874,0.99467236,0.09345531,0.01378012,138
Mon Dec 16 07:24:49 GMT+01:00 2019,16-dic-2019 07:24:43.800,13.92689856,42.04580314,6.93,412.0,-0.53994751,8.87718201,1.80088806,9.28556919,10.76917458,-,0.56534404,1082.0,10.61899948,412,42.04580307,13.92689896,-0.06638273,0.9467416999999999,0.04515914,-0.03956901,140
Mon Dec 16 07:24:51 GMT+01:00 2019,16-dic-2019 07:24:45.610,13.92691536,42.04566614,7.72,408.0,-0.58181763,9.48854065,2.05451965,7.75578785,12.89332867,-,0.57794529,1127.5,10.61899948,408,42.04566574,13.92691517,-0.05930863,0.96723139,0.10943116,-0.00824034,142
Mon Dec 16 07:24:53 GMT+01:00 2019,16-dic-2019 07:24:47.461,13.92695369,42.04552701,8.0,406.0,-0.29707336,10.11546326,2.44454956,8.40337658,11.89973164,-,0.59145278,1187.0,10.61899948,406,42.04552841,13.92695332,-0.03028271,1.03113794,0.14918956,0.06161555,144
Mon Dec 16 07:24:55 GMT+01:00 2019,16-dic-2019 07:24:49.649,13.92700205,42.04538676,7.91,407.0,-0.77684021,9.42034912,2.18135071,10.58149815,9.45026112,-,0.61260056,1210.5,10.61899948,407,42.04538727,13.92700195,-0.08418932,0.97698706,0.11260268,0.00373279,144
Mon Dec 16 07:24:57 GMT+01:00 2019,16-dic-2019 07:24:51.319,13.92706138,42.0452516,7.6,404.0,-0.38562012,9.02313232,1.66688538,16.16737175,6.18516874,-,0.62268388,1175.5,10.61899948,404,42.04524994,13.92706108,0.01472061,0.93686318,0.14687352,-0.03071295,148
Mon Dec 16 07:24:58 GMT+01:00 2019,16-dic-2019 07:24:53.111,13.927087900000002,42.04519092,6.92,401.0,0.92207336,9.13679504,1.37734985,22.54234123,4.43600416,-,0.634745,1095.5,10.61899948,401,42.04519272,13.92708778,0.10496989,0.97137821,0.08467334,-0.00532707,150
Mon Dec 16 07:25:00 GMT+01:00 2019,16-dic-2019 07:24:54.891,13.92707917,42.04507851,6.19,402.0,1.32287598,9.78285217,1.57476807,13.32248878,7.50594902,-,0.64717555,1076.0,12.13599968,402,42.04507828,13.9270792,0.13204373,0.95320606,0.06881882,-0.02266203,151
Mon Dec 16 07:25:02 GMT+01:00 2019,16-dic-2019 07:24:56.669,13.92700814,42.044938,7.62,402.0,-0.47413635,9.25283813,2.31054688,6.0000186,16.6662693,-,0.66008168,1136.0,10.61899948,402,42.04493713,13.92700768,0.00410945,0.99320871,0.14894535,0.0242903,153
Mon Dec 16 07:25:04 GMT+01:00 2019,16-dic-2019 07:24:58.452,13.92691356,42.04482827,7.53,403.0,-0.36647034,8.73599243,1.92411804,11.41153717,8.76287937,-,0.67294449,1310.5,10.61899948,403,42.04482651,13.92691326,-0.03735681,0.89051908,0.09613843,-0.08706012,155
Mon Dec 16 07:25:06 GMT+01:00 2019,16-dic-2019 07:25:00.218,13.92681885,42.04473282,6.68,402.0,1.44729614,9.40718079,2.56777954,32.8197937,3.04687858,-,0.68490863,887.5,9.10199928,402,42.04473114,13.92681885,0.15704575,0.95027876,0.18346038,0.004356399999999999,157
Mon Dec 16 07:25:07 GMT+01:00 2019,16-dic-2019 07:25:02.018,13.92675899,42.04469629,6.31,404.0,-0.40594482,8.82931519,1.90138245,24.03711891,4.16014576,-,0.69633198,896.5,9.10199928,404,42.04469681,13.92675877,-0.10943398,0.92991191,0.14601959,-0.03155894,158
Mon Dec 16 07:25:09 GMT+01:00 2019,16-dic-2019 07:25:03.799,13.92662954,42.04463794,6.72,405.0,-0.79238892,8.9980011,1.85591125,18.23722076,5.48317766,-,0.70701629,892.0,7.58500004,405,42.04463959,13.92662907,-0.07467629,0.94905931,0.15089743,-0.01516396,160
Mon Dec 16 07:25:11 GMT+01:00 2019,16-dic-2019 07:25:05.561,13.92652079,42.04458378,6.12,400.0,-0.12957764,9.52922058,2.6946106,18.04009247,5.54309368,-,0.71733546,891.5,7.58500004,400,42.04458237,13.92652035,0.03508744,0.92844826,0.15797153,-0.03541094,162
Mon Dec 16 07:25:13 GMT+01:00 2019,16-dic-2019 07:25:07.394,13.92640381,42.0445399,5.57,401.0,-0.64881897,9.6751709,2.42781067,17.18400955,5.81924295,-,0.72716326,888.5,6.06799984,401,42.04454041,13.926404,0.03459903,0.9957689000000001,0.31005388,0.07781743,164
Mon Dec 16 07:25:15 GMT+01:00 2019,16-dic-2019 07:25:09.410,13.92628954,42.04450317,5.64,399.0,-0.13316345,8.93460083,2.121521,16.40081215,6.09713221,-,0.74008328,889.0,7.58500004,399,42.04450226,13.92628956,-0.05577313,0.89100748,0.09979681,-0.08485210000000001,164
Mon Dec 16 07:25:16 GMT+01:00 2019,16-dic-2019 07:25:11.148,13.92623018,42.04448659,5.72,398.0,-0.20614624,8.34954834,1.73628235,14.86771297,6.72584391,-,0.7476666000000001,894.5,7.58500004,398,42.044487,13.92623043,-0.13602097,0.98918325,0.22821951,0.05141243,168
Mon Dec 16 07:25:18 GMT+01:00 2019,16-dic-2019 07:25:12.911,13.92609252,42.04444244,6.26,402.0,-0.55789185,8.49790955,2.90158081,17.26401329,5.79227543,-,0.75727773,893.0,7.58500004,402,42.04444122,13.92609215,-0.00418411,1.04808903,0.11040797,0.06937385,169
Mon Dec 16 07:25:20 GMT+01:00 2019,16-dic-2019 07:25:14.661,13.92594923,42.04439551,6.94,404.0,-0.73855591,8.47039795,3.25811768,16.06130028,6.22601604,-,0.76759106,890.5,7.58500004,404,42.04439545,13.9259491,-0.07528602,0.86344522,0.23212208,-0.07150689,171
Mon Dec 16 07:25:22 GMT+01:00 2019,16-dic-2019 07:25:16.429,13.92580311,42.0443354,7.39,404.0,-0.45858765,8.95973206,3.10018921,17.23355865,5.80251122,-,0.77870774,883.5,7.58500004,404,42.04433441,13.92580318,-0.11394629,0.97040296,0.19394867,0.02067767,173
Mon Dec 16 07:25:24 GMT+01:00 2019,16-dic-2019 07:25:18.220,13.92563999,42.04425844,7.88,405.0,-2.97224426,10.40498352,-1.63760376,19.8015728,5.04999876,-,0.79131609,894.0,7.58500004,405,42.04425812,13.92564011,-0.30298105,1.06065071,-0.26693207,0.1160171,175
Mon Dec 16 07:25:25 GMT+01:00 2019,16-dic-2019 07:25:19.991,13.92555802,42.04421741,8.25,405.0,0.26045227,9.230117800000002,2.89201355,20.71164322,4.82810163,-,0.80523056,900.5,9.10199928,405,42.04421616,13.92555809,0.02716095,0.92722881,0.17260659,-0.03281635,176
Mon Dec 16 07:25:27 GMT+01:00 2019,16-dic-2019 07:25:21.779,13.92538101,42.04413875,8.29,407.0,-0.39877319,9.444274900000002,2.75563049,25.90345955,3.86040807,-,0.81981665,887.0,10.61899948,407,42.04413986,13.92538071,-0.01113534,0.97003585,0.08443069,-0.01218696,178
Mon Dec 16 07:25:29 GMT+01:00 2019,16-dic-2019 07:25:23.529,13.92520869,42.04404697,8.08,408.0,-0.39279175,7.78245544,2.75323486,28.04098511,3.56613421,-,0.83489722,894.0,9.10199928,408,42.04404831,13.92520905,0.19399971,0.80087954,0.18516825,-0.1277131,180
Mon Dec 16 07:25:31 GMT+01:00 2019,16-dic-2019 07:25:25.303,13.92504559,42.04396279,8.93,406.0,-0.12001038,8.92741394,2.38832092,25.57586479,3.90985513,-,0.84963888,898.5,9.10199928,406,42.04396439,13.92504597,-0.04028258,0.97320741,0.18736297,0.01589252,182
Mon Dec 16 07:25:32 GMT+01:00 2019,16-dic-2019 07:25:27.049,13.92493901,42.04392846,9.46,408.0,0.03793335,9.55194092,4.26071167,23.17773628,4.31439543,-,0.8653633,902.0,12.13599968,408,42.04393005,13.92493916,0.16497379999999998,0.79429382,0.20492536,-0.13304451,183
Mon Dec 16 07:25:35 GMT+01:00 2019,16-dic-2019 07:25:29.284,13.92462297,42.04379762,8.22,416.0,-0.67753601,8.10906982,2.88244629,26.18019676,3.81960177,-,0.88213414,890.0,15.17000008,416,42.04379654,13.92462254,-0.06711378,0.99601316,0.34737182,0.09430604,185
Mon Dec 16 07:25:37 GMT+01:00 2019,16-dic-2019 07:25:31.328,13.92446496,42.043724,6.18,416.0,-0.23605347,8.58285522,5.39729309,32.25939178,3.09980822,-,0.90354347,888.5,13.65299988,416,42.04372406,13.92446518,0.01801346,0.88112891,0.49360108,0.0629424,188
Mon Dec 16 07:25:38 GMT+01:00 2019,16-dic-2019 07:25:33.098,13.92440692,42.0436929,3.67,420.0,-0.21571350000000003,8.90708923,3.09539795,20.66816139,4.83825874,-,0.91331011,887.0,15.17000008,420,42.04369354,13.92440701,-0.07699389,0.90917957,0.17394736,-0.04700319,189
Mon Dec 16 07:25:40 GMT+01:00 2019,16-dic-2019 07:25:34.818,13.92433816,42.04367443,2.75,424.0,-0.32579041,8.94656372,3.08343506,11.50686932,8.69027996,-,0.91886526,886.0,15.17000008,424,42.04367447,13.92433834,-0.00430544,0.93905944,0.24724400000000002,0.00155606,191
Mon Dec 16 07:25:42 GMT+01:00 2019,16-dic-2019 07:25:36.568,13.92427621,42.04365537,2.19,428.0,-0.52677917,8.88435364,3.48423767,7.36457539,13.57823277,-,0.92318779,887.0,13.65299988,428,42.0436554,13.92427635,-0.05491919,0.90234971,0.26931867,-0.02311771,193
Mon Dec 16 07:25:44 GMT+01:00 2019,16-dic-2019 07:25:38.299,13.92424091,42.04365236,0.79,431.0,-0.40834045,9.10568237,1.92889404,7.50535631,13.32354069,-,0.92660809,883.0,13.65299988,431,42.04365158,13.92424107,-0.02857484,0.9216184000000001,0.18321618,-0.03509369,195
Mon Dec 16 07:25:45 GMT+01:00 2019,16-dic-2019 07:25:40.031,13.92422116,42.04365472,1.36,434.0,-0.23963928,8.86520386,1.57356262,4.0169301,24.89411545,-,0.92878181,882.0,12.13599968,434,42.0436554,13.92422104,-0.03589315,0.98467094,0.20333882,0.03131274,196
Mon Dec 16 07:25:47 GMT+01:00 2019,16-dic-2019 07:25:41.748,13.92417329,42.04363645,2.57,435.0,-1.14772034,9.30189514,0.44177246,3.43976331,29.07116318,-,0.93137753,894.0,10.61899948,435,42.04363632,13.92417336,-0.17187679999999997,0.95527947,-0.07009059,-0.02858888,198
Mon Dec 16 07:25:49 GMT+01:00 2019,16-dic-2019 07:25:43.508,13.92407509,42.04361029,5.34,437.0,-1.8404541,9.06500244,1.04475403,5.47480822,18.26509857,-,0.93645251,881.0,9.10199928,437,42.04360962,13.92407513,-0.19248782,0.95393872,0.03418402,-0.01729179,200
Mon Dec 16 07:25:51 GMT+01:00 2019,16-dic-2019 07:25:45.218,13.92395559,42.043527399999995,7.54,437.0,-1.96366882,8.855636599999999,1.10218811,2.03754735,49.07759094,-,0.94519752,1429.5,18.20399857,437,42.0435257,13.92395592,-0.19553648,0.93381453,0.1082117,-0.023143900000000002,202
Mon Dec 16 07:25:52 GMT+01:00 2019,16-dic-2019 07:25:46.968,13.9238926,42.04347,8.45,438.0,0.08578491,9.27198792,2.31533813,3.36666942,29.70232773,-,0.95729476,1871.5,19.72099876,438,42.04346848,13.92389297,-0.01808812,0.89320219,0.14187281,-0.07413541,203
Mon Dec 16 07:25:55 GMT+01:00 2019,16-dic-2019 07:25:49.252,13.92375828,42.04326679,7.44,439.0,0.47821045,9.16790771,1.27207947,66.99485016,1.49262094,-,0.97087187,865.0,21.23799896,439,42.0432663,13.92375851,0.00093948,0.88503152,0.06357546,-0.09967112,205
