GPS Time,Device Time,Longitude,Latitude,GPS Speed (Meters/second),Altitude,G(x),G(y),G(z),Kilometers Per Litre(Instant)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Actual engine % torque(%),Trip Distance(km),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Acceleration Sensor(Total)(g),Run time since engine start(s)
-,11-dic-2019 11:18:20.758,-,-,-,-,-3.88630676,6.86480713,4.20567322,-,-,-,-,-,-,-,-,-,-0.08260278,0.72550952,0.62336457,0.02818556,-
-,11-dic-2019 11:18:21.286,-,-,-,-,0.51768494,7.26441956,4.28224182,-,-,-,-,-,-,-,-,-,0.23570862,0.76831657,0.54238409,0.02919851,-
Wed Dec 11 11:18:32 GMT+01:00 2019,11-dic-2019 11:18:24.105,13.92324307,42.04586896,2.74,449.0,-0.44303894,8.58883667,3.46629333,0,-,-,-,871.5,21.23799896,449,42.04586792,13.92324352,-0.04516197,0.8755185,0.25334284,-0.05446633,-
Wed Dec 11 11:18:35 GMT+01:00 2019,11-dic-2019 11:18:27.108,13.92310233,42.04589487,0.0,464.0,-0.39279175,8.73719788,3.60507202,0,-,-,-,873,13.65299988,464,42.04589462,13.92310238,-0.03613735,0.8984470999999999,0.27041683,-0.0271855,-
Wed Dec 11 11:18:38 GMT+01:00 2019,11-dic-2019 11:18:30.236,13.92309579,42.04590028,0.0,465.0,-0.47892761,8.71086121,3.32989502,0,-,-,-,878.5,10.61899948,465,42.04589844,13.9230957,-0.03247742,0.91552109,0.29480755,-0.00210891,-
Wed Dec 11 11:18:40 GMT+01:00 2019,11-dic-2019 11:18:32.441,13.92309131,42.04590132,0.0,465.0,-0.48490906,9.36291504,1.5209198,0,-,-,-,874,10.61899948,465,42.04590225,13.92309093,-0.04040546,0.95906073,0.07138062,-0.02457642,-
Wed Dec 11 11:18:43 GMT+01:00 2019,11-dic-2019 11:18:34.931,13.92311352,42.0459366,2.98,456.0,-0.5291748000000001,8.97886658,3.36100769,0,-,-,-,1381.5,10.61899948,456,42.04593658,13.92311382,-0.02235623,0.93515527,0.08857592,-0.04543291,-
Wed Dec 11 11:18:45 GMT+01:00 2019,11-dic-2019 11:18:37.451,13.92313798,42.04601191,4.27,451.0,0.14918518,9.26361084,3.36938477,0.82231301,121.60566711,-,0.00697778,1833.5,9.10199928,451,42.04601288,13.92313766,0.01081803,0.91491133,0.29554015,-0.00284865,-
Wed Dec 11 11:18:47 GMT+01:00 2019,11-dic-2019 11:18:39.568,13.92313984,42.04607667,4.01,447.0,-1.24942017,8.51705933,2.54743958,181.2480011,0,-,0.01707944,914.5,6.06799984,447,42.04607773,13.92313957,-0.12736189,0.86820173,0.15967783,-0.08457652,-
Wed Dec 11 11:18:49 GMT+01:00 2019,11-dic-2019 11:18:41.829,13.92309539,42.04614123,5.78,448.0,0.44830322,8.53738403,2.91833496,4.73151493,21.13444138,-,0.02708583,1359.5,4.55099964,448,42.04614258,13.9230957,0.02655122,0.89320219,0.16931374,-0.06638322,-
Wed Dec 11 11:18:52 GMT+01:00 2019,11-dic-2019 11:18:44.048,13.92280763,42.04620533,9.38,445.0,-0.78640747,9.05303955,3.53329468,4.45797873,22.43122482,-,0.04347306,1964.5,6.06799984,445,42.04620361,13.92280769,0.01789058,0.90576386,0.24517216,-0.03019884,-
Wed Dec 11 11:18:54 GMT+01:00 2019,11-dic-2019 11:18:46.330,13.92261213,42.04628511,9.54,442.0,0.63853455,8.26220703,3.59669495,14.10073853,7.09167957,-,0.06363972,894.5,4.55099964,442,42.04628372,13.92261219,0.01996553,0.87966526,0.26346558,-0.04766802,-
Wed Dec 11 11:18:56 GMT+01:00 2019,11-dic-2019 11:18:48.588,13.92241818,42.04637103,8.83,440.0,-0.17504883,9.20019531,3.35621643,33.1244278,3.01885724,-,0.08599111,1506.5,4.55099964,440,42.04637146,13.92241859,-0.01784392,0.93783844,0.24212195,-0.00120674,-
Wed Dec 11 11:18:58 GMT+01:00 2019,11-dic-2019 11:18:50.739,13.92222229,42.04652138,11.28,439.0,0.22695923,7.95593262,2.42660522,20.53047752,4.87070608,-,0.10910584,1653,4.55099964,439,42.04652023,13.92222214,-0.04699116,0.98613459,0.21504810000000002,0.036657499999999996,-
Wed Dec 11 11:19:01 GMT+01:00 2019,11-dic-2019 11:18:52.888,13.92196079,42.04677512,11.64,437.0,-0.49328613,9.09490967,3.96878052,9.75924397,10.24648285,-,0.1333046,1765.5,4.55099964,437,42.04677582,13.92196083,-0.0368684,0.9229607,0.29444203,0.0047336,-
Wed Dec 11 11:19:03 GMT+01:00 2019,11-dic-2019 11:18:55.098,13.92179561,42.04692265,9.58,436.0,-0.83425903,7.84587097,5.24894714,16.35087967,6.11575174,-,0.15796252,1757,4.55099964,436,42.04692078,13.92179585,-0.02784379,0.81234461,0.55458027,0.04398211,-
Wed Dec 11 11:19:05 GMT+01:00 2019,11-dic-2019 11:18:57.180,13.92168382,42.04702647,6.08,435.0,-0.26358032,8.76112366,4.48802185,181.2480011,0,-,0.17914169,1281.5,4.55099964,435,42.04702759,13.92168427,0.01825766,0.90564251,0.34164006,0.00809804,-
Wed Dec 11 11:19:07 GMT+01:00 2019,11-dic-2019 11:18:59.281,13.92160435,42.04710179,5.44,434.0,0.35856628,8.76112366,3.06190491,144.883255,0.69019651,-,0.1928435,868.5,4.55099964,434,42.04710007,13.92160416,0.02716095,0.91015482,0.26200193,-0.01978517,-
Wed Dec 11 11:19:09 GMT+01:00 2019,11-dic-2019 11:19:01.582,13.9215181,42.04720297,6.84,434.0,-0.2109375,8.85443115,2.85612488,17.12123871,5.8405776,-,0.20449905,1378,4.55099964,434,42.04720306,13.92151833,-0.00674435,0.85039514,0.11955391,-0.12139402,-
Wed Dec 11 11:19:11 GMT+01:00 2019,11-dic-2019 11:19:03.827,13.92142133,42.04731575,8.3,434.0,0.20422363,8.61636353,2.39311218,4.90026474,20.40663528,-,0.22008377,1843,4.55099964,434,42.0473175,13.92142105,-0.0034515,0.93747288,0.12918825,-0.03458246,-
Wed Dec 11 11:19:14 GMT+01:00 2019,11-dic-2019 11:19:06.075,13.92123554,42.04754087,10.58,433.0,-0.25041199,8.74078369,4.62083435,3.21888685,31.06599426,-,0.24015489,2302,6.06799984,433,42.04754257,13.92123508,-0.05491764,0.88112891,0.21394996,-0.06268003,-
Wed Dec 11 11:19:16 GMT+01:00 2019,11-dic-2019 11:19:08.439,13.92109593,42.04770217,10.89,431.0,-0.79119873,8.85084534,3.42202759,37.54497528,2.66341686,-,0.26316684,1136.5,6.06799984,431,42.04770279,13.92109585,-0.05845469,0.85710216,0.24041410000000002,-0.07560485,-
Wed Dec 11 11:19:18 GMT+01:00 2019,11-dic-2019 11:19:10.501,13.92094699,42.04787101,11.97,430.0,0.06304932,9.0315094,3.91374207,29.45650864,3.39476466,-,0.28937796,1758.5,6.06799984,430,42.04787064,13.92094707,-3.577e-05,0.9474743,0.26773369,0.01668164,-
Wed Dec 11 11:19:20 GMT+01:00 2019,11-dic-2019 11:19:12.527,13.92079353,42.04805912,12.96,428.0,1.06086731,10.29492188,4.11474609,19.82666969,5.04360628,-,0.31401587,1900,6.06799984,428,42.04805756,13.92079353,0.00898884,0.99784231,0.29688251,0.07427831,-
Wed Dec 11 11:19:22 GMT+01:00 2019,11-dic-2019 11:19:14.680,13.92067221,42.04827443,13.24,425.0,0.28916931,8.18444824,3.45072937,12.11028004,8.25727558,-,0.34063712,2028.5,6.06799984,425,42.04827499,13.92067242,0.05716213,0.82258868,0.20553508,-0.1203411,275
Wed Dec 11 11:19:24 GMT+01:00 2019,11-dic-2019 11:19:16.835,13.92058141,42.04851073,12.76,425.0,0.61340332,8.00379944,3.5476532,16.11930084,6.20361423,-,0.3687017,1995,4.55099964,425,42.04851151,13.92058182,0.06350362,0.84978539,0.23748833,-0.08313557,277
Wed Dec 11 11:19:27 GMT+01:00 2019,11-dic-2019 11:19:18.987,13.92049743,42.04883284,11.57,424.0,-0.46817017,8.79103088,3.37895203,181.2480011,0,-,0.39568919,1852.5,6.06799984,424,42.04883194,13.92049789,-0.00198784,0.91576529,0.27078235,-0.0116799,279
Wed Dec 11 11:19:29 GMT+01:00 2019,11-dic-2019 11:19:21.151,13.92045855,42.04904193,11.27,424.0,-0.12120056,8.43450928,3.63737488,181.2480011,0,-,0.42146087,1735,13.65299988,424,42.04904175,13.92045879,0.00288999,0.87832451,0.22529218,-0.06304921,281
Wed Dec 11 11:19:31 GMT+01:00 2019,11-dic-2019 11:19:23.259,13.92042287,42.04922662,9.67,429.0,0.21858215,8.93460083,2.88124084,20.14973831,4.96274042,-,0.44421086,1571,13.65299988,429,42.04922485,13.92042255,0.02508756,0.9219839,0.25834355,-0.01017025,283
Wed Dec 11 11:19:33 GMT+01:00 2019,11-dic-2019 11:19:25.410,13.92038533,42.04937739,8.93,428.0,-0.11521912,9.12602234,3.69241333,181.2480011,0,-,0.46482196,1410,13.65299988,428,42.04937744,13.92038536,0.02216024,0.86320102,0.29346678,-0.05076955,285
Wed Dec 11 11:19:35 GMT+01:00 2019,11-dic-2019 11:19:27.589,13.92035364,42.04952065,7.03,428.0,-0.02906799,8.28016663,5.80528259,16.55758476,6.03940248,-,0.48405114,1382,13.65299988,428,42.0495224,13.92035389,-0.04784509,0.85137039,0.53214002,0.06183413,288
Wed Dec 11 11:19:37 GMT+01:00 2019,11-dic-2019 11:19:29.740,13.92033932,42.04961057,2.7,426.0,-0.1726532,8.36869812,4.88165283,181.2480011,0,-,0.49841225,953,13.65299988,426,42.04961014,13.92033958,0.00252447,0.83649111,0.39018041,-0.03013248,290
Wed Dec 11 11:19:40 GMT+01:00 2019,11-dic-2019 11:19:31.888,13.92033757,42.04964403,0.0,426.0,-0.18939209,9.20140076,3.19590759,27.85070419,3.59049892,-,0.50316334,861,13.65299988,426,42.04964447,13.92033768,-0.00393991,0.92735016,0.22590192,-0.01670647,292
Wed Dec 11 11:19:42 GMT+01:00 2019,11-dic-2019 11:19:34.039,13.92033637,42.04964901,0.0,427.0,0.03912354,8.88435364,2.86569214,1.55305135,64.38803101,-,0.50316334,861.5,13.65299988,427,42.04964828,13.92033672,-0.00040286,0.91966784,0.20541221,-0.03061487,294
Wed Dec 11 11:19:44 GMT+01:00 2019,11-dic-2019 11:19:36.189,13.9203378,42.0496531,0.0,427.0,-0.12718201,9.09611511,2.98173523,0,-,-,0.50316334,859,13.65299988,427,42.0496521,13.92033768,0.01325695,0.89320219,0.18016754,-0.06347517,296
Wed Dec 11 11:19:46 GMT+01:00 2019,11-dic-2019 11:19:38.339,13.9203386,42.04965938,0.0,427.0,0.08457947,8.82691956,2.68742371,0,-,-,0.50316334,856.5,13.65299988,427,42.04965973,13.92033863,-0.00991588,0.90515411,0.18785137,-0.04980145,298
Wed Dec 11 11:19:48 GMT+01:00 2019,11-dic-2019 11:19:40.439,13.9203421,42.04966015,0.0,427.0,0.10372925,8.86878967,2.73887634,0,-,-,0.50316334,855.5,13.65299988,427,42.04965973,13.92034245,-0.01955022,0.93820548,0.22053567,-0.0080187,301
