GPS Time,Device Time,Longitude,Latitude,GPS Speed (Meters/second),Altitude,G(x),G(y),G(z),Kilometers Per Litre(Instant)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Actual engine % torque(%),Trip Distance(km),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Acceleration Sensor(Total)(g),Run time since engine start(s)
Wed Feb 19 20:50:06 GMT+01:00 2020,19-feb-2020 20:50:01.170,13.8810313,42.11385576,0.0,336.0,-3.51780701,8.12342834,3.88742065,7.3118372,13.67616844,-,0.25602179999999997,1342.5,156.25099182,-,-,-,-0.36993617,0.83271146,0.32371214,0.00522789,-
Wed Feb 19 20:50:08 GMT+01:00 2020,19-feb-2020 20:50:03.420,13.88103763,42.11398106,0.0,336.0,-1.64543152,8.82333374,5.70956421,12.8590126,7.77648497,-,0.27582181,1424.5,160.80200195,336,42.11397934,13.88103771,-0.15711886,0.90430021,0.41810820000000004,0.05434362,-
Wed Feb 19 20:50:10 GMT+01:00 2020,19-feb-2020 20:50:05.681,13.88103761,42.11416712,0.0,337.0,-5.80775452,6.70448303,3.17796326,12.25374985,8.1605978,-,0.29634598,1383.0,166.86999512,337,42.11416626,13.88103771,-0.57848543,0.90881252,0.40859517,0.19173172,-
Wed Feb 19 20:50:12 GMT+01:00 2020,19-feb-2020 20:50:08.030,13.88100921,42.11433502,0.0,338.0,-3.53814697,8.99801636,3.27366638,181.24800109999998,0,-,0.31494737,1179.0,166.86999512,338,42.11433411,13.8810091,-0.36066735,0.91722894,0.23370707,0.04090834,-
Wed Feb 19 20:50:15 GMT+01:00 2020,19-feb-2020 20:50:10.181,13.88082408,42.11446497,0.0,338.0,-2.10127258,8.03729248,3.49620056,5.34537649,18.70736694,-,0.33477238,1407.0,172.93798828,338,42.11446381,13.88082409,-0.24139217,0.84283417,0.25541466,-0.05365396,-
Wed Feb 19 20:50:17 GMT+01:00 2020,19-feb-2020 20:50:12.330,13.88062494,42.11457939,0.0,338.0,-0.69548035,8.70967102,3.96759033,10.63552856,9.4022522,-,0.35626239,1623.0,183.55699158,338,42.11457825,13.88062477,0.00020687,0.80917311,0.3399322,-0.07865256,-
Wed Feb 19 20:50:19 GMT+01:00 2020,19-feb-2020 20:50:14.480,13.88032793,42.11473821,0.0,337.0,1.28817749,8.05763245,2.55342102,181.24800109999998,0,-,0.37866864,1582.5,165.35299683,337,42.11473846,13.88032818,0.13131268,0.82136923,0.16028756,-0.12812892,-
Wed Feb 19 20:50:21 GMT+01:00 2020,19-feb-2020 20:50:16.947,13.88010215,42.11485722,0.0,336.0,0.87661743,8.8711853,3.173172,12.25979614,8.15657234,-,0.40228531,1713.5,165.35299683,336,42.11485672,13.88010216,0.09728605,0.93954629,0.23931751,0.00401024,-
Wed Feb 19 20:50:24 GMT+01:00 2020,19-feb-2020 20:50:19.181,13.87967325,42.11494873,0.0,335.0,2.37811279,7.34815979,3.81445312,7.1283989000000005,14.02810383,-,0.43165669,1903.5,169.90399169999998,335,42.11494827,13.879673,0.07655369999999999,0.78404975,0.36225107,-0.08630385,-
Wed Feb 19 20:50:26 GMT+01:00 2020,19-feb-2020 20:50:21.637,13.8793904,42.115007399999996,0.0,336.0,0.2963562,8.43928528,4.8182373,181.24800109999998,0,-,0.45896238,1864.0,177.48899841,336,42.11500549,13.87939072,0.04191734,0.88856858,0.37566668,0.00909136,-
