GPS Time,Device Time,Longitude,Latitude,GPS Speed (Meters/second),Altitude,G(x),G(y),G(z),Kilometers Per Litre(Instant)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Actual engine % torque(%),Trip Distance(km),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Acceleration Sensor(Total)(g),Run time since engine start(s)
Tue Feb 18 18:52:55 GMT+01:00 2020,18-feb-2020 18:52:50.657,13.92323926,42.04270951,6.59,457.0,0.86463928,9.6859436,2.57377625,-,-,-,-,-,24.27199936,-,-,-,0.06179576,0.98906189,0.32859153,0.08006921,-
Tue Feb 18 18:52:58 GMT+01:00 2020,18-feb-2020 18:52:53.393,13.92349282,42.04296114,8.77,435.0,0.8969574,8.99681091,3.30596924,0,-,-,0.01557903,1932,19.72099876,435,42.04296112,13.92349243,0.10789721,0.89551979,0.28505188,-0.01891907,-
Tue Feb 18 18:53:01 GMT+01:00 2020,18-feb-2020 18:52:56.816,13.92362094,42.04299265,7.32,444.0,1.06922913,8.37826538,4.32173157,9.61183453,10.40362453,-,0.03589847,1755.5,21.23799896,444,42.04299164,13.92362118,0.08204126,0.86100477,0.32907838,-0.03418155,-
Tue Feb 18 18:53:04 GMT+01:00 2020,18-feb-2020 18:52:59.928,13.92383063,42.04317368,7.45,441.0,1.16973877,8.53140259,3.29161072,27.3808918,3.65210605,-,0.06014222,1291,19.72099876,441,42.04317474,13.92383099,0.1254596,0.88393337,0.19590074,-0.05912804,-
Tue Feb 18 18:53:07 GMT+01:00 2020,18-feb-2020 18:53:02.420,13.92394214,42.04327926,4.63,448.0,0.95556641,9.33898926,2.92790222,22.36550903,4.47107744,-,0.06911986,1195.5,12.13599968,448,42.04327774,13.92394257,0.09740738,0.95198661,0.19846098,0.00276239,-
Tue Feb 18 18:53:09 GMT+01:00 2020,18-feb-2020 18:53:04.597,13.92400532,42.04338485,5.53,449.0,1.75717163,9.11166382,3.02600098,10.6286068,9.40837479,-,0.08181292,1257.5,12.13599968,449,42.04338455,13.92400551,0.11801996,0.85490745,0.23382840000000002,-0.07435321,-
Tue Feb 18 18:53:11 GMT+01:00 2020,18-feb-2020 18:53:06.748,13.92407295,42.04348269,5.27,448.0,0.98069763,9.19062805,3.68522644,11.60703754,8.61528301,-,0.09331848,1293,10.61899948,448,42.04348373,13.92407322,0.17058268,0.88612962,0.22370720000000002,-0.04096998,-
Tue Feb 18 18:53:13 GMT+01:00 2020,18-feb-2020 18:53:09.257,13.92412996,42.04359033,5.19,449.0,0.83952332,8.82214355,3.68882751,21.37298775,4.67870569,-,0.103765,1103,10.61899948,449,42.04359055,13.92412949,0.09582239,0.90393466,0.26687977,-0.01941996,-
Tue Feb 18 18:53:16 GMT+01:00 2020,18-feb-2020 18:53:11.395,13.92412635,42.04370184,4.56,452.0,1.58488464,9.05783081,3.34783936,19.1286335,5.22765636,-,0.11497834,1086.5,9.10199928,452,42.04370117,13.92412663,0.09496846,0.87271404,0.16967927,-0.08133137,-
Tue Feb 18 18:53:18 GMT+01:00 2020,18-feb-2020 18:53:13.865,13.92410367,42.04379861,5.07,449.0,1.57771301,8.6905365,3.87068176,11.49429321,8.69978905,-,0.12531306,1255.5,12.13599968,449,42.04380035,13.92410374,0.16070414,0.86076212,0.31249282,-0.03173984,-
