GPS Time,Device Time,Longitude,Latitude,GPS Speed (Meters/second),Altitude,G(x),G(y),G(z),Kilometers Per Litre(Instant)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Actual engine % torque(%),Trip Distance(km),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Acceleration Sensor(Total)(g),Run time since engine start(s)
Thu Nov 28 12:59:28 GMT+01:00 2019,28-nov-2019 12:59:28.930,13.92262934,42.04141916,0.0,445.0,-0.49449158,3.29710388,9.53569031,-,-,-,-,-,18.20399857,-,-,-,-0.06113781,0.3254866,0.85581613,0.01191062,-
Thu Nov 28 12:59:29 GMT+01:00 2019,28-nov-2019 12:59:29.446,13.92262756,42.04142095,0.0,445.0,-0.06616211,3.50050354,9.08105469,-,-,-,-,-,13.65299988,-,-,-,-0.04711404,0.34743842,0.87252456,0.03415066,-
Thu Nov 28 12:59:32 GMT+01:00 2019,28-nov-2019 12:59:32.311,13.92262705,42.0414223,0.0,446.0,-0.02308655,4.830902099999999,8.52471924,0,-,-,-,859,6.06799984,446,42.0414238,13.92262745,-0.01052561,0.47244537,0.83008307,0.04360608,-
Thu Nov 28 12:59:34 GMT+01:00 2019,28-nov-2019 12:59:34.860,13.92262641,42.04142178,0.0,446.0,-0.25639343,4.04367065,9.44116211,0,-,-,-,862,4.55099964,446,42.04141998,13.9226265,-0.08333538,0.43244433,0.84288889,0.04102471,-
Thu Nov 28 12:59:37 GMT+01:00 2019,28-nov-2019 12:59:37.637,13.92262589,42.04142068,0.0,446.0,-0.4143219,4.44207764,8.53787231,0,-,-,-,1184,4.55099964,446,42.04141998,13.92262554,-0.01808656,0.43719929,0.85484087,0.050688,-
Thu Nov 28 12:59:39 GMT+01:00 2019,28-nov-2019 12:59:40.207,13.92262629,42.04142091,0.0,446.0,0.37530518,8.91546631,3.68164062,0,-,-,-,1103,4.55099964,446,42.04141998,13.9226265,0.06472308,0.89905685,0.24822080000000002,-0.03336246,-
Thu Nov 28 12:59:42 GMT+01:00 2019,28-nov-2019 12:59:42.515,13.92262595,42.04142132,0.0,446.0,0.92686462,8.82452393,3.58952332,0,-,-,-,862,4.55099964,446,42.04141998,13.92262554,0.09216402,0.89076328,0.24663426,-0.03940704,-
Thu Nov 28 12:59:44 GMT+01:00 2019,28-nov-2019 12:59:45.115,13.92262594,42.04142134,0.0,446.0,0.9017334000000001,8.79222107,3.50816345,0,-,-,-,858.5,6.06799984,446,42.04141998,13.92262554,0.08643225,0.90210551,0.24114670000000002,-0.03134802,-
Thu Nov 28 12:59:47 GMT+01:00 2019,28-nov-2019 12:59:47.675,13.92262603,42.04142138,0.0,446.0,1.0010376,8.81376648,3.02362061,0,-,-,-,859.5,7.58500004,446,42.04141998,13.9226265,0.06765041,0.89686054,0.20272908,-0.05068668,-
Thu Nov 28 12:59:49 GMT+01:00 2019,28-nov-2019 12:59:49.936,13.92262605,42.04142141,0.0,446.0,0.53204346,8.9214325,3.14205933,0,-,-,-,862,9.10199928,446,42.04141998,13.9226265,0.08850564,0.8975931999999999,0.20870505,-0.04636139,-
