GPS Time,Device Time,Longitude,Latitude,GPS Speed (Meters/second),Altitude,G(x),G(y),G(z),Kilometers Per Litre(Instant)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Actual engine % torque(%),Trip Distance(km),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Acceleration Sensor(Total)(g),Run time since engine start(s)
Wed Dec 11 11:31:59 GMT+01:00 2019,11-dic-2019 11:31:51.229,13.927184599999999,42.05398412,0.0,436.0,-0.12480164,8.76350403,3.74147034,-,-,-,-,-,15.17000008,-,-,-,-0.00515937,0.89381194,0.26663557,-0.03357055,-
Wed Dec 11 11:31:59 GMT+01:00 2019,11-dic-2019 11:31:51.747,13.927184599999999,42.05398412,0.0,436.0,-0.1726532,8.77308655,3.68643188,-,-,-,-,-,15.17000008,-,-,-,-0.01759971,0.89430034,0.27578306,-0.02946461,-
Wed Dec 11 11:32:02 GMT+01:00 2019,11-dic-2019 11:31:54.527,13.92719537,42.05401734,0.0,450.0,-0.1882019,8.83888245,3.67326355,0,-,-,-,802.5,15.17000008,450,42.05401611,13.92719555,-0.019184700000000002,0.90100735,0.27444074,-0.02376285,-
Wed Dec 11 11:32:05 GMT+01:00 2019,11-dic-2019 11:31:57.139,13.92717285,42.05402837,0.0,437.0,-0.20016479,8.84008789,3.65292358,0,-,-,-,801,10.61899948,437,42.05402756,13.92717266,-0.0232086,0.90588671,0.26748949,-0.02180194,-
Wed Dec 11 11:32:07 GMT+01:00 2019,11-dic-2019 11:31:59.801,13.92717491,42.05402799,0.0,441.0,0.00921631,8.67497253,3.67327881,0,-,-,-,798,10.61899948,441,42.05402756,13.92717457,-0.02015995,0.89527559,0.27395388,-0.02922204,-
Wed Dec 11 11:32:10 GMT+01:00 2019,11-dic-2019 11:32:02.005,13.92719811,42.05404077,0.0,443.0,-0.06257629,8.78025818,3.72950745,0,-,-,-,800.5,10.61899948,443,42.054039,13.92719841,-0.00186652,0.89088458,0.27761224,-0.03205908,-
Wed Dec 11 11:32:12 GMT+01:00 2019,11-dic-2019 11:32:04.624,13.92719975,42.05404038,0.0,446.0,-0.05419922,8.72283936,3.69599915,0,-,-,-,799.5,9.10199928,446,42.054039,13.92719936,-0.01650158,0.89868975,0.28066090000000005,-0.02354242,-
Wed Dec 11 11:32:14 GMT+01:00 2019,11-dic-2019 11:32:06.774,13.92719033,42.05403811,0.0,448.0,-0.13674927,8.83050537,3.6289977999999996,0,-,-,-,800.5,7.58500004,448,42.054039,13.92719078,-0.01393978,0.9001534,0.26992843,-0.02636509,-
Wed Dec 11 11:32:17 GMT+01:00 2019,11-dic-2019 11:32:09.035,13.92719384,42.05403905,0.0,448.0,-0.21810913,8.79103088,3.6469574000000002,0,-,-,-,800,7.58500004,448,42.054039,13.92719364,0.00288999,0.88210416,0.29151624,-0.03457907,-
Wed Dec 11 11:32:19 GMT+01:00 2019,11-dic-2019 11:32:11.587,13.92719292,42.05403881,0.0,448.0,0.0486908,8.64147949,3.84436035,0,-,-,-,800,7.58500004,448,42.054039,13.92719269,0.00057395,0.87869,0.28822342,-0.03903982,-
Wed Dec 11 11:32:21 GMT+01:00 2019,11-dic-2019 11:32:13.725,13.92719282,42.05403881,0.0,449.0,-0.19657898,8.84844971,3.57995605,0,-,-,-,800,7.58500004,449,42.054039,13.92719269,-0.02003863,0.90198261,0.26492926,-0.02645246,-
Wed Dec 11 11:32:24 GMT+01:00 2019,11-dic-2019 11:32:15.994,13.927191199999998,42.05403827,0.0,450.0,-0.10206604,8.80180359,3.52850342,0,-,-,-,799.5,4.55099964,450,42.054039,13.92719078,-0.02491647,0.91247243,0.23529361,-0.02722315,-
Wed Dec 11 11:32:26 GMT+01:00 2019,11-dic-2019 11:32:18.135,13.92719065,42.05403811,0.0,450.0,-0.08531189,9.46939087,1.5161438,0,-,-,-,801,4.55099964,450,42.054039,13.92719078,-0.00552489,0.95954758,0.06015973,-0.02682992,-
Wed Dec 11 11:32:28 GMT+01:00 2019,11-dic-2019 11:32:20.397,13.92718132,42.05402639,1.63,449.0,-0.37124634,8.59721375,3.87426758,0,-,-,-,1337,4.55099964,449,42.05402756,13.92718124,-0.01881917,0.92381465,0.20833953,-0.02557229,-
Wed Dec 11 11:32:30 GMT+01:00 2019,11-dic-2019 11:32:22.549,13.92713202,42.05399098,2.57,446.0,0.65527344,9.69671631,1.89060974,0.87280786,114.57037354,-,0.00819722,2132.5,7.58500004,446,42.05398941,13.92713165,0.00301287,1.04967558,0.00979173,0.05576668,-
