GPS Time,Device Time,Longitude,Latitude,GPS Speed (Meters/second),Altitude,G(x),G(y),G(z),Kilometers Per Litre(Instant)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Actual engine % torque(%),Trip Distance(km),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Acceleration Sensor(Total)(g),Run time since engine start(s)
Fri Dec 13 16:50:48 GMT+01:00 2019,13-dic-2019 16:50:40.988,14.36519031,42.01924576,24.74,405.0,-1.68132019,9.3677063,2.2088623,0.0,-,-,0.04819611,1696.5,4.55099964,405,42.01924515,14.36519051,-0.13504572,0.93649763,0.08052811,-0.03641831,-
Fri Dec 13 16:50:51 GMT+01:00 2019,13-dic-2019 16:50:43.656,14.36483732,42.01989782,26.08,404.0,-1.15370178,10.73161316,2.0712738,21.12003136,4.73474312,-,0.10692111,1765.5,4.55099964,404,42.01989746,14.36483765,-0.09736072,1.08918977,0.05272165,0.10452269999999998,-
Fri Dec 13 16:50:54 GMT+01:00 2019,13-dic-2019 16:50:46.415,14.36435945,42.02053497,26.82,402.0,0.05227661,9.14875793,2.70298767,21.74520493,4.59861946,-,0.17870055,1858.5,4.55099964,402,42.02053452,14.36435986,0.00532891,0.93259507,0.17553391,-0.02720653,-
Fri Dec 13 16:50:56 GMT+01:00 2019,13-dic-2019 16:50:48.602,14.36404495,42.02094761,26.49,402.0,0.83952332,8.66421509,3.04396057,181.24800109999998,0,-,0.23865333,1834.0,4.55099964,402,42.0209465,14.36404514,0.05264982,0.85710216,0.18016754,-0.09642512,-
Fri Dec 13 16:50:58 GMT+01:00 2019,13-dic-2019 16:50:50.771,14.36377231,42.02138525,26.56,401.0,1.37312317,9.41436768,2.79151917,181.24800109999998,0,-,0.29558957,1821.0,4.55099964,401,42.02138519,14.36377239,0.09948077,1.08040774,0.28261295,0.15085812,-
Fri Dec 13 16:51:00 GMT+01:00 2019,13-dic-2019 16:50:52.933,14.36354532,42.02182534,25.88,401.0,1.84211731,8.88314819,1.96598816,36.95770264,2.70573974,-,0.35305083,1837.5,4.55099964,401,42.02182388,14.36354542,0.07204139,0.85881001,0.05015986,-0.12489108,-
Fri Dec 13 16:51:03 GMT+01:00 2019,13-dic-2019 16:50:55.234,14.36335265,42.02257582,28.36,400.0,0.85746765,10.71606445,2.34524536,25.61422729,3.90399909,-,0.41122389,1912.5,4.55099964,400,42.02257538,14.36335278,0.04886856,1.16090143,0.13101745,0.18507728,-
Fri Dec 13 16:51:05 GMT+01:00 2019,13-dic-2019 16:50:57.671,14.36330807,42.023067600000005,27.62,394.0,-0.95748901,8.4811554,2.64793396,44.5642395,2.24390507,-,0.47415444,1892.5,4.55099964,394,42.02306747,14.36330795,-0.09016529,1.05089498,0.29249153,0.12579982,-
Fri Dec 13 16:51:07 GMT+01:00 2019,13-dic-2019 16:50:59.942,14.36323972,42.02355012,27.0,390.0,-1.59877014,10.01495361,3.48782349,181.24800109999998,0,-,0.53993988,1879.0,4.55099964,390,42.02355194,14.36323929,-0.16297351,1.02089226,0.25553757,0.09362021,-
Fri Dec 13 16:51:09 GMT+01:00 2019,13-dic-2019 16:51:02.090,14.36310242,42.02402702,26.92,388.0,-1.57125854,7.30747986,2.18733215,181.24800109999998,0,-,0.60068655,1844.5,4.55099964,388,42.02402878,14.36310196,-0.04150359,0.91381323,0.15297081,-0.05058603,-
Fri Dec 13 16:51:12 GMT+01:00 2019,13-dic-2019 16:51:04.351,14.36275409,42.02468939,25.73,385.0,-0.58181763,8.57089233,3.64335632,181.24800109999998,0,-,0.65715879,1844.0,4.55099964,385,42.02468872,14.36275387,-0.09236,0.93357033,0.33212858,0.03322219,-
Fri Dec 13 16:51:14 GMT+01:00 2019,13-dic-2019 16:51:06.490,14.36245574,42.02505477,23.0,383.0,0.49017334,7.85783386,4.48443604,181.24800109999998,0,-,0.71417379,1673.0,4.55099964,383,42.02505493,14.36245537,-0.00333018,0.81856322,0.31481040000000005,-0.08201306,-
Fri Dec 13 16:51:16 GMT+01:00 2019,13-dic-2019 16:51:08.753,14.36217213,42.02535877,20.44,381.0,0.02357483,9.34257507,4.35403442,181.24800109999998,0,-,0.76150715,1457.5,4.55099964,381,42.02536011,14.36217213,-0.01040429,0.97552341,0.30724791,0.05752959,-
Fri Dec 13 16:51:18 GMT+01:00 2019,13-dic-2019 16:51:11.001,14.36191049,42.02563729,18.34,379.0,-0.17504883,8.38664246,4.57894897,181.24800109999998,0,-,0.8055501,1315.5,4.55099964,379,42.02563858,14.36191082,-0.01625738,0.84966254,0.30383217,-0.05879007,-
Fri Dec 13 16:51:20 GMT+01:00 2019,13-dic-2019 16:51:13.151,14.36166851,42.0258799,16.17,376.0,0.51649475,8.70487976,4.33607483,181.24800109999998,0,-,0.84492511,1764.5,4.55099964,376,42.02587891,14.36166859,0.02094078,0.88112891,0.40127844,0.0143024,-
Fri Dec 13 16:51:23 GMT+01:00 2019,13-dic-2019 16:51:15.303,14.36140269,42.02618813,12.75,376.0,2.91888428,8.04925537,4.26669312,181.24800109999998,0,-,0.87626469,1653.5,4.55099964,376,42.0261879,14.36140251,0.23570862,0.90137285,0.41054726,0.06276125,-
Fri Dec 13 16:51:25 GMT+01:00 2019,13-dic-2019 16:51:17.644,14.36140097,42.02634001,8.75,376.0,3.4835968,9.13679504,2.28782654,181.24800109999998,0,-,0.90021592,1533.0,4.55099964,376,42.02634048,14.3614006,0.35510668,0.93137562,0.13321371,0.02404398,-
Fri Dec 13 16:51:27 GMT+01:00 2019,13-dic-2019 16:51:20.001,14.36153471,42.02644686,7.83,374.0,3.27900696,9.02552795,1.57595825,181.24800109999998,0,-,0.92085719,1203.5,4.55099964,374,42.0264473,14.36153507,0.40230316,0.98137808,0.06125787,0.07319216,-
