GPS Time,Device Time,Longitude,Latitude,GPS Speed (Meters/second),Altitude,G(x),G(y),G(z),Kilometers Per Litre(Instant)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Actual engine % torque(%),Trip Distance(km),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Acceleration Sensor(Total)(g),Run time since engine start(s)
Wed Feb 12 14:53:17 GMT+01:00 2020,12-feb-2020 14:53:16.707,13.95822711,41.98101598,18.69,597.0,0.81918335,8.80778503,4.65432739,0.0,-,-,0.03755278,1545.0,15.17000008,597,41.98101425,13.95822716,0.09838419,0.87173724,0.28468636,-0.04176419,-
Wed Feb 12 14:53:20 GMT+01:00 2020,12-feb-2020 14:53:19.472,13.95809459,41.98041305,19.04,624.0,0.98188782,8.59242249,4.16619873,11.92350769,8.38661861,-,0.07981861,1595.0,19.72099876,624,41.98041153,13.958094599999999,0.11594657,0.88832438,0.3054187,-0.01633905,-
Wed Feb 12 14:53:23 GMT+01:00 2020,12-feb-2020 14:53:22.236,13.95841134,41.98022202,18.75,573.0,-2.79278564,9.1690979,4.04415894,12.75571251,7.83946133,-,0.13212194,1592.5,18.20399857,573,41.98022079,13.95841122,-0.27346829,0.86015236,0.28773502,-0.01732769,-
Wed Feb 12 14:53:25 GMT+01:00 2020,12-feb-2020 14:53:24.443,13.95859635,41.97978195,19.67,590.0,-2.56427002,8.80418396,4.31095886,7.04103327,14.20216465,-,0.1771636,1644.5,16.68700027,590,41.9797821,13.95859623,-0.22456239,0.87429905,0.32359082,-0.00253536,-
Wed Feb 12 14:53:27 GMT+01:00 2020,12-feb-2020 14:53:26.592,13.9587223,41.97942039,19.84,591.0,-1.63226318,8.14137268,4.04534912,9.1792202,10.89394474,-,0.22046083,1720.0,13.65299988,591,41.97941971,13.95872211,-0.16638768,0.82990545,0.31236994,-0.05814937,-
Wed Feb 12 14:53:29 GMT+01:00 2020,12-feb-2020 14:53:28.753,13.959049100000001,41.97908277,20.82,596.0,-0.50166321,8.33041382,4.45571899,8.01956177,12.46924973,-,0.26532638,1779.5,10.61899948,596,41.97908401,13.95904922,-0.12065331,0.7825861,0.37810561,-0.07470664,-
Wed Feb 12 14:53:32 GMT+01:00 2020,12-feb-2020 14:53:30.941,13.95948832,41.97856854,21.51,598.0,-0.37722778,8.31246948,3.40766907,22.09713364,4.52537966,-,0.31109527,1788.5,7.58500004,598,41.97856903,13.95948792,-0.19358441,0.79746532,0.29102784,-0.09066322,-
Wed Feb 12 14:53:34 GMT+01:00 2020,12-feb-2020 14:53:33.315,13.95976622,41.97827387,20.81,598.0,-0.80076599,8.85084534,3.50097656,15.89049053,6.29294109,-,0.35745081,1725.0,7.58500004,598,41.9782753,13.95976639,-0.08162752,0.90222681,0.25687835,-0.02599473,-
Wed Feb 12 14:53:36 GMT+01:00 2020,12-feb-2020 14:53:35.566,13.96004962,41.97797197,19.85,601.0,-0.79478455,9.51126099,4.19490051,15.83015251,6.31692743,-,0.40363082,1663.0,7.58500004,601,41.97797012,13.96004963,0.036551099999999996,0.97406131,0.34846994,0.07333288,-
Wed Feb 12 14:53:38 GMT+01:00 2020,12-feb-2020 14:53:37.811,13.96034254,41.97767536,19.87,605.0,-1.87992859,7.63171387,2.72810364,4.67263985,21.40073395,-,0.44896346,1710.0,9.10199928,605,41.97767639,13.96034241,-0.09955543,0.96247488,0.47884315,0.12791729,-
