GPS Time,Device Time,Longitude,Latitude,GPS Speed (Meters/second),Altitude,G(x),G(y),G(z),Kilometers Per Litre(Instant)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Actual engine % torque(%),Trip Distance(km),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Acceleration Sensor(Total)(g),Run time since engine start(s)
Thu Feb 13 10:22:08 GMT+01:00 2020,13-feb-2020 10:22:07.397,13.92343964,42.045435600000005,10.07,407.0,4.38209534,8.63908386,0.24195862,-,-,-,-,-,19.72099876,-,-,-,-0.00284177,0.96625614,0.14357911,-0.0031708,-
Thu Feb 13 10:22:11 GMT+01:00 2020,13-feb-2020 10:22:10.190,13.92357871,42.04519926,10.88,425.0,1.39823914,9.74575806,4.83857727,0,-,-,0.02161944,1245.5,15.17000008,425,42.04520035,13.92357826,0.14253202,0.99345136,0.39322907,0.11865565,-
Thu Feb 13 10:22:13 GMT+01:00 2020,13-feb-2020 10:22:12.858,13.92362579,42.04500405,10.8,423.0,1.64590454,8.39501953,2.92550659,45.87059784,2.18000031,-,0.04742514,1616.5,12.13599968,423,42.0450058,13.92362595,0.16777824,0.85576141,0.19821678,-0.07805058,-
Thu Feb 13 10:22:16 GMT+01:00 2020,13-feb-2020 10:22:15.531,13.9237184,42.04471207,9.21,417.0,0.94241333,8.61157227,5.69041443,13.72058487,7.288167,-,0.07503125,1695.5,10.61899948,417,42.04471207,13.92371845,0.09606659,0.87783605,0.4800626,0.056910800000000004,-
Thu Feb 13 10:22:18 GMT+01:00 2020,13-feb-2020 10:22:17.705,13.92375336,42.04452563,10.68,414.0,0.8789978,9.82113647,2.445755,9.86513424,10.13649845,-,0.09874542,1617.5,10.61899948,414,42.04452515,13.92375374,0.06460176,0.98954874,0.23687859,0.04767213,-
Thu Feb 13 10:22:20 GMT+01:00 2020,13-feb-2020 10:22:19.835,13.92376371,42.04430431,11.82,413.0,2.52287292,8.39741516,3.89819336,181.2480011,0,-,0.12035542,1459,10.61899948,413,42.04430389,13.92376328,0.25497887,0.88295811,0.37469143,0.03474267,-
Thu Feb 13 10:22:23 GMT+01:00 2020,13-feb-2020 10:22:22.346,13.92379786,42.044003100000005,10.07,409.0,1.74162292,9.4059906,3.64694214,181.2480011,0,-,0.13869709,1217.5,21.23799896,409,42.04400253,13.92379761,0.20655982,0.89173853,0.24297589,-0.02217078,-
Thu Feb 13 10:22:25 GMT+01:00 2020,13-feb-2020 10:22:24.646,13.92382615,42.04387501,7.56,415.0,0.48777771,9.33659363,3.17556763,181.2480011,0,-,0.15878028,886,33.37400055,415,42.04387665,13.92382622,0.23400076,0.76282901,-0.14107117,-0.20075817,-
Thu Feb 13 10:22:28 GMT+01:00 2020,13-feb-2020 10:22:26.898,13.92384648,42.04373106,7.01,414.0,1.89955139,8.48834229,3.23059082,4.48765039,22.28291321,-,0.1708893,1093.5,25.78899956,414,42.04373169,13.92384624,0.17192501,1.0105269000000001,0.16028912,0.05794026,-
Thu Feb 13 10:22:30 GMT+01:00 2020,13-feb-2020 10:22:29.048,13.92389325,42.04362949,4.55,425.0,1.33244324,8.69770813,3.86709595,6.21570969,16.08793259,-,0.18721876,1137.5,15.17000008,425,42.04362869,13.92389297,0.11728735,0.87734765,0.28529608,-0.03429549,-
Thu Feb 13 10:22:32 GMT+01:00 2020,13-feb-2020 10:22:31.306,13.92394428,42.04350775,4.37,427.0,1.89356995,8.98724365,1.23139954,181.2480011,0,-,0.20045626,837,15.17000008,427,42.04350662,13.92394447,0.31656775,0.90283811,0.03991578,-0.03276319,-
Thu Feb 13 10:22:34 GMT+01:00 2020,13-feb-2020 10:22:33.558,13.92388109,42.04344503,6.77,437.0,0.27243042,9.5710907,3.05592346,5.99776459,16.67253113,-,0.21380876,1514,6.06799984,437,42.04344559,13.92388153,0.12631197,0.99186635,0.13955522,0.02852452,-
Thu Feb 13 10:22:36 GMT+01:00 2020,13-feb-2020 10:22:35.705,13.92378548,42.04336793,9.56,439.0,3.3842925999999998,9.38804626,1.78771973,3.30130172,30.29045105,-,0.23215613,2391.5,24.27199936,439,42.04336929,13.92378521,0.30924943,0.8974703000000002,0.06150207,-0.03677382,-
Thu Feb 13 10:22:39 GMT+01:00 2020,13-feb-2020 10:22:37.956,13.92360456,42.04307406,12.89,439.0,2.28718567,8.3818512,2.99967957,63.48897552,1.5750438,-,0.25522029,1740,48.54399872,439,42.04307556,13.92360497,0.29900536,0.9219839,0.21541363,0.01963441,-
Thu Feb 13 10:22:41 GMT+01:00 2020,13-feb-2020 10:22:40.096,13.923345499999998,42.0429181,13.27,439.0,0.7258606,8.46081543,4.12910461,6.56940556,15.22176075,-,0.28339127,1962,47.02700043,439,42.04291916,13.92334557,0.02654967,0.88722622,0.36664206,0.00315366,-
Thu Feb 13 10:22:43 GMT+01:00 2020,13-feb-2020 10:22:42.366,13.92310681,42.04277584,14.16,443.0,0.98667908,8.01097107,1.86428833,181.2480011,0,-,0.31055224,1890,31.85699844,443,42.0427742,13.92310715,0.1005789,0.81661272,0.09003958,-0.15526646,-
Thu Feb 13 10:22:45 GMT+01:00 2020,13-feb-2020 10:22:44.615,13.92293014,42.04255027,14.08,447.0,-0.09487915,9.64884949,5.64854431,181.2480011,0,-,0.33753473,1797,27.30599976,447,42.04254913,13.92292976,0.03325825,0.9957689000000001,0.18516825,0.03668547,-
Thu Feb 13 10:22:47 GMT+01:00 2020,13-feb-2020 10:22:46.754,13.922848000000002,42.042331,12.55,448.0,2.37690735,8.282547000000001,3.227005,15.89891052,6.289608,-,0.3642903,1869.5,4.55099964,448,42.0423317,13.92284775,0.10362755,0.74294901,0.36981204,-0.11457887,-
Thu Feb 13 10:22:50 GMT+01:00 2020,13-feb-2020 10:22:49.111,13.92265507,42.04205571,11.34,459.0,1.73324585,8.75753784,3.66609192,12.94021034,7.72768927,-,0.39044586,1903.5,7.58500004,459,42.04205704,13.92265511,0.28266245,0.8070997,0.19272920000000002,-0.09581158,-
Thu Feb 13 10:22:52 GMT+01:00 2020,13-feb-2020 10:22:51.358,13.92253134,42.04185772,10.28,465.0,1.03215027,8.8711853,3.3490447999999997,8.32464123,12.01227951,-,0.41862279,1800.5,9.10199928,465,42.04185867,13.92253113,0.15570498,0.7634387,0.15150715,-0.18097824,-
Thu Feb 13 10:22:54 GMT+01:00 2020,13-feb-2020 10:22:53.715,13.92249739,42.04167555,9.7,469.0,1.14341736,7.9188385,5.87826538,181.2480011,0,-,0.44306889,1604.5,12.13599968,469,42.04167557,13.92249775,0.11655630000000002,0.807221,0.49921155,0.01239595,-
Thu Feb 13 10:22:57 GMT+01:00 2020,13-feb-2020 10:22:55.963,13.92256986,42.04150641,5.0,472.0,4.05906677,7.55273438,6.03019714,181.2480011,0,-,0.46388513,1187.5,15.17000008,472,42.04150772,13.92257023,0.44011104,0.7823419,0.47969708,0.06891796,-
Thu Feb 13 10:22:59 GMT+01:00 2020,13-feb-2020 10:22:58.220,13.92259962,42.04149546,2.08,474.0,1.33123779,8.69293213,2.55223083,121.45903778,0.82330573,-,0.47419763,793,12.13599968,474,42.04149628,13.92259979,0.05960105,0.97857362,0.03491507,-0.01003536,-
Thu Feb 13 10:23:01 GMT+01:00 2020,13-feb-2020 10:23:00.466,13.92259207,42.04154338,2.9,475.0,0.36694336,9.71824646,1.35342407,11.03581429,9.06121826,-,0.47419763,800,10.61899948,475,42.04154205,13.92259216,0.05728345,0.98211068,0.028939099999999995,-0.00746748,-
Thu Feb 13 10:23:03 GMT+01:00 2020,13-feb-2020 10:23:02.473,13.92259984,42.04154937,1.52,476.0,-0.7888031,7.42233276,4.04534912,0,-,-,0.47419763,1765.5,24.27199936,476,42.04154968,13.92259979,0.02252577,0.83319986,0.31017521,-0.0707192,-
Thu Feb 13 10:23:05 GMT+01:00 2020,13-feb-2020 10:23:04.587,13.92267151,42.041481899999994,4.15,462.0,-2.11442566,9.07218933,4.13748169,2.98441219,33.50674057,-,0.47947541,898.5,13.65299988,462,42.04148102,13.92267132,-0.17699884,0.96198648,0.30859023,0.06040582,467
Thu Feb 13 10:23:07 GMT+01:00 2020,13-feb-2020 10:23:06.821,13.92273786,42.04151579,2.98,463.0,6.04032898,8.00738525,3.00686646,5.47975922,18.24859619,-,0.48918748,1305.5,15.17000008,463,42.04151535,13.92273808,0.20546325,0.77148807,0.26602584,-0.12141531,469
Thu Feb 13 10:23:10 GMT+01:00 2020,13-feb-2020 10:23:08.972,13.9227902,42.04150235,2.52,463.0,2.69515991,8.17607117,5.01922607,10.78090382,9.27546692,-,0.50075513,1264,18.20399857,463,42.04150391,13.92279053,0.24583137,0.8321016999999999,0.41701007,0.01035777,472
Thu Feb 13 10:23:13 GMT+01:00 2020,13-feb-2020 10:23:11.941,13.92258781,42.04135286,0.0,460.0,2.11489868,8.58045959,3.40527344,10.78090382,9.27546692,-,0.50075513,1264,36.40799713,460,42.04135132,13.92258739,0.21790203,0.8757627,0.24419534,-0.03379634,472
Thu Feb 13 10:23:16 GMT+01:00 2020,13-feb-2020 10:23:15.015,13.92248796,42.04123914,0.0,463.0,2.08976746,8.62234497,3.37297058,10.78090382,9.27546692,-,0.50075513,1264,66.74800110000001,463,42.04124069,13.92248821,0.21278155,0.8763724,0.24273169,-0.03490641,472
