GPS Time,Device Time,Longitude,Latitude,GPS Speed (Meters/second),Altitude,G(x),G(y),G(z),Kilometers Per Litre(Instant)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Actual engine % torque(%),Trip Distance(km),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Acceleration Sensor(Total)(g),Run time since engine start(s)
Wed Feb 19 07:12:36 GMT+01:00 2020,19-feb-2020 07:12:31.605,13.92873614,42.04825028,0.0,452.0,-0.19778442,8.68574524,3.61105347,-,-,-,-,-,13.65299988,-,-,-,0.00288999,0.86503023,0.26992843,-0.05886369,-
Wed Feb 19 07:12:36 GMT+01:00 2020,19-feb-2020 07:12:32.126,13.92873614,42.04825028,0.0,452.0,-0.04103088,8.52183533,3.73069763,-,-,-,-,-,13.65299988,-,-,-,-0.00418256,0.86868858,0.28029537,-0.05138183,-
Wed Feb 19 07:12:39 GMT+01:00 2020,19-feb-2020 07:12:35.051,13.92872244,42.04826356,0.0,451.0,-0.11521912,8.58525085,3.54286194,0,-,-,-,874,7.58500004,451,42.04826355,13.92872238,-0.0189405,0.88978803,0.26639137,-0.03721386,-
Wed Feb 19 07:12:42 GMT+01:00 2020,19-feb-2020 07:12:37.816,13.92871785,42.04826605,0.0,453.0,-0.1882019,8.79701233,3.59190369,0,-,-,-,874.5,6.06799984,453,42.04826736,13.92871761,0.02191604,0.87210429,0.30419925,-0.03820221,-
Wed Feb 19 07:12:45 GMT+01:00 2020,19-feb-2020 07:12:40.583,13.92871525,42.04827173,0.0,454.0,0.09535217,8.51226807,3.73907471,0,-,-,-,874.5,6.06799984,454,42.04827118,13.92871571,0.02118498,0.90234971,0.29322258,-0.01512941,-
Wed Feb 19 07:12:47 GMT+01:00 2020,19-feb-2020 07:12:42.773,13.92871537,42.04827214,0.0,454.0,-0.15710449,8.71565247,3.59909058,0,-,-,-,877.5,6.06799984,454,42.04827118,13.92871571,-0.01601473,0.88844568,0.26687977,-0.03832204,-
Wed Feb 19 07:12:49 GMT+01:00 2020,19-feb-2020 07:12:44.934,13.92871535,42.04827227,0.0,454.0,0.15756226,9.04824829,3.10139465,0,-,-,-,883,6.06799984,454,42.04827118,13.92871571,0.02118498,0.9240573000000001,0.21785255,-0.02224043,-
Wed Feb 19 07:12:51 GMT+01:00 2020,19-feb-2020 07:12:47.104,13.92871531,42.04827229,0.0,454.0,-0.42150879,8.60079956,3.24136353,0,-,-,-,1060,6.06799984,454,42.04827118,13.92871571,-0.0128432,0.90564251,0.21699862,-0.04006733,-
Wed Feb 19 07:12:53 GMT+01:00 2020,19-feb-2020 07:12:49.296,13.92871527,42.04827224,0.0,454.0,-1.9780426,8.74676514,5.17596436,0.37334216,267.84524536,-,0.00425639,1484,7.58500004,454,42.04827118,13.92871571,-0.24029559,0.89076328,0.31407779,0.01161279,-
Wed Feb 19 07:12:56 GMT+01:00 2020,19-feb-2020 07:12:51.754,13.92856741,42.04816332,4.53,447.0,-1.6466217,8.64027405,2.97695923,3.0967257,32.29150009,-,0.01555431,970.5,6.06799984,447,42.04816437,13.92856789,-0.14894818,0.95491242,0.24224328,0.025617900000000002,-
Wed Feb 19 07:12:58 GMT+01:00 2020,19-feb-2020 07:12:54.003,13.92856083,42.04807089,4.86,446.0,-0.51481628,8.99920654,2.43618774,13.71950531,7.28874111,-,0.02492764,1302,7.58500004,446,42.048069,13.92856121,-0.08955555,0.94905931,0.19492392,-0.00180444,-
Wed Feb 19 07:13:00 GMT+01:00 2020,19-feb-2020 07:12:56.165,13.92858345,42.0479773,4.61,454.0,0.56793213,9.33300781,2.45292664,4.24852991,23.5370636,-,0.03936014,1700.5,12.13599968,454,42.04797745,13.92858315,0.04472178,0.94296199,0.13296951,-0.02732416,-
Wed Feb 19 07:13:02 GMT+01:00 2020,19-feb-2020 07:12:58.315,13.92861504,42.04777029,7.27,461.0,0.54519653,8.97528076,4.47366333,2.96387935,33.73886108,-,0.05736014,2221,15.17000008,461,42.04777145,13.92861462,0.07216272,0.95100981,0.31066206,0.03875278,-
Wed Feb 19 07:13:05 GMT+01:00 2020,19-feb-2020 07:13:00.565,13.92865475,42.04758793,8.19,453.0,1.2869873,7.69750977,3.84436035,7.54264832,13.25766659,-,0.07778222,1580,16.68700027,453,42.04758835,13.92865467,0.13119136,0.78465945,0.29188177,-0.11286389,-
Wed Feb 19 07:13:07 GMT+01:00 2020,19-feb-2020 07:13:02.703,13.9286552,42.04739243,8.3,452.0,0.41360474,8.82931519,1.26728821,181.2480011,0,-,0.09763597,1227.5,21.23799896,452,42.0473938,13.92865562,0.10228676,0.99418396,0.15333633,0.03139229,-
Wed Feb 19 07:13:09 GMT+01:00 2020,19-feb-2020 07:13:04.964,13.92858044,42.04725449,7.59,449.0,-0.03863525,9.20619202,2.6491394,8.11509609,12.32245636,-,0.11420263,1192,18.20399857,449,42.04725266,13.92858028,-0.00393835,0.93844968,0.17004479,-0.02312784,-
