GPS Time,Device Time,Longitude,Latitude,GPS Speed (Meters/second),Altitude,G(x),G(y),G(z),Kilometers Per Litre(Instant)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Actual engine % torque(%),Trip Distance(km),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Acceleration Sensor(Total)(g),Run time since engine start(s)
Thu Dec 19 10:23:19 GMT+01:00 2019,19-dic-2019 10:23:11.072,13.92526165,42.04633715,0.45,462.0,1.59126282,7.67677307,4.94664001,-,-,-,-,-,22.75499916,-,-,-,0.16220823,0.78254563,0.40424463,-0.05471586,-
Thu Dec 19 10:23:22 GMT+01:00 2019,19-dic-2019 10:23:14.012,13.92515024,42.04635049,1.69,452.0,2.64091492,8.73161316,3.97157288,0,-,-,0.00213875,984,10.61899948,452,42.04635239,13.92514992,0.24005917,0.87206233,0.30932128,-0.00685421,-
Thu Dec 19 10:23:25 GMT+01:00 2019,19-dic-2019 10:23:16.778,13.92510296,42.04635646,0.53,445.0,1.01100159,8.69372559,4.10597229,4.81783009,20.75580025,-,0.0049875,861.5,6.06799984,445,42.0463562,13.92510319,0.16554153,0.85072023,0.29432070000000005,-0.04750996,-
Thu Dec 19 10:23:27 GMT+01:00 2019,19-dic-2019 10:23:19.542,13.92510818,42.04643481,3.64,446.0,3.01060486,7.97746277,3.99909973,0.51887578,192.72035217,-,0.01112083,1695.5,6.06799984,446,42.04643631,13.92510796,0.24883957,0.86978674,0.29306081,-0.01328234,-
Thu Dec 19 10:23:30 GMT+01:00 2019,19-dic-2019 10:23:22.052,13.92517509,42.046586299999994,5.01,447.0,2.40641785,8.37866211,4.28941345,89.91706848,1.11211276,-,0.0209125,1046.5,6.06799984,447,42.04658508,13.92517471,0.24530253,0.85409397,0.33724907,-0.00928974,-
Thu Dec 19 10:23:32 GMT+01:00 2019,19-dic-2019 10:23:24.212,13.92527318,42.04666898,5.27,448.0,1.67501831,8.67976379,5.67486572,8.67171288,11.53150654,-,0.0335075,1387.5,6.06799984,448,42.04666901,13.92527294,0.170746,0.88478732,0.47847763,0.07117821,-
Thu Dec 19 10:23:34 GMT+01:00 2019,19-dic-2019 10:23:26.361,13.92535179,42.04672928,4.52,449.0,2.02755737,7.95274353,4.54345703,181.2480011,0,-,0.04455611,1155,6.06799984,449,42.04673004,13.9253521,0.11204243,0.81563592,0.40631804,-0.03314333,-
Thu Dec 19 10:23:37 GMT+01:00 2019,19-dic-2019 10:23:28.672,13.92546055,42.04682693,3.88,448.0,2.68438721,7.50767517,5.56399536,35.27186966,2.83506155,-,0.05419611,1031.5,9.10199928,448,42.04682541,13.92546082,0.27225506,0.7554298,0.36696714,-0.0707826,-
Thu Dec 19 10:23:39 GMT+01:00 2019,19-dic-2019 10:23:31.271,13.92552087,42.04687398,2.57,446.0,2.93563843,9.537582400000002,2.40267944,43.57680511,2.29475117,-,0.06192945,790,7.58500004,446,42.046875,13.9255209,0.29924956,0.97223055,0.14492145,0.04666961,-
Thu Dec 19 10:23:42 GMT+01:00 2019,19-dic-2019 10:23:33.734,13.92558985,42.04688401,1.61,448.0,1.17930603,9.09851074,2.48164368,10.44851112,9.57054234,-,0.06839889,679.5,6.06799984,448,42.04688263,13.92558956,0.09009062,0.91954499,0.26529479,-0.00612168,-
Thu Dec 19 10:23:44 GMT+01:00 2019,19-dic-2019 10:23:36.041,13.92566146,42.04685947,3.35,450.0,0.84550476,8.64746094,3.6289977999999996,2.47762203,40.36044312,-,0.07688417,924.5,6.06799984,450,42.04685974,13.92566109,0.22143908,0.95247501,0.22748689,0.03160962,-
Thu Dec 19 10:23:46 GMT+01:00 2019,19-dic-2019 10:23:38.293,13.92571521,42.04678339,4.23,448.0,-0.6739501999999999,7.616149900000001,6.32571411,2.19776559,45.49980927,-,0.08574598,1337,7.58500004,448,42.04678345,13.92571545,0.1671685,0.85820031,0.32346949,-0.02818497,-
Thu Dec 19 10:23:48 GMT+01:00 2019,19-dic-2019 10:23:40.541,13.92577974,42.0466701,5.08,447.0,2.22854614,7.43191528,2.52113342,8.89982605,11.23594189,-,0.09948375,1550.5,13.65299988,447,42.04666901,13.92577934,0.15424131,0.81954002,0.24029277,-0.09900619,-
Thu Dec 19 10:23:51 GMT+01:00 2019,19-dic-2019 10:23:42.801,13.92585695,42.04649292,5.88,449.0,1.2199707,8.40698242,2.82621765,28.95508003,3.45355344,-,0.11223361,1213,21.23799896,449,42.04649353,13.92585659,0.06850434,0.84819889,0.24907474,-0.07991008,-
Thu Dec 19 10:23:53 GMT+01:00 2019,19-dic-2019 10:23:45.051,13.92587154,42.04638855,5.64,449.0,2.54440308,9.85943604,6.20127869,8.43175697,11.85967731,-,0.12389889,1244,19.72099876,449,42.04638672,13.92587185,0.07045485,0.93832684,0.12772459,-0.03153723,-
Thu Dec 19 10:23:55 GMT+01:00 2019,19-dic-2019 10:23:47.546,13.92591602,42.04630521,5.38,450.0,2.97271729,8.3878479,6.3807373,4.49338198,22.2544899,-,0.13728264,1592.5,19.72099876,450,42.04630661,13.92591572,0.15253344,0.82539314,0.49579582,0.02967811,-
Thu Dec 19 10:23:58 GMT+01:00 2019,19-dic-2019 10:23:49.954,13.92599762,42.04610099,5.82,451.0,1.07043457,7.89491272,5.46310425,16.12589264,6.20107841,-,0.1532543,1257,18.20399857,451,42.04610062,13.92599773,0.29546833,0.94369304,0.25053841,0.04951774,-
