GPS Time,Device Time,Longitude,Latitude,GPS Speed (Meters/second),Altitude,G(x),G(y),G(z),Kilometers Per Litre(Instant)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Actual engine % torque(%),Trip Distance(km),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Acceleration Sensor(Total)(g),Run time since engine start(s)
Thu Feb 20 19:20:25 GMT+01:00 2020,20-feb-2020 19:20:26.364,13.92743073,42.04697872,0.0,455.0,0.30831909,8.51705933,2.92431641,7.50470304,13.32470036,-,0.29360875,1944.5,94.05400085,-,-,-,0.03142906,0.86820173,0.19809546,-0.08119675,-
Thu Feb 20 19:20:27 GMT+01:00 2020,20-feb-2020 19:20:28.570,13.92727493,42.04683071,0.0,454.0,1.77391052,9.79960632,2.87167358,16.90420914,5.91556358,-,0.32012126,1907.5,86.46899414,454,42.04682922,13.9272747,0.18082675,0.99894047,0.19272920000000002,0.05689807,-
Thu Feb 20 19:20:30 GMT+01:00 2020,20-feb-2020 19:20:30.882,13.92702579,42.046612100000004,0.0,453.0,1.27023315,10.35354614,3.41723633,6.696033,14.93390465,-,0.34804055,1945.5,81.91799927,453,42.04661179,13.92702579,0.02593994,1.10016644,0.22273038,0.14721087,-
Thu Feb 20 19:20:32 GMT+01:00 2020,20-feb-2020 19:20:32.893,13.9267453,42.04647634,0.0,452.0,0.51887512,8.86401367,3.68283081,10.3817625,9.63207531,-,0.38601553,1974.5,75.84999847,452,42.04647446,13.92674541,-0.02564907,0.80222183,0.26236746,-0.11905852,-
Thu Feb 20 19:20:34 GMT+01:00 2020,20-feb-2020 19:20:34.986,13.92654897,42.04632837,0.0,451.0,-1.23625183,8.37348938,4.1913147,25.57083702,3.91062355,-,0.40306151,1819.0,71.29899597,451,42.0463295,13.92654896,-0.17248653,0.78831786,0.24334142,-0.12272837,-
Thu Feb 20 19:20:36 GMT+01:00 2020,20-feb-2020 19:20:37.169,13.92643026,42.04618921,0.0,450.0,-2.22090149,8.75274658,4.03697205,181.24800109999998,0.0,-,0.42512262,1498.5,71.29899597,450,42.04618835,13.9264307,-0.25310147,0.92979062,0.3517628,0.06462885,-
Thu Feb 20 19:20:38 GMT+01:00 2020,20-feb-2020 19:20:39.211,13.92641466,42.04605238,0.0,448.0,3.42137146,9.73381042,2.89680481,181.24800109999998,0.0,-,0.44367677,1187.5,78.88399506,448,42.04605103,13.92641449,0.30229822,0.86490732,-0.06557828,-0.08282598,-
Thu Feb 20 19:20:40 GMT+01:00 2020,20-feb-2020 19:20:41.261,13.92644098,42.04585356,0.0,447.0,0.79525757,8.24067688,4.08602905,5.77144337,17.32632828,-,0.45962122,1222.0,77.36699677,447,42.04585266,13.92644119,0.09594527,0.89564109,0.30932128,-0.01025691,-
Thu Feb 20 19:20:42 GMT+01:00 2020,20-feb-2020 19:20:43.312,13.92644707,42.04571964,0.0,445.0,-1.27574158,8.20478821,2.67066956,6.66227531,15.00957489,-,0.4769215,1361.5,74.33300018,445,42.04571915,13.92644691,0.04716225,0.81539327,0.25102526,-0.11070298,-
Thu Feb 20 19:20:44 GMT+01:00 2020,20-feb-2020 19:20:45.465,13.92648038,42.04560729,0.0,443.0,-0.36288452,8.59481812,3.15641785,181.24800109999998,0.0,-,0.4939965,1204.5,78.88399506,443,42.04560852,13.92648029,0.01069515,0.89454454,0.25346416,-0.03776639,109
