GPS Time,Device Time,Longitude,Latitude,GPS Speed (Meters/second),Altitude,G(x),G(y),G(z),Kilometers Per Litre(Instant)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Actual engine % torque(%),Trip Distance(km),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Acceleration Sensor(Total)(g),Run time since engine start(s)
Fri Nov 22 10:33:12 GMT+01:00 2019,22-nov-2019 10:33:12.803,13.92301609,42.04166029,0.0,428.0,0.09774780000000001,3.6368866,9.08822632,0,-,-,-,803.0,18.20399857,428,42.04166031,13.92301655,-0.03735681,0.39683115,0.81447273,-0.00209673,-
Fri Nov 22 10:33:15 GMT+01:00 2019,22-nov-2019 10:33:15.366,13.92301098,42.0416524,0.0,430.0,-0.32460022,3.60818481,8.87167358,0,-,-,-,803.0,13.65299988,430,42.04165268,13.92301083,-0.05735811,0.42232159,0.80886227,0.00417366,-
Fri Nov 22 10:33:17 GMT+01:00 2019,22-nov-2019 10:33:17.872,13.92299623,42.04164597,0.0,432.0,-0.91442871,4.71725464,7.59391785,0,-,-,-,798.5,13.65299988,432,42.04164505,13.92299652,-0.1895605,0.51671761,0.76556838,0.02608867,-
Fri Nov 22 10:33:19 GMT+01:00 2019,22-nov-2019 10:33:19.994,13.922995499999999,42.04164651,0.0,432.0,-2.51402283,7.63050842,5.84953308,0,-,-,-,793.5,12.13599968,432,42.04164505,13.92299557,-0.12699635,0.72355741,0.52567565,-0.03471774,-
Fri Nov 22 10:33:21 GMT+01:00 2019,22-nov-2019 10:33:22.133,13.92299573,42.04164672,0.0,432.0,1.32646179,8.79940796,3.18273926,0,-,-,-,799.5,10.61899948,432,42.04164505,13.92299557,0.1443612,0.90612936,0.22504798,-0.02623702,-
Fri Nov 22 10:33:24 GMT+01:00 2019,22-nov-2019 10:33:24.376,13.92299578,42.0416466,0.0,432.0,1.58847046,8.94895935,3.02839661,0,-,-,-,800.5,10.61899948,432,42.04164505,13.92299557,0.15289897,0.91234958,0.20248644,-0.02639576,-
Fri Nov 22 10:33:26 GMT+01:00 2019,22-nov-2019 10:33:26.833,13.922994500000001,42.04165088,0.27,433.0,1.18049622,8.75035095,3.1887207,0,-,-,-,799.0,12.13599968,433,42.04165268,13.92299461,0.1489964,0.90417886,0.21224366,-0.03156002,-
Fri Nov 22 10:33:28 GMT+01:00 2019,22-nov-2019 10:33:29.103,13.92299688,42.04165679,0.0,431.0,1.40542603,8.85684204,3.20787048,0,-,-,-,802.0,12.13599968,431,42.04165649,13.92299652,0.14521669,0.89649504,0.21065712,-0.03982884,-
Fri Nov 22 10:33:31 GMT+01:00 2019,22-nov-2019 10:33:31.358,13.92299454,42.04164127,0.0,434.0,1.20083618,8.72283936,3.06907654,0,-,-,-,800.5,10.61899948,433,42.04165268,13.923005100000001,0.12204386,0.89356929,0.21626757,-0.04396126,-
Fri Nov 22 10:33:33 GMT+01:00 2019,22-nov-2019 10:33:33.603,13.92299707,42.04163282,0.0,436.0,1.41978455,8.86280823,3.2114563,0,-,-,-,803.0,10.61899948,436,42.04163361,13.92299747,0.14472829,0.90344626,0.22736557,-0.02790179,-
Fri Nov 22 10:33:35 GMT+01:00 2019,22-nov-2019 10:33:35.753,13.92298746,42.04162323,0.0,437.0,1.49516296,8.91545105,3.16358948,0,-,-,-,803.5,9.10199928,437,42.04162216,13.92298698,0.15460683,0.90271521,0.21138817,-0.03232233,-
Fri Nov 22 10:33:37 GMT+01:00 2019,22-nov-2019 10:33:37.892,13.92298984,42.04162245,0.0,437.0,1.22357178,8.81616211,3.02960205,0,-,-,-,801.5,9.10199928,437,42.04162216,13.92298985,0.12472699,0.8986913000000001,0.20882793,-0.04124805,-
Fri Nov 22 10:33:39 GMT+01:00 2019,22-nov-2019 10:33:40.152,13.92299182,42.04162356,0.0,437.0,1.31929016,8.85443115,3.2114563,0,-,-,-,800.5,9.10199928,437,42.04162216,13.92299175,0.1408257,0.90356916,0.22870636,-0.02790828,-
Fri Nov 22 10:33:42 GMT+01:00 2019,22-nov-2019 10:33:42.411,13.92299311,42.04162435,0.0,437.0,1.20323181,8.74795532,3.05830383,0,-,-,-,799.5,9.10199928,437,42.04162598,13.92299271,0.15436263,0.90820432,0.22077987,-0.024186000000000003,-
Fri Nov 22 10:33:44 GMT+01:00 2019,22-nov-2019 10:33:44.649,13.92299299,42.04162427,0.0,437.0,1.37910461,8.88076782,3.24255371,0,-,-,-,798.5,9.10199928,437,42.04162598,13.92299271,0.1426549,0.89332509,0.21175370000000002,-0.04281864,-
Fri Nov 22 10:33:46 GMT+01:00 2019,22-nov-2019 10:33:46.688,13.92299279,42.04162413,0.0,437.0,1.3910675,8.88912964,3.21983337,0,-,-,-,801.5,10.61899948,437,42.04162598,13.92299271,0.14180097,0.90612936,0.22821951,-0.02554914,-
Fri Nov 22 10:33:48 GMT+01:00 2019,22-nov-2019 10:33:49.024,13.92299292,42.04162418,0.0,437.0,1.26425171,8.74916077,3.09539795,0,-,-,-,800.5,10.61899948,437,42.04162598,13.92299271,0.15546076,0.90649647,0.22431692,-0.02443076,-
Fri Nov 22 10:33:51 GMT+01:00 2019,22-nov-2019 10:33:51.407,13.92299299,42.04162424,0.0,437.0,1.26185608,8.82931519,3.21862793,0,-,-,-,801.0,9.10199928,437,42.04162598,13.92299271,0.1398489,0.89381194,0.20943767,-0.04353049,-
Fri Nov 22 10:33:53 GMT+01:00 2019,22-nov-2019 10:33:53.576,13.92299244,42.0416236,0.0,437.0,1.51071167,8.97886658,3.12171936,0,-,-,-,800.0,9.10199928,437,42.04162216,13.92299271,0.123142,0.88673782,0.22431692,-0.04749335,-
Fri Nov 22 10:33:55 GMT+01:00 2019,22-nov-2019 10:33:55.748,13.92299245,42.04162361,0.0,437.0,1.41619873,8.82333374,3.21743774,0,-,-,-,799.0,9.10199928,437,42.04162216,13.92299271,0.14119123,0.90332496,0.22626744,-0.02890509,-
Fri Nov 22 10:33:57 GMT+01:00 2019,22-nov-2019 10:33:57.771,13.92299306,42.04162425,0.0,437.0,1.43293762,8.85922241,3.22341919,0,-,-,-,799.5,9.10199928,437,42.04162598,13.92299271,0.12582512,0.89612949,0.20833953,-0.04366432,-
Fri Nov 22 10:33:59 GMT+01:00 2019,22-nov-2019 10:34:00.008,13.92299288,42.04162411,0.0,437.0,1.39585876,8.76950073,3.00926208,0,-,-,-,795.5,10.61899948,437,42.04162598,13.92299271,0.13826391,0.90856987,0.22773109,-0.02394964,185
Fri Nov 22 10:34:01 GMT+01:00 2019,22-nov-2019 10:34:02.173,13.92299179,42.04162201,0.0,438.0,1.18528748,8.75514221,3.12171936,0,-,-,-,800.0,12.13599968,438,42.04162216,13.92299175,0.14850798,0.90210551,0.21138817,-0.03384838,187
Fri Nov 22 10:34:03 GMT+01:00 2019,22-nov-2019 10:34:04.306,13.92299173,42.04162201,0.0,438.0,1.18887329,8.74078369,3.12171936,0,-,-,-,798.0,12.13599968,438,42.04162216,13.92299175,0.11741024,0.88978803,0.21224211,-0.04941064,189
Fri Nov 22 10:34:06 GMT+01:00 2019,22-nov-2019 10:34:06.453,13.92299156,42.04162181,0.0,438.0,1.32646179,8.82452393,3.05950928,0,-,-,-,799.5,16.68700027,438,42.04162216,13.92299175,0.14314175,0.91173983,0.22590192,-0.02090562,192
Fri Nov 22 10:34:08 GMT+01:00 2019,22-nov-2019 10:34:08.918,13.92298853,42.04161852,0.0,438.0,1.17570496,8.74197388,3.03199768,0,-,-,-,802.5,16.68700027,438,42.04161835,13.92298889,0.15741128,0.91210538,0.22224353,-0.01958593,194
Fri Nov 22 10:34:10 GMT+01:00 2019,22-nov-2019 10:34:11.055,13.92298836,42.04161831,0.0,438.0,1.43772888,8.84127808,3.16719055,0,-,-,-,800.0,15.17000008,438,42.04161835,13.92298794,0.13204373,0.89015353,0.21443681,-0.0464276,196
