GPS Time,Device Time,Longitude,Latitude,GPS Speed (Meters/second),Altitude,G(x),G(y),G(z),Kilometers Per Litre(Instant)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Actual engine % torque(%),Trip Distance(km),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Acceleration Sensor(Total)(g),Run time since engine start(s)
Wed Feb 12 07:18:55 GMT+01:00 2020,12-feb-2020 07:18:53.170,13.92879843,42.04831537,0.0,434.0,-2.09408569,8.43449402,3.98672485,-,-,-,-,-,28.82299995,-,-,-,-0.18675451,0.85771191,0.32090771,-0.02616332,-
Wed Feb 12 07:18:55 GMT+01:00 2020,12-feb-2020 07:18:53.693,13.92879843,42.04831537,0.0,434.0,-1.41931152,9.05303955,4.71653748,-,-,-,-,-,28.82299995,-,-,-,-0.19358441,0.98833084,0.44091395,0.14357062,-
Wed Feb 12 07:18:58 GMT+01:00 2020,12-feb-2020 07:18:56.455,13.9286173,42.04814294,7.05,443.0,-0.76727295,8.59242249,2.88363647,0,-,-,0.00852597,1073,19.72099876,443,42.04814148,13.92861748,-0.0526016,0.91320348,0.16370329,-0.04770475,-
Wed Feb 12 07:19:01 GMT+01:00 2020,12-feb-2020 07:18:59.354,13.92852826,42.04798903,8.75,446.0,-0.87254333,9.04107666,2.9362793,3.64633274,27.42424393,-,0.02009875,1330.5,22.75499916,446,42.04798889,13.92852783,-0.01393978,0.89686054,0.20748560000000002,-0.05146691,-
Wed Feb 12 07:19:03 GMT+01:00 2020,12-feb-2020 07:19:01.911,13.92849064,42.04767829,12.5,442.0,0.07261658,8.91186523,3.0020752,4.97641993,20.09434891,-,0.03875875,1816.5,22.75499916,442,42.0476799,13.92849064,0.04374653,0.94442409,0.2559031,0.01055189,-
Wed Feb 12 07:19:06 GMT+01:00 2020,12-feb-2020 07:19:04.130,13.92869671,42.04753578,7.62,445.0,1.13623047,9.23968506,2.63119507,6.4631896,15.47191429,-,0.05546542,1909,16.68700027,445,42.04753494,13.92869663,0.11582369,0.94186389,0.1682156,-0.01352809,-
Wed Feb 12 07:19:08 GMT+01:00 2020,12-feb-2020 07:19:06.329,13.92871579,42.04744084,7.38,442.0,2.14601135,11.20898438,2.98413086,7.29272032,13.71201897,-,0.07349375,1898.5,15.17000008,442,42.04743958,13.92871571,0.21875753,1.14260793,0.20419274,0.20288371,-
Wed Feb 12 07:19:10 GMT+01:00 2020,12-feb-2020 07:19:08.479,13.92867705,42.04730585,7.35,444.0,0.83354187,9.01356506,2.04136658,5.02866507,19.88558006,-,0.09127569,1988.5,12.13599968,444,42.04730606,13.92867661,0.02886726,0.93625343,0.11431055,-0.03876966,-
Wed Feb 12 07:19:12 GMT+01:00 2020,12-feb-2020 07:19:10.621,13.92852226,42.04714958,8.44,439.0,1.25587463,8.64985657,3.36219788,3.88912559,25.71218491,-,0.11016694,2153,9.10199928,439,42.04714966,13.92852211,0.14119123,0.86185867,0.32590842,-0.02800282,-
Wed Feb 12 07:19:14 GMT+01:00 2020,12-feb-2020 07:19:12.881,13.92850648,42.04700174,9.01,437.0,0.42077637,9.82232666,5.84236145,6.75461817,14.80437756,-,0.13026473,1846,9.10199928,437,42.04700089,13.92850685,0.13582499,0.89881265,0.43432826,0.05478861,-
Wed Feb 12 07:19:17 GMT+01:00 2020,12-feb-2020 07:19:15.141,13.92809748,42.04680347,9.44,450.0,-0.5471344,8.0181427,3.37536621,181.2480011,0,-,0.1505225,1339.5,10.61899948,450,42.04680252,13.92809772,-0.22236767,0.85722506,0.0025963,-0.10817529,-
Wed Feb 12 07:19:19 GMT+01:00 2020,12-feb-2020 07:19:17.378,13.92780986,42.04671116,9.89,451.0,0.58827209,9.08894348,2.91116333,9.39320183,10.64577484,-,0.16863945,1248,12.13599968,451,42.04671097,13.92780972,0.12192254,0.91674054,0.18163121,-0.032925499999999996,-
Wed Feb 12 07:19:21 GMT+01:00 2020,12-feb-2020 07:19:19.942,13.92756162,42.04672685,0.0,446.0,0.65766907,9.44786072,2.54266357,6.15803289,16.23861504,-,0.18729779,1320.5,15.17000008,446,42.04672623,13.92756176,0.08057760000000001,0.91588658,0.16943505,-0.04158277,-
Wed Feb 12 07:19:24 GMT+01:00 2020,12-feb-2020 07:19:22.275,13.92740894,42.04651828,7.26,450.0,0.09057617,9.54476929,2.28543091,7.543818,13.25561142,-,0.21557279,1465,13.65299988,450,42.04651642,13.92740917,0.07362638,0.91417873,0.22407272,-0.02695666,-
Wed Feb 12 07:19:27 GMT+01:00 2020,12-feb-2020 07:19:25.038,13.92712609,42.04632443,9.05,446.0,-0.19538879,8.96569824,3.19470215,6.59056616,15.1728878,-,0.24956404,1606,12.13599968,446,42.04632568,13.92712593,0.12570225,0.84771204,0.24651293,-0.07529905,-
Wed Feb 12 07:19:29 GMT+01:00 2020,12-feb-2020 07:19:27.419,13.92692424,42.04618588,11.24,455.0,-3.07633972,8.56251526,4.22003174,181.2480011,0,-,0.25980863,1418.5,9.10199928,455,42.04618454,13.92692471,-0.19992746,0.82307553,0.28956419,-0.06738079,-
Wed Feb 12 07:19:31 GMT+01:00 2020,12-feb-2020 07:19:29.920,13.92666364,42.04599866,0.0,460.0,-1.82369995,7.41874695,3.07266235,54.59594345,1.83159983,-,0.2794753,1190.5,10.61899948,460,42.04599762,13.9266634,-0.18590213,0.75624329,0.21321736,-0.16032739999999998,-
Wed Feb 12 07:19:34 GMT+01:00 2020,12-feb-2020 07:19:32.832,13.92673619,42.0457864,7.1,454.0,0.4614563,8.32322693,2.46011353,10.60042286,9.43338966,-,0.29821029,1162,7.58500004,454,42.04578781,13.92673588,0.1137503,0.97393847,0.25675702,0.04379827,-
Wed Feb 12 07:19:36 GMT+01:00 2020,12-feb-2020 07:19:34.984,13.9267948,42.04569088,6.44,450.0,-2.01153564,10.30209351,-0.03919983,7.22358131,13.84326077,-,0.32918531,1365,7.58500004,450,42.04569244,13.92679501,-0.2050495,1.05016243,-0.10399589999999999,0.07036661,-
Wed Feb 12 07:19:39 GMT+01:00 2020,12-feb-2020 07:19:37.134,13.92684058,42.04549529,6.31,446.0,0.68040466,8.728820800000001,3.35742188,10.83517551,9.22900772,-,0.34065059,1393,9.10199928,446,42.04549408,13.92684078,0.00715965,0.91027617,0.32371214,0.00442764,-
Wed Feb 12 07:19:41 GMT+01:00 2020,12-feb-2020 07:19:39.392,13.92695165,42.04535389,6.84,443.0,0.86824036,8.83171082,4.44496155,181.2480011,0,-,0.35870489,1220.5,10.61899948,443,42.04535294,13.92695141,0.08850564,0.9002763,0.35310516,0.01209409,-
Wed Feb 12 07:19:43 GMT+01:00 2020,12-feb-2020 07:19:41.630,13.92700294,42.04527794,5.16,437.0,2.39724731,8.33879089,2.2363739,152.33348083,0.65644085,-,0.37585738,1117,10.61899948,437,42.04527664,13.92700291,0.27790594,1.02003837,0.26334271,0.11829418,-
Wed Feb 12 07:19:45 GMT+01:00 2020,12-feb-2020 07:19:43.993,13.92702204,42.04514855,0.0,445.0,0.7258606,8.32324219,2.86808777,19.83667564,5.04106236,-,0.39180195,1086,12.13599968,445,42.04514694,13.92702198,0.19265737,0.97759682,0.31017521,0.07789124,-
Wed Feb 12 07:19:48 GMT+01:00 2020,12-feb-2020 07:19:46.348,13.92701002,42.04509437,0.0,451.0,2.19386292,9.39642334,4.70697021,12.04684734,8.30075455,-,0.40862972,1124,36.40799713,451,42.04509354,13.92700958,0.158021,0.87673795,0.28736946,-0.02822839,-
Wed Feb 12 07:19:50 GMT+01:00 2020,12-feb-2020 07:19:48.706,13.92701161,42.04500462,0.0,464.0,1.22476196,8.43688965,3.77496338,18.08601952,5.52901745,-,0.4261418,1144.5,34.89099884,464,42.0450058,13.92701149,0.19204764,0.85881001,0.21748702,-0.06414044,-
Wed Feb 12 07:19:52 GMT+01:00 2020,12-feb-2020 07:19:50.789,13.92691472,42.04493773,0.0,473.0,0.23413086,8.93939209,4.20088196,181.2480011,0,-,0.44246125,1042.5,40.95899963,473,42.04493713,13.92691517,0.03069645,0.89332354,0.41384009,0.03137154,-
Wed Feb 12 07:19:54 GMT+01:00 2020,12-feb-2020 07:19:52.932,13.92659333,42.04475162,1.99,481.0,0.17550659,8.40579224,3.39929199,143.89657593,0.69492912,-,0.45609125,987,12.13599968,481,42.04475021,13.92659378,0.01789058,0.85685951,0.24651293,-0.07523868,287
Wed Feb 12 07:19:57 GMT+01:00 2020,12-feb-2020 07:19:55.157,13.92634664,42.04460967,4.15,475.0,1.81221008,8.70848083,3.34425354,95.32897186,1.04897726,-,0.46880612,888,16.68700027,475,42.04460907,13.92634678,0.07301664,0.83832031,0.1461409,-0.12294639,289
Wed Feb 12 07:19:59 GMT+01:00 2020,12-feb-2020 07:19:57.354,13.92618347,42.04456218,4.93,476.0,1.25587463,7.14955139,6.63079834,33.63120651,2.97336698,-,0.48125613,871.5,16.68700027,476,42.04456329,13.9261837,0.18656008,0.78856206,0.58409303,0.06084239,292
