GPS Time,Device Time,Longitude,Latitude,GPS Speed (Meters/second),Altitude,G(x),G(y),G(z),Kilometers Per Litre(Instant)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Actual engine % torque(%),Trip Distance(km),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Acceleration Sensor(Total)(g),Run time since engine start(s)
Wed Feb 05 08:47:39 GMT+01:00 2020,05-feb-2020 08:47:25.040,14.16752629,42.41720244,30.74,66.0,1.82296753,9.00997925,3.83477783,181.24800109999998,0,-,2.98618531,2139.5,25.78899956,66,42.417202,14.16752625,0.18546194,0.83856606,0.18797269,-0.09386633,2455
Wed Feb 05 08:47:41 GMT+01:00 2020,05-feb-2020 08:47:27.120,14.16792258,42.41763123,29.34,53.0,1.34919739,8.99082947,3.9041748,181.24800109999998,0,-,3.05155134,2033.0,16.68700027,53,42.41763306,14.16792297,0.13497107,1.01418519,0.38700891,0.13350959,2455
Wed Feb 05 08:47:43 GMT+01:00 2020,05-feb-2020 08:47:29.218,14.16822827,42.41809247,28.51,52.0,1.49993896,10.27937317,3.33587646,181.24800109999998,0,-,3.12133384,1959.0,13.65299988,52,42.41809082,14.16822815,0.1228978,0.93186247,0.22395140000000002,-0.00546921,2459
Wed Feb 05 08:47:46 GMT+01:00 2020,05-feb-2020 08:47:31.428,14.16870104,42.41875534,28.49,47.0,1.22236633,8.728820800000001,2.61683655,181.24800109999998,0,-,3.16957378,1940.0,10.61899948,47,42.41875458,14.16870117,0.09948232,0.785025,0.09625975,-0.1844431,2461
Wed Feb 05 08:47:48 GMT+01:00 2020,05-feb-2020 08:47:33.590,14.16903272,42.41921251,28.61,46.0,0.472229,8.56370544,2.39550781,15.36739826,6.50714731,-,3.23188519,1960.0,9.10199928,46,42.41921234,14.16903305,0.12570225,0.91661769,0.12699354,-0.04703872,2463
Wed Feb 05 08:47:50 GMT+01:00 2020,05-feb-2020 08:47:35.833,14.16936871,42.41967138,29.0,44.0,1.19604492,9.59860229,2.66708374,15.26991081,6.54869032,-,3.29307199,1979.5,10.61899948,44,42.4196701,14.16936874,0.12192099,0.97845078,0.17187397,0.02316226,2465
Wed Feb 05 08:47:52 GMT+01:00 2020,05-feb-2020 08:47:37.578,14.16968986,42.42015231,29.16,45.0,1.77392578,8.94537354,3.73428345,16.20528793,6.17069721,-,3.35773063,1997.0,10.61899948,45,42.42015076,14.16969013,0.1808283,0.91186273,0.28066090000000005,0.00488047,2468
Wed Feb 05 08:47:54 GMT+01:00 2020,05-feb-2020 08:47:39.308,14.17000568,42.42061371,28.66,45.0,1.51071167,9.30429077,3.38014221,21.64070892,4.62082434,-,3.40741062,1990.0,9.10199928,45,42.42061234,14.170005800000002,0.15399711,0.94844955,0.24456087,0.02112978,2469
Wed Feb 05 08:47:55 GMT+01:00 2020,05-feb-2020 08:47:41.037,14.17016102,42.42084597,28.41,46.0,1.05607605,9.46221924,2.64674377,181.24800109999998,0,-,3.45644069,1942.0,9.10199928,46,42.42084503,14.17016125,0.14143543,0.8514933000000001,0.18358171,-0.09113947,2471
Wed Feb 05 08:47:57 GMT+01:00 2020,05-feb-2020 08:47:42.768,14.17047359,42.42128249,27.73,44.0,1.64709473,8.69651794,2.63000488,181.24800109999998,0,-,3.50428367,1910.5,7.58500004,44,42.42128372,14.17047405,0.13936205,0.86210287,0.15138583,-0.09093329,2473
