GPS Time,Device Time,Longitude,Latitude,GPS Speed (Meters/second),Altitude,G(x),G(y),G(z),Kilometers Per Litre(Instant)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Actual engine % torque(%),Trip Distance(km),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Acceleration Sensor(Total)(g),Run time since engine start(s)
Tue Dec 17 19:10:50 GMT+01:00 2019,17-dic-2019 19:10:45.912,13.92260633,42.04139981,0.0,454.0,0.31111145,9.04226685,2.78353882,0.0,-,-,0.03185444,879.0,16.68700027,-,-,-,0.01459773,0.92336667,0.18516670000000002,-0.03316104,-
Tue Dec 17 19:10:53 GMT+01:00 2019,17-dic-2019 19:10:48.154,13.92260026,42.04138823,0.0,453.0,0.24928284,9.05743408,2.84495544,0.0,-,-,0.03185444,880.0,7.58500004,453,42.04138947,13.92259979,0.02541109,0.92328578,0.19000565,-0.03157545,66
Tue Dec 17 19:10:55 GMT+01:00 2019,17-dic-2019 19:10:50.302,13.92260447,42.04140275,0.0,454.0,0.34938049,9.02153015,2.78791809,0.0,-,-,0.03185444,878.5,6.06799984,454,42.04140091,13.92260456,0.02154895,0.92418015,0.19150975,-0.03036435,66
Tue Dec 17 19:10:57 GMT+01:00 2019,17-dic-2019 19:10:52.453,13.92260279,42.04140468,0.0,456.0,0.18986511,9.01235962,2.71374512,0.0,-,-,0.03185444,880.5,6.06799984,456,42.04140472,13.92260265,0.01935424,0.91869104,0.17663048,-0.04004083,70
Tue Dec 17 19:10:59 GMT+01:00 2019,17-dic-2019 19:10:54.565,13.92260225,42.04139738,0.0,457.0,0.15916443,9.07098389,2.82740784,0.0,-,-,0.03185444,880.0,4.55099964,457,42.04139709,13.92260265,0.01711909,0.91987008,0.17451666,-0.03956087,72
Tue Dec 17 19:11:01 GMT+01:00 2019,17-dic-2019 19:10:56.754,13.92260121,42.04139066,0.0,457.0,0.19584656,9.02711487,2.7061615000000003,0.0,-,-,0.03185444,878.0,4.55099964,457,42.04138947,13.92260075,0.03488367,0.9197892,0.18691501,-0.03553927,74
Tue Dec 17 19:11:03 GMT+01:00 2019,17-dic-2019 19:10:58.903,13.9226093,42.041406,0.0,458.0,0.12446594,9.06539917,2.8162384,0.0,-,-,0.03185444,880.5,4.55099964,458,42.04140472,13.92260933,0.01268766,0.92409772,0.18707833,-0.03192377,77
Tue Dec 17 19:11:05 GMT+01:00 2019,17-dic-2019 19:11:01.054,13.92261266,42.04141351,0.0,458.0,0.31111145,9.02313232,2.77874756,0.0,-,-,0.03185444,878.0,4.55099964,458,42.04141235,13.92261219,0.01602095,0.92450523,0.18634571,-0.03170213,79
Tue Dec 17 19:11:08 GMT+01:00 2019,17-dic-2019 19:11:03.205,13.92261747,42.0414239,0.0,459.0,0.13044739,9.03071594,2.72969055,0.0,-,-,0.03185444,874.0,4.55099964,459,42.0414238,13.92261791,0.01329739,0.92056227,0.17825592,-0.03788245,81
Tue Dec 17 19:11:10 GMT+01:00 2019,17-dic-2019 19:11:05.355,13.92261773,42.04142448,0.0,459.0,0.30352783,9.06420898,2.91752625,0.0,-,-,0.03185444,882.0,4.55099964,459,42.0414238,13.92261791,0.0117124,0.92133373,0.18106191,-0.03634913,83
