GPS Time,Device Time,Longitude,Latitude,GPS Speed (Meters/second),Altitude,G(x),G(y),G(z),Kilometers Per Litre(Instant)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Actual engine % torque(%),Trip Distance(km),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Acceleration Sensor(Total)(g),Run time since engine start(s)
Wed Oct 16 10:47:03 GMT+02:00 2019,16-ott-2019 10:47:04.464,13.93070246,42.04840808,0.39,383.0,9.65826416,-0.25144958,-0.10380554,,,,,,,,,,,,,,
Wed Oct 16 10:47:03 GMT+02:00 2019,16-ott-2019 10:47:04.744,13.93070246,42.04840808,0.39,383.0,9.65826416,-0.25144958,-0.10380554,,,,,,,,,,,,,,
Wed Oct 16 10:47:03 GMT+02:00 2019,16-ott-2019 10:47:05.023,13.93070246,42.04840808,0.39,383.0,9.65826416,-0.25144958,-0.10380554,,,,,,,,,,,,,,
Wed Oct 16 10:47:04 GMT+02:00 2019,16-ott-2019 10:47:05.302,13.93079657,42.04839143,0.38,397.0,9.65826416,-0.25144958,-0.10380554,,,,,,,,,,,,,,
Wed Oct 16 10:47:04 GMT+02:00 2019,16-ott-2019 10:47:05.573,13.93079657,42.04839143,0.38,397.0,9.65826416,-0.25144958,-0.10380554,,,,,,,,,,,,,,
Wed Oct 16 10:47:04 GMT+02:00 2019,16-ott-2019 10:47:05.853,13.93079657,42.04839143,0.38,397.0,9.65826416,-0.25144958,-0.10380554,,,,,,,,,,,,,,
Wed Oct 16 10:47:04 GMT+02:00 2019,16-ott-2019 10:47:05.974,13.93079657,42.04839143,0.38,397.0,9.65826416,-0.25144958,-0.10380554,,,,,,,,,,,,,,
Wed Oct 16 10:47:04 GMT+02:00 2019,16-ott-2019 10:47:06.104,13.93079657,42.04839143,0.38,397.0,9.65826416,-0.25144958,-0.10380554,,,,,,,,,,,,,,
Wed Oct 16 10:47:05 GMT+02:00 2019,16-ott-2019 10:47:06.230,13.93081607,42.04836761,0.85,401.0,9.65826416,-0.25144958,-0.10380554,,,,,,,,,,,,,,
Wed Oct 16 10:47:05 GMT+02:00 2019,16-ott-2019 10:47:06.352,13.93081607,42.04836761,0.85,401.0,9.65826416,-0.25144958,-0.10380554,,,,,,,,,,,,,,
Wed Oct 16 10:47:05 GMT+02:00 2019,16-ott-2019 10:47:06.473,13.93081607,42.04836761,0.85,401.0,9.65826416,-0.25144958,-0.10380554,,,,,,,,,,,,,,
Wed Oct 16 10:47:05 GMT+02:00 2019,16-ott-2019 10:47:06.593,13.93081607,42.04836761,0.85,401.0,9.65826416,-0.25144958,-0.10380554,,,,,,,,,,,,,,
Wed Oct 16 10:47:05 GMT+02:00 2019,16-ott-2019 10:47:06.727,13.93081607,42.04836761,0.85,401.0,9.65826416,-0.25144958,-0.10380554,,,,,,,,,,,,,,
Wed Oct 16 10:47:05 GMT+02:00 2019,16-ott-2019 10:47:06.855,13.93081607,42.04836761,0.85,401.0,9.65826416,-0.25144958,-0.10380554,,,,,,,,,,,,,,
Wed Oct 16 10:47:05 GMT+02:00 2019,16-ott-2019 10:47:06.978,13.93081607,42.04836761,0.85,401.0,9.65826416,-0.25144958,-0.10380554,,,,,,,,,,,,,,
Wed Oct 16 10:47:05 GMT+02:00 2019,16-ott-2019 10:47:07.104,13.93081607,42.04836761,0.85,401.0,9.65826416,-0.25144958,-0.10380554,,,,,,,,,,,,,,
Wed Oct 16 10:47:06 GMT+02:00 2019,16-ott-2019 10:47:07.229,13.93082805,42.04834846,0.0,401.0,9.65826416,-0.25144958,-0.10380554,,,,,,,,,,,,,,
Wed Oct 16 10:47:06 GMT+02:00 2019,16-ott-2019 10:47:07.352,13.93082805,42.04834846,0.0,401.0,9.61399841,-0.31326294,-0.73950195,,,,,,,,,,,,,,
Wed Oct 16 10:47:06 GMT+02:00 2019,16-ott-2019 10:47:07.472,13.93082805,42.04834846,0.0,401.0,9.59086609,-0.28096008,-0.71278381,,,,,,,,,,,,,,
Wed Oct 16 10:47:06 GMT+02:00 2019,16-ott-2019 10:47:07.592,13.93082805,42.04834846,0.0,401.0,9.63394165,-0.16571045,-0.64538574,,,,,,,,,,,,,,
Wed Oct 16 10:47:06 GMT+02:00 2019,16-ott-2019 10:47:07.866,13.93082805,42.04834846,0.0,401.0,9.60403442,-0.37588501,-0.63540649,,,,,,,,,,,,,,
Wed Oct 16 10:47:06 GMT+02:00 2019,16-ott-2019 10:47:08.145,13.93082805,42.04834846,0.0,401.0,9.69654846,-0.1852417,-0.61148071,,,,,,,,,,,,,,
Wed Oct 16 10:47:07 GMT+02:00 2019,16-ott-2019 10:47:08.424,13.93084757,42.04833883,0.0,405.0,9.58409119,-0.31086731,-0.78137207,,,,,,,,,,,,,,
Wed Oct 16 10:47:07 GMT+02:00 2019,16-ott-2019 10:47:08.703,13.93084757,42.04833883,0.0,405.0,9.62796021,-0.36750793,-0.73670959,,,,,,,,,,,,,,
Wed Oct 16 10:47:07 GMT+02:00 2019,16-ott-2019 10:47:08.968,13.93084757,42.04833883,0.0,405.0,9.52426147,-0.45962524,-0.83441162,,,,,,,,,,,,,,
