GPS Time,Device Time,Longitude,Latitude,GPS Speed (Meters/second),Altitude,G(x),G(y),G(z),Kilometers Per Litre(Instant)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Actual engine % torque(%),Trip Distance(km),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Acceleration Sensor(Total)(g),Run time since engine start(s)
Fri Nov 29 12:49:50 GMT+01:00 2019,29-nov-2019 12:49:51.933,13.92263474,42.04139695,0.0,434.0,0.21260071,9.46580505,3.34664917,-,-,-,-,-,12.13599968,-,-,-,0.02142763,0.9661333000000001,0.26188061,0.03225863,-
Fri Nov 29 12:49:51 GMT+01:00 2019,29-nov-2019 12:49:52.460,13.92263593,42.0413788,0.0,435.0,0.18029785,8.50030518,2.59051514,-,-,-,-,-,7.58500004,435,42.04137802,13.92263603,0.02496468,0.91686189,0.22236486,-0.02746518,-
Fri Nov 29 12:49:54 GMT+01:00 2019,29-nov-2019 12:49:55.315,13.92261936,42.04139591,0.76,436.0,0.56674194,9.22532654,3.47227478,0,-,-,-,1151.5,4.55099964,436,42.04139709,13.92261982,0.01752505,0.92600936,0.26895314,-0.00270056,-
Fri Nov 29 12:49:56 GMT+01:00 2019,29-nov-2019 12:49:57.903,13.92259741,42.04141085,0.34,436.0,0.56793213,9.17028809,2.46011353,0.61463267,162.69541931,-,0.00060056,1148,4.55099964,436,42.04141235,13.92259789,0.04252707,0.89051908,0.06833197,-0.09240375,-
Fri Nov 29 12:49:59 GMT+01:00 2019,29-nov-2019 12:50:00.654,13.92257593,42.041444,2.36,436.0,1.82655334,8.71325684,3.62541199,0.4304432,232.31385803,-,0.00416722,1091,4.55099964,436,42.04144287,13.92257595,0.18619299,0.88820148,0.26956290000000005,-0.01979462,-
Fri Nov 29 12:50:01 GMT+01:00 2019,29-nov-2019 12:50:03.171,13.92259317,42.04151287,3.78,437.0,1.21400452,8.79820251,3.01403809,5.26868105,18.97968674,-,0.01166778,921.5,4.55099964,437,42.04151154,13.92259312,0.1271659,0.90698332,0.24468376,-0.02109698,-
Fri Nov 29 12:50:04 GMT+01:00 2019,29-nov-2019 12:50:05.383,13.92263029,42.04166847,5.41,438.0,1.38031006,8.70967102,4.04415894,7.72865391,12.93859386,-,0.02287222,1191,4.55099964,438,42.04166794,13.92263031,0.10021338,0.87881136,0.25529334,-0.04647685,-
Fri Nov 29 12:50:06 GMT+01:00 2019,29-nov-2019 12:50:07.532,13.9226671,42.04177222,5.8,439.0,0.86943054,9.03030396,3.78453064,13.39007759,7.46806145,-,0.03458889,1326.5,4.55099964,439,42.04177094,13.9226675,0.03106198,0.90820277,0.20785113,-0.0402091,-
Fri Nov 29 12:50:08 GMT+01:00 2019,29-nov-2019 12:50:09.780,13.92272957,42.04188888,7.0,439.0,1.13383484,9.16430664,3.1348877,11.71909618,8.53290367,-,0.04730375,1494,4.55099964,439,42.04188919,13.92272949,0.07691923,0.95418137,0.18041174,-0.00215764,-
Fri Nov 29 12:50:10 GMT+01:00 2019,29-nov-2019 12:50:11.931,13.92281184,42.04201494,8.06,439.0,1.68537903,8.21316528,3.62780762,6.38268518,15.66706181,-,0.06301209,1793,4.55099964,439,42.04201508,13.92281151,0.04667385,0.84710228,0.22175513,-0.09233835,-
