GPS Time,Device Time,Longitude,Latitude,GPS Speed (Meters/second),Horizontal Dilution of Precision,Altitude,Bearing,G(x),G(y),G(z),G(calibrated),
Wed Oct 16 20:05:02 GMT+02:00 2019,16-ott-2019 20:05:03.237,13.91460457,42.05758139,12.37,30.34,428.0,132.6,8.39247131,0.0859375,5.1053772,0.01859121,
Wed Oct 16 20:05:02 GMT+02:00 2019,16-ott-2019 20:05:03.363,13.91460457,42.05758139,12.37,30.34,428.0,132.6,8.39247131,0.0859375,5.1053772,0.01859121,
Wed Oct 16 20:05:02 GMT+02:00 2019,16-ott-2019 20:05:03.482,13.91460457,42.05758139,12.37,30.34,428.0,132.6,8.39247131,0.0859375,5.1053772,0.01859121,
Wed Oct 16 20:05:02 GMT+02:00 2019,16-ott-2019 20:05:03.603,13.91460457,42.05758139,12.37,30.34,428.0,132.6,8.39247131,0.0859375,5.1053772,0.01859121,
Wed Oct 16 20:05:02 GMT+02:00 2019,16-ott-2019 20:05:03.724,13.91460457,42.05758139,12.37,30.34,428.0,132.6,8.39247131,0.0859375,5.1053772,0.01859121,
Wed Oct 16 20:05:02 GMT+02:00 2019,16-ott-2019 20:05:03.861,13.91460457,42.05758139,12.37,30.34,428.0,132.6,8.39247131,0.0859375,5.1053772,0.01859121,
Wed Oct 16 20:05:02 GMT+02:00 2019,16-ott-2019 20:05:03.983,13.91460457,42.05758139,12.37,30.34,428.0,132.6,8.39247131,0.0859375,5.1053772,0.01859121,
Wed Oct 16 20:05:03 GMT+02:00 2019,16-ott-2019 20:05:04.098,13.91473872,42.05747822,12.5,24.272,425.0,131.3,8.39247131,0.0859375,5.1053772,0.01859121,
Wed Oct 16 20:05:03 GMT+02:00 2019,16-ott-2019 20:05:04.218,13.91473872,42.05747822,12.5,24.272,425.0,131.3,8.39247131,0.0859375,5.1053772,0.01859121,
Wed Oct 16 20:05:03 GMT+02:00 2019,16-ott-2019 20:05:04.337,13.91473872,42.05747822,12.5,24.272,425.0,131.3,8.39247131,0.0859375,5.1053772,0.01859121,
Wed Oct 16 20:05:03 GMT+02:00 2019,16-ott-2019 20:05:04.608,13.91473872,42.05747822,12.5,24.272,425.0,131.3,8.39247131,0.0859375,5.1053772,0.01859121,
Wed Oct 16 20:05:03 GMT+02:00 2019,16-ott-2019 20:05:04.878,13.91473872,42.05747822,12.5,24.272,425.0,131.3,8.39247131,0.0859375,5.1053772,0.01859121,
Wed Oct 16 20:05:04 GMT+02:00 2019,16-ott-2019 20:05:05.148,13.91485598,42.05739555,12.71,13.653,426.0,131.4,8.39247131,0.0859375,5.1053772,0.01859121,
Wed Oct 16 20:05:04 GMT+02:00 2019,16-ott-2019 20:05:05.417,13.91485598,42.05739555,12.71,13.653,426.0,131.4,8.39247131,0.0859375,5.1053772,0.01859121,
Wed Oct 16 20:05:04 GMT+02:00 2019,16-ott-2019 20:05:05.687,13.91485598,42.05739555,12.71,13.653,426.0,131.4,8.39247131,0.0859375,5.1053772,0.01859121,
Wed Oct 16 20:05:04 GMT+02:00 2019,16-ott-2019 20:05:05.959,13.91485598,42.05739555,12.71,13.653,426.0,131.4,8.39247131,0.0859375,5.1053772,0.01859121,
Wed Oct 16 20:05:05 GMT+02:00 2019,16-ott-2019 20:05:06.228,13.91497758,42.05731621,12.72,9.101999,426.0,130.3,8.39247131,0.0859375,5.1053772,0.01859121,
Wed Oct 16 20:05:05 GMT+02:00 2019,16-ott-2019 20:05:06.507,13.91497758,42.05731621,12.72,9.101999,426.0,130.3,8.39247131,0.0859375,5.1053772,0.01859121,
Wed Oct 16 20:05:05 GMT+02:00 2019,16-ott-2019 20:05:06.634,13.91497758,42.05731621,12.72,9.101999,426.0,130.3,8.39247131,0.0859375,5.1053772,0.01859121,
Wed Oct 16 20:05:05 GMT+02:00 2019,16-ott-2019 20:05:06.768,13.91497758,42.05731621,12.72,9.101999,426.0,130.3,8.39247131,0.0859375,5.1053772,0.01859121,
Wed Oct 16 20:05:05 GMT+02:00 2019,16-ott-2019 20:05:06.895,13.91497758,42.05731621,12.72,9.101999,426.0,130.3,8.55039978,-0.37107849,4.13388062,0.00565812,
Wed Oct 16 20:05:05 GMT+02:00 2019,16-ott-2019 20:05:07.024,13.91497758,42.05731621,12.72,9.101999,426.0,130.3,8.46185303,-0.42015076,4.29180908,0.00319441,
Wed Oct 16 20:05:06 GMT+02:00 2019,16-ott-2019 20:05:07.159,13.91510345,42.05723329,12.82,7.585,427.0,129.6,8.88897705,-0.36032104,4.33966064,0.01627758,
Wed Oct 16 20:05:06 GMT+02:00 2019,16-ott-2019 20:05:07.283,13.91510345,42.05723329,12.82,7.585,427.0,129.6,8.74301147,-0.29212952,4.6040802,0.01631694,
Wed Oct 16 20:05:06 GMT+02:00 2019,16-ott-2019 20:05:07.405,13.91510345,42.05723329,12.82,7.585,427.0,129.6,8.97750854,-0.48954773,4.18652344,0.00578467,
Wed Oct 16 20:05:06 GMT+02:00 2019,16-ott-2019 20:05:07.532,13.91510345,42.05723329,12.82,7.585,427.0,129.6,8.85188293,-0.46800232,4.0920105,0.00710828,
Wed Oct 16 20:05:06 GMT+02:00 2019,16-ott-2019 20:05:07.664,13.91510345,42.05723329,12.82,7.585,427.0,129.6,9.39984131,-0.59481812,3.99629211,0.00608317,
Wed Oct 16 20:05:06 GMT+02:00 2019,16-ott-2019 20:05:07.797,13.91510345,42.05723329,12.82,7.585,427.0,129.6,8.2668457,-0.4201355,4.00466919,-0.00114754,
Wed Oct 16 20:05:06 GMT+02:00 2019,16-ott-2019 20:05:07.922,13.91510345,42.05723329,12.82,7.585,427.0,129.6,8.56236267,-0.30528259,3.85751343,0.00158942,
Wed Oct 16 20:05:06 GMT+02:00 2019,16-ott-2019 20:05:08.044,13.91510345,42.05723329,12.82,7.585,427.0,129.6,8.93444824,-0.44166565,4.40307617,0.02068468,
Wed Oct 16 20:05:07 GMT+02:00 2019,16-ott-2019 20:05:08.175,13.91522036,42.05713173,13.24,9.101999,428.0,131.7,9.02058411,-0.22631836,4.62800598,0.01276207,
Wed Oct 16 20:05:07 GMT+02:00 2019,16-ott-2019 20:05:08.305,13.91522036,42.05713173,13.24,9.101999,428.0,131.7,8.60302734,-0.22871399,4.76080322,0.02156085,
Wed Oct 16 20:05:07 GMT+02:00 2019,16-ott-2019 20:05:08.432,13.91522036,42.05713173,13.24,9.101999,428.0,131.7,8.67123413,-0.27418518,4.10038757,0.00242449,
Wed Oct 16 20:05:07 GMT+02:00 2019,16-ott-2019 20:05:08.704,13.91522036,42.05713173,13.24,9.101999,428.0,131.7,9.09117126,-0.4261322,4.07646179,0.07739419,
Wed Oct 16 20:05:07 GMT+02:00 2019,16-ott-2019 20:05:08.985,13.91522036,42.05713173,13.24,9.101999,428.0,131.7,8.50134277,-0.35552979,3.48542786,0.01726005,
Wed Oct 16 20:05:08 GMT+02:00 2019,16-ott-2019 20:05:09.263,13.91533966,42.05704832,13.43,6.068,428.0,132.0,8.86984253,-0.37947083,3.83358765,0.02006494,
Wed Oct 16 20:05:08 GMT+02:00 2019,16-ott-2019 20:05:09.546,13.91533966,42.05704832,13.43,6.068,428.0,132.0,8.39126587,-0.30528259,4.39350891,-0.00237127,
Wed Oct 16 20:05:08 GMT+02:00 2019,16-ott-2019 20:05:09.826,13.91533966,42.05704832,13.43,6.068,428.0,132.0,8.84710693,0.02851868,4.70697021,0.06069383,
Wed Oct 16 20:05:09 GMT+02:00 2019,16-ott-2019 20:05:10.104,13.91546967,42.05697716,13.61,6.068,428.0,131.1,8.8674469,-0.13180542,3.87068176,0.04437954,
Wed Oct 16 20:05:09 GMT+02:00 2019,16-ott-2019 20:05:10.384,13.91546967,42.05697716,13.61,6.068,428.0,131.1,8.87701416,-0.36749268,4.69740295,0.0041933,
Wed Oct 16 20:05:09 GMT+02:00 2019,16-ott-2019 20:05:10.666,13.91546967,42.05697716,13.61,6.068,428.0,131.1,9.17253113,-0.49671936,4.39590454,0.02474838,
Wed Oct 16 20:05:09 GMT+02:00 2019,16-ott-2019 20:05:10.796,13.91546967,42.05697716,13.61,6.068,428.0,131.1,8.85069275,-0.4261322,5.16639709,0.04769812,
Wed Oct 16 20:05:09 GMT+02:00 2019,16-ott-2019 20:05:10.924,13.91546967,42.05697716,13.61,6.068,428.0,131.1,8.26564026,-0.50628662,4.31573486,-0.01468539,
Wed Oct 16 20:05:09 GMT+02:00 2019,16-ott-2019 20:05:11.056,13.91546967,42.05697716,13.61,6.068,428.0,131.1,8.6305542,-0.70848083,4.33248901,-0.00732268,
Wed Oct 16 20:05:10 GMT+02:00 2019,16-ott-2019 20:05:11.182,13.91559491,42.05688571,13.79,6.068,429.0,132.3,9.14620972,-0.61038208,4.54904175,-0.01154271,
Wed Oct 16 20:05:10 GMT+02:00 2019,16-ott-2019 20:05:11.309,13.91559491,42.05688571,13.79,6.068,429.0,132.3,8.45707703,-0.25144958,3.85272217,0.04984505,
Wed Oct 16 20:05:10 GMT+02:00 2019,16-ott-2019 20:05:11.434,13.91559491,42.05688571,13.79,6.068,429.0,132.3,8.86624146,-0.66540527,4.53707886,0.03775024,
Wed Oct 16 20:05:10 GMT+02:00 2019,16-ott-2019 20:05:11.586,13.91559491,42.05688571,13.79,6.068,429.0,132.3,9.39385986,-0.69412231,5.19511414,0.04706773,
Wed Oct 16 20:05:10 GMT+02:00 2019,16-ott-2019 20:05:11.716,13.91559491,42.05688571,13.79,6.068,429.0,132.3,8.51091003,-0.40937805,6.00985718,0.02899095,
Wed Oct 16 20:05:10 GMT+02:00 2019,16-ott-2019 20:05:11.843,13.91559491,42.05688571,13.79,6.068,429.0,132.3,8.25248718,0.0476532,3.42202759,-0.0088317,
Wed Oct 16 20:05:10 GMT+02:00 2019,16-ott-2019 20:05:11.961,13.91559491,42.05688571,13.79,6.068,429.0,132.3,8.87103271,-0.91905212,4.9175415,-0.00120987,
