GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Timing Advance(°),Fuel Remaining (Calculated from vehicle profile)(%),Engine Load(%),Engine Load(Absolute)(%),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Litres Per 100 Kilometer(Long Term Average)(l/100km),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Distance to empty (Estimated)(km),Fuel used (trip)(l),Turbo Pressure Control(psi),Actual engine % torque(%),Drivers demand engine % torque(%),Engine reference torque(Nm),Fuel cost (trip)(cost),CO₂ in g/km (Instantaneous)(g/km),CO₂ in g/km (Average)(g/km),GPS vs OBD Speed difference(km/h),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Distance travelled with MIL/CEL lit(km),Distance travelled since codes cleared(km),Volumetric Efficiency (Calculated)(%),EGR Commanded(%),EGR Error(%),Fuel Rate (direct from ECU)(L/m),Fuel flow rate/minute(cc/min),Fuel flow rate/hour(l/hr),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°),GPS Bearing(°),GPS Satellites,Fuel Level (From Engine ECU)(%),NOx Post SCR(ppm),NOx Pre SCR(ppm),O2 Sensor1 Equivalence Ratio,O2 Sensor1 Equivalence Ratio(alternate),O2 Sensor2 Equivalence Ratio,O2 Sensor3 Equivalence Ratio,O2 Sensor4 Equivalence Ratio,O2 Sensor5 Equivalence Ratio,O2 Sensor6 Equivalence Ratio,O2 Sensor7 Equivalence Ratio,O2 Sensor8 Equivalence Ratio,O2 Volts Bank 1 sensor 1(V),O2 Volts Bank 1 sensor 2(V),O2 Volts Bank 1 sensor 3(V),O2 Volts Bank 1 sensor 4(V),O2 Volts Bank 2 sensor 1(V),O2 Volts Bank 2 sensor 2(V),Percentage of Idle driving(%),Percentage of Highway driving(%),Percentage of City driving(%),Throttle Position(Manifold)(%),Absolute Throttle Position B(%),Relative Throttle Position(%),Relative Accelerator Pedal Position(%),Fuel pressure(psi),Intake Manifold Pressure(psi),Fuel Rail Pressure(psi),Exhaust Pressure(psi),Turbo Boost & Vacuum Gauge(psi),Evap System Vapour Pressure(Pa),Air Fuel Ratio(Commanded)(:1),Air Fuel Ratio(Measured)(:1),Commanded Equivalence Ratio(lambda),Torque(Nm),Engine kW (At the wheels)(kW),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Acceleration Sensor(Total)(g),Run time since engine start(s),Trip time(whilst moving)(s),Voltage (OBD Adapter)(V),Speed (GPS)(km/h),Speed (OBD)(km/h),Average trip speed(whilst stopped or moving)(km/h),Average trip speed(whilst moving only)(km/h)
Mon Dec 16 07:24:08 GMT+01:00 2019,16-dic-2019 07:24:02.463,13.92886005,42.04832327,0.0,94.054,449.0,0.0,-0.34254456,8.87197876,2.69818115,-0.02654334,-,0,39.2156868,-,24.62658119,13.82464314,4.06056833,7.23330927,7.90842628,12.64447784,0,0.11110566,-,-,-,-,0.16221426,107.40196228,157.22612,33,0.20063806,1225.52587891,0,46795,92,0,0,-,85.6710968,5.14026594,918,94.05400085,-,-,-,-,21,17.64705849,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,48.04738235,0,51.95261765,-,-,5.88235283,-,-,14.21369839,4559.98632812,-,0.14503765,-,-,14.50663757,-,17.65781021,1.69753015,-0.03491789,0.9043811,0.17504396,-0.05375215,98,61.3370018,13.5,-,33,10.28571415,12.41379356
Mon Dec 16 07:24:10 GMT+01:00 2019,16-dic-2019 07:24:04.614,13.92861045,42.04827073,7.81,77.367,443.0,267.0,-0.51202393,8.67297363,3.69241333,-0.01870072,-,0,38.03921509,-,24.72158241,13.82493591,4.04496431,7.2331562,8.41791534,11.87917805,0,0.11421125,-,-,-,-,0.16674843,106.98923492,152.65913391,30,0.2195293,1225.5447998,0,46795,92,0,0,-,86.22660828,5.17359638,917,77.36699677,443,42.04827118,13.9286108,267,21,17.64705849,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,46.70487595,0,53.29512405,-,-,5.88235283,-,-,14.21369839,4596.24609375,-,0.14503765,-,-,14.50663757,-,17.65781021,1.69753015,-0.06996022,0.8848682,0.24651293,-0.04680653,101,63.48699951,13.5,28.11599922,30,10.83333302,13
Mon Dec 16 07:24:12 GMT+01:00 2019,16-dic-2019 07:24:06.851,13.9284672,42.04822459,5.42,60.68,439.0,258.9,-1.47633362,8.98205566,2.37515259,-0.00680507,-,0,40,-,23.70393944,13.82520103,4.2186203,7.23301744,8.86750507,11.27689552,0,0.11723248,-,-,-,-,0.17115942,111.58242798,149.23606873,2.5719986,0.23451541,1225.55981445,0,46795,92,0,0,-,84.3132019,5.05879211,910,60.68000031,439,42.0482254,13.9284668,258.8999939,21,17.64705849,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,45.4342041,0,54.5657959,-,-,5.88235283,-,-,14.21369839,4667.31445312,-,0.14503765,-,-,14.50663757,-,-,-,-0.15049271,0.91560197,0.14211546,-0.04071727,103,65.63899994,13.10000038,19.51199913,20,11.08108139,13.22580624
Mon Dec 16 07:24:14 GMT+01:00 2019,16-dic-2019 07:24:08.861,13.92837132,42.04816936,3.98,48.544,436.0,229.3,-2.41233826,8.28016663,0.79350281,-0.04198377,-,0,38.03921509,-,14.93076611,13.8252306,6.69744062,7.23300171,9.04074097,11.06081009,0,0.1203972,-,-,-,-,0.17577989,177.14718628,151.38308716,0.65200043,0.2461793,1225.57141113,0,46795,92,0,0,-,84.80698395,5.08841896,917,48.54399872,436,42.04816818,13.92837143,229.30000305,21,17.64705849,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,44.17321014,0,55.82678986,-,-,5.88235283,-,-,14.21369839,5482.42626953,-,0.14503765,-,-,14.50663757,-,-,-,-0.25785798,0.90552121,0.06223312,-0.04427893,103,67.89700317,13.19999981,14.32800007,14,11.15789509,13.25
Mon Dec 16 07:24:16 GMT+01:00 2019,16-dic-2019 07:24:10.948,13.9283352,42.04808637,5.65,36.407997,426.0,189.1,-1.39538574,9.13679504,1.02201843,0.0072389,-,0,90.98039246,-,6.85282183,13.82504368,14.59222507,7.23309994,8.97996521,11.13566875,0,0.1249565,-,-,-,-,0.18243648,385.96411133,168.13887024,3.052001,0.25428721,1225.57958984,0,46795,103,0,0,-,136.09854126,8.16591167,1215.5,36.40799713,426,42.04808807,13.92833519,189.1000061,21,17.64705849,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,43.18069839,0,56.81930161,-,-,5.88235283,-,-,15.37400055,6970.51367188,-,1.30533981,-,-,14.50663757,-,48.80268478,6.21207476,-0.18870658,0.97942603,0.02784096,0.00594224,107,69.76699829,13.5,20.34000015,19,11.35897446,13.42424202
Mon Dec 16 07:24:18 GMT+01:00 2019,16-dic-2019 07:24:13.098,13.9284353,42.04793947,7.43,28.823,409.0,159.3,-0.70266724,10.36909485,1.15362549,0.01225801,-,0,67.05882263,-,2.38543487,13.8247366,41.92020798,7.23326063,8.80173492,11.36116028,0,0.13239411,-,-,-,-,0.19329539,1108.78869629,230.84886169,1.13199997,0.26705334,1225.59228516,0,46795,110,0,0,-,213.62223816,12.81733513,1660,28.82299995,409,42.0479393,13.92843533,159.30000305,21,17.64705849,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,42.07310104,0,57.92689896,-,-,5.88235283,-,-,18.85490608,12393.47460938,-,4.78624535,-,-,14.50663757,-,47.78429031,8.30675125,-0.05113794,1.02077091,-0.00228309,0.02706254,109,71.95800018,13.5,26.74799919,25,11.69999981,13.76470566
Mon Dec 16 07:24:21 GMT+01:00 2019,16-dic-2019 07:24:15.248,13.92851628,42.04772886,8.2,25.789,405.0,167.6,-0.41313171,8.9322052,2.40028381,0.00046262,-,0,8.62745094,-,2.7973206,13.82444,35.74774933,7.2334156,8.64372349,11.56884766,0,0.14423126,-,-,-,-,0.21057765,945.52734375,275.51626587,4.30800056,0.28419554,1225.60949707,0,46795,110,0,0,-,331.88293457,19.91297722,2181,25.78899956,405,42.04772949,13.92851639,167.6000061,21,17.64705849,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,40.8795166,0,59.1204834,-,-,5.88235283,-,-,24.94649124,4135.02587891,-,10.87783051,-,-,14.50663757,-,62.83778381,14.3520689,0.04447914,0.91820419,0.13187137,-0.0516035,111,74.45200348,13.39999962,29.51999855,33,12.21951199,14.31428528
Mon Dec 16 07:24:23 GMT+01:00 2019,16-dic-2019 07:24:17.383,13.92858578,42.04759161,7.15,24.272,394.0,171.8,-0.45858765,9.88096619,1.38572693,-0.00644956,-,0,41.96078491,-,82.80774689,13.8244772,1.2075913,7.23339605,8.81200981,11.34791279,0,0.14821756,-,-,-,-,0.21639764,31.9407692,261.18829346,0.51999855,0.30288166,1225.62817383,0,46795,95,0,0,-,110.73052216,6.64383125,1254.5,24.27199936,394,42.04759216,13.92858601,171.80000305,21,17.64705849,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,39.96841431,0,60.03158569,-,-,5.88235283,-,-,14.93888664,5232.96142578,-,0.87022591,-,-,14.50663757,-,62.83778381,14.3520689,-0.0462601,0.97918338,0.01284038,-0.0129142,113,76.45600128,13.5,25.73999977,29,12.61904716,14.72222233
Mon Dec 16 07:24:25 GMT+01:00 2019,16-dic-2019 07:24:19.548,13.92859431,42.04744534,9.03,21.237999,397.0,181.3,0.50811768,9.77807617,1.42999268,0.02537811,-,0,83.52941132,-,9.85897541,13.82437038,10.14283085,7.23345184,8.83818436,11.31430626,0,0.1545179,-,-,-,-,0.22559614,268.27770996,261.58215332,3.26000023,0.32002389,1225.64526367,0,46795,97,0,0,-,177.39102173,10.64346123,1243.5,21.23799896,397,42.0474472,13.92859459,181.30000305,21,17.64705849,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,39.09831619,0,60.90168381,-,-,5.88235283,-,-,18.99994278,7147.45996094,-,4.93128204,-,-,14.50663757,-,-,-,0.06082051,1.00125802,0.0129617,0.00978888,116,78.45700073,13.5,32.50799942,29,13,15.10810852
Mon Dec 16 07:24:27 GMT+01:00 2019,16-dic-2019 07:24:21.712,13.92855016,42.04729258,9.63,19.720999,390.0,201.5,0.698349,9.1355896,0.82221985,-0.02804818,-,0,78.03921509,-,4.71559143,13.82412624,21.20580673,7.23358011,8.73763275,11.44450855,0,0.16105856,-,-,-,-,0.23514549,560.89324951,277.33535767,0.50799942,0.33840862,1225.66369629,0,46795,99,0,0,-,180.8474884,10.85085011,1353,19.72099876,390,42.0472908,13.92854977,201.5,21,17.64705849,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,38.2128067,0,61.7871933,-,-,5.88235283,-,-,19.58009529,8919.82128906,-,5.51143456,-,-,14.50663757,-,36.12116241,5.11796761,0.16728982,1.01881886,-0.05789601,0.03367317,118,80.58699799,13.60000038,34.66799927,32,13.43181801,15.55263138
