GPS Time,Device Time,Longitude,Latitude,GPS Speed (Meters/second),Horizontal Dilution of Precision,Altitude,Bearing,G(x),G(y),G(z),G(calibrated),Timing Advance(°),Fuel Remaining (Calculated from vehicle profile)(%),Engine Load(%),Engine Load(Absolute)(%),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Litres Per 100 Kilometer(Long Term Average)(l/100km),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Distance to empty (Estimated)(km),Fuel used (trip)(l),Turbo Pressure Control(psi),Actual engine % torque(%),Drivers demand engine % torque(%),Engine reference torque(Nm),Fuel cost (trip)(cost),CO₂ in g/km (Instantaneous)(g/km),CO₂ in g/km (Average)(g/km),GPS vs OBD Speed difference(km/h),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Distance travelled with MIL/CEL lit(km),Distance travelled since codes cleared(km),Volumetric Efficiency (Calculated)(%),EGR Commanded(%),EGR Error(%),Fuel Rate (direct from ECU)(L/m),Fuel flow rate/minute(cc/min),Fuel flow rate/hour(l/hr),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°),GPS Bearing(°),GPS Satellites,Fuel Level (From Engine ECU)(%),NOx Post SCR(ppm),NOx Pre SCR(ppm),O2 Sensor1 Equivalence Ratio,O2 Sensor1 Equivalence Ratio(alternate),O2 Sensor2 Equivalence Ratio,O2 Sensor3 Equivalence Ratio,O2 Sensor4 Equivalence Ratio,O2 Sensor5 Equivalence Ratio,O2 Sensor6 Equivalence Ratio,O2 Sensor7 Equivalence Ratio,O2 Sensor8 Equivalence Ratio,O2 Volts Bank 1 sensor 1(V),O2 Volts Bank 1 sensor 2(V),O2 Volts Bank 1 sensor 3(V),O2 Volts Bank 1 sensor 4(V),O2 Volts Bank 2 sensor 1(V),O2 Volts Bank 2 sensor 2(V),Percentage of Idle driving(%),Percentage of Highway driving(%),Percentage of City driving(%),Throttle Position(Manifold)(%),Absolute Throttle Position B(%),Relative Throttle Position(%),Relative Accelerator Pedal Position(%),Fuel pressure(psi),Intake Manifold Pressure(psi),Fuel Rail Pressure(psi),Exhaust Pressure(psi),Turbo Boost & Vacuum Gaugeacuum Gauge(psi),Evap System Vapour Pressure(Pa),Air Fuel Ratio(Commanded)(:1),Air Fuel Ratio(Measured)(:1),Commanded Equivalence Ratio(lambda),Torque(Nm),Engine kW (At the wheels)(kW),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Acceleration Sensor(Total)(g),Run time since engine start(s),Trip time(whilst moving)(s),Voltage (OBD Adapter)(V),Speed (GPS)(km/h),Speed (OBD)(km/h),Average trip speed(whilst stopped or moving)(km/h),Average trip speed(whilst moving only)(km/h)
Wed Dec 18 18:10:13 GMT+01:00 2019,18-dic-2019 18:10:04.818,13.92296354,42.04226457,9.74,16.687,441.0,28.2,0.69674683,8.63829041,4.52511597,0.00045232,-,0,62.74509811,-,14.97350788,13.73365021,6.67832279,7.28123426,13.1527729,7.6028018,0,0.02476203,-,-,-,-,0.03615256,176.64151001,206.13388062,1.88800049,0.09635889,1414.35644531,-,-,58,9.01960754,3.125,-,109.18745422,6.55124712,2221.5,16.68700027,441,42.04226303,13.92296314,28.20000076,17,61.96078491,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,23.0142746,0,76.9857254,-,-,-,-,-,16.24422646,9061.95800781,-,2.17556572,-,-,14.50663757,-,28.42914581,6.61375475,0.07102413,0.88055962,0.36127582,-0.00306279,-,21.8560009,12.5,35.06399918,34,17.81818199,17.81818199
Wed Dec 18 18:10:15 GMT+01:00 2019,18-dic-2019 18:10:07.076,13.92310192,42.04242437,9.91,15.17,441.0,27.7,0.00561523,7.48493958,5.03796387,-0.06127572,-,0,10.58823586,-,11.06128502,13.73359108,9.04035282,7.28126526,12.92038536,7.7395463,0,0.02983942,-,-,-,-,0.04356556,239.11717224,212.73052979,2.01599884,0.12066445,1414.3807373,-,-,56,6.27450991,-3.90625,-,122.39610291,7.34376621,2382,15.17000008,441,42.04242325,13.92310238,27.70000076,17,61.96078491,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,21.08484268,0,78.91516113,-,-,-,-,-,16.67934036,7360.66503906,-,2.61067963,-,-,14.50663757,-,28.42914581,6.61375475,0.13493063,0.81169289,0.23931751,-0.10964651,-,23.8560009,12.5,35.67599869,36,19.33333397,19.33333397
Wed Dec 18 18:10:18 GMT+01:00 2019,18-dic-2019 18:10:09.637,13.92327425,42.04265775,9.64,13.653,441.0,29.3,1.34082031,8.01255798,3.10975647,-0.01657231,-,0,53.33333588,-,70.3250351,13.7336216,1.42193913,7.28124905,13.1390419,7.61074686,0,0.03426263,-,-,-,-,0.05002344,37.61026382,183.54382324,0.67599869,0.14283222,1414.4029541,-,-,53,7.84313726,-3.90625,-,117.95207214,7.07712412,2300.5,13.65299988,441,42.04265594,13.92327404,29.29999924,18,61.96078491,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,18.72882271,0,81.2711792,-,-,-,-,-,16.53430176,8069.89990234,-,2.46564102,-,-,14.50663757,-,-,-,0.13667892,0.81677449,0.21699862,-0.11296725,-,26.85700035,12.5,34.70399857,35,20.53846169,20.53846169
Wed Dec 18 18:10:20 GMT+01:00 2019,18-dic-2019 18:10:11.887,13.92339411,42.0427816,9.31,13.653,438.0,39.7,1.17211914,9.1583252,2.09161377,0.02480501,-,0,87.05882263,-,18.37748528,13.73372269,5.44132757,7.28119516,13.61526394,7.34454536,0,0.03811084,-,-,-,-,0.05564182,143.92301941,177.88371277,0.29600143,0.16781834,1414.42785645,-,-,49,2.74509811,3.90625,-,89.80652618,5.38839149,1472.5,13.65299988,438,42.04278183,13.9233942,39.70000076,18,61.96078491,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,17.43198776,0,82.56801605,-,-,-,-,-,15.66407585,10657.37304688,-,1.59541512,-,-,14.50663757,-,-,-,-0.00137811,1.00357413,-0.02947826,0.00639352,-,28.85499954,12.19999981,33.51599884,35,21.5714283,21.5714283
Wed Dec 18 18:10:22 GMT+01:00 2019,18-dic-2019 18:10:14.137,13.92357645,42.04291456,11.04,13.653,440.0,49.2,0.67680359,8.46321106,4.31813049,-0.01002058,-,0,73.72549438,-,4.95480442,13.733531,20.18201256,7.28129721,12.8935585,7.75564909,0,0.04556154,-,-,-,-,0.06651984,533.81384277,222.37496948,1.88399887,0.19093306,1414.4510498,-,-,63,1.96078432,-7.8125,-,198.68534851,11.92112064,1647,13.65299988,440,42.04291534,13.92357635,49.20000076,18,61.96078491,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,16.29994583,0,83.70005798,-,-,-,-,-,19.72513199,12216.52832031,-,5.65647125,-,-,14.50663757,-,46.54682159,8.02826309,0.03996683,0.84868729,0.31505305,-0.05408907,-,30.85899925,12.19999981,39.74399948,39,22.73333359,22.73333359
Wed Dec 18 18:10:25 GMT+01:00 2019,18-dic-2019 18:10:16.368,13.92386225,42.04313829,11.45,16.687,439.0,43.1,0.76174927,8.557724,5.77296448,0.07414192,-,0,48.23529434,-,16.22966766,13.73358536,6.16142797,7.28126812,13.15018272,7.60429907,0,0.04858904,-,-,-,-,0.07093999,162.96965027,215.77438354,0.5,0.21549986,1414.47558594,-,-,59,11.76470566,0,-,80.733284,4.843997,1705,16.68700027,439,42.0431366,13.92386246,43.09999847,18,61.96078491,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,14.85616398,0,85.14383698,-,-,-,-,-,15.5190382,5198.15234375,-,1.45037746,-,-,14.50663757,-,11.57539368,2.06679821,0.03313537,0.8294186,0.38639918,-0.03758125,-,33.85800171,12.39999962,41.21999741,40,23.8125,23.8125
Wed Dec 18 18:10:27 GMT+01:00 2019,18-dic-2019 18:10:18.540,13.92402427,42.043259,9.86,16.687,437.0,28.9,0.45307922,7.7429657,5.04914856,-0.00174903,-,0,0,-,14.95717812,13.73361206,6.68561411,7.28125381,13.27925396,7.53038692,0,0.05378497,-,-,-,-,0.07852606,176.83436584,211.88038635,6.21999741,0.23882279,1414.49890137,-,-,65,0,0,-,139.8636322,8.39181805,1531,16.68700027,437,42.04325867,13.92402458,28.89999962,18,61.96078491,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,14.02833557,0,85.97166443,-,-,-,-,-,15.08392429,4773.19189453,-,1.01526451,-,-,14.50663757,-,11.57539368,2.06679821,0.07972367,0.82344264,0.41469246,-0.02533561,-,35.85599899,14.5,35.49599838,35,24.47058868,24.47058868
Wed Dec 18 18:10:29 GMT+01:00 2019,18-dic-2019 18:10:20.785,13.92415266,42.04339193,8.77,18.203999,437.0,23.5,2.24290466,8.63789368,5.04316711,0.06392604,-,0,5.09803915,-,181.2480011,13.73364258,0,7.28123808,13.40110207,7.46191788,0,0.05378497,-,-,-,-,0.07852606,0,192.61853027,7.49599838,0.25762653,1414.5177002,-,-,67,7.84313726,-15.625,-,0,0,1240.5,18.20399857,437,42.04339218,13.92415237,23.5,19,61.96078491,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,13.27842426,0,86.72157288,-,-,-,-,-,14.93888664,4029.1484375,-,0.87022591,-,-,14.50663757,-,-,-,0.20314565,0.81051385,0.34590816,-0.05255713,-,37.88100052,14.5,31.5720005,28,24.66666603,24.66666603
Wed Dec 18 18:10:31 GMT+01:00 2019,18-dic-2019 18:10:23.040,13.92423132,42.04349254,7.53,19.720999,437.0,29.7,-0.28631592,7.85902405,4.81106567,-0.02975094,-,0,22.74509811,-,181.2480011,13.73367214,0,7.28122234,13.50772095,7.40301943,0,0.05378497,-,-,-,-,0.07852606,0,176.56698608,4.05199814,0.27425528,1414.53430176,-,-,60,7.84313726,2.34375,-,0,0,1064.5,19.72099876,437,42.04349136,13.92423153,29.70000076,19,61.96078491,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,12.50310707,0,87.49689484,-,-,78.8235321,-,-,14.35873604,3638.99682617,-,0.2900753,-,-,14.50663757,-,-,-,0.09460294,0.81246591,0.31980956,-0.08028901,-,40.22999954,14.10000038,27.1079998,25,24.68420982,24.68420982
Wed Dec 18 18:10:34 GMT+01:00 2019,18-dic-2019 18:10:25.283,13.9242258,42.04364521,5.64,19.720999,439.0,6.3,-0.00753784,8.0899353,4.04893494,-0.0078762,-,0,44.31372452,-,63.3220787,13.73370266,1.57919514,7.28120613,13.60179806,7.35181618,0,0.05541602,-,-,-,-,0.08090739,41.76968384,166.19796753,6.2879982,0.28849611,1414.54858398,-,-,56,0,67.1875,-,43.8848381,2.63309026,900,19.72099876,439,42.04364395,13.92422581,6.30000019,20,61.96078491,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,11.73697948,0,88.26302338,-,-,6.27450991,-,-,13.92362309,6332.34765625,-,-0.14503765,-,-,14.50663757,-,-,-,-0.01650158,0.89576399,0.30151612,-0.01789038,-,42.85599899,13.89999962,20.30399895,21,24.5,24.5
Wed Dec 18 18:10:36 GMT+01:00 2019,18-dic-2019 18:10:27.644,13.92424404,42.04375178,5.65,19.720999,439.0,354.5,1.38269043,8.47398376,3.72471619,-0.00889945,-,0,67.45098114,-,14.71429348,13.73372364,6.79597139,7.28119469,13.66360378,7.31856108,0,0.05849612,-,-,-,-,0.08540434,179.75332642,167.16619873,0.69600105,0.30180195,1414.56188965,-,-,64,6.27450991,0.78125,-,81.41223145,4.88473368,1432.5,19.72099876,439,42.04375076,13.92424393,354.5,20,61.96078491,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,11.21341133,0,88.78659058,-,-,5.49019623,-,-,15.66407585,8812.49316406,-,1.59541512,-,-,14.50663757,-,-,-,0.11923786,0.86429757,0.30737078,-0.03676975,-,44.85699844,14.30000019,20.34000015,21,24.33333397,24.33333397
Wed Dec 18 18:10:38 GMT+01:00 2019,18-dic-2019 18:10:30.001,13.92418938,42.0438606,5.98,25.789,441.0,351.8,1.04530334,8.23828125,4.16140747,-0.02389163,-,0,80,-,8.58324718,13.73361111,11.65036011,7.28125477,13.39621639,7.46463919,0,0.06201934,-,-,-,-,0.09054823,308.15182495,176.56524658,5.65999985,0.31713569,1414.57714844,-,-,62,6.66666651,-2.34375,-,90.30030823,5.41801834,1697,25.78899956,441,42.04386139,13.92418957,351.79998779,20,61.96078491,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,10.73501778,0,89.26498413,-,-,5.88235283,-,-,16.67934036,9415.84960938,-,2.61067963,-,-,14.50663757,-,36.04348373,6.40540409,0.05094196,0.80722255,0.27663544,-0.1074746,-,46.85599899,12.80000019,21.52799988,26,24.40909004,24.40909004
Wed Dec 18 18:10:40 GMT+01:00 2019,18-dic-2019 18:10:32.068,13.92413661,42.04400211,7.01,21.237999,442.0,349.1,1.40184021,8.60678101,3.85870361,-0.00964323,-,0,81.96078491,-,7.39231777,13.73347282,13.52727604,7.2813282,13.09602165,7.63574791,0,0.066262,-,-,-,-,0.09674252,357.79620361,187.8921814,4.37599945,0.33500305,1414.59509277,0,47082,61,5.49019623,0,-,108.32331848,6.49939919,1939.5,21.23799896,442,42.04400253,13.92413616,349.1000061,20,61.96078491,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,10.15136242,0,89.84864044,-,-,5.88235283,-,-,16.53430176,11188.2109375,-,2.46564102,-,-,14.50663757,-,21.18665123,4.30318546,0.11582369,0.83393091,0.24590321,-0.08946657,-,49.54999924,12.39999962,25.23600006,29,24.60869598,24.60869598
Wed Dec 18 18:10:42 GMT+01:00 2019,18-dic-2019 18:10:34.179,13.92408124,42.04418625,9.5,19.720999,444.0,348.3,0.62297058,8.70010376,4.15782166,-0.02689754,-,0,77.2549057,-,7.19040442,13.73332977,13.90713406,7.28140402,12.81480122,7.80331373,0,0.07045598,-,-,-,-,0.10286572,367.84344482,198.47755432,6.39600182,0.35291415,1414.61303711,0,47082,59,10.98039246,-0.78125,-,121.03820801,7.26229239,2182.5,19.72099876,444,42.04418564,13.92408085,348.29998779,20,61.96078491,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,9.73674011,0,90.26325989,-,-,5.88235283,-,-,17.25949097,9027.1484375,-,3.19083023,-,-,14.50663757,-,32.13693619,7.34508276,0.06350362,0.88686067,0.32383502,-0.01468087,69,51.65999985,12.69999981,34.20000076,33,24.95833397,24.95833397
Wed Dec 18 18:10:44 GMT+01:00 2019,18-dic-2019 18:10:36.251,13.92398754,42.04439894,10.38,21.237999,445.0,345.3,1.1769104,8.94416809,4.57536316,-0.01856384,-,0,45.09804153,-,9.39604855,13.73323441,10.64255047,7.28145409,12.6594038,7.89910173,0,0.07438555,-,-,-,-,0.1086029,281.49526978,203.08964539,2.07200241,0.37236276,1414.63244629,0,47082,57,8.62745094,0,-,112.27357483,6.73641491,2258.5,21.23799896,445,42.04439926,13.92398739,345.29998779,20,61.96078491,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,9.41224861,0,90.5877533,-,-,5.88235283,-,-,16.09918976,7395.47412109,-,2.03052902,-,-,14.50663757,-,7.96087265,1.88286304,0.13509394,0.81258726,0.28029537,-0.09240126,71,53.44100189,12.80000019,37.36800003,34,25.31999969,25.31999969
Wed Dec 18 18:10:47 GMT+01:00 2019,18-dic-2019 18:10:38.396,13.92396572,42.04463956,9.64,25.789,447.0,345.2,0.37411499,8.24905396,4.99171448,0.00081713,-,0,31.37254906,-,17.17551804,13.73330975,5.82211924,7.28141451,12.85575676,7.77845478,0,0.07821399,-,-,-,-,0.11419242,153.99494934,200.50570679,5.48399734,0.391709,1414.6517334,0,47082,54,8.23529434,-1.5625,-,110.91567993,6.65494108,2222.5,25.78899956,447,42.04463959,13.92396545,345.20001221,20,61.96078491,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,9.0051384,0,90.99486542,-,-,5.88235283,-,-,15.8091135,6970.51367188,-,1.74045277,-,-,14.50663757,-,7.96087265,1.88286304,0.02716095,0.86698228,0.39200962,-0.00242844,73,55.85699844,12.80000019,34.70399857,33,25.61538506,25.61538506
Wed Dec 18 18:10:49 GMT+01:00 2019,18-dic-2019 18:10:40.547,13.92389962,42.04480258,8.76,28.823,447.0,338.2,1.7822876,7.54795837,3.71992493,-0.1041891,-,0,0,-,14.15082073,13.73331928,7.06658077,7.28140974,12.90971756,7.74594164,0,0.08499596,-,-,-,-,0.12409411,186.91093445,199.82597351,4.70399857,0.41051275,1414.67053223,0,47082,61,0,0,-,188.56282043,11.31376934,1994,28.82299995,447,42.04480362,13.92389965,338.20001221,19,61.96078491,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,8.69384861,0,91.30615234,-,-,5.88235283,-,-,15.8091135,6261.27929688,-,1.74045277,-,-,14.50663757,-,-,-,0.18168068,0.76941466,0.27919725,-0.12288957,75,57.85699844,14.5,31.5359993,30,25.77777863,25.77777863
