GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Timing Advance(°),Fuel Remaining (Calculated from vehicle profile)(%),Engine Load(%),Engine Load(Absolute)(%),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Litres Per 100 Kilometer(Long Term Average)(l/100km),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Distance to empty (Estimated)(km),Fuel used (trip)(l),Turbo Pressure Control(psi),Actual engine % torque(%),Drivers demand engine % torque(%),Engine reference torque(Nm),Fuel cost (trip)(cost),CO₂ in g/km (Instantaneous)(g/km),CO₂ in g/km (Average)(g/km),GPS vs OBD Speed difference(km/h),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Distance travelled with MIL/CEL lit(km),Distance travelled since codes cleared(km),Volumetric Efficiency (Calculated)(%),EGR Commanded(%),EGR Error(%),Fuel Rate (direct from ECU)(L/m),Fuel flow rate/minute(cc/min),Fuel flow rate/hour(l/hr),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°),GPS Bearing(°),GPS Satellites,Fuel Level (From Engine ECU)(%),NOx Post SCR(ppm),NOx Pre SCR(ppm),O2 Sensor1 Equivalence Ratio,O2 Sensor1 Equivalence Ratio(alternate),O2 Sensor2 Equivalence Ratio,O2 Sensor3 Equivalence Ratio,O2 Sensor4 Equivalence Ratio,O2 Sensor5 Equivalence Ratio,O2 Sensor6 Equivalence Ratio,O2 Sensor7 Equivalence Ratio,O2 Sensor8 Equivalence Ratio,O2 Volts Bank 1 sensor 1(V),O2 Volts Bank 1 sensor 2(V),O2 Volts Bank 1 sensor 3(V),O2 Volts Bank 1 sensor 4(V),O2 Volts Bank 2 sensor 1(V),O2 Volts Bank 2 sensor 2(V),Percentage of Idle driving(%),Percentage of Highway driving(%),Percentage of City driving(%),Throttle Position(Manifold)(%),Absolute Throttle Position B(%),Relative Throttle Position(%),Relative Accelerator Pedal Position(%),Fuel pressure(psi),Intake Manifold Pressure(psi),Fuel Rail Pressure(psi),Exhaust Pressure(psi),Turbo Boost & Vacuum Gauge(psi),Evap System Vapour Pressure(Pa),Air Fuel Ratio(Commanded)(:1),Air Fuel Ratio(Measured)(:1),Commanded Equivalence Ratio(lambda),Torque(Nm),Engine kW (At the wheels)(kW),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Acceleration Sensor(Total)(g),Run time since engine start(s),Trip time(whilst moving)(s),Voltage (OBD Adapter)(V),Speed (GPS)(km/h),Speed (OBD)(km/h),Average trip speed(whilst stopped or moving)(km/h),Average trip speed(whilst moving only)(km/h)
Mon Dec 16 13:00:08 GMT+01:00 2019,16-dic-2019 13:00:02.485,13.92633838,42.0445937,0.81,27.306,442.0,77.2,-0.27075195,9.8079834,0.48841858,-0.00641874,-,-,-,-,-,16.59406853,-,6.02619743,-,-,-,-,-,-,-,-,-,-,-,2,-,1228.25195312,-,-,-,-,-,-,-,-,-,27.30599976,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.009793,0.98235333,-0.04850431,-0.01591302,-,0,-,-,2,2,2
Mon Dec 16 13:00:11 GMT+01:00 2019,16-dic-2019 13:00:05.412,13.92642744,42.04461116,3.16,16.687,460.0,72.0,-0.47773743,9.22293091,1.55680847,-0.00718483,-,-,85.88235474,-,0,13.81731319,-,7.23714638,-,-,-,-,-,-,-,-,-,-,-,9,0.0033775,1228.25537109,-,-,-,-,-,-,-,-,1202,16.68700027,460,42.04461288,13.92642784,72,14,15.68627453,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,61.5835762,0,38.4164238,-,-,-,-,-,15.2289629,-,-,0.52896309,-,-,28.9995575,-,28.81962204,3.62769461,-0.04869902,0.94015604,0.05869607,-0.04497528,-,3.06900001,-,11.3760004,9,5.33333349,5.33333349
Mon Dec 16 13:00:14 GMT+01:00 2019,16-dic-2019 13:00:08.398,13.92651464,42.04467852,4.09,9.101999,461.0,52.8,0.28437805,9.48135376,3.67686462,-0.00812603,-,0,59.60784531,-,1.83664131,13.81699371,54.44607925,7.23731375,1.83664131,54.44607925,0,0.00311344,-,-,-,-,0.00454562,-,-,1.15600014,0.01156639,1228.2635498,-,-,109,-,-,-,-,-,1697.5,9.10199928,461,42.04467773,13.92651463,52.79999924,15,15.68627453,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,31.14186859,0,68.85813141,-,-,-,-,-,15.66407585,-,-,1.59541512,-,-,28.9995575,-,28.81962204,3.62769461,0.03057513,0.97430551,0.28102642,0.04696506,-,6.06899977,-,14.72399998,13,7.25,7.25
Mon Dec 16 13:00:17 GMT+01:00 2019,16-dic-2019 13:00:11.166,13.926624,42.04474277,3.76,7.585,462.0,55.6,0.5607605,9.30189514,-0.86592102,-0.01053981,-,0,60.39215851,-,14.48185158,13.81701183,6.90505075,7.23730421,8.15924644,12.25577927,0,0.00396017,-,-,-,-,0.00578185,-,-,2.6439991,0.02052972,1228.27246094,-,-,65,-,-,-,18.86520386,1.13191223,826.5,7.58500004,462,42.04474258,13.9266243,55.59999847,16,15.68627453,-,-,-,1.43426514,-,-,-,-,-,-,-,-,-,-,-,-,-,20.84482193,0,79.15518188,-,-,-,-,-,14.21369839,-,-,0.14503765,-,-,20.79684448,-,-,-,0.11789709,0.89393479,0.09625975,-0.0768971,-,9.06700039,-,13.5359993,11,8,8
Mon Dec 16 13:00:19 GMT+01:00 2019,16-dic-2019 13:00:13.295,13.9267563,42.04478753,5.44,7.585,467.0,58.9,-0.74334717,9.059021,0.14025879,-0.04627403,-,0,94.90196228,-,4.05362892,13.81675148,24.66873932,7.23744059,6.79070711,14.72570038,0,0.00695021,-,-,-,-,0.01014731,-,-,3.4640007,0.0293925,1228.28137207,-,-,85,10.5882349,-9.375,-,78.44450378,4.70667028,1139,7.58500004,467,42.04478836,13.92675591,58.90000153,16,15.68627453,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,17.05776215,0,82.94223785,-,-,-,-,-,15.95415115,7643.48876953,-,1.88549042,-,-,28.9995575,-,43.41000748,5.17787504,-0.01808812,0.86527443,-0.00057522,-0.12854668,-,11.07999992,13.19999981,19.58399963,17,9.5,9.5
Mon Dec 16 13:00:21 GMT+01:00 2019,16-dic-2019 13:00:15.525,13.92689735,42.04485378,6.97,7.585,466.0,46.4,-1.98521423,9.84028625,0.85931396,-0.00397326,-,0,90.19608307,-,4.1729207,13.81649494,23.96353149,7.23757505,6.13626051,16.29623032,0,0.00882199,-,-,-,-,0.0128801,633.83496094,633.83496094,3.41600037,0.0413425,1228.29333496,-,-,84,5.88235283,0.78125,-,52.2112236,3.1326735,1517.5,7.58500004,466,42.04485321,13.92689705,46.40000153,16,15.68627453,-,-,-,1.82925415,-,-,-,-,-,-,-,-,-,-,-,-,-,14.31709766,0,85.68289948,-,-,-,-,-,16.53430176,10621.11328125,-,2.46564102,-,-,26.52418327,-,46.72597122,7.425488,-0.13284945,1.018332,0.06747804,0.04088328,-,13.20100021,13.19999981,25.09199905,23,11.4285717,11.4285717
Mon Dec 16 13:00:23 GMT+01:00 2019,16-dic-2019 13:00:18.035,13.92698187,42.04496955,7.28,7.585,464.0,29.6,-0.65000916,9.3449707,2.19210815,-0.00430584,-,0,80,-,5.32636976,13.81626892,18.77412224,7.23769379,5.97428226,16.73806381,0,0.01118658,-,-,-,-,0.0163324,496.57522583,565.20507812,1.90800095,0.05674528,1228.30871582,-,-,80,9.8039217,-5.46875,-,63.93661118,3.83619666,1802,7.58500004,464,42.04496765,13.92698193,29.60000038,17,15.68627453,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,12.54230499,0,87.45769501,-,-,-,-,-,16.38926506,8210.5859375,-,2.32060432,-,-,26.52418327,-,29.85107422,5.63316822,-0.06625985,0.95259637,0.12345649,-0.01896979,-,15.06900024,13.19999981,26.20800018,27,13.375,13.375
Mon Dec 16 13:00:26 GMT+01:00 2019,16-dic-2019 13:00:20.284,13.92707569,42.04512361,7.12,6.068,465.0,13.0,-1.57484436,9.88934326,2.26269531,-0.03413,-,0,0,-,5.03268528,13.81603432,19.86969566,7.23781633,5.81734943,17.1896019,0,0.014967,-,-,-,-,0.02185182,525.55310059,551.98779297,1.62800026,0.07529528,1228.32727051,-,-,82,0,-87.5,-,90.36869049,5.42212152,1760.5,6.06799984,465,42.04512405,13.92707539,13,18,15.68627453,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,10.4604826,0,89.53952026,-,-,-,-,-,15.5190382,5765.25,-,1.45037746,-,-,28.9995575,-,29.85107422,5.63316822,-0.0791886,0.89198273,0.10674804,-0.0806383,-,18.06800079,15,25.63199806,26,14.77777767,14.77777767
Mon Dec 16 13:00:28 GMT+01:00 2019,16-dic-2019 13:00:22.465,13.92706903,42.04521985,6.69,6.068,461.0,350.4,-1.32121277,9.50289917,1.26130676,-0.02797278,-,0,92.94117737,-,181.2480011,13.81607151,0,7.23779726,7.15739059,13.97128105,0,0.014967,-,-,-,-,0.02185182,0,413.99081421,0.36800194,0.09148028,1228.34350586,-,-,73,7.45098019,-2.34375,-,0,0,1696.5,6.06799984,461,42.04521942,13.92706871,350.3999939,18,15.68627453,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,9.41797924,0,90.58202362,-,-,-,-,-,15.2289629,8742.875,-,1.16030216,-,-,28.9995575,-,-,-,-0.16090012,0.88112891,0.00003451,-0.09842411,-,20.06800079,15,24.08399963,26,15.89999962,15.89999962
Mon Dec 16 13:00:30 GMT+01:00 2019,16-dic-2019 13:00:24.744,13.9270286,42.04536029,7.82,6.068,460.0,343.0,0.09056091,9.37129211,1.15481567,-0.00964558,-,0,82.74510193,-,7.53044796,13.81590366,13.27914619,7.237885,7.20402288,13.88084412,0,0.01661235,-,-,-,-,0.02425403,351.23318481,401.43930054,4.91600037,0.10819416,1228.36022949,-,-,66,7.05882359,2.34375,-,45.26413345,2.71584821,1893,6.06799984,460,42.04536057,13.92702866,343,19,15.68627453,-,-,-,1.95407104,-,-,-,-,-,-,-,-,-,-,-,-,-,8.56443691,0,91.43556213,-,-,-,-,-,16.38926506,10692.18164062,-,2.32060432,-,-,28.33403015,-,23.20446396,4.6000247,0.00923149,0.95527947,0.01771821,-0.03712156,-,22.06800079,13.19999981,28.15200043,29,17.09090996,17.09090996
Mon Dec 16 13:00:32 GMT+01:00 2019,16-dic-2019 13:00:26.862,13.92697181,42.04553322,9.38,6.068,459.0,345.1,-0.07574463,9.14396667,1.88822937,-0.02691392,-,0,72.15686035,-,6.67489386,13.81571388,14.98120022,7.23798466,7.14523077,13.99505806,0,0.0191112,-,-,-,-,0.02790236,396.25247192,400.5748291,0.91600418,0.12832792,1228.38037109,-,-,64,0,0,-,66.07806396,3.96468401,2192,6.06799984,459,42.04553223,13.92697144,345.1000061,19,15.68627453,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,7.7013979,0,92.29859924,-,-,-,-,-,17.54956627,4808.00097656,-,3.48090553,-,-,28.9995575,-,37.23498535,8.54731464,0.0005724,0.95637763,0.06430651,-0.02927936,-,24.54100037,13.19999981,33.76799774,34,18.5,18.5
Mon Dec 16 13:00:34 GMT+01:00 2019,16-dic-2019 13:00:29.081,13.92692346,42.04569764,9.51,6.068,457.0,346.9,1.09555054,9.51367188,1.02920532,0.02868809,-,0,4.31372547,-,13.08465195,13.81569386,7.64238262,7.23799467,7.73917294,12.92100811,0,0.02068162,-,-,-,-,0.03019516,202.1408844,372.22711182,0.81200027,0.14794403,1228.39990234,-,-,57,6.66666651,-3.125,-,44.67749405,2.68064952,1027.5,6.06799984,457,42.04569626,13.92692375,346.8999939,20,15.68627453,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,7.25026846,0,92.74973297,-,-,-,-,-,16.09918976,4738.3828125,-,2.03052902,-,-,28.9995575,-,37.23498535,8.54731464,0.17338867,0.99125665,0.07260007,0.02135033,-,26.06800079,13.19999981,34.23600006,34,19.69230843,19.69230843
Mon Dec 16 13:00:37 GMT+01:00 2019,16-dic-2019 13:00:31.232,13.92697326,42.04593914,9.85,6.068,459.0,18.9,2.19865417,9.75773621,1.80566406,0.01312577,-,0,84.70588684,-,181.2480011,13.81573105,0,7.2379756,8.41718102,11.88021469,0,0.02068162,-,-,-,-,0.03019516,0,325.69873047,1.34800339,0.16879737,1228.42077637,-,-,63,8.62745094,-2.34375,-,0,0,1448,6.06799984,459,42.0459404,13.92697334,18.89999962,19,15.68627453,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,6.5022192,0,93.49777985,-,-,-,-,-,15.08392429,7112.65087891,-,1.01526451,-,-,28.9995575,-,-,-,0.22412376,0.99467236,0.08406361,0.03644467,-,29.06699944,13.19999981,35.45999908,34,20.7142849,20.7142849
Mon Dec 16 13:00:39 GMT+01:00 2019,16-dic-2019 13:00:33.388,13.92712798,42.04610054,11.26,4.5509996,458.0,38.6,0.7749176,9.08654785,1.54006958,-0.03822154,-,0,78.4313736,-,12.07064819,13.81568432,8.28438663,7.23799992,8.72163677,11.46549892,0,0.02215107,-,-,-,-,0.03234056,219.12188721,313.85687256,2.54000092,0.19050737,1228.44250488,-,-,60,10.98039246,2.34375,-,40.81800079,2.44908023,1592,4.55099964,458,42.04610062,13.92712784,38.59999847,20,15.68627453,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,6.08342981,0,93.91657257,-,-,-,-,-,15.66407585,7006.77294922,-,1.59541512,-,-,28.9995575,-,48.58354568,8.09972477,0.1980236,0.93552238,0.10516305,-0.02165395,-,31.06800079,13.19999981,40.5359993,38,21.86666679,21.86666679
Mon Dec 16 13:00:41 GMT+01:00 2019,16-dic-2019 13:00:35.633,13.92732609,42.0462637,12.01,4.5509996,457.0,43.5,-0.50524902,9.383255,1.73867798,-0.02211678,-,0,10.58823586,-,13.97292614,13.81568813,7.1565485,7.23799753,9.12558174,10.95797729,0,0.02369094,-,-,-,-,0.03458877,189.29057312,301.40023804,1.4640007,0.21441847,1228.46643066,-,-,58,8.62745094,0,-,42.79405594,2.5676434,1762,4.55099964,457,42.04626465,13.9273262,43.5,20,15.68627453,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,5.7156682,0,94.28433228,-,-,-,-,-,15.5190382,5907.38720703,-,1.45037746,-,-,28.9995575,-,48.96765518,9.0355196,-0.05150346,0.95649892,0.07723527,-0.02552388,-,33.06700134,13.5,43.23600006,42,23.125,23.125
Mon Dec 16 13:00:43 GMT+01:00 2019,16-dic-2019 13:00:37.891,13.92753202,42.04642773,12.63,4.5509996,456.0,41.1,0.33822632,10.17527771,3.65892029,-0.02791367,-,0,58.03921509,-,102.67823792,13.81572533,0.97389597,7.23797846,9.55927277,10.46082878,0,0.02544326,-,-,-,-,0.03714715,25.75953102,276.34197998,0.42399979,0.24099486,1228.49291992,-,-,56,10.1960783,0,-,47.14757156,2.82885432,1864,4.55099964,456,42.04642868,13.9275322,41.09999847,20,15.68627453,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,5.38937521,0,94.61062622,-,-,-,-,-,15.95415115,7147.45996094,-,1.88549042,-,-,28.9995575,-,23.44015503,4.57556105,-0.02247755,0.85112619,0.13345791,-0.11684869,-,35.06900024,15,45.4679985,44,24.35294151,24.35294151
Mon Dec 16 13:00:45 GMT+01:00 2019,16-dic-2019 13:00:39.955,13.92774197,42.04661562,13.08,4.5509996,456.0,42.1,-0.17025757,9.82592773,2.7101593,0.05816954,-,0,0,-,10.25717926,13.81563091,9.74906635,7.23802805,9.60580063,10.41016006,0,0.02891912,-,-,-,-,0.04222191,257.86264038,274.80203247,1.33999634,0.26923236,1228.52124023,-,-,65,0,0,-,92.68959045,5.56137514,1967.5,4.55099964,456,42.0466156,13.927742,42.09999847,20,15.68627453,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,5.0441699,0,94.95583344,-,-,-,-,-,15.5190382,8671.80664062,-,1.45037746,-,-,28.9995575,-,22.8671875,4.71156836,-0.01723419,0.93478978,0.04808647,-0.05307291,-,37.46900177,15,47.08799744,46,25.55555534,25.55555534
Mon Dec 16 13:00:47 GMT+01:00 2019,16-dic-2019 13:00:42.086,13.92796265,42.04678578,12.91,4.5509996,457.0,41.3,-0.31980896,8.64506531,1.31394958,-0.0133721,-,0,0,-,181.2480011,13.81566715,0,7.2380085,9.95526218,10.04473019,0,0.02891912,-,-,-,-,0.04222191,0,253.66342163,1.65599823,0.29528111,1228.54724121,-,-,70,0,0,-,0,0,1915.5,4.55099964,457,42.04678726,13.9279623,41.29999924,20,15.68627453,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,4.77272749,0,95.22727203,-,-,-,-,-,15.8091135,16682.24023438,-,1.74045277,-,-,28.9995575,-,22.8671875,4.71156836,-0.02272175,0.9440586,0.04820779,-0.04378199,-,39.59999847,15,46.47599792,45,26.57894707,26.57894707
Mon Dec 16 13:00:50 GMT+01:00 2019,16-dic-2019 13:00:44.328,13.92828252,42.04703034,12.35,4.5509996,455.0,41.9,0.83831787,8.95613098,2.23757935,-0.02660842,-,0,0,-,181.2480011,13.81570435,0,7.23798943,10.2636137,9.74295425,0,0.02891912,-,-,-,-,0.04222191,0,235.54460144,2.22399902,0.3215979,1228.5736084,-,-,75,0,0,-,0,0,1910.5,4.55099964,455,42.0470314,13.92828274,41.90000153,20,15.68627453,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,4.49283266,0,95.507164,-,-,5.88235283,-,-,15.8091135,17426.28515625,-,1.74045277,-,-,28.9995575,-,-,-,-0.12370351,0.97320741,0.03393981,-0.00952281,-,42.06700134,15,44.45999908,44,27.45000076,27.45000076
Mon Dec 16 13:00:52 GMT+01:00 2019,16-dic-2019 13:00:46.498,13.92849382,42.04718198,11.93,6.068,455.0,42.2,-0.63804626,8.78265381,1.64894104,-0.0188742,-,0,0,-,181.2480011,13.81574059,0,7.23796988,10.53770542,9.48953438,0,0.02891912,-,-,-,-,0.04222191,0,219.84162903,2.45999908,0.34835345,1228.6003418,-,-,77,0,0,-,0,0,1808.5,6.06799984,455,42.04718018,13.9284935,42.20000076,20,15.68627453,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,4.28882647,0,95.71117401,-,-,5.88235283,-,-,15.5190382,17355.21484375,-,1.45037746,-,-,28.9995575,-,-,-,-0.02942877,0.94540095,0.18553378,-0.01164501,-,44.06800079,15,42.94800186,42,28.1428566,28.1428566
Mon Dec 16 13:00:54 GMT+01:00 2019,16-dic-2019 13:00:48.939,13.92865259,42.04733736,11.36,6.068,454.0,28.1,-0.81871033,8.91067505,2.39909363,0.03406498,-,0,0,-,181.2480011,13.81577778,0,7.2379508,10.78294849,9.27370834,0,0.02891912,-,-,-,-,0.04222191,0,206.10153198,3.94800186,0.37274346,1228.62475586,-,-,79,0,0,-,0,0,1683.5,6.06799984,454,42.04733658,13.92865276,28.10000038,20,15.68627453,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,4.10263109,0,95.89736938,-,-,5.88235283,-,-,15.37400055,17391.47460938,-,1.30533981,-,-,28.9995575,-,-,-,-0.08345671,0.90832567,0.14455593,-0.05531086,-,46.06800079,15,40.89599609,39,28.63636398,28.63636398
