GPS Time,Device Time,Longitude,Latitude,GPS Speed (Meters/second),Horizontal Dilution of Precision,Altitude,Bearing,G(x),G(y),G(z),G(calibrated),
Fri Oct 18 17:59:13 GMT+02:00 2019,18-ott-2019 17:59:14.813,13.93132333,42.04806434,0.0,33.374,435.0,0.0,8.89735413,-0.12702942,4.16259766,0.02077611,
Fri Oct 18 17:59:13 GMT+02:00 2019,18-ott-2019 17:59:14.934,13.93132333,42.04806434,0.0,33.374,435.0,0.0,8.89735413,-0.12702942,4.16259766,0.02077611,
Fri Oct 18 17:59:13 GMT+02:00 2019,18-ott-2019 17:59:15.058,13.93132333,42.04806434,0.0,33.374,435.0,0.0,8.89735413,-0.12702942,4.16259766,0.02077611,
Fri Oct 18 17:59:13 GMT+02:00 2019,18-ott-2019 17:59:15.185,13.93132333,42.04806434,0.0,33.374,435.0,0.0,8.89735413,-0.12702942,4.16259766,0.02077611,
Fri Oct 18 17:59:13 GMT+02:00 2019,18-ott-2019 17:59:15.304,13.93132333,42.04806434,0.0,33.374,435.0,0.0,8.89735413,-0.12702942,4.16259766,0.02077611,
Fri Oct 18 17:59:13 GMT+02:00 2019,18-ott-2019 17:59:15.425,13.93132333,42.04806434,0.0,33.374,435.0,0.0,8.89735413,-0.12702942,4.16259766,0.02077611,
Fri Oct 18 17:59:13 GMT+02:00 2019,18-ott-2019 17:59:15.543,13.93132333,42.04806434,0.0,33.374,435.0,0.0,8.89735413,-0.12702942,4.16259766,0.02077611,
Fri Oct 18 17:59:13 GMT+02:00 2019,18-ott-2019 17:59:15.664,13.93132333,42.04806434,0.0,33.374,435.0,0.0,8.89735413,-0.12702942,4.16259766,0.02077611,
Fri Oct 18 17:59:14 GMT+02:00 2019,18-ott-2019 17:59:15.805,13.93131717,42.04807215,0.0,24.272,432.0,0.0,8.89735413,-0.12702942,4.16259766,0.02077611,
Fri Oct 18 17:59:14 GMT+02:00 2019,18-ott-2019 17:59:15.926,13.93131717,42.04807215,0.0,24.272,432.0,0.0,8.89735413,-0.12702942,4.16259766,0.02077611,
