GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Timing Advance(°),Fuel Remaining (Calculated from vehicle profile)(%),Engine Load(%),Engine Load(Absolute)(%),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Litres Per 100 Kilometer(Long Term Average)(l/100km),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Distance to empty (Estimated)(km),Fuel used (trip)(l),Turbo Pressure Control(psi),Actual engine % torque(%),Drivers demand engine % torque(%),Engine reference torque(Nm),Fuel cost (trip)(cost),CO₂ in g/km (Instantaneous)(g/km),CO₂ in g/km (Average)(g/km),GPS vs OBD Speed difference(km/h),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Distance travelled with MIL/CEL lit(km),Distance travelled since codes cleared(km),Volumetric Efficiency (Calculated)(%),EGR Commanded(%),EGR Error(%),Fuel Rate (direct from ECU)(L/m),Fuel flow rate/minute(cc/min),Fuel flow rate/hour(l/hr),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°),GPS Bearing(°),GPS Satellites,Fuel Level (From Engine ECU)(%),NOx Post SCR(ppm),NOx Pre SCR(ppm),O2 Sensor1 Equivalence Ratio,O2 Sensor1 Equivalence Ratio(alternate),O2 Sensor2 Equivalence Ratio,O2 Sensor3 Equivalence Ratio,O2 Sensor4 Equivalence Ratio,O2 Sensor5 Equivalence Ratio,O2 Sensor6 Equivalence Ratio,O2 Sensor7 Equivalence Ratio,O2 Sensor8 Equivalence Ratio,O2 Volts Bank 1 sensor 1(V),O2 Volts Bank 1 sensor 2(V),O2 Volts Bank 1 sensor 3(V),O2 Volts Bank 1 sensor 4(V),O2 Volts Bank 2 sensor 1(V),O2 Volts Bank 2 sensor 2(V),Percentage of Idle driving(%),Percentage of Highway driving(%),Percentage of City driving(%),Throttle Position(Manifold)(%),Absolute Throttle Position B(%),Relative Throttle Position(%),Relative Accelerator Pedal Position(%),Fuel pressure(psi),Intake Manifold Pressure(psi),Fuel Rail Pressure(psi),Exhaust Pressure(psi),Turbo Boost & Vacuum Gauge(psi),Evap System Vapour Pressure(Pa),Air Fuel Ratio(Commanded)(:1),Air Fuel Ratio(Measured)(:1),Commanded Equivalence Ratio(lambda),Torque(Nm),Engine kW (At the wheels)(kW),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Acceleration Sensor(Total)(g),Run time since engine start(s),Trip time(whilst moving)(s),Voltage (OBD Adapter)(V),Speed (GPS)(km/h),Speed (OBD)(km/h),Average trip speed(whilst stopped or moving)(km/h),Average trip speed(whilst moving only)(km/h)
Wed Dec 11 11:32:21 GMT+01:00 2019,11-dic-2019 11:32:13.725,13.92719282,42.05403881,0.0,7.585,449.0,0.0,-0.19657898,8.84844971,3.57995605,-0.01295897,-,0,54.90196228,-,0,14.27478981,-,7.00521135,-,-,0,0.00488295,-,-,-,-,0.00712911,-,-,0,-,869.14624023,-,-,41,7.05882359,-1.5625,-,15.59235287,0.93554115,800,7.58500004,449,42.054039,13.92719269,0,23,73.72548676,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13.48850918,3567.9284668,-,-0.43511391,-,-,28.9995575,-,-,-,-0.02003863,0.90198261,0.26492926,-0.02645246,-,0,13.19999981,0,0,0,-
Wed Dec 11 11:32:24 GMT+01:00 2019,11-dic-2019 11:32:15.994,13.9271912,42.05403827,0.0,4.5509996,450.0,0.0,-0.10206604,8.80180359,3.52850342,-0.0131062,-,0,54.11764908,-,0,14.27476025,-,7.00522566,-,-,0,0.00544261,-,-,-,-,0.00794621,-,-,0,-,869.14624023,-,-,41,7.05882359,0,-,15.83935928,0.95036155,799.5,4.55099964,450,42.054039,13.92719078,0,13,73.72548676,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13.48850918,3567.9284668,-,-0.43511391,-,-,28.9995575,-,-,-,-0.02491647,0.91247243,0.23529361,-0.02722315,-,0,13.19999981,0,0,0,-
Wed Dec 11 11:32:26 GMT+01:00 2019,11-dic-2019 11:32:18.135,13.92719065,42.05403811,0.0,4.5509996,450.0,0.0,-0.08531189,9.46939087,1.5161438,-0.00271732,-,0,51.37255096,-,0,14.27473164,-,7.00523996,-,-,0,0.00605714,-,-,-,-,0.00884343,-,-,0,-,869.14624023,-,-,42,7.05882359,-0.78125,-,16.17899513,0.97073972,801,4.55099964,450,42.054039,13.92719078,0,13,73.72548676,-,-,-,1.91400146,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13.48850918,3567.9284668,-,-0.43511391,-,-,27.75302124,-,-,-,-0.00552489,0.95954758,0.06015973,-0.02682992,-,0,13.19999981,0,0,0,-
Wed Dec 11 11:32:28 GMT+01:00 2019,11-dic-2019 11:32:20.397,13.92718132,42.05402639,1.63,4.5509996,449.0,207.1,-0.37124634,8.59721375,3.87426758,-0.0237723,-,0,85.49019623,-,0,14.27470303,-,7.00525427,-,-,0,0.00821558,-,-,-,-,0.01199474,-,-,7,-,869.14624023,-,-,62,0,13.28125,-,60.46038818,3.62762332,1337,4.55099964,449,42.05402756,13.92718124,207.1000061,11,73.72548676,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,100,-,-,-,-,-,16.96941566,13243.39550781,-,3.04579258,-,-,28.9995575,-,18.83096123,2.63658571,-0.01881917,0.92381465,0.20833953,-0.02557229,-,1.14699996,13.19999981,5.86800003,7,0.5,7
Wed Dec 11 11:32:30 GMT+01:00 2019,11-dic-2019 11:32:22.549,13.92713202,42.05399098,2.57,7.585,446.0,199.5,0.65527344,9.69671631,1.89060974,-0.04724928,-,0,0,-,0.87280786,14.27413273,114.57037354,7.0055337,0.87280786,114.57037354,0,0.01257115,-,-,-,-,0.01835388,-,-,9.74800014,0.00819722,869.15447998,-,-,80,0,-45.3125,-,115.074646,6.90447855,2132.5,7.58500004,446,42.05398941,13.92713165,199.5,12,73.72548676,-,-,-,1.6651001,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,100,-,-,-,-,-,18.27475548,5198.15234375,-,4.35113239,-,-,24.14395142,-,52.05569458,11.62506199,0.00301287,1.04967558,0.00979173,0.05576668,-,3.12299991,13.30000019,9.25199986,19,1.73333335,13
Wed Dec 11 11:32:32 GMT+01:00 2019,11-dic-2019 11:32:24.832,13.9269843,42.05387689,7.67,4.5509996,445.0,220.0,-0.1774292,8.277771,3.24375916,-0.02473818,-,0,70.98039246,-,181.2480011,14.27419376,0,7.00550413,8.28717709,12.06658459,0,0.01257115,-,-,-,-,0.01835388,0,0,1.81599998,0.021275,869.1675415,-,-,77,0,-6.25,-,0,0,1606,4.55099964,445,42.05387878,13.92698383,220,10,73.72548676,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,100,-,-,-,-,-,19.72513199,13386.98339844,-,5.8015089,-,-,28.9995575,-,48.23698807,8.11266804,-0.01808656,0.84380943,0.23065843,-0.09322657,-,5.1500001,13.30000019,27.61199951,25,3.1875,17
Wed Dec 11 11:32:35 GMT+01:00 2019,11-dic-2019 11:32:27.143,13.92679754,42.05369836,8.2,4.5509996,444.0,214.2,-0.00753784,8.74916077,3.3263092,-0.01961534,-,0,0,-,4.83479786,14.27379227,20.6829567,7.00570107,7.13638401,14.0124073,0,0.0160903,-,-,-,-,0.02349184,547.06384277,273.53192139,1.38399696,0.038825,869.18505859,-,-,85,8.23529434,0,-,90.46652222,5.42799139,1949.5,4.55099964,444,42.05369949,13.92679787,214.19999695,10,73.72548676,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,100,-,-,-,-,-,14.93888664,5942.19628906,-,1.01526356,-,-,28.9995575,-,28.10395622,5.73757839,-0.00076838,0.89186138,0.23907331,-0.04553147,-,8.16800022,13.80000019,29.51999855,29,4.70588255,20
Wed Dec 11 11:32:37 GMT+01:00 2019,11-dic-2019 11:32:29.686,13.92668554,42.05358459,8.54,4.5509996,441.0,216.1,0.2808075,8.10070801,5.73348999,0.03106982,-,0,25.49019623,-,181.2480011,14.2738533,0,7.00567102,9.27758121,10.7784481,0,0.0160903,-,-,-,-,0.02349184,0,182.35461426,0.37599945,0.06189611,869.20812988,-,-,79,7.45098019,0,-,0,0,1916,4.55099964,441,42.05358505,13.92668533,216.1000061,12,73.72548676,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,100,-,-,-,-,-,14.64881134,6438.22509766,-,0.72518826,-,-,28.9995575,-,28.10395622,5.73757839,0.02581862,0.83405221,0.39127702,-0.03133928,-,10.24300003,14.89999962,30.74399948,29,6.05555534,21.79999924
Wed Dec 11 11:32:40 GMT+01:00 2019,11-dic-2019 11:32:32.633,13.92650966,42.05342913,7.27,4.5509996,439.0,219.9,0.07142639,8.42971802,3.58114624,-0.06038585,-,0,0,-,25.43055153,14.27432728,3.93219638,7.00543833,12.5081749,7.99460506,0,0.01860726,-,-,-,-,0.0271666,104.00652313,162.76759338,1.1079998,0.07906069,869.2253418,-,-,73,11.76470566,0,-,56.68823624,3.40129423,1741.5,4.55099964,439,42.05342865,13.92650986,219.8999939,10,73.72548676,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,100,-,-,-,-,-,14.93888664,5659.37255859,-,1.01526356,-,-,28.9995575,-,-,-,0.02716095,0.83319986,0.24041565,-0.09922445,-,13.22900009,15,26.17199898,26,7.10526323,22.5
Wed Dec 11 11:32:42 GMT+01:00 2019,11-dic-2019 11:32:34.826,13.92639531,42.05333255,7.07,4.5509996,437.0,218.1,-0.31980896,8.72761536,3.69839478,-0.02997318,-,0,0,-,181.2480011,14.27438831,0,7.00540876,13.04043865,7.66829395,0,0.01860726,-,-,-,-,0.0271666,0,130.21408081,2.31599998,0.09940097,869.2456665,-,-,69,12.94117641,0,-,0,0,1635,4.55099964,437,42.05333328,13.92639542,218.1000061,9,73.72548676,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,100,-,-,-,-,-,14.50377369,5409.90771484,-,0.5801506,-,-,28.9995575,-,-,-,-0.03503922,0.86710358,0.23590179,-0.06913044,-,15.70800018,14.89999962,25.45199966,24,7.94999981,22.7142849
