GPS Time,Device Time,Longitude,Latitude,GPS Speed (Meters/second),Horizontal Dilution of Precision,Altitude,Bearing,G(x),G(y),G(z),G(calibrated),Timing Advance(°),Fuel Remaining (Calculated from vehicle profile)(%),Engine Load(%),Engine Load(Absolute)(%),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Litres Per 100 Kilometer(Long Term Average)(l/100km),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Distance to empty (Estimated)(km),Fuel used (trip)(l),Turbo Pressure Control(psi),Actual engine % torque(%),Drivers demand engine % torque(%),Engine reference torque(Nm),Fuel cost (trip)(cost),CO₂ in g/km (Instantaneous)(g/km),CO₂ in g/km (Average)(g/km),GPS vs OBD Speed difference(km/h),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Distance travelled with MIL/CEL lit(km),Distance travelled since codes cleared(km),Volumetric Efficiency (Calculated)(%),EGR Commanded(%),EGR Error(%),Fuel Rate (direct from ECU)(L/m),Fuel flow rate/minute(cc/min),Fuel flow rate/hour(l/hr),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°),GPS Bearing(°),GPS Satellites,Fuel Level (From Engine ECU)(%),NOx Post SCR(ppm),NOx Pre SCR(ppm),O2 Sensor1 Equivalence Ratio,O2 Sensor1 Equivalence Ratio(alternate),O2 Sensor2 Equivalence Ratio,O2 Sensor3 Equivalence Ratio,O2 Sensor4 Equivalence Ratio,O2 Sensor5 Equivalence Ratio,O2 Sensor6 Equivalence Ratio,O2 Sensor7 Equivalence Ratio,O2 Sensor8 Equivalence Ratio,O2 Volts Bank 1 sensor 1(V),O2 Volts Bank 1 sensor 2(V),O2 Volts Bank 1 sensor 3(V),O2 Volts Bank 1 sensor 4(V),O2 Volts Bank 2 sensor 1(V),O2 Volts Bank 2 sensor 2(V),Percentage of Idle driving(%),Percentage of Highway driving(%),Percentage of City driving(%),Throttle Position(Manifold)(%),Absolute Throttle Position B(%),Relative Throttle Position(%),Relative Accelerator Pedal Position(%),Fuel pressure(psi),Intake Manifold Pressure(psi),Fuel Rail Pressure(psi),Exhaust Pressure(psi),Turbo Boost & Vacuum Gaugeacuum Gauge(psi),Evap System Vapour Pressure(Pa),Air Fuel Ratio(Commanded)(:1),Air Fuel Ratio(Measured)(:1),Commanded Equivalence Ratio(lambda),Torque(Nm),Engine kW (At the wheels)(kW),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Acceleration Sensor(Total)(g),Run time since engine start(s),Trip time(whilst moving)(s),Voltage (OBD Adapter)(V),Speed (GPS)(km/h),Speed (OBD)(km/h),Average trip speed(whilst stopped or moving)(km/h),Average trip speed(whilst moving only)(km/h)
Fri Dec 13 16:50:48 GMT+01:00 2019,13-dic-2019 16:50:40.988,14.36519031,42.01924576,24.74,4.5509996,405.0,347.4,-1.68132019,9.3677063,2.2088623,-0.00692652,-,-,36.07843018,-,0,14.03208637,-,7.12637615,-,-,-,-,-,-,-,-,-,-,-,88,0.04819611,969.58074951,-,-,-,-,-,-,-,-,1696.5,4.55099964,405,42.01924515,14.36519051,347.3999939,24,54.90196228,-,-,-,0.918396,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,100,-,-,-,-,-,16.53430176,-,-,1.83430195,-,-,13.31674194,-,28.83779907,5.12334871,-0.13504572,0.93649763,0.08052811,-0.03641831,-,2.57999992,-,89.06399536,88,87.33333588,87.33333588
Fri Dec 13 16:50:51 GMT+01:00 2019,13-dic-2019 16:50:43.656,14.36483732,42.01989782,26.08,4.5509996,404.0,335.9,-1.15370178,10.73161316,2.0712738,0.0356985,-,0,75.29412079,-,21.12003136,14.03233337,4.73474312,7.12625027,21.12003136,4.73474312,0,0.01239754,-,-,-,-,0.01810041,125.23387146,125.23387146,2.21600342,0.10692111,969.63946533,-,-,94,-,-,-,-,-,1765.5,4.55099964,404,42.01989746,14.36483765,335.8999939,24,54.90196228,-,-,-,1.34487915,-,-,-,-,-,-,-,-,-,-,-,-,-,0,24.37231064,75.62769318,-,-,-,-,-,26.39686775,-,-,12.76331997,-,-,19.50074768,-,98.03030396,18.12450218,-0.09736072,1.08918977,0.05272165,0.1045227,-,5.57600021,-,93.88800049,92,88.5,88.5
Fri Dec 13 16:50:54 GMT+01:00 2019,13-dic-2019 16:50:46.415,14.36435945,42.02053497,26.82,4.5509996,402.0,330.1,0.05227661,9.14875793,2.70298767,-0.01742262,-,0,0,-,21.74520493,14.03260326,4.59861946,7.12611341,21.43261719,4.66568851,0,0.0171368,-,-,-,-,0.02501973,121.63339996,123.43363953,0.62400055,0.17870055,969.71124268,-,-,78,-,-,-,103.40195465,6.2041173,1858.5,4.55099964,402,42.02053452,14.36435986,330.1000061,24,54.90196228,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,0,50.86227036,49.13772964,-,-,-,-,-,17.83964157,-,-,4.20609379,-,-,28.9995575,-,98.03030396,18.12450218,0.00532891,0.93259507,0.17553391,-0.02720653,-,8.58199978,-,96.55199432,96,90,90
Fri Dec 13 16:50:56 GMT+01:00 2019,13-dic-2019 16:50:48.602,14.36404495,42.02094761,26.49,4.5509996,402.0,330.8,0.83952332,8.66421509,3.04396057,-0.04501482,-,0,0,-,181.2480011,14.0326519,0,7.12608862,19.43369865,5.14559364,0,0.0171368,-,-,-,-,0.02501973,0,82.28909302,1.55199432,0.23865333,969.77124023,-,-,80,0,71.875,-,0,0,1834,4.55099964,402,42.0209465,14.36404514,330.79998779,25,54.90196228,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,0,60.65130234,39.34869766,-,-,-,-,-,11.31294346,6722.49902344,-,-2.32060432,-,-,28.9995575,-,-,-,0.05264982,0.85710216,0.18016754,-0.09642512,-,10.71700001,14.10000038,95.36399841,95,90.83333588,90.83333588
Fri Dec 13 16:50:58 GMT+01:00 2019,13-dic-2019 16:50:50.771,14.36377231,42.02138525,26.56,4.5509996,401.0,336.1,1.37312317,9.41436768,2.79151917,0.0997234,-,0,40.7843132,-,181.2480011,14.03270054,0,7.12606382,18.43425369,5.42457104,0,0.0171368,-,-,-,-,0.02501973,0,61.71681976,1.36399841,0.29558957,969.828125,-,-,83,0,64.0625,-,0,0,1821,4.55099964,401,42.02138519,14.36377239,336.1000061,24,54.90196228,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,0,66.48652649,33.5134697,-,-,-,-,-,11.89309406,6722.49902344,-,-1.74045372,-,-,28.9995575,-,-,-,0.09948077,1.08040774,0.28261295,0.15085812,-,12.58300018,14.10000038,95.61599731,94,91.2857132,91.2857132
Fri Dec 13 16:51:00 GMT+01:00 2019,13-dic-2019 16:50:52.933,14.36354532,42.02182534,25.88,4.5509996,401.0,343.2,1.84211731,8.88314819,1.96598816,-0.00918233,-,0,36.47058868,-,36.95770264,14.03275013,2.70573974,7.12603855,17.83459663,5.60696268,0,0.02000775,-,-,-,-,0.02921131,71.56676483,63.68680573,0.147995,0.35305083,969.88562012,-,-,86,0,47.65625,-,78.98066711,4.7388401,1837.5,4.55099964,401,42.02182388,14.36354542,343.20001221,24,54.90196228,-,-,-,1.18292236,-,-,-,-,-,-,-,-,-,-,-,-,-,0,71.16975403,28.83024597,-,-,-,-,-,13.05339622,11684.24023438,-,-0.58015156,-,-,17.15237427,-,26.09148598,5.02069807,0.07204139,0.85881001,0.05015986,-0.12489108,-,14.62699986,13.89999962,93.16799164,95,91.75,91.75
Fri Dec 13 16:51:03 GMT+01:00 2019,13-dic-2019 16:50:55.234,14.36335265,42.02257582,28.36,4.5509996,400.0,352.5,0.85746765,10.71606445,2.34524536,0.3273752,-,0,42.74509811,-,25.61422729,14.03315449,3.90399909,7.12583351,19.1312027,5.22695446,0,0.02789018,-,-,-,-,0.04071966,103.26070404,70.28245544,3.7440033,0.41122389,969.94378662,-,-,88,0,66.40625,-,218.04786682,13.08287239,1912.5,4.55099964,400,42.02257538,14.36335278,352.5,24,54.90196228,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,0,76.01524353,23.98475647,-,-,-,-,-,21.75566101,6970.51367188,-,8.12211323,-,-,28.9995575,-,105.94703674,21.21916199,0.04886856,1.16090143,0.13101745,0.18507728,-,17.58200073,14,102.09600067,99,92.55555725,92.55555725
Fri Dec 13 16:51:05 GMT+01:00 2019,13-dic-2019 16:50:57.671,14.36330807,42.0230676,27.62,4.5509996,394.0,354.7,-0.95748901,8.4811554,2.64793396,-0.07005721,-,0,0,-,44.5642395,14.03320312,2.24390507,7.12580872,18.60338402,5.37525463,0,0.0304112,-,-,-,-,0.04440035,59.35124969,68.72085571,4.09600067,0.47415444,970.00671387,-,-,87,0,71.875,-,65.76576233,3.9459455,1892.5,4.55099964,394,42.02306747,14.36330795,354.70001221,25,54.90196228,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,0,78.46492004,21.53508377,-,-,-,-,-,11.60301876,6899.4453125,-,-2.03052902,-,-,28.9995575,-,105.94703674,21.21916199,-0.09016529,1.05089498,0.29249153,0.12579982,-,19.58200073,14.10000038,99.43199921,98,93.09999847,93.09999847
Fri Dec 13 16:51:07 GMT+01:00 2019,13-dic-2019 16:50:59.942,14.36323972,42.02355012,27.0,4.5509996,390.0,350.6,-1.59877014,10.01495361,3.48782349,0.03706573,-,0,0,-,181.2480011,14.03325272,0,7.12578344,18.20752525,5.49212027,0,0.0304112,-,-,-,-,0.04440035,0,60.13074875,1.7480011,0.53993988,970.07250977,-,-,86,0,71.875,-,0,0,1879,4.55099964,390,42.02355194,14.36323929,350.6000061,25,54.90196228,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,0,80.46147156,19.53852654,-,-,-,-,-,11.31294346,6793.56787109,-,-2.32060432,-,-,28.9995575,-,-,-,-0.16297351,1.02089226,0.25553757,0.09362021,-,21.58300018,14.10000038,97.19999695,97,93.45454407,93.45454407
Fri Dec 13 16:51:09 GMT+01:00 2019,13-dic-2019 16:51:02.090,14.36310242,42.02402702,26.92,4.5509996,388.0,344.0,-1.57125854,7.30747986,2.18733215,-0.18711889,-,0,0,-,181.2480011,14.03330135,0,7.12575865,17.89964294,5.58658743,0,0.0304112,-,-,-,-,0.04440035,0,53.44955444,1.73200226,0.60068655,970.13323975,-,-,86,0,71.875,-,0,0,1844.5,4.55099964,388,42.02402878,14.36310196,344,25,54.90196228,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,0,82.11923218,17.88076591,-,-,-,-,-,11.31294346,6758.75878906,-,-2.32060432,-,-,28.9995575,-,-,-,-0.04150359,0.91381323,0.15297081,-0.05058603,-,23.58399963,14.10000038,96.91199493,95,93.58333588,93.58333588
