GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Timing Advance(°),Fuel Remaining (Calculated from vehicle profile)(%),Engine Load(%),Engine Load(Absolute)(%),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Litres Per 100 Kilometer(Long Term Average)(l/100km),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Distance to empty (Estimated)(km),Fuel used (trip)(l),Turbo Pressure Control(psi),Actual engine % torque(%),Drivers demand engine % torque(%),Engine reference torque(Nm),Fuel cost (trip)(cost),CO₂ in g/km (Instantaneous)(g/km),CO₂ in g/km (Average)(g/km),GPS vs OBD Speed difference(km/h),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Distance travelled with MIL/CEL lit(km),Distance travelled since codes cleared(km),Volumetric Efficiency (Calculated)(%),EGR Commanded(%),EGR Error(%),Fuel Rate (direct from ECU)(L/m),Fuel flow rate/minute(cc/min),Fuel flow rate/hour(l/hr),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°),GPS Bearing(°),GPS Satellites,Fuel Level (From Engine ECU)(%),NOx Post SCR(ppm),NOx Pre SCR(ppm),O2 Sensor1 Equivalence Ratio,O2 Sensor1 Equivalence Ratio(alternate),O2 Sensor2 Equivalence Ratio,O2 Sensor3 Equivalence Ratio,O2 Sensor4 Equivalence Ratio,O2 Sensor5 Equivalence Ratio,O2 Sensor6 Equivalence Ratio,O2 Sensor7 Equivalence Ratio,O2 Sensor8 Equivalence Ratio,O2 Volts Bank 1 sensor 1(V),O2 Volts Bank 1 sensor 2(V),O2 Volts Bank 1 sensor 3(V),O2 Volts Bank 1 sensor 4(V),O2 Volts Bank 2 sensor 1(V),O2 Volts Bank 2 sensor 2(V),Percentage of Idle driving(%),Percentage of Highway driving(%),Percentage of City driving(%),Throttle Position(Manifold)(%),Absolute Throttle Position B(%),Relative Throttle Position(%),Relative Accelerator Pedal Position(%),Fuel pressure(psi),Intake Manifold Pressure(psi),Fuel Rail Pressure(psi),Exhaust Pressure(psi),Turbo Boost & Vacuum Gauge(psi),Evap System Vapour Pressure(Pa),Air Fuel Ratio(Commanded)(:1),Air Fuel Ratio(Measured)(:1),Commanded Equivalence Ratio(lambda),Torque(Nm),Engine kW (At the wheels)(kW),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Acceleration Sensor(Total)(g),Run time since engine start(s),Trip time(whilst moving)(s),Voltage (OBD Adapter)(V),Speed (GPS)(km/h),Speed (OBD)(km/h),Average trip speed(whilst stopped or moving)(km/h),Average trip speed(whilst moving only)(km/h)
Thu Dec 19 10:23:19 GMT+01:00 2019,19-dic-2019 10:23:11.072,13.92526165,42.04633715,0.45,22.755,462.0,277.8,1.59126282,7.67677307,4.94664001,-0.0360387,-,-,-,-,-,16.47754669,-,6.06881142,-,-,-,-,-,-,-,-,-,-,-,1,-,1431.80004883,-,-,-,-,-,-,-,-,-,22.75499916,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.16220823,0.78254563,0.40424463,-0.05471586,-,0,-,-,1,1,1
Thu Dec 19 10:23:22 GMT+01:00 2019,19-dic-2019 10:23:14.012,13.92515024,42.04635049,1.69,10.6189995,452.0,249.8,2.64091492,8.73161316,3.97157288,0.0332014,-,-,47.45098114,-,0,13.720294,-,7.28832197,-,-,-,-,-,-,-,-,-,-,-,2.75200033,0.00213875,1431.80224609,-,-,-,-,-,-,-,-,984,10.61899948,452,42.04635239,13.92514992,249.80000305,16,58.82352829,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,66.3186264,0,33.6813736,-,-,-,-,-,15.08392429,-,-,0.38392544,-,-,14.50663757,-,22.91111183,2.36090875,0.24005917,0.87206233,0.30932128,-0.00685421,-,2.9690001,-,6.08400011,7,3.33333325,3.33333325
Thu Dec 19 10:23:25 GMT+01:00 2019,19-dic-2019 10:23:16.778,13.92510296,42.04635646,0.53,6.068,445.0,109.8,1.01100159,8.69372559,4.10597229,0.00448155,-,0,48.23529434,-,4.81783009,13.72010326,20.75580025,7.28842306,4.81783009,20.75580025,0,0.00293523,-,-,-,-,0.00428544,-,-,3.36399984,0.0049875,1431.80505371,-,-,78,-,-,-,-,-,861.5,6.06799984,445,42.0463562,13.92510319,109.80000305,18,58.82352829,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,62.25498581,0,37.74501419,-,-,-,-,-,14.50377369,-,-,0.43511295,-,-,14.50663757,-,22.91111183,2.36090875,0.16554153,0.85072023,0.2943207,-0.04750996,-,5.96899986,-,1.90799987,2,3,3
Thu Dec 19 10:23:27 GMT+01:00 2019,19-dic-2019 10:23:19.542,13.92510818,42.04643481,3.64,6.068,446.0,9.8,3.01060486,7.97746277,3.99909973,-0.02097154,-,0,3.52941179,-,0.51887578,13.71982098,192.72035217,7.28857327,2.66835284,37.47552109,0,0.0122418,-,-,-,-,0.01787303,-,-,5.72000027,0.01112083,1431.81115723,-,-,138,-,-,-,201.58631897,12.0951786,1695.5,6.06799984,446,42.04643631,13.92510796,9.80000019,18,58.82352829,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,59.43538284,0,40.56461716,-,-,-,-,-,17.11445236,-,-,3.04579163,-,-,14.50663757,-,-,2.36090875,0.24883957,0.86978674,0.29306081,-0.01328234,-,7.96999979,-,13.10400009,14,5.19999981,5.19999981
Thu Dec 19 10:23:30 GMT+01:00 2019,19-dic-2019 10:23:22.052,13.92517509,42.0465863,5.01,6.068,447.0,35.1,2.40641785,8.37866211,4.28941345,0.00937194,-,0,35.68627548,-,89.91706848,13.71985054,1.11211276,7.28855753,6.80950308,14.68505383,0,0.01585922,-,-,-,-,0.02315445,29.41536331,29.41536331,1.67199993,0.0209125,1431.82092285,-,-,110,0,0,-,92.39887238,5.54393244,1046.5,6.06799984,447,42.04658508,13.92517471,35.09999847,20,58.82352829,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,43.18534088,0,56.81465912,-,-,-,-,-,14.35873604,6864.63623047,-,0.2900753,-,-,14.50663757,-,14.38107014,1.5760442,0.24530253,0.85409397,0.33724907,-0.00928974,-,10.96899986,13.60000038,18.03600121,16,7,7
Thu Dec 19 10:23:32 GMT+01:00 2019,19-dic-2019 10:23:24.212,13.92527318,42.04666898,5.27,6.068,448.0,42.0,1.67501831,8.67976379,5.67486572,-0.0122133,-,0,0,-,8.67171288,13.71974182,11.53150654,7.28861523,7.27505541,13.74531364,0,0.02134352,-,-,-,-,0.03116154,305.00814819,167.21176147,0.48399925,0.0335075,1431.83361816,-,-,112,0,0,-,131.09899902,7.86594009,1387.5,6.06799984,448,42.04666901,13.92527294,42,21,58.82352829,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,36.52556229,0,63.47443771,-,-,-,-,-,15.37400055,4169.83496094,-,1.30533981,-,-,14.50663757,-,14.38107014,1.5760442,0.170746,0.88478732,0.47847763,0.07117821,-,12.96899986,13.80000019,18.97200012,20,8.85714245,8.85714245
Thu Dec 19 10:23:34 GMT+01:00 2019,19-dic-2019 10:23:26.361,13.92535179,42.04672928,4.52,6.068,449.0,43.6,2.02755737,7.95274353,4.54345703,0.00402887,-,0,12.54901981,-,181.2480011,13.71977139,0,7.28859949,8.83838749,11.31404591,0,0.02134352,-,-,-,-,0.03116154,0,111.47450256,1.3239994,0.04455611,1431.84460449,-,-,104,0,0,-,0,0,1155,6.06799984,449,42.04673004,13.9253521,43.59999847,21,58.82352829,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,31.49600983,0,68.50399017,-,-,-,-,-,14.21369839,3850.75195312,-,0.14503765,-,-,14.50663757,-,-,-,0.11204243,0.81563592,0.40631804,-0.03314333,-,15.03999996,13.80000019,16.27199936,17,9.875,9.875
Thu Dec 19 10:23:37 GMT+01:00 2019,19-dic-2019 10:23:28.672,13.92546055,42.04682693,3.88,9.101999,448.0,44.3,2.68438721,7.50767517,5.56399536,-0.02870863,-,0,12.54901981,-,35.27186966,13.72023296,2.83506155,7.2883544,13.24396801,7.55045033,0,0.0247755,-,-,-,-,0.03617223,74.98732758,102.35270691,0.44399929,0.05419611,1431.85424805,-,-,99,0,0,-,94.80605316,5.68836308,1031.5,9.10199928,448,42.04682541,13.92546082,44.29999924,22,58.82352829,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,26.36353493,0,73.63646698,-,-,-,-,-,14.21369839,3567.9284668,-,0.14503765,-,-,14.50663757,-,-,-,0.27225506,0.7554298,0.36696714,-0.0707826,-,17.96800041,13.5,13.96800041,15,10.44444466,10.44444466
Thu Dec 19 10:23:39 GMT+01:00 2019,19-dic-2019 10:23:31.271,13.92552087,42.04687398,2.57,7.585,446.0,63.3,2.93563843,9.5375824,2.40267944,0.00960727,-,0,47.84313965,-,43.57680511,13.72026253,2.29475117,7.28833866,13.50800896,7.4028616,0,0.02736879,-,-,-,-,0.03995843,60.69612503,94.02139282,4.96800041,0.06192945,1431.86193848,-,-,91,0,0,-,67.70980072,4.06258774,790,7.58500004,446,42.046875,13.9255209,63.29999924,22,58.82352829,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,23.72176933,0,76.27822876,-,-,-,-,-,14.35873604,3567.9284668,-,0.2900753,-,-,14.50663757,-,-,-,0.29924956,0.97223055,0.14492145,0.04666961,-,19.96899986,13.19999981,9.25199986,9,10.30000019,10.30000019
Thu Dec 19 10:23:42 GMT+01:00 2019,19-dic-2019 10:23:33.734,13.92558985,42.04688401,1.61,6.068,448.0,115.8,1.17930603,9.09851074,2.48164368,0.00034036,-,0,97.2549057,-,10.44851112,13.72019196,9.57054234,7.28837585,13.1255722,7.61855698,0,0.02937519,-,-,-,-,0.04288777,-,94.02139282,0.83599997,0.06839889,1431.8684082,-,-,82,0,0,-,45.42790604,2.72567439,679.5,6.06799984,448,42.04688263,13.92558956,115.80000305,22,58.82352829,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,20.62344933,0,79.37654877,-,-,-,-,-,14.93888664,6829.82714844,-,0.87022591,-,-,14.50663757,-,-,-,0.09009062,0.91954499,0.26529479,-0.00612168,-,22.96899986,12.80000019,5.796,8,10.090909,10.090909
