GPS Time,Device Time,Longitude,Latitude,GPS Speed (Meters/second),Horizontal Dilution of Precision,Altitude,Bearing,G(x),G(y),G(z),G(calibrated),Timing Advance(°),Fuel Remaining (Calculated from vehicle profile)(%),Engine Load(%),Engine Load(Absolute)(%),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Litres Per 100 Kilometer(Long Term Average)(l/100km),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Distance to empty (Estimated)(km),Fuel used (trip)(l),Turbo Pressure Control(psi),Actual engine % torque(%),Drivers demand engine % torque(%),Engine reference torque(Nm),Fuel cost (trip)(cost),CO₂ in g/km (Instantaneous)(g/km),CO₂ in g/km (Average)(g/km),GPS vs OBD Speed difference(km/h),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Distance travelled with MIL/CEL lit(km),Distance travelled since codes cleared(km),Volumetric Efficiency (Calculated)(%),EGR Commanded(%),EGR Error(%),Fuel Rate (direct from ECU)(L/m),Fuel flow rate/minute(cc/min),Fuel flow rate/hour(l/hr),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°),GPS Bearing(°),GPS Satellites,Fuel Level (From Engine ECU)(%),NOx Post SCR(ppm),NOx Pre SCR(ppm),O2 Sensor1 Equivalence Ratio,O2 Sensor1 Equivalence Ratio(alternate),O2 Sensor2 Equivalence Ratio,O2 Sensor3 Equivalence Ratio,O2 Sensor4 Equivalence Ratio,O2 Sensor5 Equivalence Ratio,O2 Sensor6 Equivalence Ratio,O2 Sensor7 Equivalence Ratio,O2 Sensor8 Equivalence Ratio,O2 Volts Bank 1 sensor 1(V),O2 Volts Bank 1 sensor 2(V),O2 Volts Bank 1 sensor 3(V),O2 Volts Bank 1 sensor 4(V),O2 Volts Bank 2 sensor 1(V),O2 Volts Bank 2 sensor 2(V),Percentage of Idle driving(%),Percentage of Highway driving(%),Percentage of City driving(%),Throttle Position(Manifold)(%),Absolute Throttle Position B(%),Relative Throttle Position(%),Relative Accelerator Pedal Position(%),Fuel pressure(psi),Intake Manifold Pressure(psi),Fuel Rail Pressure(psi),Exhaust Pressure(psi),Turbo Boost & Vacuum Gaugeacuum Gauge(psi),Evap System Vapour Pressure(Pa),Air Fuel Ratio(Commanded)(:1),Air Fuel Ratio(Measured)(:1),Commanded Equivalence Ratio(lambda),Torque(Nm),Engine kW (At the wheels)(kW),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Acceleration Sensor(Total)(g),Run time since engine start(s),Trip time(whilst moving)(s),Voltage (OBD Adapter)(V),Speed (GPS)(km/h),Speed (OBD)(km/h),Average trip speed(whilst stopped or moving)(km/h),Average trip speed(whilst moving only)(km/h)
Wed Dec 18 16:20:11 GMT+01:00 2019,18-dic-2019 16:20:03.175,14.20716464,42.4576023,0.0,15.17,55.0,0.0,-0.92520142,9.059021,2.80108643,-0.01687568,-,0,41.96078491,-,2.03560805,13.72389698,49.1243515,7.2864089,11.36914539,8.79555321,0,0.06208325,-,-,-,-,0.09064154,-,279.0586853,1.43999994,0.46288988,1340.04846191,0,47007,52,7.05882359,-1.5625,-,16.88914108,1.01334846,797,15.17000008,55,42.45760345,14.20716476,0,21,73.72548676,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,86.9990921,0,13.00091076,-,-,85.88235474,-,-,14.35873604,3567.9284668,-,-0.43511295,-,-,28.9995575,-,-,-,-0.08931135,0.92588651,0.12565276,-0.04250979,603,95.49500275,12.69999981,0,0,18.375,19.34210587
Wed Dec 18 16:20:14 GMT+01:00 2019,18-dic-2019 16:20:05.330,14.20716476,42.45760231,0.0,13.653,55.0,0.0,-1.02568054,8.91905212,2.22920227,-0.01462764,-,0,42.74509811,-,0,13.72388172,-,7.28641653,11.35526371,8.80630589,0,0.06208325,-,-,-,-,0.09064154,-,279.0586853,0,0.46288988,1340.04846191,0,47007,51,5.88235283,-1.5625,-,16.88914108,1.01334846,800.5,13.65299988,55,42.45760345,14.20716476,0,21,73.72548676,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,87.05449677,0,12.94550133,-,-,86.27451324,-,-,14.06866074,3638.99682617,-,-0.72518826,-,-,14.50663757,-,-,-,-0.08894583,0.94161969,0.17980202,-0.01333238,5,95.49500275,12.30000019,0,0,17.92682838,19.34210587
Wed Dec 18 16:20:16 GMT+01:00 2019,18-dic-2019 16:20:07.478,14.20716487,42.45760233,0.0,13.653,55.0,0.0,-0.90007019,8.83052063,2.20646667,-0.01814239,-,0,48.62745285,-,0,13.72386646,-,7.28642464,11.34174538,8.81680202,0,0.06335219,-,-,-,-,0.0924942,-,279.0586853,0,0.46288988,1340.04846191,0,47007,50,6.27450991,0,-,0.12346059,0.00740764,791,13.65299988,55,42.45760345,14.20716476,0,22,73.72548676,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,87.09120941,0,12.90879345,-,-,85.88235474,-,-,14.06866074,3638.99682617,-,-0.72518826,-,-,14.50663757,-,-,-,-0.08516457,0.93869388,0.13699497,-0.02778017,7,95.49500275,12.19999981,0,0,17.5,19.34210587
Wed Dec 18 16:20:17 GMT+01:00 2019,18-dic-2019 16:20:09.226,14.20716491,42.45760235,0.0,13.653,55.0,0.0,-0.87852478,9.44665527,2.44454956,0.01770449,-,0,20.3921566,-,0,13.7238512,-,7.28643274,11.32857227,8.82705402,0,0.06503975,-,-,-,-,0.09495802,-,279.0586853,0,0.46288988,1340.04846191,0,47007,52,7.45098019,6.25,-,47.09441757,2.825665,1056,13.65299988,55,42.45760345,14.20716476,0,22,73.72548676,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,87.12663269,0,12.87336636,-,-,85.49019623,-,-,15.2289629,3425.79125977,-,0.43511391,-,-,14.50663757,-,-,-,-0.10199434,0.94966906,0.1479701,-0.01286841,9,95.49500275,12.30000019,0,0,17.0930233,19.34210587
Wed Dec 18 16:20:19 GMT+01:00 2019,18-dic-2019 16:20:10.983,14.20716504,42.45760246,0.0,13.653,55.0,0.0,-0.69906616,9.26002502,0.54824829,-0.00456776,-,0,78.03921509,-,0,13.7238369,-,7.28644085,11.31572819,8.83707333,0,0.06788413,-,-,-,-,0.09911083,-,279.0586853,0,0.46288988,1340.04846191,0,47007,62,0.39215687,-8.59375,-,97.52185822,5.85131121,1377,13.65299988,55,42.45760345,14.20716476,0,22,73.72548676,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,87.15850067,0,12.84149933,-,-,5.88235283,-,-,14.93888664,10763.25097656,-,0.14503765,-,-,14.50663757,-,-,-,-0.07126056,0.94393724,-0.04411332,-0.05140446,11,95.49500275,12.39999962,0,0,16.70454597,19.34210587
Wed Dec 18 16:20:21 GMT+01:00 2019,18-dic-2019 16:20:12.737,14.20717124,42.4575976,1.39,13.653,55.0,342.4,-0.08052063,9.64167786,1.60227966,-0.01076361,-,0,79.21569061,-,0,13.72382164,-,7.28644848,11.30319691,8.84687042,0,0.07101092,-,-,-,-,0.10367594,-,279.0586853,9,0.46288988,1340.04846191,0,47007,63,2.35294127,-3.125,-,106.59509277,6.3957057,1288,13.65299988,55,42.45759583,14.20717144,342.3999939,22,73.72548676,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,87.01004028,0,12.98996258,-,-,5.88235283,-,-,17.83964157,12074.39160156,-,3.04579258,-,-,14.50663757,-,39.26848984,5.29661083,0.02411075,0.92332625,-0.00252574,-0.07091259,13,96.77600098,12.39999962,5.00399971,9,16.53333282,19.07692337
Wed Dec 18 16:20:23 GMT+01:00 2019,18-dic-2019 16:20:14.488,14.20727406,42.45748545,5.0,13.653,52.0,144.8,-1.00773621,9.23968506,2.21125793,-0.00976524,-,0,74.50980377,-,2.05262113,13.7235527,48.71718216,7.28659105,11.09295654,9.01454163,0,0.07499354,-,-,-,-,0.10949057,-,279.0586853,2.45600033,0.46921656,1340.0546875,0,47007,68,9.8039217,0,-,136.46888733,8.18813324,2153,13.65299988,52,42.4574852,14.20727444,144.80000305,23,73.72548676,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,86.79656219,0,13.20343685,-,-,5.49019623,-,-,19.72513199,9204.09472656,-,4.931283,-,-,14.50663757,-,39.84823608,8.98444176,-0.09479892,0.9474743,0.15358055,-0.01427129,14,98.52500153,12.5,18,17,16.54347801,19.02499962
Wed Dec 18 16:20:24 GMT+01:00 2019,18-dic-2019 16:20:16.266,14.20731404,42.45743852,5.58,13.653,52.0,145.8,0.30831909,10.03170776,2.41105652,-0.01268058,-,0,7.45098066,-,2.30887246,13.72329044,43.31027985,7.28673077,10.89775467,9.17601109,0,0.08212383,-,-,-,-,0.11990079,1145.55615234,311.15118408,1,0.47794655,1340.06347656,0,47007,77,0,-47.65625,-,244.60704041,14.67642212,2499.5,13.65299988,52,42.45743942,14.20731449,145.80000305,22,73.72548676,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,86.58049774,0,13.4195013,-,-,5.88235283,-,-,16.53430176,7716.0078125,-,1.74045277,-,-,14.50663757,-,9.61802864,2.51754451,-0.05528472,0.89271379,0.14504433,-0.07229919,16,100.30400085,12.69999981,20.08799934,19,16.59574509,19.02439117
Wed Dec 18 16:20:27 GMT+01:00 2019,18-dic-2019 16:20:18.579,14.20745587,42.45732887,4.82,13.653,53.0,142.2,-0.53396606,8.61276245,2.92790222,-0.03349791,-,0,0,-,26.66711617,13.72358799,3.74985886,7.28657246,11.24056721,8.89616299,0,0.08885588,-,-,-,-,0.1297296,99.18370056,303.5809021,2.00799942,0.48684654,1340.0723877,0,47007,78,0,0,-,225.78163147,13.54689789,2222,13.65299988,53,42.4573288,14.20745564,142.19999695,24,73.72548676,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,86.33562469,0,13.66437817,-,-,77.64705658,-,-,16.82437706,4454.10888672,-,2.03052807,-,-,14.50663757,-,9.61802864,2.51754451,-0.06857745,0.89283669,0.17382604,-0.06328228,16,102.33100128,12.69999981,17.35199928,17,16.60416603,18.97619057
Wed Dec 18 16:20:29 GMT+01:00 2019,18-dic-2019 16:20:20.325,14.2075075,42.45725358,3.86,4.5509996,53.0,144.6,0.18508911,8.91905212,2.62162781,-0.03132777,-,0,43.13725662,-,181.2480011,13.72361946,0,7.28655577,11.32259655,8.83171272,0,0.08885588,-,-,-,-,0.1297296,0,293.11260986,2.35199928,0.49714875,1340.0826416,0,47007,62,6.66666651,2.34375,-,0,0,785.5,4.55099964,53,42.4572525,14.20750713,144.6000061,24,73.72548676,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,86.09140778,0,13.90859222,-,-,18.03921509,-,-,14.79384899,3604.18774414,-,0,-,-,14.50663757,-,-,-,-0.04833194,0.92686331,0.21943909,-0.01810832,20,104.36399841,12.5,13.89599895,15,16.5714283,18.8837204
