GPS Time,Device Time,Longitude,Latitude,GPS Speed (Meters/second),Horizontal Dilution of Precision,Altitude,Bearing,G(x),G(y),G(z),G(calibrated),Timing Advance(°),Fuel Remaining (Calculated from vehicle profile)(%),Engine Load(%),Engine Load(Absolute)(%),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Litres Per 100 Kilometer(Long Term Average)(l/100km),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Distance to empty (Estimated)(km),Fuel used (trip)(l),Turbo Pressure Control(psi),Actual engine % torque(%),Drivers demand engine % torque(%),Engine reference torque(Nm),Fuel cost (trip)(cost),CO₂ in g/km (Instantaneous)(g/km),CO₂ in g/km (Average)(g/km),GPS vs OBD Speed difference(km/h),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Distance travelled with MIL/CEL lit(km),Distance travelled since codes cleared(km),Volumetric Efficiency (Calculated)(%),EGR Commanded(%),EGR Error(%),Fuel Rate (direct from ECU)(L/m),Fuel flow rate/minute(cc/min),Fuel flow rate/hour(l/hr),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°),GPS Bearing(°),GPS Satellites,Fuel Level (From Engine ECU)(%),NOx Post SCR(ppm),NOx Pre SCR(ppm),O2 Sensor1 Equivalence Ratio,O2 Sensor1 Equivalence Ratio(alternate),O2 Sensor2 Equivalence Ratio,O2 Sensor3 Equivalence Ratio,O2 Sensor4 Equivalence Ratio,O2 Sensor5 Equivalence Ratio,O2 Sensor6 Equivalence Ratio,O2 Sensor7 Equivalence Ratio,O2 Sensor8 Equivalence Ratio,O2 Volts Bank 1 sensor 1(V),O2 Volts Bank 1 sensor 2(V),O2 Volts Bank 1 sensor 3(V),O2 Volts Bank 1 sensor 4(V),O2 Volts Bank 2 sensor 1(V),O2 Volts Bank 2 sensor 2(V),Percentage of Idle driving(%),Percentage of Highway driving(%),Percentage of City driving(%),Throttle Position(Manifold)(%),Absolute Throttle Position B(%),Relative Throttle Position(%),Relative Accelerator Pedal Position(%),Fuel pressure(psi),Intake Manifold Pressure(psi),Fuel Rail Pressure(psi),Exhaust Pressure(psi),Turbo Boost & Vacuum Gauge
Thu Oct 10 10:57:58 GMT+02:00 2019,10-ott-2019 10:57:57.426,13.34345644,42.36684179,0.0,31.088001,715.0762939453125,0.0,2.20393372,8.28936768,4.0717926,-0.01313478,-,-,-,-,17.13375473,-,5.83638144,-,-,-,-,-,-,-,0,-,570.58117676,-,31.08800125,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,19,0,0,-,0,-,0,0,-
Thu Oct 10 10:58:03 GMT+02:00 2019,10-ott-2019 10:58:02.789,13.34346775,42.36683016,0.0,7.504,714.485595703125,0.0,2.13450623,8.32766724,3.9233551,-0.02578906,-,25.88235283,-,0,14.26644707,-,7.00930786,-,-,-,-,-,-,-,0,-,570.58117676,782,7.50400019,714.4855957,42.36682892,13.34346771,0,13,-,-,-,-,-,7.84313726,7.84313726,-,-,0,20,0,0,43,0,0,0,0,-
Thu Oct 10 10:58:09 GMT+02:00 2019,10-ott-2019 10:58:08.849,13.34346621,42.36683015,0.0,6.432,713.688232421875,0.0,2.2973175,8.10740662,4.17474365,-0.02238107,-,23.92156982,-,0,14.26618385,-,7.00943708,-,-,-,-,-,-,-,0,-,570.58117676,783,6.43200016,713.68823242,42.36682892,13.34346581,0,14,-,-,-,-,-,7.84313726,7.84313726,-,-,0,20,0,0,49,0,0,0,0,-
Thu Oct 10 10:58:16 GMT+02:00 2019,10-ott-2019 10:58:15.058,13.34346603,42.36683029,0.0,6.432,713.7861328125,0.0,2.13929749,8.29655457,4.06460571,-0.0143165,-,22.35294151,-,0,14.26592159,-,7.00956631,-,-,-,-,-,-,-,0,-,570.58117676,781.5,6.43200016,713.78613281,42.36682892,13.34346581,0,13,-,-,-,-,-,7.84313726,7.84313726,-,-,0,19,0,0,55,0,0,0,0,-
Thu Oct 10 10:58:19 GMT+02:00 2019,10-ott-2019 10:58:18.349,13.34346674,42.36683069,0.0,5.36,713.677978515625,0.0,2.22309875,8.0643158,3.85870361,-0.0419361,-,24.31372643,-,0,14.26565838,-,7.00969505,-,-,-,-,-,-,-,0,-,570.58117676,784.5,5.36000013,713.67797852,42.36682892,13.34346676,0,13,-,-,-,-,-,7.84313726,7.84313726,-,-,0,19,0,0,60,0,0,0,0,-
Thu Oct 10 10:58:20 GMT+02:00 2019,10-ott-2019 10:58:19.697,13.34346679,42.36683069,0.0,5.36,713.665283203125,0.0,2.27575684,8.09303284,4.05024719,-0.02395346,4.87058496,23.92156982,-,0,14.26539612,-,7.00982428,-,-,-,-,-,-,-,0,-,570.58117676,777.5,5.36000013,713.6652832,42.36682892,13.34346676,0,14,-,-,-,-,-,7.84313726,7.84313726,-,-,0,19,0,0,61,0,0,0,0,-
Thu Oct 10 10:58:22 GMT+02:00 2019,10-ott-2019 10:58:21.036,13.3434663,42.36683085,0.0,5.36,713.756103515625,0.0,2.32365417,8.18162537,4.06221008,-0.02386063,4.86973763,23.13725471,-,0,14.26513386,-,7.00995302,-,-,-,-,-,-,-,0,-,570.58117676,780.5,5.36000013,713.75610352,42.36683273,13.34346676,0,14,-,-,-,-,-,7.84313726,7.84313726,-,-,0,20,0,0,63,0,0,0,0,-
Thu Oct 10 10:58:23 GMT+02:00 2019,10-ott-2019 10:58:22.386,13.34346634,42.36683087,0.0,5.36,713.74560546875,0.0,2.3092804,8.25584412,4.02151489,-0.01574779,4.8689127,23.92156982,-,0,14.2648716,-,7.01008224,-,-,-,-,-,-,-,0,-,570.58117676,783.5,5.36000013,713.74560547,42.36683273,13.34346676,0,14,-,-,-,-,-,7.84313726,7.84313726,-,-,0,20,0,0,64,0,0,0,0,-
Thu Oct 10 10:58:24 GMT+02:00 2019,10-ott-2019 10:58:23.759,13.34346634,42.36683084,0.0,5.36,713.7431640625,0.0,2.23506165,8.29176331,4.13642883,-0.02352304,4.86805964,23.52941132,-,0,14.26460934,-,7.01021099,-,-,-,-,-,-,-,0,-,570.58117676,783.5,5.36000013,713.74316406,42.36683273,13.34346676,0,14,-,-,-,-,-,7.84313726,7.84313726,-,-,0,20,0,0,65,0,0,0,0,-
Thu Oct 10 10:58:26 GMT+02:00 2019,10-ott-2019 10:58:25.255,13.34346633,42.36683082,0.0,5.36,713.739501953125,0.0,2.29252625,8.22711182,4.01911926,-0.0244185,4.86710978,23.52941132,-,0,14.26434708,-,7.01033974,-,-,-,-,-,-,-,0,-,570.58117676,777.5,5.36000013,713.73950195,42.36682892,13.34346676,0,13,-,-,-,-,-,7.84313726,7.84313726,-,-,0,20,0,0,67,0,0,0,0,-
