GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Fuel Remaining (Calculated from vehicle profile)(%),Engine Load(%),Engine Load(Absolute)(%),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Litres Per 100 Kilometer(Long Term Average)(l/100km),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Actual engine % torque(%),Drivers demand engine % torque(%),Engine reference torque(Nm),CO₂ in g/km (Instantaneous)(g/km),CO₂ in g/km (Average)(g/km),GPS vs OBD Speed difference(km/h),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°),GPS Bearing(°),GPS Satellites,Percentage of Idle driving(%),Percentage of Highway driving(%),Percentage of City driving(%),Throttle Position(Manifold)(%),Absolute Throttle Position B(%),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Accelerator PedalPosition F(%),Relative Throttle Position(%),Relative Accelerator Pedal Position(%),Ambient air temp(°C),Trip time(whilst stationary)(s),Trip Time(Since journey start)(s),Run time since engine start(s),Trip time(whilst moving)(s),Speed (GPS)(km/h),Speed (OBD)(km/h),Average trip speed(whilst stopped or moving)(km/h),Average trip speed(whilst moving only)(km/h)
Mon Sep 23 10:15:56 GMT+02:00 2019,23-set-2019 10:15:55.745,14.24764952,41.59887797,6.03,10.72,514.6426391601562,55.2,-0.19744873,8.47372437,5.17312622,0.02862796,49.93906403,0,-,40.18881989,14.1766758,2.48820257,7.05369329,14.1766758,7.05369329,-,-,-,65.81291199,104.293396,0.54399872,0.33722472,0.33722472,1395.5,10.72000027,514.64263916,41.59887695,14.24764919,55.20000076,19,8.74742889,0,91.25257111,-,-,9.01960754,9.8039217,-,-,0,18,2.63499999,71,289,68.8259964,21.70800018,23,23.43333244,23.43333244
Mon Sep 23 10:15:57 GMT+02:00 2019,23-set-2019 10:15:57.450,14.24765621,41.59892723,4.96,10.72,512.3082275390625,32.5,-0.88458252,8.17683411,3.89701843,-0.0392347,49.93906403,50.19607925,-,181.2480011,14.22393131,0,7.03025913,14.22393131,7.03025913,-,-,-,0,100.28211212,1.14400101,0.34701306,0.34701306,1136.5,10.72000027,512.30822754,41.59892654,14.24765587,32.5,19,8.54370213,0,91.45629883,-,-,14.11764717,13.72549057,-,-,3.52941179,18,2.63499999,73,291,70.52999878,17.85599899,19,23.29032326,23.29032326
Mon Sep 23 10:15:59 GMT+02:00 2019,23-set-2019 10:15:58.938,14.24771387,41.59901622,5.36,9.648001,515.1502075195312,0.9,1.6580658,8.26303101,5.11326599,0.00375183,49.93727875,41.96078491,-,19.00709724,14.37822628,5.26108313,6.95481586,14.37822628,6.95481586,-,-,-,139.1555481,101.72187042,0.20800209,0.35488749,0.35488752,1161.5,9.64800072,515.15020752,41.5990181,14.24771404,0.89999998,20,8.37340736,0,91.62659454,-,-,11.37254906,10.58823586,-,-,1.17647064,18,2.63499999,74,292,72.01799774,19.29599953,19,23.15625,23.15625
Mon Sep 23 10:16:00 GMT+02:00 2019,23-set-2019 10:16:00.399,14.24768008,41.59906987,5.39,9.648001,514.27099609375,348.7,2.31886292,8.29176331,3.41816711,-0.03669804,49.93551254,2.74509811,-,20.69577408,14.57565022,4.8318038,6.86061478,14.57565022,6.86061478,-,-,-,127.80112457,102.65327454,0.29599953,0.36265111,0.36265111,1144,9.64800072,514.27099609,41.5990715,14.24767971,348.70001221,20,8.21268082,0,91.78731537,-,-,7.84313726,7.84313726,-,-,0,18,2.63499999,76,293,73.47899628,19.40399933,19,23.03030396,23.03030396
Mon Sep 23 10:16:02 GMT+02:00 2019,23-set-2019 10:16:01.843,14.24771878,41.59912671,4.57,9.648001,513.4562377929688,18.2,3.10415649,8.40667725,2.75976562,-0.02515942,49.93551254,3.52941179,-,181.2480011,14.61981869,0,6.83988762,14.61981869,6.83988762,-,-,-,0,99.1135025,0.65600014,0.3694061,0.3694061,1038,9.64800072,513.45623779,41.59912491,14.24771881,18.20000076,20,8.0601902,0,91.93981171,-,-,14.50980377,13.72549057,-,-,3.92156863,18,2.63499999,77,295,74.91899872,16.45199966,17,22.85294151,22.85294151
Mon Sep 23 10:16:03 GMT+02:00 2019,23-set-2019 10:16:03.221,14.24775946,41.59913836,4.81,9.648001,513.4453735351562,53.0,2.89825439,8.37316895,2.79089355,-0.00322117,49.93551254,25.88235283,-,181.2480011,14.66281796,0,6.81982946,14.66281796,6.81982946,-,-,-,0,95.8097229,0.54800034,0.37586612,0.37586612,1064.5,9.64800072,513.44537354,41.59914017,14.24775982,53,19,7.91917419,0,92.08082581,-,-,12.94117641,12.54901981,-,-,1.96078432,19,2.63499999,78,296,76.30000305,17.31599998,17,22.68571472,22.68571472
Mon Sep 23 10:16:04 GMT+02:00 2019,23-set-2019 10:16:04.339,14.24781502,41.5991419,4.87,9.648001,512.4041137695312,74.8,2.01480103,8.67243958,3.5115509,-0.04406748,49.93417358,25.09803963,-,31.75601768,15.15119553,3.14894414,6.60000181,15.15119553,6.60000181,-,-,-,83.28951263,95.40584564,2.46800041,0.3826957,0.3826957,1225.5,9.64800072,512.40411377,41.59914017,14.24781513,74.80000305,20,7.80906439,0,92.19093323,-,-,12.94117641,12.94117641,-,-,2.35294127,19,2.63499999,80,297,77.41300201,17.53199959,20,22.61111069,22.61111069
Mon Sep 23 10:16:06 GMT+02:00 2019,23-set-2019 10:16:05.610,14.24793749,41.59915548,4.92,10.72,510.806396484375,82.9,0.93740845,9.06030273,4.2489624,0.02102788,49.93295288,25.49019623,-,35.15752029,15.70692635,2.84428239,6.3664856,15.70692635,6.3664856,-,-,-,75.23121643,94.775383,6.65600014,0.38957569,0.38957569,1358,10.72000027,510.80639648,41.59915543,14.2479372,82.90000153,20,7.68644333,0,92.31356049,-,-,13.33333397,12.94117641,-,-,2.74509811,18,2.63499999,81,299,78.69000244,17.71199989,23,22.62162209,22.62162209
Mon Sep 23 10:16:07 GMT+02:00 2019,23-set-2019 10:16:06.730,14.24800573,41.59914932,5.49,10.72,510.0831298828125,80.1,1.90945435,9.43139648,5.25453186,0.00515181,49.93155289,16.47058868,-,37.90213776,15.7493782,2.63831878,6.34932518,15.7493782,6.34932518,-,-,-,69.78348541,94.01805878,6.28800011,0.39763096,0.39763096,1484.5,10.72000027,510.08312988,41.5991478,14.24800587,80.09999847,20,7.58211613,0,92.41788483,-,-,12.54901981,12.15686321,-,-,1.56862748,18,2.63499999,82,300,79.80899811,19.76399803,24,22.65789413,22.65789413
Mon Sep 23 10:16:08 GMT+02:00 2019,23-set-2019 10:16:08.038,14.24807414,41.59916384,5.9,10.72,509.4837646484375,73.4,1.47370911,8.46174622,4.20826721,-0.01529378,49.93016815,9.01960754,-,57.04327011,15.79082394,1.75301862,6.3326602,15.79082394,6.3326602,-,-,-,46.36731339,92.61656189,5.23600197,0.40578401,0.40578404,1529.5,10.72000027,509.48376465,41.59916306,14.24807453,73.40000153,20,7.46361303,0,92.53638458,-,-,11.37254906,10.58823586,-,-,0.39215687,18,2.63499999,83,301,81.11799622,21.23999977,25,22.71794891,22.71794891
Mon Sep 23 10:16:09 GMT+02:00 2019,23-set-2019 10:16:09.164,14.24815905,41.59918293,6.31,10.72,509.81304931640625,68.7,2.98924255,8.76580811,4.37106323,0.06295007,49.92860794,0,-,92.70872498,15.83131313,1.07862473,6.31646395,15.83131313,6.31646395,-,-,-,28.52960396,90.7855072,3.76000023,0.414159,0.41415903,1544.5,10.72000027,509.81304932,41.59918213,14.24815941,68.69999695,20,7.36460161,0,92.63539886,-,-,7.84313726,7.84313726,-,-,0,18,2.63499999,84,302,82.2440033,22.7159996,25,22.77499962,22.77499962
Mon Sep 23 10:16:10 GMT+02:00 2019,23-set-2019 10:16:10.536,14.24824186,41.59920055,6.61,11.792,509.46148681640625,69.0,1.09542847,8.3899231,3.35592651,-0.0163392,49.92860794,0,-,181.2480011,15.87089062,0,6.30071259,15.87089062,6.30071259,-,-,-,0,88.26368713,1.20400047,0.42249927,0.4224993,1511.5,11.79199982,509.46148682,41.5992012,14.24824142,69,19,7.24745226,0,92.75254822,-,-,7.84313726,7.84313726,-,-,0,19,2.63499999,86,304,83.61599731,23.79599953,25,22.8292675,22.8292675
Mon Sep 23 10:16:12 GMT+02:00 2019,23-set-2019 10:16:11.967,14.248415,41.59925958,6.29,10.72,508.827880859375,69.2,2.13450623,8.13853455,3.44929504,-0.01073498,49.92860794,16.07843208,-,181.2480011,15.90960026,0,6.28538227,15.90960026,6.28538227,-,-,-,0,85.87818146,2.01199913,0.43251941,0.43251944,942,10.72000027,508.82788086,41.59925842,14.24841499,69.19999695,19,7.12965918,0,92.87033844,-,-,7.84313726,7.84313726,-,-,0,18,2.63499999,87,305,85.04100037,22.6439991,22,22.80952454,22.80952454
Mon Sep 23 10:16:13 GMT+02:00 2019,23-set-2019 10:16:13.137,14.24848815,41.59927687,6.01,10.72,509.8563232421875,69.8,1.58145142,7.95896912,4.31838989,0.00422192,49.92765427,25.09803963,-,91.17875671,15.9474802,1.09672391,6.2704525,15.9474802,6.2704525,-,-,-,29.00832748,84.38160706,1.6439991,0.43979955,0.43979958,828.5,10.72000027,509.85632324,41.5992775,14.24848843,69.80000305,18,7.03561115,0,92.96438599,-,-,7.84313726,7.84313726,-,-,0,18,2.63499999,88,306,86.21299744,21.63599968,21,22.7674427,22.7674427
Mon Sep 23 10:16:14 GMT+02:00 2019,23-set-2019 10:16:14.503,14.24852468,41.59929437,5.22,10.72,509.2896728515625,67.4,2.12971497,7.99487305,4.74456787,-0.01333199,49.92684555,27.45098114,-,56.18873978,15.98456764,1.77967894,6.25590372,15.98456764,6.25590372,-,-,-,47.07247543,83.4249649,3.79199791,0.44585454,0.44585457,837.5,10.72000027,509.28967285,41.59929276,14.24852467,67.40000153,16,6.92900276,0,93.07099915,-,-,7.84313726,7.84313726,-,-,0,19,2.63499999,90,308,87.58000183,18.79199791,15,22.59090996,22.59090996
Mon Sep 23 10:16:16 GMT+02:00 2019,23-set-2019 10:16:16.162,14.24858095,41.59930338,2.23,10.72,510.2469482421875,65.3,1.52159119,8.33006287,3.23382568,-0.01692389,49.92585373,24.31372643,-,36.25772858,16.02089691,2.75797534,6.24171829,16.02089691,6.24171829,-,-,-,72.9484024,83.16304779,5.78799915,0.45028523,0.45028529,846.5,10.72000027,510.24694824,41.5993042,14.24858093,65.30000305,16,6.80366135,0,93.19633484,-,-,7.84313726,7.84313726,-,-,0,19,2.63499999,91,309,89.24199677,8.02799988,8,22.26666641,22.26666641
Mon Sep 23 10:16:17 GMT+02:00 2019,23-set-2019 10:16:17.542,14.24859268,41.59930737,1.25,9.648001,511.59130859375,65.5,1.47610474,8.05233765,4.61288452,-0.00848913,49.92471313,24.70588303,-,22.60297012,16.16716385,4.42410564,6.1852479,16.16716385,6.1852479,-,-,-,-,83.16304779,2.5,0.45256716,0.45256722,810,9.64800072,511.59130859,41.59930801,14.24859238,65.5,15,7.71697283,0,92.28302765,-,-,7.84313726,7.84313726,-,-,0,19,2.63499999,93,311,90.61399841,4.5,2,21.82608604,21.82608604
Mon Sep 23 10:16:19 GMT+02:00 2019,23-set-2019 10:16:19.048,14.24860885,41.59930827,0.25,10.72,513.3380126953125,65.6,1.25582886,8.0978241,3.35832214,-0.02210877,49.92381287,25.09803963,-,5.8055582,15.94191265,17.22451401,6.27264261,15.94191265,6.27264261,-,-,-,-,83.16304779,1.87199986,0.45256716,0.45256722,785,10.72000027,513.3380127,41.59930801,14.24860859,65.59999847,16,9.19135094,0,90.80864716,-,-,7.84313726,7.84313726,-,-,0,19,3.84500003,94,312,90.91799927,0.89999998,0,21.36170197,21.82608604
Mon Sep 23 10:16:21 GMT+02:00 2019,23-set-2019 10:16:20.579,14.24860985,41.59930508,0.0,10.72,513.8803100585938,0.0,1.38034058,8.46893311,4.76371765,-0.02218958,49.92279053,28.23529434,-,0,15.92576027,-,6.27900457,15.92576027,6.27900457,-,-,-,-,83.16304779,0.89999998,0.45256716,0.45256722,779.5,10.72000027,513.88031006,41.5993042,14.24860954,0,13,10.63328171,0,89.36671448,-,-,7.84313726,7.84313726,-,-,0,19,5.37400007,96,314,90.91799927,0,0,20.91666603,21.82608604
Mon Sep 23 10:16:22 GMT+02:00 2019,23-set-2019 10:16:21.944,14.24860339,41.59930648,0.0,10.72,513.5519409179688,0.0,1.24147034,8.26063538,2.26655579,-0.02612498,49.92172623,30.98039246,-,0,15.90996075,-,6.2852397,15.90996075,6.2852397,-,-,-,-,83.16304779,0,0.45256716,0.45256722,781,10.72000027,513.55194092,41.59930801,14.24860382,0,14,11.88420963,0,88.11579132,-,-,7.84313726,7.84313726,-,-,0,19,6.74100018,97,315,90.91799927,0,0,20.48979568,21.82608604
Mon Sep 23 10:16:23 GMT+02:00 2019,23-set-2019 10:16:23.466,14.24860871,41.59930588,0.0,10.72,513.7300415039062,0.0,1.17921448,8.480896,4.80441284,-0.02282365,49.92078018,24.70588303,-,0,15.89449978,-,6.2913537,15.89449978,6.2913537,-,-,-,-,83.16304779,0,0.45256716,0.45256722,790.5,10.72000027,513.7300415,41.5993042,14.24860859,0,12,13.23378181,0,86.76622009,-,-,7.84313726,7.84313726,-,-,0,19,8.26000023,99,317,90.91799927,0,0,20.07999992,21.82608604
Mon Sep 23 10:16:25 GMT+02:00 2019,23-set-2019 10:16:24.835,14.24860534,41.59931164,0.0,10.72,513.2620849609375,0.0,0.62136841,9.07705688,2.50598145,-0.02639896,49.91979599,24.70588303,-,0,15.87936211,-,6.29735136,15.87936211,6.29735136,-,-,-,-,83.16304779,0,0.45256716,0.45256722,772,10.72000027,513.26208496,41.59931183,14.24860573,0,13,14.41855335,0,85.58144379,-,-,29.01960754,43.13725662,-,-,6.66666698,19,9.63300037,100,318,90.91799927,0,0,19.68627357,21.82608604
Mon Sep 23 10:16:27 GMT+02:00 2019,23-set-2019 10:16:27.266,14.24860406,41.59931336,0.0,10.72,513.5717163085938,0.0,-1.19822693,9.54393005,0.74624634,-0.00569782,49.91576767,68.23529816,-,0,15.86453533,-,6.30323648,15.86453533,6.30323648,-,-,-,-,83.16304779,4,0.45256716,0.45256722,2312,10.72000027,513.57171631,41.59931183,14.24860382,0,9,16.43636131,0,83.56363678,-,-,29.01960754,35.68627548,-,-,19.6078434,19,9.93900013,102,320,93.04000092,0,4,19.38461494,21.44680786
Mon Sep 23 10:16:29 GMT+02:00 2019,23-set-2019 10:16:29.143,14.24865349,41.59933002,2.9,10.72,513.8855590820312,62.0,-0.46798706,8.87115479,1.53153992,-0.03167253,49.89025116,0,-,0.43292663,15.56777382,230.98121643,6.42339277,15.56777382,6.42339277,-,-,-,-,83.16304779,29,0.465538,0.46553805,3088,10.72000027,513.88555908,41.5993309,14.24865341,62,10,16.66444206,0,83.33555603,-,-,63.52941132,65.49019623,-,-,41.96078491,19,9.93900013,104,322,94.91899872,10.44000053,29,19.56603813,21.60416603
Mon Sep 23 10:16:30 GMT+02:00 2019,23-set-2019 10:16:30.513,14.24866859,41.59933421,3.26,11.792,517.0935668945312,63.1,0.36758423,9.34521484,2.75976562,0.02121661,49.89025116,99.60784149,-,181.2480011,15.59714699,0,6.41129589,15.59714699,6.41129589,-,-,-,0,81.1346817,26.26399994,0.47927299,0.47927305,2261.5,11.79199982,517.09356689,41.59933472,14.24866867,63.09999847,10,16.44967842,0,83.55032349,-,-,67.45098114,65.49019623,-,-,61.56863022,19,9.93900013,106,324,96.28800201,11.73600006,38,19.90740776,21.93877602
Mon Sep 23 10:16:32 GMT+02:00 2019,23-set-2019 10:16:31.884,14.24884278,41.59940473,5.87,11.792,513.5516967773438,64.7,0.05154419,9.3835144,2.35514832,-0.02842957,49.86413574,99.60784149,-,2.22956085,15.34959888,44.85095215,6.51469278,15.34959888,6.51469278,-,-,-,1186.30688477,107.44830322,37.13999939,0.49618298,0.49618307,2928,11.79199982,513.55169678,41.59940338,14.24884319,64.69999695,13,16.24023056,0,83.75977325,-,-,7.84313726,62.35294342,-,-,0,19,9.93900013,107,325,97.65799713,21.13199997,51,20.47272682,22.52000046
Mon Sep 23 10:16:33 GMT+02:00 2019,23-set-2019 10:16:33.259,14.24904997,41.59951247,9.5,12.864,509.71380615234375,62.5,0.48728943,9.66123962,2.0774231,-0.0698185,49.84556198,99.21569061,-,4.21346235,15.14712334,23.73295784,6.60177612,15.14712334,6.60177612,-,-,-,627.73632812,119.54802704,35.86800003,0.51668799,0.51668805,2090,12.86400032,509.71380615,41.59951401,14.24905014,62.5,14,16.03604698,0,83.96395111,-,-,67.45098114,65.88235474,-,-,61.56863022,19,9.93900013,108,326,99.02799988,34.20000076,57,21.125,23.19607925
Mon Sep 23 10:16:34 GMT+02:00 2019,23-set-2019 10:16:34.604,14.24926802,41.59957952,11.88,12.864,509.3846435546875,64.3,1.15766907,8.80412292,1.15086365,-0.01100991,49.82307434,99.60784149,-,3.94898939,14.94715691,25.32240868,6.69009638,14.94715691,6.69009638,-,-,-,669.77722168,132.05323792,22.23200226,0.53978324,0.53978336,2417,12.86400032,509.38464355,41.59957886,14.24926758,64.30000305,14,15.83980751,0,84.1601944,-,-,67.45098114,65.49019623,-,-,61.56863022,19,9.93900013,110,328,100.37799835,42.76799774,65,21.89473724,24
Mon Sep 23 10:16:36 GMT+02:00 2019,23-set-2019 10:16:35.756,14.24989209,41.59981141,19.36,11.792,509.343994140625,64.2,0.07550049,9.12493896,2.71427917,-0.00485084,49.79905701,99.60784149,-,4.04710484,14.75592804,24.70850754,6.77679634,14.75592804,6.77679634,-,-,-,653.53961182,143.64181519,13.49200058,0.5660224,0.56602252,2707.5,11.79199982,509.34399414,41.59981155,14.24989223,64.19999695,16,15.67610741,0,84.32389069,-,-,67.45098114,65.49019623,-,-,61.56863022,19,9.93900013,111,329,101.52999878,69.69599915,73,22.77586174,24.92452812
Mon Sep 23 10:16:37 GMT+02:00 2019,23-set-2019 10:16:37.443,14.25015433,41.59989564,20.62,11.792,509.3472900390625,64.5,-0.15435791,7.4801178,2.50119019,-0.03095258,49.77766037,0,-,4.38302946,14.57708454,22.81479454,6.85993958,14.57708454,6.85993958,-,-,-,603.45092773,153.63766479,9.30400085,0.59051126,0.59051138,2932,11.79199982,509.34729004,41.59989548,14.2501545,64.5,16,15.4428072,0,84.55718994,-,-,67.45098114,65.49019623,-,-,61.17647171,19,9.93900013,113,331,103.21399689,74.23200226,79,23.72881317,25.92592621
Mon Sep 23 10:16:39 GMT+02:00 2019,23-set-2019 10:16:39.082,14.25063149,41.60003064,21.32,11.792,510.476806640625,65.8,-0.69303894,7.79615784,2.31684875,-0.0155445,49.77766037,99.60784149,-,181.2480011,14.60179138,0,6.84833241,14.60179138,6.84833241,-,-,-,0,150.36878967,8.15599823,0.63060629,0.63060641,2259,11.79199982,510.47680664,41.60002899,14.25063133,65.80000305,16,15.22204971,0,84.77794647,-,-,67.45098114,65.49019623,-,-,61.17647171,19,9.93900013,114,332,104.85500336,76.7519989,83,24.71666718,26.9636364
Mon Sep 23 10:16:41 GMT+02:00 2019,23-set-2019 10:16:41.194,14.25116401,41.60024212,24.68,10.72,509.92529296875,65.2,1.61975098,8.85440063,2.01277161,-0.00717005,49.75389481,99.60784149,-,5.93021774,14.45726585,16.86243629,6.91679335,14.45726585,6.91679335,-,-,-,446.01113892,156.52799988,11.2480011,0.66661131,0.66661137,2387,10.72000027,509.92529297,41.60024261,14.25116444,65.19999695,16,14.94679546,0,85.0532074,-,-,67.45098114,65.49019623,-,-,61.17647171,19,9.93900013,116,334,106.96900177,88.84799957,88,25.75409889,28.0535717
Mon Sep 23 10:16:44 GMT+02:00 2019,23-set-2019 10:16:43.699,14.25206971,41.60048873,25.92,9.648001,515.4558715820312,74.3,3.10176086,9.47210693,4.00953674,0.05692317,49.712677,99.60784149,-,5.77310753,14.31490231,17.32133293,6.98558187,14.31490231,6.98558187,-,-,-,458.1489563,162.68353271,6.21600342,0.73824352,0.73824364,2588.5,9.64800072,515.45587158,41.60049057,14.25206947,74.30000305,17,14.63312531,1.33820152,84.02867126,-,-,38.82352829,9.01960754,-,-,61.17647171,19,9.93900013,119,337,109.47499847,93.31199646,96,26.88709641,29.2456131
Mon Sep 23 10:16:45 GMT+02:00 2019,23-set-2019 10:16:45.070,14.25241056,41.6005545,26.84,10.72,515.0743408203125,75.5,-1.73213196,4.64299011,6.94483948,0.0309767,49.68934631,16.47058868,-,10.15043163,14.24773312,9.85159302,7.01851416,14.24773312,7.01851416,-,-,-,260.57446289,164.64134216,4.68800354,0.78706688,0.78706694,2707,10.72000027,515.07434082,41.60055542,14.25241089,75.5,18,14.46702862,2.45808673,83.07488251,-,-,7.84313726,7.84313726,-,-,0,19,9.93900013,120,338,110.84600067,96.62400055,98,28.01587296,30.43103409
Mon Sep 23 10:16:47 GMT+02:00 2019,23-set-2019 10:16:46.590,14.25299954,41.60067804,24.37,10.72,512.078369140625,71.6,-1.49031067,7.02043152,6.54978943,0.00144935,49.68546677,0,-,94.33621979,14.27034855,1.06001616,7.00739145,14.27034855,7.00739145,-,-,-,28.03740883,161.96284485,3.71599579,0.82678312,0.82678318,2549.5,10.72000027,512.07836914,41.60067749,14.25299931,71.59999847,16,14.2876997,3.66718173,82.04512024,-,-,7.84313726,7.84313726,-,-,0,19,9.93900013,122,340,112.36199951,87.73200226,91,29,31.45762634
Mon Sep 23 10:16:48 GMT+02:00 2019,23-set-2019 10:16:47.959,14.25323459,41.60074863,23.35,10.72,512.0203247070312,63.5,-1.57650757,8.12895203,6.47796631,0.09069115,49.68546677,0,-,181.2480011,14.29264641,0,6.99645948,14.29264641,6.99645948,-,-,-,0,158.84817505,7.73200226,0.85927314,0.8592732,1616,10.72000027,512.02032471,41.60074997,14.25323486,63.5,17,14.1294241,3.87237096,81.99820709,-,-,7.84313726,7.84313726,-,-,0,19,9.93900013,123,341,113.73200226,84.05999756,80,29.78461456,32.26666641
Mon Sep 23 10:16:49 GMT+02:00 2019,23-set-2019 10:16:49.327,14.2534255,41.60085426,21.13,10.72,511.755859375,53.3,3.81045532,9.25901794,1.14607239,0.04006866,49.68546677,7.05882359,-,181.2480011,14.31463528,0,6.98571205,14.31463528,6.98571205,-,-,-,0,155.85102844,13.05999756,0.88802606,0.88802612,2669.5,10.72000027,511.75585938,41.60085297,14.2534256,53.29999924,18,13.97461605,3.8299439,82.1954422,-,-,36.47058868,36.07843018,-,-,26.66666794,19,9.93900013,125,342,115.10199738,76.06799316,71,30.40909004,32.90163803
Mon Sep 23 10:16:51 GMT+02:00 2019,23-set-2019 10:16:50.696,14.25378868,41.60105675,19.69,9.648001,512.8135986328125,59.3,1.44018555,9.13931274,0.92102051,0.04333118,49.67742538,89.01960754,-,70.32043457,14.33632374,1.42203224,6.97514391,14.33632374,6.97514391,-,-,-,37.61272812,153.66143799,3.13999939,0.91500604,0.9150061,2645.5,9.64800072,512.81359863,41.60105515,14.25378895,59.29999924,18,13.82316399,3.78843617,82.38839722,-,-,36.86274719,35.68627548,-,-,29.01960754,19,9.93900013,126,344,116.47200012,70.88400269,71,31.014925,33.51612854
Mon Sep 23 10:16:52 GMT+02:00 2019,23-set-2019 10:16:52.210,14.25401874,41.60112653,20.13,9.648001,514.9774780273438,67.7,1.76818848,9.03396606,2.34078979,0.00009975,49.6542778,0,-,5.06358671,14.19792461,19.74843597,7.0431366,14.19792461,7.0431366,-,-,-,522.34576416,160.36479187,5.11599731,0.94589645,0.94589651,2816.5,9.64800072,514.97747803,41.60112762,14.25401878,67.69999695,19,13.65967274,3.74362898,82.59669495,-,-,30.19607925,46.27450943,-,-,0,19,9.93900013,127,345,117.98500061,72.46799469,76,31.6764698,34.19047546
Mon Sep 23 10:16:54 GMT+02:00 2019,23-set-2019 10:16:53.725,14.25445729,41.6012466,20.22,9.648001,515.8331298828125,73.2,0.47053528,9.25901794,2.73582458,-0.0287011,49.6542778,99.60784149,-,181.2480011,14.21880436,0,7.032794,14.21880436,7.032794,-,-,-,0,157.50112915,2.55200195,0.97496647,0.97496653,2108,9.64800072,515.83312988,41.60124588,14.25445747,73.19999695,19,13.49979496,3.69981217,82.80039215,-,-,56.86274719,54.90196228,-,-,50.58823776,19,9.93900013,129,347,119.5,72.79199219,77,32.33333206,34.859375
Mon Sep 23 10:16:55 GMT+02:00 2019,23-set-2019 10:16:55.247,14.25469015,41.60130444,20.58,10.72,516.1535034179688,71.2,-0.98753357,8.23190308,2.45091248,0.0173623,49.63197708,99.60784149,-,5.84630108,14.09746361,17.10447693,7.09332705,14.09746361,7.09332705,-,-,-,452.41311646,162.67503357,9.20800781,1.00837851,1.00837862,2225.5,10.72000027,516.15350342,41.6013031,14.25469017,71.19999695,18,13.34320927,3.65689754,82.99989319,-,-,55.29411697,53.72549057,-,-,48.62745285,19,9.93900013,130,348,121.01899719,74.08799744,82,33.04285812,35.5846138
Mon Sep 23 10:16:57 GMT+02:00 2019,23-set-2019 10:16:56.632,14.25521095,41.60147688,22.99,10.72,514.8353881835938,65.9,-1.01626587,9.18240356,2.41740417,-0.01711692,49.60843658,99.60784149,-,5.91891432,13.98062706,16.89463806,7.15260649,13.98062706,7.15260649,-,-,-,446.86288452,167.57481384,11.58000183,1.04400933,1.04400945,2355.5,10.72000027,514.83538818,41.60147858,14.25521088,65.90000153,18,13.20317078,3.61851788,83.17831421,-,-,54.90196228,53.33333588,-,-,48.23529434,19,9.93900013,132,350,122.40799713,82.76399994,87,33.8028183,36.36363602
Mon Sep 23 10:16:58 GMT+02:00 2019,23-set-2019 10:16:58.422,14.255458,41.60156715,23.16,10.72,514.6704711914062,63.8,2.57983398,9.31169128,1.89546204,-0.01786103,49.58384323,99.60784149,-,5.9899354,13.86808205,16.69432449,7.21065235,13.86808205,7.21065235,-,-,-,441.5645752,172.21870422,8.23600006,1.08193326,1.08193338,2496.5,10.72000027,514.67047119,41.60156631,14.25545788,63.79999924,18,13.02697945,4.58486462,82.38815308,-,-,54.90196228,53.33333588,-,-,47.84313965,19,9.93900013,134,352,124.19799805,83.37599945,91,34.59722137,37.17910385
Mon Sep 23 10:17:00 GMT+02:00 2019,23-set-2019 10:16:59.792,14.25603013,41.60175658,24.84,11.792,516.1480102539062,66.2,2.7713623,8.49526978,1.82124329,-0.0543461,49.55529785,99.60784149,-,5.94811535,13.75808239,16.81169891,7.26830339,13.75808239,7.26830339,-,-,-,444.66912842,176.759552,8.34000397,1.12460566,1.12460566,2614,11.79199982,516.14801025,41.60175705,14.25603008,66.19999695,18,12.89527512,5.5495286,81.55519867,-,-,50.58823776,49.41176605,-,-,43.52941132,19,9.93900013,135,353,125.56800079,89.42399597,96,35.43835449,38.04411697
Mon Sep 23 10:17:01 GMT+02:00 2019,23-set-2019 10:17:01.169,14.2563683,41.60183809,26.79,10.72,515.6614379882812,70.9,1.49525452,8.67723083,2.89624023,-0.01331405,49.53143311,85.88235474,-,6.16341209,13.65404606,16.22444153,7.32368422,13.65404606,7.32368422,-,-,-,429.13616943,180.89686584,9.57600403,1.16170979,1.1617099,2704,10.72000027,515.66143799,41.60183716,14.25636864,70.90000153,18,12.76592636,6.49693155,80.73714447,-,-,24.31372643,22.35294151,-,-,16.07843208,19,9.93900013,136,354,126.94100189,96.44400024,99,36.29729843,38.92753601
