GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Timing Advance(°),Fuel Remaining (Calculated from vehicle profile)(%),Engine Load(%),Engine Load(Absolute)(%),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Litres Per 100 Kilometer(Long Term Average)(l/100km),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Distance to empty (Estimated)(km),Fuel used (trip)(l),Turbo Pressure Control(psi),Actual engine % torque(%),Drivers demand engine % torque(%),Engine reference torque(Nm),Fuel cost (trip)(cost),CO₂ in g/km (Instantaneous)(g/km),CO₂ in g/km (Average)(g/km),GPS vs OBD Speed difference(km/h),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Distance travelled with MIL/CEL lit(km),Distance travelled since codes cleared(km),Volumetric Efficiency (Calculated)(%),EGR Commanded(%),EGR Error(%),Fuel Rate (direct from ECU)(L/m),Fuel flow rate/minute(cc/min),Fuel flow rate/hour(l/hr),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°),GPS Bearing(°),GPS Satellites,Fuel Level (From Engine ECU)(%),NOx Post SCR(ppm),NOx Pre SCR(ppm),O2 Sensor1 Equivalence Ratio,O2 Sensor1 Equivalence Ratio(alternate),O2 Sensor2 Equivalence Ratio,O2 Sensor3 Equivalence Ratio,O2 Sensor4 Equivalence Ratio,O2 Sensor5 Equivalence Ratio,O2 Sensor6 Equivalence Ratio,O2 Sensor7 Equivalence Ratio,O2 Sensor8 Equivalence Ratio,O2 Volts Bank 1 sensor 1(V),O2 Volts Bank 1 sensor 2(V),O2 Volts Bank 1 sensor 3(V),O2 Volts Bank 1 sensor 4(V),O2 Volts Bank 2 sensor 1(V),O2 Volts Bank 2 sensor 2(V),Percentage of Idle driving(%),Percentage of Highway driving(%),Percentage of City driving(%),Throttle Position(Manifold)(%),Absolute Throttle Position B(%),Relative Throttle Position(%),Relative Accelerator Pedal Position(%),Fuel pressure(psi),Intake Manifold Pressure(psi),Fuel Rail Pressure(psi),Exhaust Pressure(psi),Turbo Boost & Vacuum Gauge(psi),Evap System Vapour Pressure(Pa),Air Fuel Ratio(Commanded)(:1),Air Fuel Ratio(Measured)(:1),Commanded Equivalence Ratio(lambda),Torque(Nm),Engine kW (At the wheels)(kW),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Acceleration Sensor(Total)(g),Run time since engine start(s),Trip time(whilst moving)(s),Voltage (OBD Adapter)(V),Speed (GPS)(km/h),Speed (OBD)(km/h),Average trip speed(whilst stopped or moving)(km/h),Average trip speed(whilst moving only)(km/h)
Tue Dec 31 17:05:59 GMT+01:00 2019,31-dic-2019 17:06:00.426,13.93105929,42.04817683,0.0,9.101999,468.0,0.0,0.01678467,6.34436035,6.70936584,-0.03971553,-,-,-,-,-,18.7727108,-,5.32683468,-,-,-,-,-,-,-,-,-,-,-,-,-,493.74966431,-,-,-,-,-,-,-,-,-,9.10199928,468,42.04817581,13.93105888,0,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.01751728,0.66099328,0.5783208,-0.05239704,-,0,-,0,0,-,-
Tue Dec 31 17:06:00 GMT+01:00 2019,31-dic-2019 17:06:00.703,13.93106089,42.04817594,0.0,9.101999,467.0,0.0,-0.30784607,6.58763123,6.82421875,-0.0064212,-,-,-,-,-,18.7727108,-,5.32683468,-,-,-,-,-,-,-,-,-,-,-,0,-,493.74966431,-,-,-,-,-,-,-,-,-,9.10199928,467,42.04817581,13.93106079,0,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.01492282,0.64631778,0.65572381,-0.00514137,-,0,-,0,0,0,-
Tue Dec 31 17:06:00 GMT+01:00 2019,31-dic-2019 17:06:00.970,13.93106089,42.04817594,0.0,9.101999,467.0,0.0,0.23254395,6.10269165,7.59390259,0.01237017,-,-,-,-,-,18.7727108,-,5.32683468,-,-,-,-,-,-,-,-,-,-,-,0,-,493.74966431,-,-,-,-,-,-,-,-,-,9.10199928,467,42.04817581,13.93106079,0,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.02370478,0.62208885,0.67409807,-0.00629047,-,0,-,0,0,0,-
Tue Dec 31 17:06:01 GMT+01:00 2019,31-dic-2019 17:06:01.241,13.93105248,42.04817541,0.0,9.101999,466.0,0.0,-0.42469788,6.21794128,7.22581482,-0.00828815,-,-,-,-,-,18.7727108,-,5.32683468,-,-,-,-,-,-,-,-,-,-,-,0,-,493.74966431,-,-,-,-,-,-,-,-,-,9.10199928,466,42.04817581,13.93105221,0,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.001459,0.58948541,0.66466749,-0.03415909,-,0,-,0,0,0,-
Tue Dec 31 17:06:04 GMT+01:00 2019,31-dic-2019 17:06:04.691,13.93105775,42.04817691,0.0,7.585,466.0,0.0,1.97172546,5.12960815,7.58831787,-0.00993991,-,-,25.09803963,-,0,15.63133526,-,6.39727306,-,-,-,-,-,-,-,-,-,-,-,0,-,493.74966431,-,-,-,-,-,-,-,-,778.5,7.58500004,466,42.04817581,13.93105793,0,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14.35873604,-,-,-0.34126377,-,-,-,-,-,-,0.20099138,0.52289581,0.67352879,-0.04460077,-,0,-,0,0,0,-
Tue Dec 31 17:06:07 GMT+01:00 2019,31-dic-2019 17:06:07.640,13.93106769,42.04817221,0.23,6.068,468.0,161.2,-0.21890259,7.22532654,6.28063965,0.03939378,-,43.46662521,25.09803963,-,0,15.63125515,-,6.39730549,-,-,1081.07763672,0.00081014,-,-,-,-,0.00014583,-,-,0,-,493.74966431,-,-,46,-,-,-,-,-,776.5,6.06799984,468,42.048172,13.93106747,161.19999695,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14.35873604,-,-,0.2900753,-,-,-,-,-,-,-0.01316829,0.70632172,0.56709993,-0.02802716,-,0,-,0.82800001,0,0,-
Tue Dec 31 17:06:10 GMT+01:00 2019,31-dic-2019 17:06:10.735,13.93105702,42.04816573,0.41,7.585,467.0,177.4,2.81838989,-6.89112854,6.90916443,0.05416042,-,43.46619034,26.27450943,-,0,15.63117599,-,6.39733839,-,-,1081.06140137,0.00150133,-,-,-,-,0.00027024,-,-,0.71999997,-,493.74966431,-,-,46,-,-,-,13.96800423,0.83808023,781,7.58500004,467,42.04816437,13.93105698,177.3999939,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14.35873604,-,-,0.2900753,-,-,-,-,-,-,0.27237794,-0.71449393,0.60352504,0.03941165,-,0,-,1.47599995,0,0,-
Tue Dec 31 17:06:12 GMT+01:00 2019,31-dic-2019 17:06:12.885,13.93105116,42.04814482,0.62,12.136,469.0,187.8,2.64051819,-6.95854187,6.84255981,0.05189504,-,43.46588898,24.31372643,-,0,15.63109589,-,6.39737082,-,-,1081.04833984,0.00198466,-,-,-,-,0.00035724,-,-,1.98000002,-,493.74966431,-,-,46,12.94117641,-,-,14.1393795,0.8483628,779.5,12.13599968,469,42.04814529,13.93105125,187.80000305,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14.35873604,-,-,0.2900753,-,-,-,-,-,-,0.26916596,-0.70933145,0.59750861,0.03094403,-,0,-,2.23199987,0,0,-
Tue Dec 31 17:06:15 GMT+01:00 2019,31-dic-2019 17:06:15.138,13.93106353,42.04815803,0.0,13.653,466.0,0.0,2.62695312,-7.18386841,7.24336243,0.09285051,-,43.46557617,23.92156982,-,0,15.63101673,-,6.39740372,-,-,1081.03503418,0.00248012,-,-,-,-,0.00044642,-,-,0,-,493.74966431,-,-,46,11.76470566,-,-,13.83317375,0.82999045,784.5,13.65299988,466,42.04815674,13.93106365,0,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14.35873604,-,-,0.2900753,-,-,-,-,-,-,0.26749852,-0.70758313,0.59645247,0.02859026,-,0,-,0,0,0,-
Tue Dec 31 17:06:17 GMT+01:00 2019,31-dic-2019 17:06:17.388,13.93106415,42.04815437,0.0,15.17,466.0,0.0,2.6963501,-6.93899536,6.76559448,0.05006701,-,43.46524811,23.92156982,-,0,15.63093662,-,6.39743614,-,-,1081.0213623,0.0029998,-,-,-,-,0.00053996,-,-,0,-,493.74966431,-,-,46,10.1960783,-,-,13.80294514,0.82817668,780,15.17000008,466,42.04815292,13.93106461,0,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14.35873604,-,-,0.2900753,-,-,-,-,-,-,0.27485728,-0.70733893,0.58966303,0.0257819,-,0,-,0,0,0,-
