GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Fuel Remaining (Calculated from vehicle profile)(%),Engine Load(%),Engine Load(Absolute)(%),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Litres Per 100 Kilometer(Long Term Average)(l/100km),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Actual engine % torque(%),Drivers demand engine % torque(%),Engine reference torque(Nm),CO₂ in g/km (Instantaneous)(g/km),CO₂ in g/km (Average)(g/km),GPS vs OBD Speed difference(km/h),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°),GPS Bearing(°),GPS Satellites,Percentage of Idle driving(%),Percentage of Highway driving(%),Percentage of City driving(%),Throttle Position(Manifold)(%),Absolute Throttle Position B(%),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Accelerator PedalPosition F(%),Relative Throttle Position(%),Relative Accelerator Pedal Position(%),Ambient air temp(°C),Trip time(whilst stationary)(s),Trip Time(Since journey start)(s),Run time since engine start(s),Trip time(whilst moving)(s),Speed (GPS)(km/h),Speed (OBD)(km/h),Average trip speed(whilst stopped or moving)(km/h),Average trip speed(whilst moving only)(km/h)
Tue Oct 08 13:00:04 GMT+02:00 2019,08-ott-2019 13:00:02.137,14.23249847,41.622266,14.56,15.008,535.6441650390625,321.4,-0.88218689,7.11621094,6.14996338,-0.04447589,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15.00800037,535.64416504,41.62226486,14.23249817,321.3999939,6,0,0,100,-,-,-,-,-,-,-,-,0,0,-,0.032,52.41600037,60,-,-
Tue Oct 08 13:00:04 GMT+02:00 2019,08-ott-2019 13:00:02.886,14.23249847,41.622266,14.56,15.008,535.6441650390625,321.4,-1.66508484,6.76904297,5.89855957,-0.0358091,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15.00800037,535.64416504,41.62226486,14.23249817,321.3999939,6,0,0,100,-,-,-,-,-,-,-,20,0,0,-,0.93099999,52.41600037,60,-,-
Tue Oct 08 13:00:11 GMT+02:00 2019,08-ott-2019 13:00:09.567,14.23150318,41.62305569,16.88,8.576,536.6986083984375,321.4,-0.86782837,6.23034668,6.36543274,-0.00645677,-,70.98039246,-,8.20038128,8.20038128,12.19430065,12.19430065,8.20038128,12.19430065,-,-,-,322.53903198,322.53903198,6.20000076,0.02562,0.02562,2313,8.57600021,536.6986084,41.6230545,14.23150349,321.3999939,10,0,0,100,-,-,7.84313726,7.84313726,-,-,7.84313726,20,0,7,580,7,60.76799393,62,62,62
Tue Oct 08 13:00:18 GMT+02:00 2019,08-ott-2019 13:00:16.455,14.23110375,41.62391036,14.81,8.576,530.449951171875,351.2,-1.13357544,6.51286316,6.84906006,-0.01396643,-,0,-,6.37549973,7.2879405,15.68471909,13.72101212,7.2879405,13.72101212,-,-,-,414.86053467,368.69976807,4.27599716,0.02562,0.02562,2016,8.57600021,530.44995117,41.623909,14.2311039,351.20001221,9,0,0,100,-,-,22.74509811,22.35294151,-,-,12.94117641,20,0,14,587,14.07400036,53.31600189,53,57.5,57.5
Tue Oct 08 13:00:25 GMT+02:00 2019,08-ott-2019 13:00:23.766,14.23099002,41.62490422,14.75,9.648001,529.0755615234375,352.9,-0.07772827,6.85044861,4.13642883,-0.09748513,-,13.33333397,-,6.11412096,6.89666748,16.35523987,14.49945545,6.89666748,14.49945545,-,-,-,432.5958252,389.99847412,1.54000092,0.02562,0.02562,2070,9.64800072,529.07556152,41.62490463,14.23099041,352.8999939,8,0,0,100,-,-,21.56862831,20.7843132,-,-,8.62745094,21,0,21,594,21.00399971,53.09999847,55,56.66666794,56.66666794
Tue Oct 08 13:00:27 GMT+02:00 2019,08-ott-2019 13:00:25.142,14.23094298,41.62515031,13.24,9.648001,531.8106689453125,352.5,1.45933533,4.68849182,5.85546875,-0.11021751,-,0,-,6.25180292,6.73545122,15.99505234,14.84650612,6.73545122,14.84650612,-,-,-,423.06884766,398.26605225,2.21999741,0.02562,0.02562,1847.5,9.64800072,531.81066895,41.62514877,14.23094273,352.5,8,0,0,100,-,-,7.84313726,7.84313726,-,-,0,21,0,23,597,23.19000053,47.66399765,48,54.5,54.5
Tue Oct 08 13:00:28 GMT+02:00 2019,08-ott-2019 13:00:26.659,14.23094033,41.62527564,13.05,10.72,532.73828125,356.1,-0.33152771,7.13775635,5.71661377,-0.03297542,100,0,-,6.1573987,6.61984062,16.24028587,15.10578918,6.61984062,15.10578918,-,-,-,429.55526733,404.52389526,3.66399765,0.04504222,0.04504222,1687,10.72000027,532.73828125,41.62527466,14.23093987,356.1000061,9,0,0,100,-,-,7.84313726,7.84313726,-,-,0,20,0,24,598,24.70499992,46.97999954,44,52.40000153,52.40000153
Tue Oct 08 13:00:30 GMT+02:00 2019,08-ott-2019 13:00:28.006,14.23086214,41.62544618,12.35,11.792,531.537109375,354.3,9.57807922,4.82974243,7.06214905,0.28111517,99.99547577,0,-,6.44154835,6.59012556,15.52389526,15.17390251,6.59012556,15.17390251,-,-,-,410.60675049,405.53771973,6.07999802,0.06088556,0.06088556,1509.5,11.79199982,531.53710938,41.62544632,14.23086166,354.29998779,9,0,0,100,-,-,7.84313726,7.84313726,-,-,0,20,0,26,600,26.05200005,44.45999908,40,50.33333206,50.33333206
Tue Oct 08 13:00:31 GMT+02:00 2019,08-ott-2019 13:00:29.359,14.23086767,41.62552294,10.37,11.792,530.196044921875,357.1,5.86946106,3.63024902,7.29438782,0.07021563,99.99360657,11.37254906,-,12.55134869,7.44172859,7.96710539,13.43745804,7.44172859,13.43745804,-,-,-,210.72979736,377.70800781,8.45999908,0.07506166,0.07506166,942,11.79199982,530.19604492,41.62552261,14.23086739,357.1000061,8,0,0,100,-,-,12.94117641,13.33333397,-,-,0.78431374,20,0,27,601,27.40200043,37.33199692,36,48.2857132,48.2857132
Tue Oct 08 13:00:36 GMT+02:00 2019,08-ott-2019 13:00:34.584,14.2311193,41.62576431,8.24,10.72,528.403076171875,54.9,0.22633362,8.24865723,3.89701843,0.00603078,99.9905777,74.50980377,-,6.97119522,7.38291216,14.34444427,13.54450893,7.38291216,13.54450893,-,-,-,379.41027832,377.92077637,2.78000259,0.07622792,0.07622792,2079.5,10.72000027,528.40307617,41.62576294,14.23111916,54.90000153,11,0,0,100,-,-,21.56862831,21.17647171,-,-,0.78431374,20,0,32,606,32.62900162,29.66399765,35,44.09999847,44.09999847
Tue Oct 08 13:00:38 GMT+02:00 2019,08-ott-2019 13:00:36.238,14.23136364,41.6256719,8.94,10.72,527.6490478515625,104.7,0.66925049,6.61341858,5.15875244,-0.02692521,99.9905777,87.45098114,-,5.28806114,7.15015078,18.91012955,13.98542786,7.15015078,13.98542786,-,-,-,500.1725769,391.5043335,6.48000145,0.08806125,0.08806125,2189.5,10.72000027,527.64904785,41.62567139,14.2313633,104.69999695,11,0,0,100,-,-,23.13725471,22.35294151,-,-,13.33333397,20,0,34,608,34.2840004,32.18399811,36,43.36363602,43.36363602
Tue Oct 08 13:00:40 GMT+02:00 2019,08-ott-2019 13:00:38.045,14.23160398,41.6255958,10.14,11.792,527.254150390625,111.0,-0.38180542,6.17767334,4.97918701,-0.0814893,99.98495483,54.11764908,-,4.66617632,6.90175343,21.43037605,14.48877048,6.90175343,14.48877048,-,-,-,566.83306885,409.03720093,6.81600189,0.10835291,0.10835291,2343.5,11.79199982,527.25415039,41.62559509,14.23160362,111,11,0,0,100,-,-,21.56862831,21.17647171,-,-,11.76470566,20,0,36,610,36.0929985,36.50400162,39,43,43
Tue Oct 08 13:00:41 GMT+02:00 2019,08-ott-2019 13:00:39.561,14.23171797,41.62556227,10.46,11.792,527.5191650390625,115.6,-0.6068573,7.71714783,6.60006714,-0.04053699,99.97847748,50.19607925,-,4.66396761,6.69831848,21.44052696,14.92881012,6.69831848,14.92881012,-,-,-,567.1015625,423.40667725,3.49599838,0.12495389,0.12495389,2424,11.79199982,527.51916504,41.62556076,14.23171806,115.59999847,10,0,0,100,-,-,21.56862831,20.7843132,-,-,11.76470566,20,0,37,611,37.60699844,37.65599823,40,42.76922989,42.76922989
Tue Oct 08 13:00:43 GMT+02:00 2019,08-ott-2019 13:00:41.238,14.23191425,41.62550047,11.15,11.792,525.079833984375,114.4,-1.56692505,7.85601807,8.80513,0.03117348,99.97284698,44.31372452,-,4.6692729,6.52923107,21.4161644,15.31542015,6.52923107,15.31542015,-,-,-,566.45715332,435.32754517,2.15600204,0.14196388,0.14196388,2476,11.79199982,525.07983398,41.62549973,14.23191452,114.40000153,10,0,0,100,-,-,21.56862831,21.17647171,-,-,11.37254906,20,0,39,613,39.28499985,40.13999939,41,42.6428566,42.6428566
Tue Oct 08 13:00:43 GMT+02:00 2019,08-ott-2019 13:00:42.919,14.23191425,41.62550047,11.15,11.792,525.079833984375,114.4,0.85360718,6.51525879,6.51626587,-0.00320172,99.96636963,9.4117651,-,4.61662388,6.38210773,21.66040039,15.66847897,6.38210773,15.66847897,-,-,-,572.91717529,445.91137695,0.86000061,0.16275999,0.16276,2522.5,11.79199982,525.07983398,41.62549973,14.23191452,114.40000153,10,0,0,100,-,-,7.84313726,11.76470566,-,-,0,20,0,40,615,40.95999908,40.13999939,41,42.53333282,42.53333282
Tue Oct 08 13:00:43 GMT+02:00 2019,08-ott-2019 13:00:44.740,14.23191425,41.62550047,11.15,11.792,525.079833984375,114.4,-0.43925476,8.30612183,5.21382141,-0.00795713,99.95982361,23.92156982,-,4.95731163,6.28033638,20.17180443,15.92238235,6.28033638,15.92238235,-,-,-,533.54388428,452.1708374,4.13999939,0.18232013,0.18232013,2221.5,11.79199982,525.07983398,41.62549973,14.23191452,114.40000153,10,0,0,100,-,-,21.96078491,21.17647171,-,-,11.76470566,20,0,42,616,42.7820015,40.13999939,36,42.125,42.125
Tue Oct 08 13:00:47 GMT+02:00 2019,08-ott-2019 13:00:46.103,14.23242601,41.62541144,10.55,9.648001,532.5341796875,103.5,1.61495972,7.71714783,3.77012634,-0.03716772,99.95497131,76.86274719,-,5.38267708,6.22049236,18.57773018,16.07556343,6.22049236,16.07556343,-,-,-,491.38061523,454.78482056,4.13999939,0.19751014,0.19751014,2196,9.64800072,532.53417969,41.62541199,14.23242569,103.5,10,0,0,100,-,-,22.74509811,22.74509811,-,-,12.54901981,20,0,44,618,44.15100098,37.97999954,36,41.76470566,41.76470566
Tue Oct 08 13:00:49 GMT+02:00 2019,08-ott-2019 13:00:47.473,14.23270284,41.62537616,10.68,8.576,531.5107421875,89.8,1.61495972,7.71714783,3.77012634,-0.03716772,99.95057678,85.88235474,-,4.87156248,6.13618422,20.52686882,16.2964325,6.13618422,16.2964325,-,-,-,542.93530273,460.29421997,0.80400085,0.21172889,0.21172889,2310,8.57600021,531.51074219,41.62537766,14.23270321,89.80000305,11,0,0,100,-,-,25.09803963,24.31372643,-,-,15.29411793,20,0,45,619,45.52000046,38.44800186,39,41.61111069,41.61111069
Tue Oct 08 13:00:50 GMT+02:00 2019,08-ott-2019 13:00:48.840,14.23281299,41.62536062,10.75,7.504,531.254150390625,88.7,1.61495972,7.71714783,3.77012634,-0.03716772,99.94407654,61.96078491,-,3.5677557,5.98510027,28.02824211,16.70780945,5.98510027,16.70780945,-,-,-,741.34649658,476.82672119,3.55199814,0.22711888,0.22711889,2534,7.50400019,531.25415039,41.6253624,14.23281288,88.69999695,11,0,0,100,-,-,25.09803963,20.7843132,-,-,15.68627453,20,0,46,621,46.88600159,38.70000076,42,41.63158035,41.63158035
Tue Oct 08 13:00:52 GMT+02:00 2019,08-ott-2019 13:00:50.335,14.23308343,41.62538981,11.78,6.432,532.0516357421875,82.1,2.0124054,7.98291016,2.17797852,-0.11291844,99.93741608,5.49019623,-,3.73481154,5.86008406,26.77455521,17.06424522,5.86008406,17.06424522,-,-,-,708.18652344,489.68005371,0.95199966,0.24333972,0.24333972,2337.5,6.43200016,532.05163574,41.6253891,14.23308372,82.09999847,11,0,0,100,-,-,20.7843132,20.3921566,-,-,10.98039246,21,0,48,622,48.38199997,42.40799713,43,41.70000076,41.70000076
Tue Oct 08 13:00:54 GMT+02:00 2019,08-ott-2019 13:00:52.138,14.23339014,41.62539218,11.63,6.432,532.637939453125,90.6,0.76741028,7.05635071,5.43649292,-0.06961173,99.93386078,38.4313736,-,7.85947514,5.96531534,12.72323132,16.76322365,5.96531534,16.76322365,-,-,-,336.52923584,481.61947632,0.59200287,0.26277333,0.26277333,1623.5,6.43200016,532.63793945,41.62539291,14.23338985,90.59999847,11,0,0,100,-,-,19.6078434,19.2156868,-,-,9.8039217,21,0,50,624,50.18299866,41.86800003,43,41.76190567,41.76190567
Tue Oct 08 13:00:55 GMT+02:00 2019,08-ott-2019 13:00:53.523,14.23351727,41.62536272,10.89,7.504,533.025634765625,99.8,0.37237549,7.2742157,5.31916809,-0.01583979,99.93011475,78.4313736,-,8.96087933,6.11509371,11.15938663,16.35264015,6.11509371,16.35264015,-,-,-,295.16558838,472.29678345,1.13199997,0.28256527,0.28256527,1613.5,7.50400019,533.02563477,41.6253624,14.23351765,99.80000305,11,0,0,100,-,-,19.6078434,16.07843208,-,-,9.4117651,21,0,51,625,51.57099915,39.20399857,43,41.81818008,41.81818008
Tue Oct 08 13:00:57 GMT+02:00 2019,08-ott-2019 13:00:55.164,14.23373715,41.62530058,10.18,7.504,533.646240234375,110.3,-1.44242859,6.48892212,4.74934387,-0.04423965,99.92655945,2.74509811,-,7.93367147,6.20169258,12.60424232,16.12429428,6.20169258,16.12429428,-,-,-,333.38198853,465.68179321,3.63199997,0.30018193,0.30018196,1574,7.50400019,533.64624023,41.62530136,14.23373699,110.30000305,11,0,0,100,-,-,7.84313726,13.33333397,-,-,0,21,0,53,627,53.21099854,36.64799881,41,41.78260803,41.78260803
Tue Oct 08 13:00:58 GMT+02:00 2019,08-ott-2019 13:00:56.705,14.2338416,41.62526208,10.35,7.504,534.076171875,109.5,-0.06816101,7.63574219,9.40129089,-0.03134762,99.92380524,85.09803772,-,9.80629063,6.36553764,10.1973238,15.70926476,6.36553764,15.70926476,-,-,-,269.71902466,456.77438354,0.35200119,0.31817609,0.31817612,1459.5,7.50400019,534.07617188,41.62526321,14.2338419,109.5,11,0,0,100,-,-,19.6078434,19.2156868,-,-,9.4117651,21,0,54,628,54.74900055,37.26000214,37,41.58333206,41.58333206
Tue Oct 08 13:01:00 GMT+02:00 2019,08-ott-2019 13:00:58.501,14.23405803,41.62520653,9.92,11.792,534.8843994140625,109.2,-0.870224,7.5663147,6.12841797,0.06976169,99.92036438,74.11764526,-,7.75779152,6.42607069,12.88999844,15.56128502,6.42607069,15.56128502,-,-,-,340.94021606,451.73812866,3.21600342,0.33414665,0.33414668,1454,11.79199982,534.88439941,41.62520599,14.23405838,109.19999695,11,0,0,100,-,-,18.8235302,18.03921509,-,-,8.62745094,21,0,56,630,56.54899979,35.71199799,39,41.47999954,41.47999954
Tue Oct 08 13:01:03 GMT+02:00 2019,08-ott-2019 13:01:01.080,14.2344008,41.62512937,9.38,12.864,534.4964599609375,93.7,-1.41130066,7.19042969,5.1348114,-0.04689204,99.91712952,7.84313726,-,8.75402546,6.5230689,11.42307854,15.3298893,6.5230689,15.3298893,-,-,-,302.14019775,445.50488281,1.28000259,0.3538993,0.3538993,1426,12.86400032,534.49645996,41.6251297,14.23440075,93.69999695,11,0,0,100,-,-,20,19.6078434,-,-,0,21,0,59,633,59.12799835,33.76799774,38,41.34615326,41.34615326
Tue Oct 08 13:01:04 GMT+02:00 2019,08-ott-2019 13:01:02.944,14.23452062,41.62512539,9.71,12.864,534.933349609375,100.5,-1.29399109,6.8289032,5.67590332,-0.01138528,99.91175079,82.74510193,-,8.12307644,6.58706903,12.31035137,15.18094254,6.58706903,15.18094254,-,-,-,325.60858154,440.70901489,1.23200226,0.38219693,0.38219693,1334,12.86400032,534.93334961,41.62512589,14.23452091,100.5,11,0,0,100,-,-,18.8235302,18.03921509,-,-,8.62745094,21,0,60,635,60.99100113,34.95599747,35,41.11111069,41.11111069
Tue Oct 08 13:01:06 GMT+02:00 2019,08-ott-2019 13:01:04.311,14.23478339,41.62511829,10.61,12.864,536.207763671875,96.0,-1.86621094,8.70834351,6.11643982,0.09072586,99.90843201,99.60784149,-,8.21327591,6.64961529,12.17515659,15.03815079,6.64961529,15.03815079,-,-,-,322.03268433,436.14453125,0.92799759,0.39655665,0.39655668,1341,12.86400032,536.20776367,41.62511826,14.23478317,96,11,0,0,100,-,-,20.3921566,20,-,-,10.58823586,21,0,62,636,62.35900116,38.19599915,35,40.8928566,40.8928566
Tue Oct 08 13:01:08 GMT+02:00 2019,08-ott-2019 13:01:05.991,14.23502002,41.6251236,10.45,12.864,537.43994140625,92.9,-2.82627869,8.49287415,3.8371582,-0.00043307,99.90493011,92.15686798,-,6.64585686,6.64947605,15.04665565,15.0384655,6.64947605,15.0384655,-,-,-,397.98379517,434.73117065,1.19599915,0.41183665,0.41183668,1383.5,12.86400032,537.43994141,41.62512207,14.23501968,92.90000153,11,0,0,100,-,-,20.7843132,18.4313736,-,-,10.58823586,20,0,64,638,64.03900146,37.61999893,37,40.75862122,40.75862122
Tue Oct 08 13:01:09 GMT+02:00 2019,08-ott-2019 13:01:07.343,14.23514341,41.62513705,10.33,11.792,538.6885986328125,85.4,-0.78881836,6.43385315,7.53381348,-0.01385595,99.90158081,20.7843132,-,7.27815819,6.67192936,13.73945332,14.98785686,6.67192936,14.98785686,-,-,-,363.40829468,432.18392944,0.61999893,0.42740747,0.4274075,1422,11.79199982,538.68859863,41.62513733,14.23514366,85.40000153,11,0,0,100,-,-,7.84313726,7.84313726,-,-,0,20,0,65,639,65.38999939,37.18799973,37,40.63333511,40.63333511
Tue Oct 08 13:01:10 GMT+02:00 2019,08-ott-2019 13:01:08.720,14.23526662,41.62513325,9.88,11.792,539.025634765625,83.5,-0.92050171,6.46258545,6.26727295,-0.05130342,99.89865875,1.56862748,-,7.43858814,6.69836569,13.44313145,14.92870426,6.69836569,14.92870426,-,-,-,355.57058716,429.54211426,4.18799973,0.44054219,0.44054222,1276.5,11.79199982,539.02563477,41.62513351,14.23526669,83.5,11,0,0,100,-,-,12.54901981,13.72549057,-,-,0,20,0,66,640,66.76899719,35.56800079,33,40.38709641,40.38709641
Tue Oct 08 13:01:12 GMT+02:00 2019,08-ott-2019 13:01:10.059,14.23542611,41.62517042,8.06,11.792,538.958984375,80.2,-0.09928894,7.03959656,6.2840271,-0.02353418,99.89682007,52.54901886,-,10.59793472,6.8283515,9.43560505,14.64451885,6.8283515,14.64451885,-,-,-,249.57157898,423.54309082,0.30400085,0.45214134,0.4521414,1111,11.79199982,538.95898438,41.62517166,14.23542595,80.19999695,11,0,0,100,-,-,15.68627453,15.29411793,-,-,5.49019623,20,0,68,642,68.10700226,29.01600075,29,40.03125,40.03125
Tue Oct 08 13:01:14 GMT+02:00 2019,08-ott-2019 13:01:12.043,14.23560328,41.62520138,7.52,11.792,539.445068359375,75.4,-1.10006714,1.06365967,9.28875732,-0.10930633,99.8949585,15.29411793,-,10.21230793,6.93751144,9.79190254,14.41409111,6.93751144,14.41409111,-,-,-,258.99563599,418.23510742,1.01600075,0.46543342,0.46543348,1092.5,11.79199982,539.44506836,41.62520218,14.23560333,75.40000153,11,0,0,100,-,-,7.84313726,16.86274529,-,-,0,20,0,70,644,70.08699799,27.0719986,28,39.66666794,39.66666794
Tue Oct 08 13:01:15 GMT+02:00 2019,08-ott-2019 13:01:13.554,14.23569654,41.62521391,7.52,12.864,540.2900390625,75.1,-0.34109497,8.41386414,5.96081543,0.08361342,99.89074707,53.33333588,-,5.2655282,6.88526154,18.99105263,14.52347374,6.88526154,14.52347374,-,-,-,502.31298828,420.86254883,3.0719986,0.47745842,0.47745848,1546,12.86400032,540.29003906,41.62521362,14.23569679,75.09999847,11,0,0,100,-,-,21.96078491,20.3921566,-,-,11.76470566,20,0,71,645,71.60199738,27.0719986,24,39.20588303,39.20588303
Tue Oct 08 13:01:16 GMT+02:00 2019,08-ott-2019 13:01:14.924,14.23582625,41.62522728,8.3,12.864,542.0770263671875,76.0,-0.05618286,8.55271912,3.78208923,-0.02770644,99.8872757,70.98039246,-,4.53826237,6.81414032,22.03440666,14.67505932,6.81414032,14.67505932,-,-,-,582.80963135,425.77001953,4.87999916,0.48775521,0.48775527,1548.5,12.86400032,542.07702637,41.62522888,14.23582649,76,11,0,0,100,-,-,19.2156868,18.8235302,-,-,9.01960754,20,0,72,647,72.97100067,29.87999916,25,38.79999924,38.79999924
Tue Oct 08 13:01:18 GMT+02:00 2019,08-ott-2019 13:01:16.584,14.23589783,41.62528297,5.37,13.936001,544.1044921875,59.8,-0.57093811,8.61018372,3.10214233,-0.00364722,99.8843689,99.60784149,-,5.11247015,6.76409149,19.55960846,14.78364372,6.76409149,14.78364372,-,-,-,517.35131836,428.46359253,2.80799866,0.49762797,0.49762806,1664,13.93600082,544.10449219,41.62528229,14.23589802,59.79999924,11,0,0,100,-,-,25.09803963,25.09803963,-,-,14.90196133,20,0,74,648,74.62999725,19.33199883,27,38.47222137,38.47222137
Tue Oct 08 13:01:20 GMT+02:00 2019,08-ott-2019 13:01:17.960,14.23587012,41.62547597,7.79,12.864,548.177001953125,7.3,0.35322571,9.22070312,2.07981873,-0.0222651,99.87918854,99.21569061,-,3.75201821,6.6780324,26.65176773,14.97415924,6.6780324,14.97415924,-,-,-,704.93878174,436.36288452,13.82800102,0.51098406,0.51098418,1895.5,12.86400032,548.17700195,41.62547684,14.23587036,7.30000019,11,0,0,100,-,-,29.01960754,28.23529434,-,-,20,20,0,76,650,76.00700378,28.04399872,31,38.2702713,38.2702713
Tue Oct 08 13:01:21 GMT+02:00 2019,08-ott-2019 13:01:19.312,14.23570405,41.62554055,8.89,12.864,548.72412109375,325.9,3.16880798,9.34281921,0.98805237,0.02969629,99.87059784,74.11764526,-,2.13281417,6.55177593,46.88543701,15.26271915,6.55177593,15.26271915,-,-,-,1240.11889648,458.68942261,11.95600128,0.52439517,0.52439529,2341.5,12.86400032,548.72412109,41.62554169,14.23570442,325.8999939,12,0,0,100,-,-,29.01960754,28.23529434,-,-,20,20,0,77,651,77.35900116,32.00400162,40,38.31578827,38.31578827
Tue Oct 08 13:01:22 GMT+02:00 2019,08-ott-2019 13:01:20.682,14.23559003,41.62560144,10.51,12.864,549.4344482421875,317.7,3.72425842,8.97889709,1.73504639,-0.01356804,99.85904694,0.78431374,-,2.05458546,6.43023062,48.67060852,15.55121899,6.43023062,15.55121899,-,-,-,1287.33666992,481.08529663,13.99599838,0.54066348,0.5406636,2745,12.86400032,549.43444824,41.62560272,14.23558998,317.70001221,11,0,0,100,-,-,27.84313774,29.80392265,-,-,14.50980377,20,0,78,652,78.72899628,37.83599854,46,38.5128212,38.5128212
Tue Oct 08 13:01:24 GMT+02:00 2019,08-ott-2019 13:01:22.192,14.23541299,41.62577623,11.35,12.864,550.9835205078125,319.9,2.12731934,8.76341248,2.12770081,-0.018377,99.85359192,86.66667175,-,5.01254177,6.39292288,19.949543,15.64197159,6.39292288,15.64197159,-,-,-,527.66503906,482.31109619,8.73200226,0.55832058,0.5583207,1770.5,12.86400032,550.98352051,41.62577438,14.2354126,319.8999939,10,0,0,100,-,-,28.23529434,27.05882454,-,-,19.2156868,20,0,80,654,80.23999786,40.86000061,47,38.72499847,38.72499847
Tue Oct 08 13:01:24 GMT+02:00 2019,08-ott-2019 13:01:23.709,14.23541299,41.62577623,11.35,12.864,550.9835205078125,319.9,1.2462616,8.86875916,2.17797852,-0.04145652,99.84433746,82.74510193,-,3.33595657,6.31453896,29.97578621,15.83613873,6.31453896,15.83613873,-,-,-,792.85900879,490.27386475,11.13999939,0.57941306,0.57941318,1928.5,12.86400032,550.98352051,41.62577438,14.2354126,319.8999939,10,0,0,100,-,-,31.76470566,31.76470566,-,-,20.3921566,20,0,81,655,81.75700378,40.86000061,52,39.04878235,39.04878235
Tue Oct 08 13:01:27 GMT+02:00 2019,08-ott-2019 13:01:25.376,14.23498071,41.62603748,14.8,11.792,554.284423828125,315.2,2.14886475,8.56948853,1.70153809,-0.02639121,99.83383179,83.52941132,-,3.25439358,6.23803568,30.72705078,16.03035545,6.23803568,16.03035545,-,-,-,812.72998047,498.33526611,15.13999939,0.60179305,0.60179317,2121,11.79199982,554.28442383,41.6260376,14.23498058,315.20001221,9,0,0,100,-,-,30.19607925,29.41176605,-,-,21.17647171,20,0,83,657,83.42099762,53.27999878,56,39.45238113,39.45238113
Tue Oct 08 13:01:28 GMT+02:00 2019,08-ott-2019 13:01:26.889,14.23481656,41.62614344,16.08,11.792,554.9923095703125,312.0,2.87431335,8.91424561,1.66801453,-0.0290564,99.82132721,83.13725281,-,3.23536468,6.16479969,30.90777397,16.22079086,6.16479969,16.22079086,-,-,-,817.5100708,506.12002563,7.72000122,0.62919056,0.62919068,2298.5,11.79199982,554.99230957,41.62614441,14.23481655,312,9,0,0,100,-,-,29.41176605,28.62745094,-,-,20.3921566,20,0,84,659,84.93699646,57.88799667,61,39.9534874,39.9534874
Tue Oct 08 13:01:31 GMT+02:00 2019,08-ott-2019 13:01:29.531,14.23427116,41.62648772,18.39,9.648001,559.59033203125,311.6,1.68917847,7.96376038,4.70146179,-0.05443963,99.80839539,79.21569061,-,3.10410714,6.0919261,32.21471405,16.41482925,6.0919261,16.41482925,-,-,-,852.07855225,514.3571167,4.12400055,0.65526557,0.65526569,2455,9.64800072,559.59033203,41.62648773,14.23427105,311.6000061,11,0,0,100,-,-,29.41176605,27.45098114,-,-,20.3921566,20,0,87,661,87.57900238,66.20399475,65,40.52272797,40.52272797
Tue Oct 08 13:01:33 GMT+02:00 2019,08-ott-2019 13:01:31.041,14.23389833,41.62672691,18.79,9.648001,561.6351318359375,313.0,2.74742126,9.02677917,2.75976562,0.02113444,99.79621124,97.2549057,-,6.5004611,6.1014266,15.38320446,16.38926888,6.1014266,16.38926888,-,-,-,406.88546753,511.85778809,0.31999969,0.70769888,0.70769906,1910.5,9.64800072,561.63513184,41.62672806,14.23389816,313,12,0,0,100,-,-,28.62745094,27.84313774,-,-,19.6078434,20,0,89,663,89.08599854,67.64400482,67,41.11111069,41.11111069
Tue Oct 08 13:01:34 GMT+02:00 2019,08-ott-2019 13:01:32.677,14.23371846,41.62682937,18.59,9.648001,562.71875,313.7,2.02197266,8.41386414,1.89067078,-0.08031058,99.78787994,83.13725281,-,5.11652231,6.07904243,19.54411888,16.44961739,6.07904243,16.44961739,-,-,-,516.94158936,511.97332764,0.35599518,0.73411763,0.73411781,1866,9.64800072,562.71875,41.62683105,14.23371887,313.70001221,12,0,0,100,-,-,26.66666794,25.49019623,-,-,17.25490189,20,0,90,664,90.72399902,66.92399597,68,41.69565201,41.69565201
Tue Oct 08 13:01:36 GMT+02:00 2019,08-ott-2019 13:01:34.049,14.23335646,41.62705322,19.47,9.648001,561.7802734375,314.2,1.67242432,8.67723083,2.4317627,0.0536902,99.77885437,65.49019623,-,4.95106936,6.05397654,20.19723701,16.51772499,6.05397654,16.51772499,-,-,-,534.21655273,512.46759033,4.28400421,0.76357597,0.76357609,1953,9.64800072,561.78027344,41.62705231,14.23335648,314.20001221,12,0,0,100,-,-,24.70588303,23.92156982,-,-,14.90196133,20,0,92,666,92.09400177,70.09199524,72,42.3404274,42.3404274
