GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Fuel Remaining (Calculated from vehicle profile)(%),Engine Load(%),Engine Load(Absolute)(%),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Litres Per 100 Kilometer(Long Term Average)(l/100km),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Actual engine % torque(%),Drivers demand engine % torque(%),Engine reference torque(Nm),CO₂ in g/km (Instantaneous)(g/km),CO₂ in g/km (Average)(g/km),GPS vs OBD Speed difference(km/h),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°),GPS Bearing(°),GPS Satellites,Percentage of Idle driving(%),Percentage of Highway driving(%),Percentage of City driving(%),Throttle Position(Manifold)(%),Absolute Throttle Position B(%),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Accelerator PedalPosition F(%),Relative Throttle Position(%),Relative Accelerator Pedal Position(%),Ambient air temp(°C),Trip time(whilst stationary)(s),Trip Time(Since journey start)(s),Run time since engine start(s),Trip time(whilst moving)(s),Speed (GPS)(km/h),Speed (OBD)(km/h),Average trip speed(whilst stopped or moving)(km/h),Average trip speed(whilst moving only)(km/h)
Sat Sep 28 09:31:50 GMT+02:00 2019,28-set-2019 09:31:50.213,13.40316119,42.35718288,8.22,13.936001,719.777099609375,65.8,0.92303467,7.6860199,5.58013916,-0.02270943,20.27183151,17.25490189,-,117.14772797,16.22913933,0.85360527,6.16162777,18.01471519,5.55090237,-,-,-,22.57784462,81.95863342,6.06399918,0.33371261,140.16305542,884.5,13.93600082,719.77709961,42.35718155,13.40316105,65.80000305,7,0,0,100,-,-,7.84313726,7.84313726,-,-,0,17,0,47,215,47.01900101,29.59200096,29,46.61904907,46.61904907
Sat Sep 28 09:31:52 GMT+02:00 2019,28-set-2019 09:31:51.581,13.4033305,42.35721514,6.77,10.72,719.765380859375,61.8,1.51200867,8.30851746,4.06460571,-0.00089128,20.27078056,27.05882454,-,109.43848419,16.22944069,0.91373634,6.16151381,18.00658226,5.55340958,-,-,-,24.16831017,79.06911469,1.97200012,0.34417024,140.17350769,872,10.72000027,719.76538086,42.35721588,13.4033308,61.79999924,8,0,0,100,-,-,16.86274529,19.2156868,-,-,6.66666698,17,0,48,216,48.38899994,24.37199974,26,45.68181992,45.68181992
Sat Sep 28 09:31:53 GMT+02:00 2019,28-set-2019 09:31:52.953,13.40337302,42.35725892,6.25,11.792,720.8876953125,62.6,1.55032349,7.73629761,7.58409119,0.03072888,20.26908302,99.60784149,-,37.12202454,16.22974014,2.69376254,6.16139984,17.99923897,5.55567503,-,-,-,71.24996948,78.69677734,0.62800026,0.35386732,140.18319702,1502,11.79199982,720.88769531,42.35725784,13.40337276,62.59999847,8,0,0,100,-,-,20.7843132,20,-,-,10.98039246,17,0,49,217,49.75899887,22.5,25,44.78260803,44.78260803
Sat Sep 28 09:31:54 GMT+02:00 2019,28-set-2019 09:31:54.479,13.4034423,42.35729051,6.6,10.72,720.87158203125,59.8,2.23266602,7.99247742,5.83392334,0.02056873,20.26360321,61.96078491,-,7.00626612,16.22803497,14.27264023,6.16204739,17.4995575,5.71431112,-,-,-,377.51107788,92.27924347,4.5,0.36376899,140.19309998,1646,10.72000027,720.87158203,42.35729218,13.40344238,59.79999924,7,0,0,100,-,-,18.4313736,15.29411793,-,-,8.62745094,17,0,51,219,51.27999878,23.75999832,27,44.04166794,44.04166794
Sat Sep 28 09:31:56 GMT+02:00 2019,28-set-2019 09:31:55.985,13.4035635,42.35735941,6.97,8.576,724.33837890625,62.6,0.01324463,8.40428162,3.82279968,-0.04738526,20.26028061,2.35294127,-,13.607831,16.22755051,7.34855652,6.16223145,17.33035278,5.77010298,-,-,-,194.3691864,96.71794128,2.34799957,0.37493581,140.20426941,1642,8.57600021,724.33837891,42.35736084,13.4035635,62.59999847,8,0,0,100,-,-,16.47058868,16.86274529,-,-,0.39215687,17,0,52,220,52.79100037,25.09199905,26,43.31999969,43.31999969
Sat Sep 28 09:31:57 GMT+02:00 2019,28-set-2019 09:31:57.355,13.40361225,42.35737745,6.54,8.576,725.060546875,67.3,0.38673401,8.5383606,4.39500427,-0.02744056,20.26028061,90.98039246,-,181.2480011,16.22784996,0,6.16211748,17.35201645,5.76289892,-,-,-,0,92.68802643,2.09199905,0.3852326,140.21456909,1415.5,8.57600021,725.06054688,42.3573761,13.40361214,67.30000305,8,0,0,100,-,-,20.7843132,20,-,-,10.98039246,17,0,54,222,54.1609993,23.54399872,23,42.53845978,42.53845978
Sat Sep 28 09:31:59 GMT+02:00 2019,28-set-2019 09:31:58.724,13.40375431,42.35742506,6.56,8.576,727.119873046875,66.3,1.01402283,8.09065247,5.01989746,-0.02415446,20.25497437,63.13725662,-,7.24209642,16.22619057,13.80786896,6.16274786,16.94762039,5.90041065,-,-,-,365.21789551,103.58921814,2.99600029,0.39452219,140.22386169,1571.5,8.57600021,727.11987305,42.35742569,13.40375423,66.30000305,8,0,0,100,-,-,18.03921509,14.11764717,-,-,8.62745094,17,0,55,223,55.53300095,23.61599922,26,41.92592621,41.92592621
Sat Sep 28 09:32:02 GMT+02:00 2019,28-set-2019 09:32:01.606,13.40397193,42.35749686,6.67,10.72,731.236083984375,66.2,0.23350525,8.11459351,4.44288635,-0.01639988,20.25224113,44.31372452,-,14.32880116,16.22583961,6.97880602,6.16288137,16.84689713,5.93568802,-,-,-,184.58929443,106.7046051,0.84399986,0.4084976,140.23783875,1590,10.72000027,731.23608398,42.35749817,13.40397167,66.19999695,10,0,0,100,-,-,16.47058868,17.64705849,-,-,6.27450991,17,0,58,226,58.41400146,24.01199913,25,41.32143021,41.32143021
Sat Sep 28 09:32:03 GMT+02:00 2019,28-set-2019 09:32:02.980,13.4040596,42.35752602,6.72,10.72,740.8927001953125,66.9,0.87036133,8.94776917,4.92651367,-0.03525981,20.24798775,69.01960754,-,21.11969376,16.2267437,4.73481894,6.16253805,17.00514793,5.88044977,-,-,-,125.23587036,107.39095306,0.98800087,0.42431706,140.25364685,1527,10.72000027,740.8927002,42.35752487,13.40405941,66.90000153,10,0,0,100,-,-,18.4313736,15.68627453,-,-,8.23529434,18,0,59,227,59.7859993,24.19199944,25,40.75862122,40.75862122
Sat Sep 28 09:32:04 GMT+02:00 2019,28-set-2019 09:32:04.346,13.40414488,42.35755217,6.93,10.72,739.864501953125,67.5,0.46813965,8.14570618,4.64161682,-0.03728972,20.24518204,21.56862831,-,13.4358387,16.22622871,7.442626,6.16273355,16.8776722,5.92486429,-,-,-,196.85731506,110.58617401,0.80800056,0.43383095,140.26316833,1524.5,10.72000027,739.86450195,42.35755157,13.40414524,67.5,11,0,0,100,-,-,14.90196133,14.90196133,-,-,3.92156863,18,0,61,229,61.15499878,24.94799805,25,40.23333359,40.23333359
Sat Sep 28 09:32:06 GMT+02:00 2019,28-set-2019 09:32:05.715,13.40428041,42.35759226,6.26,10.72,738.0712890625,70.2,0.88713074,8.02360535,4.61767578,-0.03299785,20.24376488,40.39215851,-,51.77107239,16.22652817,1.93154037,6.16262007,16.91116142,5.91313124,-,-,-,51.0892067,108.53456116,0.63600159,0.44314775,140.2724762,1443,10.72000027,738.07128906,42.35759354,13.40428066,70.19999695,11,0,0,100,-,-,15.29411793,14.90196133,-,-,4.70588255,18,0,62,230,62.52399826,22.5359993,24,39.70967865,39.70967865
Sat Sep 28 09:32:07 GMT+02:00 2019,28-set-2019 09:32:07.383,13.40435391,42.35760818,6.21,9.648001,737.3291015625,75.5,1.20077515,8.13374329,3.88504028,-0.02124304,20.24214172,49.01960754,-,26.69803047,16.22846031,3.74551678,6.16188574,17.23739052,5.80122137,-,-,-,99.06885529,108.21903229,0.4640007,0.45208427,140.28141785,1394,9.64800072,737.32910156,42.3576088,13.4043541,75.5,11,0,0,100,-,-,16.07843208,15.68627453,-,-,5.49019623,18,0,64,232,64.18900299,22.35599899,23,39.1875,39.1875
Sat Sep 28 09:32:09 GMT+02:00 2019,28-set-2019 09:32:08.693,13.40451906,42.35762344,6.23,9.648001,737.29052734375,90.6,1.30610657,8.36598206,3.63604736,-0.00670716,20.23990822,52.54901886,-,20.43508148,16.2292366,4.89344358,6.16159058,17.34054184,5.76671267,-,-,-,129.43148804,108.90330505,0.57999992,0.46267065,140.29200745,1392,9.64800072,737.29052734,42.35762405,13.40451908,90.59999847,10,0,0,100,-,-,17.64705849,17.25490189,-,-,7.45098066,18,0,65,233,65.49900055,22.4279995,23,38.69696808,38.69696808
Sat Sep 28 09:32:10 GMT+02:00 2019,28-set-2019 09:32:09.771,13.40459683,42.35761438,6.33,9.648001,736.999755859375,103.8,1.49046326,8.47132874,3.85870361,-0.02000856,20.23796272,75.29412079,-,17.18946266,16.22941399,5.81739664,6.16152334,17.33582115,5.76828289,-,-,-,153.87002563,110.30851746,0.5720005,0.47057372,140.2999115,1454.5,9.64800072,736.99975586,42.35761261,13.40459728,103.80000305,9,0,0,100,-,-,18.4313736,18.03921509,-,-,8.23529434,18,0,66,234,66.57700348,22.7879982,23,38.23529434,38.23529434
Sat Sep 28 09:32:11 GMT+02:00 2019,28-set-2019 09:32:10.977,13.40466765,42.35759753,6.26,9.648001,737.046142578125,117.5,1.05232239,8.33964539,4.1914978,-0.03137611,20.23511887,68.62744904,-,10.37504292,16.22833443,9.63831425,6.1619339,17.12488747,5.83933258,-,-,-,254.9332428,114.69108582,2.2120018,0.47819373,140.30752563,1538.5,9.64800072,737.04614258,42.35759735,13.40466785,117.5,9,0,0,100,-,-,18.4313736,18.03921509,-,-,8.23529434,18,0,67,235,67.78299713,22.5359993,25,37.8571434,37.8571434
Sat Sep 28 09:32:12 GMT+02:00 2019,28-set-2019 09:32:12.225,13.4047572,42.35755024,7.48,9.648001,738.024169921875,127.4,1.40905762,8.46893311,4.25854492,-0.00413591,20.23249435,87.05882263,-,12.18196487,16.22758865,8.20868587,6.16221714,16.97950745,5.88932943,-,-,-,217.11958313,117.70368958,4.4640007,0.48689651,140.3162384,1619.5,9.64800072,738.02416992,42.35755157,13.4047575,127.40000153,9,0,0,100,-,-,20.3921566,19.6078434,-,-,10.1960783,18,0,69,237,69.03099823,26.9279995,27,37.55555725,37.55555725
Sat Sep 28 09:32:14 GMT+02:00 2019,28-set-2019 09:32:13.717,13.40486958,42.35744711,8.03,9.648001,737.3515625,149.0,1.8065033,8.73707581,4.28248596,-0.00206824,20.22734642,67.45098114,-,8.56818295,16.22617531,11.67084312,6.16275358,16.73918533,5.9738822,-,-,-,308.693573,123.16053772,1.35200119,0.49766096,140.32699585,1758,9.64800072,737.3515625,42.35744858,13.40487003,149,9,0,0,100,-,-,19.2156868,18.8235302,-,-,9.01960754,18,0,70,238,70.52600098,28.90799904,29,37.32432556,37.32432556
Sat Sep 28 09:32:15 GMT+02:00 2019,28-set-2019 09:32:15.200,13.40490273,42.35738061,8.17,9.648001,737.74658203125,160.7,0.99964905,8.25105286,4.44049072,-0.01200423,20.22389793,72.54901886,-,12.69474411,16.22552299,7.87711191,6.16300106,16.62683868,6.01424742,-,-,-,208.34947205,125.52690125,0.09200096,0.50890654,140.33824158,1805.5,9.64800072,737.74658203,42.35737991,13.40490246,160.69999695,8,0,0,100,-,-,18.03921509,17.25490189,-,-,7.84313726,18,0,72,240,72.0039978,29.41199875,29,37.10526276,37.10526276
Sat Sep 28 09:32:16 GMT+02:00 2019,28-set-2019 09:32:16.290,13.40492429,42.35731368,8.06,9.648001,738.5728759765625,172.1,1.60778809,8.12176514,5.52986145,-0.01349322,20.22014809,51.37255096,-,12.37988949,16.22481537,8.07744884,6.16327047,16.51205635,6.05605507,-,-,-,213.64836121,127.90856171,0.41199875,0.51984596,140.34918213,1783.5,9.64800072,738.57287598,42.35731506,13.40492439,172.1000061,10,0,0,100,-,-,7.84313726,7.84313726,-,-,0.39215687,18,0,73,241,73.09600067,29.01600075,29,36.89743423,36.89743423
Sat Sep 28 09:32:18 GMT+02:00 2019,28-set-2019 09:32:17.584,13.40494553,42.35718098,6.85,10.72,740.929931640625,174.9,0.77220154,8.34683228,4.23460388,-0.03449633,20.21733093,7.05882359,-,13.57060337,16.22432518,7.36871576,6.16345644,16.43465042,6.08457851,-,-,-,194.90240479,129.67155457,2.69199944,0.5289439,140.35827637,1644,10.72000027,740.92993164,42.35718155,13.40494537,174.8999939,10,0,0,100,-,-,18.4313736,19.2156868,-,-,8.23529434,18,0,74,242,74.39299774,24.65999985,26,36.625,36.625
Sat Sep 28 09:32:19 GMT+02:00 2019,28-set-2019 09:32:18.828,13.40495368,42.35711818,6.63,10.72,741.530517578125,175.7,0.55433655,8.49766541,4.06460571,-0.03447763,20.21577454,92.15686798,-,125.47914886,16.22462463,0.79692858,6.16334295,16.47085762,6.07120275,-,-,-,21.0787468,126.88712311,0.65999985,0.53792304,140.36726379,1442.5,10.72000027,741.53051758,42.3571167,13.40495396,175.69999695,10,0,0,100,-,-,20.7843132,20,-,-,10.58823586,18,0,75,243,75.63400269,23.86800003,24,36.31707382,36.31707382
Sat Sep 28 09:32:20 GMT+02:00 2019,28-set-2019 09:32:20.328,13.40495778,42.35705662,7.16,10.72,741.66943359375,176.3,0.85360718,8.27738953,4.1627655,-0.0210371,20.21052742,84.31372833,-,7.54549074,16.22302437,13.2526722,6.16395044,16.24772453,6.15458012,-,-,-,350.53295898,132.47827148,2.13199997,0.54736745,140.37670898,1577.5,10.72000027,741.66943359,42.35705566,13.40495777,176.30000305,10,0,0,100,-,-,19.6078434,18.8235302,-,-,10.1960783,18,0,77,245,77.13300323,25.77599907,26,36.07143021,36.07143021
Sat Sep 28 09:32:22 GMT+02:00 2019,28-set-2019 09:32:21.692,13.40497241,42.35691661,7.58,9.648001,742.290771484375,174.5,1.53356934,8.07388306,4.62005615,-0.02931076,20.20582581,70.98039246,-,8.86746311,16.22167015,11.27694798,6.16446543,16.0677166,6.22352982,-,-,-,298.27508545,136.52209473,1.32400131,0.55766493,140.38699341,1679,9.64800072,742.29077148,42.35691833,13.40497208,174.5,9,0,0,100,-,-,19.6078434,18.4313736,-,-,9.4117651,18,0,78,246,78.5019989,27.2879982,28,35.8837204,35.8837204
