GPS Time,Device Time,Longitude,Latitude,GPS Speed (Meters/second),Horizontal Dilution of Precision,Altitude,Bearing,G(x),G(y),G(z),G(calibrated),
Thu Oct 17 09:11:25 GMT+02:00 2019,17-ott-2019 09:11:26.322,13.93013217,42.04043377,6.6,22.755,465.0,331.3,8.806427000000001,-0.8664093,3.99749756,0.01028929,
Thu Oct 17 09:11:25 GMT+02:00 2019,17-ott-2019 09:11:26.603,13.93013217,42.04043377,6.6,22.755,465.0,331.3,8.806427000000001,-0.8664093,3.99749756,0.01028929,
Thu Oct 17 09:11:25 GMT+02:00 2019,17-ott-2019 09:11:26.878,13.93013217,42.04043377,6.6,22.755,465.0,331.3,8.806427000000001,-0.8664093,3.99749756,0.01028929,
Thu Oct 17 09:11:26 GMT+02:00 2019,17-ott-2019 09:11:27.153,13.93006644,42.04054571,7.6,16.687,472.0,337.5,8.67123413,-0.41894531,3.87068176,-0.01207483,
Thu Oct 17 09:11:26 GMT+02:00 2019,17-ott-2019 09:11:27.431,13.93006644,42.04054571,7.6,16.687,472.0,337.5,9.11509705,-0.65464783,4.22003174,0.01724264,
Thu Oct 17 09:11:26 GMT+02:00 2019,17-ott-2019 09:11:27.560,13.93006644,42.04054571,7.6,16.687,472.0,337.5,8.76455688,-0.44287109,3.96160889,-0.00583822,
Thu Oct 17 09:11:26 GMT+02:00 2019,17-ott-2019 09:11:27.680,13.93006644,42.04054571,7.6,16.687,472.0,337.5,9.24909973,-0.64268494,4.65432739,0.01518048,
Thu Oct 17 09:11:26 GMT+02:00 2019,17-ott-2019 09:11:27.816,13.93006644,42.04054571,7.6,16.687,472.0,337.5,9.02656555,-0.7898407,4.21405029,0.02800123,
Thu Oct 17 09:11:26 GMT+02:00 2019,17-ott-2019 09:11:27.943,13.93006644,42.04054571,7.6,16.687,472.0,337.5,8.113708500000001,-0.20239258,4.21405029,-0.05820018,
Thu Oct 17 09:11:27 GMT+02:00 2019,17-ott-2019 09:11:28.072,13.93005115,42.040629100000004,7.89,15.17,477.0,337.5,8.57672119,-0.40817261,4.2068634000000005,-0.04971534,
Thu Oct 17 09:11:27 GMT+02:00 2019,17-ott-2019 09:11:28.201,13.93005115,42.040629100000004,7.89,15.17,477.0,337.5,9.22517395,-0.6522522,4.10995483,-0.0343042,
Thu Oct 17 09:11:27 GMT+02:00 2019,17-ott-2019 09:11:28.334,13.93005115,42.040629100000004,7.89,15.17,477.0,337.5,9.40463257,-0.69532776,4.37435913,0.02379463,
Thu Oct 17 09:11:27 GMT+02:00 2019,17-ott-2019 09:11:28.461,13.93005115,42.040629100000004,7.89,15.17,477.0,337.5,9.45248413,-0.57449341,4.67108154,0.03086263,
Thu Oct 17 09:11:27 GMT+02:00 2019,17-ott-2019 09:11:28.590,13.93005115,42.040629100000004,7.89,15.17,477.0,337.5,9.17372131,-0.63072205,4.48564148,0.02917517,
Thu Oct 17 09:11:27 GMT+02:00 2019,17-ott-2019 09:11:28.717,13.93005115,42.040629100000004,7.89,15.17,477.0,337.5,8.32666016,-0.4309082,4.19969177,0.00963913,
Thu Oct 17 09:11:27 GMT+02:00 2019,17-ott-2019 09:11:28.839,13.93005115,42.040629100000004,7.89,15.17,477.0,337.5,9.2084198,-0.78865051,4.23916626,0.02248212,
Thu Oct 17 09:11:27 GMT+02:00 2019,17-ott-2019 09:11:28.957,13.93005115,42.040629100000004,7.89,15.17,477.0,337.5,8.74301147,-0.46322632,4.33248901,0.01842382,
Thu Oct 17 09:11:28 GMT+02:00 2019,17-ott-2019 09:11:29.077,13.93003423,42.04072419,8.28,15.17,489.0,337.4,8.39126587,-0.66421509,4.21644592,-0.01722732,
Thu Oct 17 09:11:28 GMT+02:00 2019,17-ott-2019 09:11:29.347,13.93003423,42.04072419,8.28,15.17,489.0,337.4,8.89376831,-0.64627075,3.51295471,-0.00401342,
Thu Oct 17 09:11:28 GMT+02:00 2019,17-ott-2019 09:11:29.616,13.93003423,42.04072419,8.28,15.17,489.0,337.4,8.59825134,-0.45603943,4.35043335,0.00405661,
Thu Oct 17 09:11:28 GMT+02:00 2019,17-ott-2019 09:11:29.887,13.93003423,42.04072419,8.28,15.17,489.0,337.4,8.29675293,-0.17726135,4.06568909,0.00614483,
Thu Oct 17 09:11:29 GMT+02:00 2019,17-ott-2019 09:11:30.156,13.93000795,42.04080901,8.28,15.17,489.0,338.5,8.61141968,-0.68814087,3.77615356,-0.00452993,
Thu Oct 17 09:11:29 GMT+02:00 2019,17-ott-2019 09:11:30.426,13.93000795,42.04080901,8.28,15.17,489.0,338.5,9.00263977,-0.60917664,4.25473022,0.03592545,
Thu Oct 17 09:11:29 GMT+02:00 2019,17-ott-2019 09:11:30.697,13.93000795,42.04080901,8.28,15.17,489.0,338.5,9.11030579,-0.10668945,4.33488464,0.01582649,
Thu Oct 17 09:11:29 GMT+02:00 2019,17-ott-2019 09:11:30.970,13.93000795,42.04080901,8.28,15.17,489.0,338.5,10.47541809,-0.08993530000000001,4.40307617,0.00425741,
Thu Oct 17 09:11:30 GMT+02:00 2019,17-ott-2019 09:11:31.251,13.9299696,42.04087242,8.94,15.17,487.0,342.3,9.280212400000002,-0.12342834,5.51095581,0.02481965,
Thu Oct 17 09:11:30 GMT+02:00 2019,17-ott-2019 09:11:31.532,13.9299696,42.04087242,8.94,15.17,487.0,342.3,9.03852844,0.06082153,4.23318481,0.03642184,
Thu Oct 17 09:11:30 GMT+02:00 2019,17-ott-2019 09:11:31.831,13.9299696,42.04087242,8.94,15.17,487.0,342.3,8.34460449,0.09671021,3.78453064,0.00206084,
Thu Oct 17 09:11:31 GMT+02:00 2019,17-ott-2019 09:11:32.133,13.929906699999998,42.04092951,8.81,15.17,486.0,336.1,8.93682861,0.07518005,3.88264465,0.00641723,
Thu Oct 17 09:11:31 GMT+02:00 2019,17-ott-2019 09:11:32.413,13.929906699999998,42.04092951,8.81,15.17,486.0,336.1,8.88299561,-0.3591156,4.38273621,0.012446500000000001,
Thu Oct 17 09:11:31 GMT+02:00 2019,17-ott-2019 09:11:32.582,13.929906699999998,42.04092951,8.81,15.17,486.0,336.1,8.66046143,-0.30528259,4.35163879,0.0118984,
Thu Oct 17 09:11:31 GMT+02:00 2019,17-ott-2019 09:11:32.716,13.929906699999998,42.04092951,8.81,15.17,486.0,336.1,8.72865295,-0.15333557,4.36000061,0.02280664,
