GPS Time,Device Time,Longitude,Latitude,GPS Speed (Meters/second),Horizontal Dilution of Precision,Altitude,Bearing,G(x),G(y),G(z),G(calibrated),Timing Advance(°),Fuel Remaining (Calculated from vehicle profile)(%),Engine Load(%),Engine Load(Absolute)(%),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Litres Per 100 Kilometer(Long Term Average)(l/100km),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Distance to empty (Estimated)(km),Fuel used (trip)(l),Turbo Pressure Control(psi),Actual engine % torque(%),Drivers demand engine % torque(%),Engine reference torque(Nm),Fuel cost (trip)(cost),CO₂ in g/km (Instantaneous)(g/km),CO₂ in g/km (Average)(g/km),GPS vs OBD Speed difference(km/h),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Distance travelled with MIL/CEL lit(km),Distance travelled since codes cleared(km),Volumetric Efficiency (Calculated)(%),EGR Commanded(%),EGR Error(%),Fuel Rate (direct from ECU)(L/m),Fuel flow rate/minute(cc/min),Fuel flow rate/hour(l/hr),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°),GPS Bearing(°),GPS Satellites,Fuel Level (From Engine ECU)(%),NOx Post SCR(ppm),NOx Pre SCR(ppm),O2 Sensor1 Equivalence Ratio,O2 Sensor1 Equivalence Ratio(alternate),O2 Sensor2 Equivalence Ratio,O2 Sensor3 Equivalence Ratio,O2 Sensor4 Equivalence Ratio,O2 Sensor5 Equivalence Ratio,O2 Sensor6 Equivalence Ratio,O2 Sensor7 Equivalence Ratio,O2 Sensor8 Equivalence Ratio,O2 Volts Bank 1 sensor 1(V),O2 Volts Bank 1 sensor 2(V),O2 Volts Bank 1 sensor 3(V),O2 Volts Bank 1 sensor 4(V),O2 Volts Bank 2 sensor 1(V),O2 Volts Bank 2 sensor 2(V),Percentage of Idle driving(%),Percentage of Highway driving(%),Percentage of City driving(%),Throttle Position(Manifold)(%),Absolute Throttle Position B(%),Relative Throttle Position(%),Relative Accelerator Pedal Position(%),Fuel pressure(psi),Intake Manifold Pressure(psi),Fuel Rail Pressure(psi),Exhaust Pressure(psi),Turbo Boost & Vacuum Gaugeacuum Gauge(psi),Evap System Vapour Pressure(Pa),Air Fuel Ratio(Commanded)(:1),Air Fuel Ratio(Measured)(:1),Commanded Equivalence Ratio(lambda),Torque(Nm),Engine kW (At the wheels)(kW),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Acceleration Sensor(Total)(g),Run time since engine start(s),Trip time(whilst moving)(s),Voltage (OBD Adapter)(V),Speed (GPS)(km/h),Speed (OBD)(km/h),Average trip speed(whilst stopped or moving)(km/h),Average trip speed(whilst moving only)(km/h),Driver
Sat Feb 15 19:36:15 GMT+01:00 2020,15-feb-2020 19:36:12.473,13.92946671,42.04832021,0.0,100.121994,400.0,0.0,1.92227173,7.985855099999999,4.43060303,-0.00999466,-,0,43.13725662,-,0.0,14.04640865,-,7.11910963,9.2007246,10.86848354,0,0.07257695,-,-,-,-,0.10596235,-,70.56835938,0.0,0.19206931,3704.88427734,0,2914,48,6.27450991,-0.78125,-,35.79916382,2.14794993,797.5,100.12199402,-,-,-,-,14,96.07843018,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,61.54370117,0,38.45629883,-,-,85.09803772,-,-,13.63354778,3673.8059081999995,-,-0.43511295,-,-,14.50663757,-,-,-,0.16411985,0.84271133,0.39261934,-0.00982776,120,56.22200012,12.80000019,-,0,7.02222204,12.64000034,Aniceto
Sat Feb 15 19:36:17 GMT+01:00 2020,15-feb-2020 19:36:14.712,13.92944423,42.04832087,0.0,103.156,401.0,0.0,1.66265869,8.1174469,4.66270447,-0.0130425,-,0,44.70588303,-,0.0,14.04640293,-,7.11911249,9.18977165,10.8814373,0,0.07382899,-,-,-,-,0.10779032,-,70.56835938,0.0,0.19206931,3704.88427734,0,2914,48,6.27450991,3.125,-,35.12021255,2.10721278,799.5,103.15599823,401,42.04832077,13.92944431,0,14,96.07843018,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,62.45151138,0,37.54848862,-,-,85.09803772,-,-,13.63354778,3710.06542969,-,-0.43511295,-,-,28.9995575,-,-,-,0.19973147,0.82002687,0.3599335,-0.03848719,122,56.22200012,13.0,0,0,6.86956501,12.64000034,Aniceto
Sat Feb 15 19:36:19 GMT+01:00 2020,15-feb-2020 19:36:16.755,13.92945731,42.04828911,0.0,103.156,391.0,0.0,2.00842285,8.16769409,4.5933075,-0.01194499,-,0,44.31372452,-,0.0,14.04639721,-,7.11911535,9.17909813,10.89409065,0,0.07449684,-,-,-,-,0.10876539,-,70.56835938,0.0,0.19206931,3704.88427734,0,2914,48,6.27450991,-0.78125,-,17.72279167,1.06336749,799.0,103.15599823,391,42.04829025,13.92945766,0,14,96.07843018,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,63.35554123,0,36.64445877,-,-,85.09803772,-,-,13.63354778,3533.11938477,-,-0.43511295,-,-,28.9995575,-,-,-,0.16228911,0.83502901,0.36493421,-0.030248900000000002,125,56.22200012,12.89999962,0,0,6.72340441,12.64000034,Aniceto
Sat Feb 15 19:36:21 GMT+01:00 2020,15-feb-2020 19:36:18.972,13.92942466,42.04826774,0.0,110.741,387.0,0.0,1.59086609,8.36390686,4.93788147,0.02228004,-,0,43.52941132,-,0.0,14.04639149,-,7.11911821,9.16869068,10.90645599,0,0.07513586,-,-,-,-,0.10969836,-,70.56835938,0.0,0.19206931,3704.88427734,0,2914,48,6.27450991,0.0,-,18.00067711,1.08004057,800.0,110.74099731,387,42.04826736,13.92942429,0,14,96.07843018,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,64.18566895,0,35.81433105,-,-,85.09803772,-,-,13.63354778,3710.06542969,-,-0.43511295,-,-,28.9995575,-,-,-,0.18363275,0.80807495,0.35859272,-0.05256853,127,56.22200012,12.89999962,0,0,6.58333349,12.64000034,Aniceto
Sat Feb 15 19:36:24 GMT+01:00 2020,15-feb-2020 19:36:21.114,13.92942295,42.04826199,0.0,115.292,385.0,0.0,1.88996887,8.03729248,4.54187012,-0.0083477,-,0,43.52941132,-,0.0,14.04638577,-,7.119120599999999,9.15853691,10.91854763,0,0.07577734,-,-,-,-,0.11063492,-,70.56835938,0.0,0.19206931,3704.88427734,0,2914,49,6.27450991,0.78125,-,18.155056,1.08930326,799.0,115.29199982,385,42.04826355,13.92942333,0,14,96.07843018,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,65.08908081,0,34.91091919,-,-,85.09803772,-,-,13.63354778,3638.99682617,-,-0.43511295,-,-,28.9995575,-,-,-,0.19265737,0.81929582,0.3629837,-0.03909054,129,56.22200012,12.89999962,0,0,6.44897938,12.64000034,Aniceto
Sat Feb 15 19:36:25 GMT+01:00 2020,15-feb-2020 19:36:22.790,13.92942325,42.04826219,0.0,112.25799599999999,385.0,0.0,1.39944458,8.58883667,3.56799316,-0.00789629,-,0,80.0,-,0.0,14.04638004,-,7.11912346,9.14862537,10.93037701,0,0.07740312,-,-,-,-,0.11300855,-,70.56835938,0.0,0.19206931,3704.88427734,0,2914,66,7.45098019,3.125,-,45.60377121,2.73622632,1270.5,112.25799561,385,42.04826355,13.92942333,0,14,96.07843018,-,-,-,1.64093018,-,-,-,-,-,-,-,-,-,-,-,-,-,65.71509552,0,34.28490448,-,-,19.2156868,-,-,14.21369839,5624.56347656,-,0.14503765,-,-,23.79348755,-,-,-,0.15350869,0.93040037,0.32932258,0.03646573,131,56.22200012,13.0,0,0,6.32000017,12.64000034,Aniceto
Sat Feb 15 19:36:27 GMT+01:00 2020,15-feb-2020 19:36:24.551,13.92927628,42.04822971,0.0,109.22399999999999,383.0,0.0,1.21040344,8.65823364,3.69839478,-0.01070796,-,0,49.01960754,-,0.0,14.04637527,-,7.11912632,9.13894463,10.94195557,0,0.07840742,-,-,-,-,0.11447484,-,70.56835938,8.0,0.19206931,3704.88427734,0,2914,61,0.0,-19.53125,-,35.82535553,2.14952135,913.0,109.22399902,383,42.04822922,13.92927647,0,14,96.07843018,-,-,-,1.62796021,-,-,-,-,-,-,-,-,-,-,-,-,-,65.03216553,0,34.96783829,-,-,5.49019623,-,-,14.79384899,7147.45996094,-,0.72518826,-,-,23.60542297,-,45.57309723,4.35729837,0.13265502,0.87893265,0.25724542,-0.04168301,133,57.51300049,12.89999962,0,8,6.35294104,12.46153831,Aniceto
Sat Feb 15 19:36:29 GMT+01:00 2020,15-feb-2020 19:36:26.303,13.92918584,42.04824052,0.0,109.22399999999999,387.0,0.0,1.87800598,7.776474,4.5478363,-0.04294181,-,0,5.49019623,-,3.15829825,14.04628372,31.66196251,7.11917305,9.00893021,11.09986591,0,0.08074023,-,-,-,-,0.11788073,-,70.56835938,13.0,0.19714722,3704.88916016,0,2914,78,0.0,0.0,-,80.07337189,4.80440187,1757.5,109.22399902,387,42.04824066,13.92918587,0,14,96.07843018,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,63.91939926,0,36.08060074,-,-,69.80392456,-,-,16.67934036,4879.06933594,-,2.61067963,-,-,28.9995575,-,23.47834396,4.32116461,0.17180213,0.83880872,0.38981333,-0.01323857,134,59.26399994,12.39999962,0,13,6.48076916,12.48148155,Aniceto
Sat Feb 15 19:36:31 GMT+01:00 2020,15-feb-2020 19:36:28.046,13.92910954,42.04827154,0.0,118.32600000000001,391.0,0.0,2.50971985,9.7852478,5.51095581,0.00630812,-,0,27.84313774,-,132.32316589,14.04629517,0.75570983,7.11916685,9.14599323,10.93352222,0,0.08133956,-,-,-,-,0.11875576,-,70.56835938,13.0,0.20350277,3704.89550781,0,2914,64,2.74509811,-13.28125,-,20.31637192,1.21898234,857.5,118.32599640000001,391,42.04827118,13.92910957,0,14,96.07843018,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,62.84951019,0,37.15048981,-,-,60.7843132,-,-,14.50377369,4525.17724609,-,0.43511295,-,-,28.9995575,-,23.47834396,4.32116461,0.165218,0.89100748,0.32163876,-0.00017339999999999999,136,61.00600052,13.0,0,13,6.60377359,12.5,Aniceto
Sat Feb 15 19:36:32 GMT+01:00 2020,15-feb-2020 19:36:29.760,13.92908647,42.04828956,0.0,118.32600000000001,446.0,0.0,0.72467041,8.42732239,4.60766602,-0.03232791,-,0,90.58823395,-,21.59838295,14.04635906,4.62987995,7.119134900000001,9.4054184,10.63194847,0,0.08213925,-,-,-,-,0.1199233,-,70.56835938,16.0,0.21054736,3704.90258789,0,2914,64,6.66666651,3.125,-,27.41783905,1.64507043,1047.5,118.32599640000001,446,42.04829025,13.92908669,0,14,96.07843018,-,-,-,1.67803955,-,-,-,-,-,-,-,-,-,-,-,-,-,61.83062363,0,38.16937637,-,-,15.29411793,-,-,15.08392429,5659.37255859,-,1.01526451,-,-,24.33157349,-,28.92340279,3.17279053,0.11179979,0.87003094,0.35542119,-0.01129936,138,62.72100067,12.39999962,0,16,6.77777767,12.62068939,Aniceto
