GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Timing Advance(°),Fuel Remaining (Calculated from vehicle profile)(%),Engine Load(%),Engine Load(Absolute)(%),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Litres Per 100 Kilometer(Long Term Average)(l/100km),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Distance to empty (Estimated)(km),Fuel used (trip)(l),Turbo Pressure Control(psi),Actual engine % torque(%),Drivers demand engine % torque(%),Engine reference torque(Nm),Fuel cost (trip)(cost),CO₂ in g/km (Instantaneous)(g/km),CO₂ in g/km (Average)(g/km),GPS vs OBD Speed difference(km/h),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Distance travelled with MIL/CEL lit(km),Distance travelled since codes cleared(km),Volumetric Efficiency (Calculated)(%),EGR Commanded(%),EGR Error(%),Fuel Rate (direct from ECU)(L/m),Fuel flow rate/minute(cc/min),Fuel flow rate/hour(l/hr),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°),GPS Bearing(°),GPS Satellites,Fuel Level (From Engine ECU)(%),NOx Post SCR(ppm),NOx Pre SCR(ppm),O2 Sensor1 Equivalence Ratio,O2 Sensor1 Equivalence Ratio(alternate),O2 Sensor2 Equivalence Ratio,O2 Sensor3 Equivalence Ratio,O2 Sensor4 Equivalence Ratio,O2 Sensor5 Equivalence Ratio,O2 Sensor6 Equivalence Ratio,O2 Sensor7 Equivalence Ratio,O2 Sensor8 Equivalence Ratio,O2 Volts Bank 1 sensor 1(V),O2 Volts Bank 1 sensor 2(V),O2 Volts Bank 1 sensor 3(V),O2 Volts Bank 1 sensor 4(V),O2 Volts Bank 2 sensor 1(V),O2 Volts Bank 2 sensor 2(V),Percentage of Idle driving(%),Percentage of Highway driving(%),Percentage of City driving(%),Throttle Position(Manifold)(%),Absolute Throttle Position B(%),Relative Throttle Position(%),Relative Accelerator Pedal Position(%),Fuel pressure(psi),Intake Manifold Pressure(psi),Fuel Rail Pressure(psi),Exhaust Pressure(psi),Turbo Boost & Vacuum Gauge(psi),Evap System Vapour Pressure(Pa),Air Fuel Ratio(Commanded)(:1),Air Fuel Ratio(Measured)(:1),Commanded Equivalence Ratio(lambda),Torque(Nm),Engine kW (At the wheels)(kW),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Acceleration Sensor(Total)(g),Run time since engine start(s),Trip time(whilst moving)(s),Voltage (OBD Adapter)(V),Speed (GPS)(km/h),Speed (OBD)(km/h),Average trip speed(whilst stopped or moving)(km/h),Average trip speed(whilst moving only)(km/h)
Sat Nov 23 14:47:49 GMT+01:00 2019,23-nov-2019 14:47:53.850,9.18152307,45.43831774,7.6,47.027,161.0,204.2,-3.76307678,-0.3543396,11.48703003,0.25171119,-,-,-,-,-,17.89221382,-,5.58897448,-,-,-,-,-,-,-,-,-,-,-,-,-,707.77886963,-,-,-,-,-,-,-,-,-,47.02700043,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.25114939,-0.05758521,0.96533567,0.09642739999999998,-,-,-,-,-,-,-
Sat Nov 23 14:47:49 GMT+01:00 2019,23-nov-2019 14:47:54.379,9.18152307,45.43831774,7.6,47.027,161.0,204.2,-3.76307678,-0.3543396,11.48703003,0.25171119,-,-,-,-,-,17.89221382,-,5.58897448,-,-,-,-,-,-,-,-,-,-,-,13,-,707.77886963,-,-,-,-,-,-,-,-,-,47.02700043,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.25114939,-0.05758521,0.96533567,0.09642739999999998,-,0,-,-,13,13,13
Sat Nov 23 14:47:49 GMT+01:00 2019,23-nov-2019 14:47:57.288,9.18152307,45.43831774,7.6,47.027,161.0,204.2,3.96813965,5.40638733,0.18452454,0.18255313,-,-,63.92156982,-,0,14.89820862,-,6.71207714,-,-,-,-,-,-,-,-,-,-,-,6,0.00534903,707.78417969,-,-,-,-,-,-,-,-,787,47.02700043,-,-,-,-,8,96.86274719,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,100,-,-,-,-,-,13.92362309,-,-,-0.77637672,-,-,28.9995575,-,-,-,1.58615339,0.53696162,-0.33730292,0.69188589,-,2.16599989,-,-,6,10,10
Sat Nov 23 14:47:59 GMT+01:00 2019,23-nov-2019 14:48:00.048,9.1817596,45.43813479,2.83,21.237999,167.0,199.6,8.54202271,4.67895508,3.49021912,0.07364148,-,0,80.39215851,-,5.86739206,14.897620199999999,17.04299355,6.71234179,5.86739206,17.04299355,0,0.00075845,-,-,-,-,0.00110734,-,-,6,0.00919903,707.7880249,-,-,55,-,-,-,-,-,840,21.23799896,167,45.43813324,9.18175983,199.6000061,10,96.86274719,-,-,-,1.85415649,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,100,-,-,-,-,-,13.63354778,-,-,-0.72518826,-,-,26.88526917,-,-,-,0.77305752,0.48061761,0.31810170000000004,0.0020509,-,5.03800011,-,-,6,9,9
Sat Nov 23 14:48:02 GMT+01:00 2019,23-nov-2019 14:48:02.648,9.18174792,45.43810136,1.41,16.687,170.0,206.2,2.45228577,6.07756042,7.40010071,0.02663857,-,0,0,-,0.85509032,14.89670658,116.9442749,6.712753299999999,3.3612411,29.75029564,0,0.00606923,-,-,-,-,0.00886107,-,-,8.28800011,0.01786875,707.79669189,-,-,137,-,-,-,115.99806213,6.95988369,1971.5,16.68700027,170,45.43810272,9.18174839,206.19999695,13,96.86274719,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,100,-,-,-,-,-,17.40452766,-,-,3.04579163,-,-,28.9995575,-,-,-,0.22961132,0.59050268,0.56579959,-0.08060834,-,8.27900028,-,5.07599974,17,10.60000038,10.60000038
Sat Nov 23 14:48:04 GMT+01:00 2019,23-nov-2019 14:48:05.145,9.18170485,45.43807886,1.98,16.687,161.0,224.5,0.59306335,2.1401825,11.62103271,0.08950436,-,0,91.37255096,-,181.2480011,14.89680386,0,6.7127099,7.70295334,12.98176384,0,0.00606923,-,-,-,-,0.00886107,0,0,14.63599968,0.02933361,707.8081665,-,-,109,-,-,-,0,0,1324,16.68700027,161,45.43807983,9.18170452,224.5,13,96.07843018,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,100,-,-,-,-,-,16.96941566,-,-,2.61067963,-,-,28.9995575,-,22.43972015,3.11131048,0.12192099,0.28584951,0.83593768,-0.01348156,-,10.28299999,-,7.12799978,20,12.16666698,12.16666698
Sat Nov 23 14:48:07 GMT+01:00 2019,23-nov-2019 14:48:07.682,9.18135159,45.43803162,6.36,10.6189995,159.0,268.7,-1.53297424,3.45623779,8.26269531,0.05082708,-,0,0,-,4.98280144,14.89615917,20.06861496,6.7130003,7.02291536,14.23880482,0,0.00829276,-,-,-,-,0.01210743,530.81445312,265.40722656,12.8760004,0.04442194,707.82324219,-,-,101,14.50980377,0,-,53.60064316,3.2160387,1643.5,10.61899948,159,45.43803024,9.18135166,268.70001221,15,96.07843018,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,100,-,-,-,-,-,15.95415115,4844.26025391,-,1.59541512,-,-,28.9995575,-,26.14741135,4.50024748,-0.21675724,0.44939700000000005,0.7975201,0.02723133,-,13.29300022,14.69999981,22.89599991,24,13.85714245,13.85714245
Sat Nov 23 14:48:09 GMT+01:00 2019,23-nov-2019 14:48:09.836,9.18117535,45.43799433,6.43,9.101999000000001,159.0,261.9,-1.69567871,3.73500061,7.73149109,0.06869034,-,0,47.05882263,-,181.2480011,14.89625549,0,6.71295691,8.89548683,11.2414217,0,0.00829276,-,-,-,-,0.01210743,0,176.93815613,1.7879982,0.06029695,707.83917236,-,-,84,9.01960754,0,-,0,0,1411,9.10199928,159,45.43799591,9.18117523,261.8999939,15,96.07843018,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,100,-,-,-,-,-,15.2289629,6367.15673828,-,0.87022686,-,-,28.9995575,-,26.14741135,4.50024748,-0.17285205,0.380734,0.6881234,-0.10752106,-,15.29300022,14.89999962,23.14799881,21,14.75,14.75
Sat Nov 23 14:48:11 GMT+01:00 2019,23-nov-2019 14:48:11.954,9.18103475,45.43797397,5.83,9.101999000000001,158.0,258.8,-1.17045593,2.30648804,9.00088501,0.02709388,-,0,69.41176605,-,20.66868591,14.89663124,4.8381362,6.71278763,10.857687,9.2098732,0,0.00926243,-,-,-,-,0.01352315,127.9686203,164.69577026,2.07599831,0.07271028,707.8515625,-,-,73,9.4117651,-0.78125,-,27.26346016,1.63580763,1389,9.10199928,158,45.43797302,9.18103504,258.79998779,17,96.07843018,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,100,-,-,-,-,-,14.79384899,6970.51367188,-,0.43511295,-,-,28.9995575,-,-,-,-0.10528719,0.19169767,0.81666899,-0.05727926,-,17.29000092,14,20.98799896,21,15.44444466,15.44444466
Sat Nov 23 14:48:13 GMT+01:00 2019,23-nov-2019 14:48:14.188,9.18086667,45.43799978,6.36,7.585,157.0,273.5,-3.24264526,1.99661255,8.15263367,0.02967866,-,0,78.8235321,-,13.34463882,14.89653015,7.49348974,6.71283293,11.21296597,8.91806126,0,0.010258,-,-,-,-,0.01497668,198.20266724,171.39715576,0.68799973,0.0856043,707.86444092,-,-,65,8.62745094,1.5625,-,28.18973732,1.69138432,1453,7.58500004,157,45.43799973,9.18086624,273.5,18,96.07843018,-,-,-,1.57913208,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,100,-,-,-,-,-,14.64881134,8317.9140625,-,0.2900753,-,-,22.89741516,-,7.7509203,1.1793884,-0.3396908,0.19096662,0.8227663000000001,0.00201864,-,19.29000092,13,22.89599991,22,16.10000038,16.10000038
