GPS Time,Device Time,Longitude,Latitude,GPS Speed (Meters/second),Horizontal Dilution of Precision,Altitude,Bearing,G(x),G(y),G(z),G(calibrated),Timing Advance(°),Fuel Remaining (Calculated from vehicle profile)(%),Engine Load(%),Engine Load(Absolute)(%),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Litres Per 100 Kilometer(Long Term Average)(l/100km),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Distance to empty (Estimated)(km),Fuel used (trip)(l),Turbo Pressure Control(psi),Actual engine % torque(%),Drivers demand engine % torque(%),Engine reference torque(Nm),Fuel cost (trip)(cost),CO₂ in g/km (Instantaneous)(g/km),CO₂ in g/km (Average)(g/km),GPS vs OBD Speed difference(km/h),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Distance travelled with MIL/CEL lit(km),Distance travelled since codes cleared(km),Volumetric Efficiency (Calculated)(%),EGR Commanded(%),EGR Error(%),Fuel Rate (direct from ECU)(L/m),Fuel flow rate/minute(cc/min),Fuel flow rate/hour(l/hr),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°),GPS Bearing(°),GPS Satellites,Fuel Level (From Engine ECU)(%),NOx Post SCR(ppm),NOx Pre SCR(ppm),O2 Sensor1 Equivalence Ratio,O2 Sensor1 Equivalence Ratio(alternate),O2 Sensor2 Equivalence Ratio,O2 Sensor3 Equivalence Ratio,O2 Sensor4 Equivalence Ratio,O2 Sensor5 Equivalence Ratio,O2 Sensor6 Equivalence Ratio,O2 Sensor7 Equivalence Ratio,O2 Sensor8 Equivalence Ratio,O2 Volts Bank 1 sensor 1(V),O2 Volts Bank 1 sensor 2(V),O2 Volts Bank 1 sensor 3(V),O2 Volts Bank 1 sensor 4(V),O2 Volts Bank 2 sensor 1(V),O2 Volts Bank 2 sensor 2(V),Percentage of Idle driving(%),Percentage of Highway driving(%),Percentage of City driving(%),Throttle Position(Manifold)(%),Absolute Throttle Position B(%),Relative Throttle Position(%),Relative Accelerator Pedal Position(%),Fuel pressure(psi),Intake Manifold Pressure(psi),Fuel Rail Pressure(psi),Exhaust Pressure(psi),Turbo Boost & Vacuum Gaugeacuum Gauge(psi),Evap System Vapour Pressure(Pa),Air Fuel Ratio(Commanded)(:1),Air Fuel Ratio(Measured)(:1),Commanded Equivalence Ratio(lambda),Torque(Nm),Engine kW (At the wheels)(kW),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Acceleration Sensor(Total)(g),Run time since engine start(s),Trip time(whilst moving)(s),Voltage (OBD Adapter)(V),Speed (GPS)(km/h),Speed (OBD)(km/h),Average trip speed(whilst stopped or moving)(km/h),Average trip speed(whilst moving only)(km/h),Driver
Wed Dec 18 20:07:18 GMT+01:00 2019,18-dic-2019 20:07:10.089,13.87771452,42.09649862,0.0,138.047,387.0,0.0,2.1184845,9.08415222,0.9765625,0.02748086,-,0,65.49019623,-,181.24800109999998,13.72823429,0,7.28410673,9.16123867,10.91532803,0,0.07610915,-,-,-,-,0.11111935,0,59.86977386,10.0,0.41720101,1423.11328125,0,47091,54,9.4117651,-1.5625,-,0.0,0.0,816.5,138.04699707,-,-,-,-,16,61.96078491,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,28.07104111,0,71.92895508,-,-,82.74510193,-,-,14.06866074,3496.85986328,-,-0.14503765,-,-,14.50663757,-,-,-,0.21887884,0.90722752,0.05369691,-0.05384789,108,87.74900055,14.0,-,10,14.8723402,17.47500038,Aniceto
Wed Dec 18 20:07:20 GMT+01:00 2019,18-dic-2019 20:07:12.189,13.87787272,42.09644182,0.0,135.013,387.0,0.0,1.53822327,9.52801514,0.88682556,-0.0021793000000000003,-,0,98.43137359999999,-,4.28934479,13.72802925,23.31309891,7.28421497,9.05297375,11.04586411,0,0.07920086,-,-,-,-,0.11563325,-,59.86977386,15.0,0.42445448,1423.12060547,0,47091,68,0.0,41.40625,-,88.75723267,5.32543373,948.5,135.01300049,387,42.09644318,13.87787247,0,17,61.96078491,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,27.48916626,0,72.51083374,-,-,5.88235283,-,-,14.79384899,9523.17773438,-,0.5801506,-,-,14.50663757,-,41.81441116,4.1533761,0.10021338,1.02467358,-0.19363545,0.03416464,110,89.84899902,13.39999962,0,15,14.875,17.414634699999997,Aniceto
Wed Dec 18 20:07:22 GMT+01:00 2019,18-dic-2019 20:07:13.925,13.8779832,42.09637083,0.0,153.217,387.0,0.0,-0.18222046,9.13798523,0.68223572,-0.07175392,-,0,82.74510193,-,2.20546746,13.72778034,45.34091568,7.28434753,8.90411472,11.23052883,0,0.08512034,-,-,-,-,0.1242757,1199.26647949,109.40876007,25.0,0.43628782,1423.13244629,0,47091,83,0.0,-12.5,-,167.45367432,10.04722023,1599.5,153.21699524,387,42.0963707,13.87798309,0,17,61.96078491,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,26.92025185,0,73.07975006,-,-,5.88235283,-,-,20.160245899999996,12854.69433594,-,5.94654751,-,-,14.50663757,-,81.06260681,13.57821846,0.05752765,0.89222693,0.1441904,-0.0728569,113,92.09999847,12.69999981,0,25,15.08163261,17.59523773,Aniceto
Wed Dec 18 20:07:24 GMT+01:00 2019,18-dic-2019 20:07:15.995,13.8781311,42.09626711,0.0,175.972,387.0,0.0,0.58827209,9.35333252,0.563797,-0.023301,-,0,91.37255096,-,8.30370712,13.72766209,12.04256344,7.28441,8.89134026,11.24666405,0,0.08769909,-,-,-,-,0.12804067,318.52557373,118.1219635,29.0,0.44917282,1423.14526367,0,47091,74,5.09803915,-1.5625,-,89.43618011,5.36617088,1909.5,175.97200012,387,42.0962677,13.87813091,0,17,61.96078491,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,26.42119789,0,73.57880402,-,-,5.88235283,-,-,17.25949097,12358.66601562,-,3.04579258,-,-,14.50663757,-,39.0580864,7.81031609,0.19497496,0.94881511,0.10687092,-0.00917644,113,94.05400085,12.39999962,0,29,15.35999966,17.860466,Aniceto
Wed Dec 18 20:07:26 GMT+01:00 2019,18-dic-2019 20:07:17.687,13.878232999999998,42.09611759,0.0,212.37999,387.0,0.0,-1.3056488000000002,8.7180481,1.6812439,-0.02052967,-,0,85.49019623,-,5.5621767,13.72748566,17.97819901,7.28450346,8.82198334,11.33508396,0,0.09247544,-,-,-,-,0.13501415,475.52304077,132.41799927,32.0,0.4666255999999999,1423.16271973,0,47091,72,0.78431374,-5.46875,-,139.18467712,8.35107994,2106.5,212.37998962,387,42.09611893,13.87823296,0,17,61.96078491,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,25.97636414,0,74.02363586,-,-,5.88235283,-,-,15.95415115,12925.76367188,-,1.74045277,-,-,14.50663757,-,24.45066643,5.39374113,-0.07674968,0.83734661,0.13138452,-0.12759042,116,95.85900116,12.30000019,0,32,15.68627453,18.18181801,Aniceto
Wed Dec 18 20:07:27 GMT+01:00 2019,18-dic-2019 20:07:19.425,13.87827594,42.09607568,0.0,233.618,387.0,0.0,-0.90246582,9.59741211,2.22441101,0.01304305,-,0,79.60784149,-,6.89094114,13.72733784,14.51150417,7.28458214,8.782573699999999,11.38594723,0,0.09625159,-,-,-,-,0.14052732,383.82901001,142.08766174,34.0,0.48229143,1423.1784668,0,47091,69,0.0,2.34375,-,133.1975708,7.99185419,2243.5,233.61799622,387,42.09607697,13.87827587,0,17,61.96078491,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,25.56150055,0,74.43849945,-,-,5.88235283,-,-,15.37400055,12712.55761719,-,1.16030216,-,-,14.50663757,-,19.59001923,4.60255432,-0.11040923,1.02747798,0.08369809,0.04995185,118,97.59899902,12.80000019,0,34,16.03846169,18.53333282,Aniceto
Wed Dec 18 20:07:29 GMT+01:00 2019,18-dic-2019 20:07:21.125,13.87820587,42.09582146,0.0,216.93099999999998,387.0,0.0,-2.57624817,11.71266174,3.38253784,0.00130061,-,0,80.0,-,7.37340212,13.72719955,13.56197834,7.28465509,8.75439072,11.4226017,0,0.10036559,-,-,-,-,0.14653376,358.71408081,150.1108551,35.0,0.49877477,1423.19494629,0,47091,67,0.0,4.6875,-,142.7645874,8.56587505,2324.0,216.93099976,387,42.09582138,13.87820625,0,18,61.96078491,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,25.16877747,0,74.83122253,-,-,14.90196133,-,-,15.519038199999999,8956.08007812,-,1.30533981,-,-,14.50663757,-,9.67724228,2.35518861,-0.06528459,1.03491759,0.05284298,0.04853627,120,99.29900359999999,12.80000019,0,35,16.39622688,18.89130402,Aniceto
Wed Dec 18 20:07:31 GMT+01:00 2019,18-dic-2019 20:07:22.875,13.87806863,42.09567597,0.0,165.35299999999998,387.0,0.0,-1.26856995,9.69073486,3.03797913,0.04014605,-,0,2.74509811,-,4.85525417,13.72700787,20.59581566,7.28475714,8.67793655,11.52323627,0,0.10669307,-,-,-,-,0.15577187,544.75897217,164.20542908,33.0,0.51492476,1423.21105957,0,47091,72,0.0,-47.65625,-,222.01654053,13.32099247,2227.5,165.35299683,387,42.09567642,13.87806892,0,18,61.96078491,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,24.77691078,0,75.22309113,-,-,6.27450991,-,-,16.38926506,8777.68359375,-,2.17556667,-,-,14.50663757,-,9.67724228,2.35518861,-0.05662706,0.94332755,-0.0105751,-0.05042847,122,101.04900359999999,14.10000038,0,33,16.70370293,19.19149017,Aniceto
Wed Dec 18 20:07:33 GMT+01:00 2019,18-dic-2019 20:07:24.595,13.8781481,42.09553901,0.0,177.489,387.0,0.0,-0.45021057,9.46221924,1.90856934,-0.00111669,-,0,75.29412079,-,181.24800109999998,13.72703743,0,7.284741400000001,8.80143261,11.36155033,0,0.10669307,-,-,-,-,0.15577187,0,158.54318237,33.0,0.53097558,1423.22705078,0,47091,66,1.17647064,-0.78125,-,0.0,0.0,2186.0,177.48899841,387,42.09553909,13.87814808,0,18,61.96078491,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,24.40325928,0,75.59674072,-,-,5.88235283,-,-,15.66407585,12677.74902344,-,1.45037746,-,-,14.50663757,-,-,-,-0.1097995,0.98418254,0.1089443,0.01243712,123,102.76999664,13.89999962,0,33,17.0,19.47916603,Aniceto
Wed Dec 18 20:07:34 GMT+01:00 2019,18-dic-2019 20:07:26.345,13.87819494,42.0954838,0.0,183.55698999999998,387.0,0.0,0.18150329999999998,9.51724243,1.56758118,0.00240302,-,0,0.0,-,5.39643574,13.72685719,18.53036308,7.28483725,8.73718739,11.44509315,0,0.11245241,-,-,-,-,0.16418052,490.1277771,169.59599304,34.0,0.54697186,1423.24304199,0,47091,71,0.0,0.0,-,200.90736389,12.05444241,2141.0,183.55699158,387,42.09548569,13.87819481,0,18,61.96078491,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,24.03469467,0,75.96530914,-,-,5.49019623,-,-,15.37400055,5056.015625,-,1.16030216,-,-,14.50663757,-,10.20427036,2.28789759,0.03155039,0.89051908,0.055281899999999995,-0.09518443,125,104.51999664,13.5,0,34,17.3035717,19.77551079,Aniceto
