GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), 
Wed Oct 16 10:47:03 GMT+02:00 2019,16-ott-2019 10:47:04.464,13.93070246,42.04840808,0.39,50.060997,383.0,87.4,9.65826416,-0.25144958,-0.10380554,0.00351445,
Wed Oct 16 10:47:03 GMT+02:00 2019,16-ott-2019 10:47:04.744,13.93070246,42.04840808,0.39,50.060997,383.0,87.4,9.65826416,-0.25144958,-0.10380554,0.00351445,
Wed Oct 16 10:47:03 GMT+02:00 2019,16-ott-2019 10:47:05.023,13.93070246,42.04840808,0.39,50.060997,383.0,87.4,9.65826416,-0.25144958,-0.10380554,0.00351445,
Wed Oct 16 10:47:04 GMT+02:00 2019,16-ott-2019 10:47:05.302,13.93079657,42.04839143,0.38,39.441998,397.0,98.7,9.65826416,-0.25144958,-0.10380554,0.00351445,
Wed Oct 16 10:47:04 GMT+02:00 2019,16-ott-2019 10:47:05.573,13.93079657,42.04839143,0.38,39.441998,397.0,98.7,9.65826416,-0.25144958,-0.10380554,0.00351445,
Wed Oct 16 10:47:04 GMT+02:00 2019,16-ott-2019 10:47:05.853,13.93079657,42.04839143,0.38,39.441998,397.0,98.7,9.65826416,-0.25144958,-0.10380554,0.00351445,
Wed Oct 16 10:47:04 GMT+02:00 2019,16-ott-2019 10:47:05.974,13.93079657,42.04839143,0.38,39.441998,397.0,98.7,9.65826416,-0.25144958,-0.10380554,0.00351445,
Wed Oct 16 10:47:04 GMT+02:00 2019,16-ott-2019 10:47:06.104,13.93079657,42.04839143,0.38,39.441998,397.0,98.7,9.65826416,-0.25144958,-0.10380554,0.00351445,
Wed Oct 16 10:47:05 GMT+02:00 2019,16-ott-2019 10:47:06.230,13.93081607,42.04836761,0.85,36.407996999999995,401.0,119.9,9.65826416,-0.25144958,-0.10380554,0.00351445,
Wed Oct 16 10:47:05 GMT+02:00 2019,16-ott-2019 10:47:06.352,13.93081607,42.04836761,0.85,36.407996999999995,401.0,119.9,9.65826416,-0.25144958,-0.10380554,0.00351445,
Wed Oct 16 10:47:05 GMT+02:00 2019,16-ott-2019 10:47:06.473,13.93081607,42.04836761,0.85,36.407996999999995,401.0,119.9,9.65826416,-0.25144958,-0.10380554,0.00351445,
Wed Oct 16 10:47:05 GMT+02:00 2019,16-ott-2019 10:47:06.593,13.93081607,42.04836761,0.85,36.407996999999995,401.0,119.9,9.65826416,-0.25144958,-0.10380554,0.00351445,
Wed Oct 16 10:47:05 GMT+02:00 2019,16-ott-2019 10:47:06.727,13.93081607,42.04836761,0.85,36.407996999999995,401.0,119.9,9.65826416,-0.25144958,-0.10380554,0.00351445,
Wed Oct 16 10:47:05 GMT+02:00 2019,16-ott-2019 10:47:06.855,13.93081607,42.04836761,0.85,36.407996999999995,401.0,119.9,9.65826416,-0.25144958,-0.10380554,0.00351445,
Wed Oct 16 10:47:05 GMT+02:00 2019,16-ott-2019 10:47:06.978,13.93081607,42.04836761,0.85,36.407996999999995,401.0,119.9,9.65826416,-0.25144958,-0.10380554,0.00351445,
Wed Oct 16 10:47:05 GMT+02:00 2019,16-ott-2019 10:47:07.104,13.93081607,42.04836761,0.85,36.407996999999995,401.0,119.9,9.65826416,-0.25144958,-0.10380554,0.00351445,
Wed Oct 16 10:47:06 GMT+02:00 2019,16-ott-2019 10:47:07.229,13.93082805,42.04834846,0.0,28.823,401.0,0.0,9.65826416,-0.25144958,-0.10380554,0.00351445,
Wed Oct 16 10:47:06 GMT+02:00 2019,16-ott-2019 10:47:07.352,13.93082805,42.04834846,0.0,28.823,401.0,0.0,9.61399841,-0.31326294,-0.73950195,0.00243366,
Wed Oct 16 10:47:06 GMT+02:00 2019,16-ott-2019 10:47:07.472,13.93082805,42.04834846,0.0,28.823,401.0,0.0,9.59086609,-0.28096008,-0.71278381,-0.00092646,
