GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Timing Advance(°),Fuel Remaining (Calculated from vehicle profile)(%),Engine Load(%),Engine Load(Absolute)(%),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Litres Per 100 Kilometer(Long Term Average)(l/100km),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Distance to empty (Estimated)(km),Fuel used (trip)(l),Turbo Pressure Control(psi),Actual engine % torque(%),Drivers demand engine % torque(%),Engine reference torque(Nm),Fuel cost (trip)(cost),CO₂ in g/km (Instantaneous)(g/km),CO₂ in g/km (Average)(g/km),GPS vs OBD Speed difference(km/h),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Distance travelled with MIL/CEL lit(km),Distance travelled since codes cleared(km),Volumetric Efficiency (Calculated)(%),EGR Commanded(%),EGR Error(%),Fuel Rate (direct from ECU)(L/m),Fuel flow rate/minute(cc/min),Fuel flow rate/hour(l/hr),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°),GPS Bearing(°),GPS Satellites,Fuel Level (From Engine ECU)(%),NOx Post SCR(ppm),NOx Pre SCR(ppm),O2 Sensor1 Equivalence Ratio,O2 Sensor1 Equivalence Ratio(alternate),O2 Sensor2 Equivalence Ratio,O2 Sensor3 Equivalence Ratio,O2 Sensor4 Equivalence Ratio,O2 Sensor5 Equivalence Ratio,O2 Sensor6 Equivalence Ratio,O2 Sensor7 Equivalence Ratio,O2 Sensor8 Equivalence Ratio,O2 Volts Bank 1 sensor 1(V),O2 Volts Bank 1 sensor 2(V),O2 Volts Bank 1 sensor 3(V),O2 Volts Bank 1 sensor 4(V),O2 Volts Bank 2 sensor 1(V),O2 Volts Bank 2 sensor 2(V),Percentage of Idle driving(%),Percentage of Highway driving(%),Percentage of City driving(%),Throttle Position(Manifold)(%),Absolute Throttle Position B(%),Relative Throttle Position(%),Relative Accelerator Pedal Position(%),Fuel pressure(psi),Intake Manifold Pressure(psi),Fuel Rail Pressure(psi),Exhaust Pressure(psi),Turbo Boost & Vacuum Gauge(psi),Evap System Vapour Pressure(Pa),Air Fuel Ratio(Commanded)(:1),Air Fuel Ratio(Measured)(:1),Commanded Equivalence Ratio(lambda),Torque(Nm),Engine kW (At the wheels)(kW),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Acceleration Sensor(Total)(g),Run time since engine start(s),Trip time(whilst moving)(s),Voltage (OBD Adapter)(V),Speed (GPS)(km/h),Speed (OBD)(km/h),Average trip speed(whilst stopped or moving)(km/h),Average trip speed(whilst moving only)(km/h)
Wed Feb 19 07:09:19 GMT+01:00 2020,19-feb-2020 07:09:15.185,13.93141375,42.04797137,0.0,47.027,495.0,0.0,-1.59159851,8.39741516,3.71514893,-0.03100544,-,0,30.19607925,-,0.0,14.04585838,-,7.119388099999999,1.96003807,51.01835632,0,0.16616645,-,-,-,-,0.24260302,-,-,0.0,0.03310389,3737.95263672,0,3012,92,0.0,0.0,-,82.58496094,4.95509768,899.0,47.02700043,-,-,-,-,16,81.96078491,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,96.23129272,0,3.76870537,-,-,5.88235283,-,-,14.06866074,3638.99682617,-,0.0,-,-,14.50663757,-,-,-,-0.13187419,0.86393207,0.2922473,-0.04174403,123,56.88700104,14.19999981,-,0,1.14285719,2.37037039
Wed Feb 19 07:09:21 GMT+01:00 2020,19-feb-2020 07:09:16.915,13.93127513,42.04801451,0.0,27.305999999999997,485.0,0.0,-1.28053284,8.59002686,4.06808472,-0.01056388,-,0,29.01960754,-,0.0,14.04585266,-,7.11939096,1.95820796,51.06603622,0,0.1685254,-,-,-,-,0.24604709,-,-,0.0,0.03310389,3737.95263672,0,3012,92,0.0,0.0,-,82.77013397,4.96620798,883.5,27.30599976,485,42.04801559,13.93127537,0,16,81.96078491,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,96.28595734,0,3.71404386,-,-,5.88235283,-,-,14.06866074,3533.11938477,-,0.0,-,-,14.50663757,-,-,-,-0.13406891,0.88429892,0.31078494,-0.01543651,124,56.88700104,14.10000038,0,0,1.12280703,2.37037039
Wed Feb 19 07:09:23 GMT+01:00 2020,19-feb-2020 07:09:18.946,13.93125876,42.04803465,0.0,22.755,488.0,0.0,-1.85002136,8.56011963,3.44953918,-0.01448672,-,0,23.92156982,-,0.0,14.04584789,-,7.11939383,1.9564147,51.11284256,0,0.17130108,-,-,-,-,0.25009957,-,-,0.0,0.03310389,3737.95263672,0,3012,93,0.0,0.0,-,81.59739685,4.89584398,928.0,22.75499916,488,42.04803467,13.93125916,0,16,81.96078491,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,96.34482574,0,3.65517592,-,-,5.88235283,-,-,14.06866074,3673.8059081999995,-,0.0,-,-,14.50663757,-,-,-,-0.13845989,0.86307812,0.29358809999999996,-0.04103463,124,56.88700104,14.19999981,0,0,1.10344827,2.37037039
Wed Feb 19 07:09:25 GMT+01:00 2020,19-feb-2020 07:09:20.545,13.93124314,42.04804552,0.0,19.720999,488.0,0.0,-1.65859985,8.80897522,3.74984741,-0.0126605,-,0,27.84313774,-,0.0,14.04584217,-,7.11939669,1.95465696,51.15880966,0,0.17345262,-,-,-,-,0.25324082,-,-,0.0,0.03310389,3737.95263672,0,3012,92,0.0,0.0,-,80.733284,4.843997,901.0,19.72099876,488,42.04804611,13.93124294,0,16,81.96078491,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,96.39564514,0,3.60435128,-,-,5.88235283,-,-,14.06866074,3638.99682617,-,0.0,-,-,14.50663757,-,-,-,-0.17565805,0.83990687,0.25444096,-0.07128222,128,56.88700104,14.19999981,0,0,1.08474576,2.37037039
Wed Feb 19 07:09:26 GMT+01:00 2020,19-feb-2020 07:09:22.276,13.93123773,42.04804519,0.0,18.203999,488.0,0.0,-1.89428711,8.57687378,3.35502625,-0.01384928,-,0,29.01960754,-,0.0,14.04583645,-,7.11939955,1.95293319,51.20396042,0,0.17578384,-,-,-,-,0.2566444,-,-,0.0,0.03310389,3737.95263672,0,3012,92,3.13725495,-15.625,-,81.22706604,4.87362385,910.5,18.20399857,488,42.04804611,13.93123817,0,16,81.96078491,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,96.44570923,0,3.55429316,-,-,76.07843018,-,-,14.06866074,3604.18774414,-,0.0,-,-,14.50663757,-,-,-,-0.12785029,0.8750300999999999,0.30907708,-0.02531227,130,56.88700104,14.10000038,0,0,1.06666672,2.37037039
Wed Feb 19 07:09:28 GMT+01:00 2020,19-feb-2020 07:09:24.015,13.93121678,42.04804586,0.0,18.203999,485.0,0.0,-1.54014587,8.33041382,3.72950745,-0.01290128,-,0,30.58823586,-,0.0,14.04583073,-,7.11940241,1.95124245,51.24833298,0,0.17762001,-,-,-,-,0.25932521,-,-,0.0,0.03310389,3737.95263672,0,3012,87,7.05882359,0.0,-,63.38920975,3.80335259,897.0,18.20399857,485,42.04804611,13.93121719,0,16,81.96078491,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,96.49461365,0,3.50538468,-,-,76.07843018,-,-,13.77858543,3604.18774414,-,-0.2900753,-,-,14.50663757,-,-,-,-0.14846133,0.9013744,0.29907721,-0.00277465,131,56.88700104,14.10000038,0,0,1.04918027,2.37037039
Wed Feb 19 07:09:30 GMT+01:00 2020,19-feb-2020 07:09:25.735,13.93121506,42.04805173,0.0,16.687,486.0,0.0,-1.36187744,8.68814087,4.13867188,-0.01019779,-,0,35.68627548,-,0.0,14.045825,-,7.11940527,1.94958317,51.29195023,0,0.17939433,-,-,-,-,0.26191574,-,-,0.0,0.03310389,3737.95263672,0,3012,83,6.27450991,-1.5625,-,61.53752899,3.69225168,890.5,16.68700027,486,42.04804993,13.93121529,0,16,81.96078491,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,96.54168701,0,3.4583168,-,-,75.29412079,-,-,13.63354778,3604.18774414,-,-0.43511295,-,-,14.50663757,-,-,-,-0.1895605,0.87442034,0.24200062,-0.04180609,133,56.88700104,14.10000038,0,0,1.03225803,2.37037039
Wed Feb 19 07:09:32 GMT+01:00 2020,19-feb-2020 07:09:27.475,13.93121554,42.04805261,0.0,15.17,486.0,0.0,-1.55569458,8.85324097,3.93408203,-0.00979445,-,0,31.37254906,-,0.0,14.04582024,-,7.11940765,1.94795442,51.33483505,0,0.18110888,-,-,-,-,0.26441896,-,-,0.0,0.03310389,3737.95263672,0,3012,80,7.45098019,0.0,-,59.80928802,3.58855724,892.0,15.17000008,486,42.04805374,13.93121529,0,16,81.96078491,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,96.58802795,0,3.41197038,-,-,76.07843018,-,-,13.63354778,3744.87451172,-,-0.43511295,-,-,14.50663757,-,-,-,-0.18407294,0.85807896,0.25273311,-0.05384229,135,56.88700104,14.19999981,0,0,1.01587307,2.37037039
Wed Feb 19 07:09:33 GMT+01:00 2020,19-feb-2020 07:09:29.184,13.93121576,42.04805239,0.0,15.17,486.0,0.0,-1.75788879,8.72521973,3.64814758,-0.01376539,-,0,32.54901886,-,0.0,14.04581451,-,7.11941051,1.9463551,51.37701797,0,0.18283871,-,-,-,-,0.26694453,-,-,0.0,0.03310389,3737.95263672,0,3012,77,7.84313726,-0.78125,-,59.99446106,3.59966755,886.0,15.17000008,486,42.04805374,13.93121529,0,16,81.96078491,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,96.63238525,0,3.36761761,-,-,76.07843018,-,-,13.63354778,3567.9284668000005,-,-0.43511295,-,-,14.50663757,-,-,-,-0.19480386,0.8756398000000001,0.25078106,-0.03647784,137,56.88700104,14.10000038,0,0,1.0,2.37037039
Wed Feb 19 07:09:35 GMT+01:00 2020,19-feb-2020 07:09:30.926,13.93121449,42.0480533,0.0,13.652999999999999,487.0,0.0,-1.33914185,8.72283936,4.16140747,0.01359463,-,0,33.72549057,-,0.0,14.04580879,-,7.11941338,1.94478428,51.41851807,0,0.18454795,-,-,-,-,0.26944,-,-,0.0,0.03310389,3737.95263672,0,3012,76,7.84313726,0.0,-,59.62412262,3.57744741,900.0,13.65299988,487,42.04805374,13.93121433,0,16,81.96078491,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,96.67636871,0,3.32363009,-,-,76.07843018,-,-,13.63354778,3567.9284668000005,-,-0.43511295,-,-,14.50663757,-,-,-,-0.13650782,0.88917828,0.32420054,-0.00506555,138,56.88700104,14.19999981,0,0,0.98461539,2.37037039
