GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), 
Fri Oct 18 08:10:26 GMT+02:00 2019,18-ott-2019 08:10:27.919,13.93099512,42.04799693,3.78,9.101999000000001,455.0,29.9,0.0,0.0,0.0,0.0,
Fri Oct 18 08:10:26 GMT+02:00 2019,18-ott-2019 08:10:28.191,13.93099512,42.04799693,3.78,9.101999000000001,455.0,29.9,0.0,0.0,0.0,0.0,
Fri Oct 18 08:10:26 GMT+02:00 2019,18-ott-2019 08:10:28.473,13.93099512,42.04799693,3.78,9.101999000000001,455.0,29.9,0.0,0.0,0.0,0.0,
Fri Oct 18 08:10:26 GMT+02:00 2019,18-ott-2019 08:10:28.604,13.93099512,42.04799693,3.78,9.101999000000001,455.0,29.9,0.0,0.0,0.0,0.0,
Fri Oct 18 08:10:26 GMT+02:00 2019,18-ott-2019 08:10:28.732,13.93099512,42.04799693,3.78,9.101999000000001,455.0,29.9,0.0,0.0,0.0,0.0,
Fri Oct 18 08:10:26 GMT+02:00 2019,18-ott-2019 08:10:28.861,13.93099512,42.04799693,3.78,9.101999000000001,455.0,29.9,0.0,0.0,0.0,0.0,
Fri Oct 18 08:10:27 GMT+02:00 2019,18-ott-2019 08:10:28.980,13.93103245,42.04802275,3.94,7.585,455.0,32.7,0.0,0.0,0.0,0.0,
Fri Oct 18 08:10:27 GMT+02:00 2019,18-ott-2019 08:10:29.095,13.93103245,42.04802275,3.94,7.585,455.0,32.7,0.0,0.0,0.0,0.0,
Fri Oct 18 08:10:27 GMT+02:00 2019,18-ott-2019 08:10:29.214,13.93103245,42.04802275,3.94,7.585,455.0,32.7,8.85069275,-0.56132507,3.47706604,0.02511952,
Fri Oct 18 08:10:27 GMT+02:00 2019,18-ott-2019 08:10:29.335,13.93103245,42.04802275,3.94,7.585,455.0,32.7,9.33882141,-0.63191223,3.68882751,0.02570543,
Fri Oct 18 08:10:27 GMT+02:00 2019,18-ott-2019 08:10:29.454,13.93103245,42.04802275,3.94,7.585,455.0,32.7,8.88777161,-0.00857544,3.97596741,0.0127785,
Fri Oct 18 08:10:27 GMT+02:00 2019,18-ott-2019 08:10:29.578,13.93103245,42.04802275,3.94,7.585,455.0,32.7,9.66664124,-0.64985657,3.54525757,0.00749261,
Fri Oct 18 08:10:27 GMT+02:00 2019,18-ott-2019 08:10:29.697,13.93103245,42.04802275,3.94,7.585,455.0,32.7,9.70252991,-0.45245361,3.91494751,0.00185807,
Fri Oct 18 08:10:27 GMT+02:00 2019,18-ott-2019 08:10:29.814,13.93103245,42.04802275,3.94,7.585,455.0,32.7,9.2311554,-0.07676697,2.77954102,0.98275727,
Fri Oct 18 08:10:28 GMT+02:00 2019,18-ott-2019 08:10:29.940,13.93106901,42.04807002,4.01,6.068,453.0,35.7,9.35317993,0.24505615,2.86448669,0.00760079,
