GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), 
Wed Oct 16 09:39:49 GMT+02:00 2019,16-ott-2019 09:39:50.251,13.92868813,42.04784774,6.23,19.720999,446.0,190.4,9.68458557,-0.3495636,-0.71876526,0.01081343,
Wed Oct 16 09:39:49 GMT+02:00 2019,16-ott-2019 09:39:50.371,13.92868813,42.04784774,6.23,19.720999,446.0,190.4,9.68458557,-0.3495636,-0.71876526,0.01081343,
Wed Oct 16 09:39:49 GMT+02:00 2019,16-ott-2019 09:39:50.492,13.92868813,42.04784774,6.23,19.720999,446.0,190.4,9.68458557,-0.3495636,-0.71876526,0.01081343,
Wed Oct 16 09:39:49 GMT+02:00 2019,16-ott-2019 09:39:50.610,13.92868813,42.04784774,6.23,19.720999,446.0,190.4,9.68458557,-0.3495636,-0.71876526,0.01081343,
Wed Oct 16 09:39:49 GMT+02:00 2019,16-ott-2019 09:39:50.730,13.92868813,42.04784774,6.23,19.720999,446.0,190.4,9.68458557,-0.3495636,-0.71876526,0.01081343,
Wed Oct 16 09:39:49 GMT+02:00 2019,16-ott-2019 09:39:50.849,13.92868813,42.04784774,6.23,19.720999,446.0,190.4,9.68458557,-0.3495636,-0.71876526,0.01081343,
Wed Oct 16 09:39:49 GMT+02:00 2019,16-ott-2019 09:39:50.969,13.92868813,42.04784774,6.23,19.720999,446.0,190.4,9.68458557,-0.3495636,-0.71876526,0.01081343,
Wed Oct 16 09:39:49 GMT+02:00 2019,16-ott-2019 09:39:51.088,13.92868813,42.04784774,6.23,19.720999,446.0,190.4,9.68458557,-0.3495636,-0.71876526,0.01081343,
Wed Oct 16 09:39:50 GMT+02:00 2019,16-ott-2019 09:39:51.208,13.92870094,42.04778323,6.89,12.136,449.0,181.6,9.68458557,-0.3495636,-0.71876526,0.01081343,
Wed Oct 16 09:39:50 GMT+02:00 2019,16-ott-2019 09:39:51.479,13.92870094,42.04778323,6.89,12.136,449.0,181.6,9.68458557,-0.3495636,-0.71876526,0.01081343,
Wed Oct 16 09:39:50 GMT+02:00 2019,16-ott-2019 09:39:51.749,13.92870094,42.04778323,6.89,12.136,449.0,181.6,9.68458557,-0.3495636,-0.71876526,0.01081343,
Wed Oct 16 09:39:50 GMT+02:00 2019,16-ott-2019 09:39:52.019,13.92870094,42.04778323,6.89,12.136,449.0,181.6,9.68458557,-0.3495636,-0.71876526,0.01081343,
Wed Oct 16 09:39:51 GMT+02:00 2019,16-ott-2019 09:39:52.288,13.92871448,42.04772089,7.17,13.652999999999999,450.0,177.7,9.68458557,-0.3495636,-0.71876526,0.01081343,
Wed Oct 16 09:39:51 GMT+02:00 2019,16-ott-2019 09:39:52.558,13.92871448,42.04772089,7.17,13.652999999999999,450.0,177.7,9.68458557,-0.3495636,-0.71876526,0.01081343,
Wed Oct 16 09:39:51 GMT+02:00 2019,16-ott-2019 09:39:52.834,13.92871448,42.04772089,7.17,13.652999999999999,450.0,177.7,8.76574707,-1.01477051,-1.95465088,0.01063349,
