GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Timing Advance(°),Fuel Remaining (Calculated from vehicle profile)(%),Engine Load(%),Engine Load(Absolute)(%),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Litres Per 100 Kilometer(Long Term Average)(l/100km),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Distance to empty (Estimated)(km),Fuel used (trip)(l),Turbo Pressure Control(psi),Actual engine % torque(%),Drivers demand engine % torque(%),Engine reference torque(Nm),Fuel cost (trip)(cost),CO₂ in g/km (Instantaneous)(g/km),CO₂ in g/km (Average)(g/km),GPS vs OBD Speed difference(km/h),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Distance travelled with MIL/CEL lit(km),Distance travelled since codes cleared(km),Volumetric Efficiency (Calculated)(%),EGR Commanded(%),EGR Error(%),Fuel Rate (direct from ECU)(L/m),Fuel flow rate/minute(cc/min),Fuel flow rate/hour(l/hr),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°),GPS Bearing(°),GPS Satellites,Fuel Level (From Engine ECU)(%),NOx Post SCR(ppm),NOx Pre SCR(ppm),O2 Sensor1 Equivalence Ratio,O2 Sensor1 Equivalence Ratio(alternate),O2 Sensor2 Equivalence Ratio,O2 Sensor3 Equivalence Ratio,O2 Sensor4 Equivalence Ratio,O2 Sensor5 Equivalence Ratio,O2 Sensor6 Equivalence Ratio,O2 Sensor7 Equivalence Ratio,O2 Sensor8 Equivalence Ratio,O2 Volts Bank 1 sensor 1(V),O2 Volts Bank 1 sensor 2(V),O2 Volts Bank 1 sensor 3(V),O2 Volts Bank 1 sensor 4(V),O2 Volts Bank 2 sensor 1(V),O2 Volts Bank 2 sensor 2(V),Percentage of Idle driving(%),Percentage of Highway driving(%),Percentage of City driving(%),Throttle Position(Manifold)(%),Absolute Throttle Position B(%),Relative Throttle Position(%),Relative Accelerator Pedal Position(%),Fuel pressure(psi),Intake Manifold Pressure(psi),Fuel Rail Pressure(psi),Exhaust Pressure(psi),Turbo Boost & Vacuum Gauge(psi),Evap System Vapour Pressure(Pa),Air Fuel Ratio(Commanded)(:1),Air Fuel Ratio(Measured)(:1),Commanded Equivalence Ratio(lambda),Torque(Nm),Engine kW (At the wheels)(kW),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Acceleration Sensor(Total)(g),Run time since engine start(s),Trip time(whilst moving)(s),Voltage (OBD Adapter)(V),Speed (GPS)(km/h),Speed (OBD)(km/h),Average trip speed(whilst stopped or moving)(km/h),Average trip speed(whilst moving only)(km/h)
Tue Dec 17 12:48:16 GMT+01:00 2019,17-dic-2019 12:48:10.890,13.92347655,42.04633469,0.0,109.22399999999999,466.0,0.0,0.92805481,8.94416809,0.55541992,0.02171971,-,0,77.25490570000001,-,12.02927685,13.81801033,8.31287861,7.2367816,10.67169189,9.37038994,0,0.17195314,-,-,-,-,0.25105157,-,183.85635376,11.0,0.57439345,1326.36767578,0,46906,75,0.0,0.0,-,32.23448563,1.93406916,759.5,109.22399902,-,-,-,-,19,89.01960754,-,-,-,1.15240479,-,-,-,-,-,-,-,-,-,-,-,-,-,23.57287598,0,76.42712402,-,-,5.09803915,-,-,13.92362309,6155.40136719,-,-0.14503765,-,-,16.70986938,-,-,-,0.24058801,0.90149575,0.03345141,-0.05713545,126,100.73799896,13.89999962,-,11,17.392856600000002,20.29166603
Tue Dec 17 12:48:18 GMT+01:00 2019,17-dic-2019 12:48:12.603,13.92347265,42.04619179,0.0,81.918,455.0,0.0,0.58708191,9.50648499,2.80827332,0.03122944,-,0,95.29412079,-,4.79557037,13.81779289,20.85214424,7.23689556,10.56082153,9.46876335,0,0.17375679,-,-,-,-,0.25368491,-,183.85635376,12.0,0.57982403,1326.37304688,0,46906,80,0.0,0.0,-,63.65829849,3.81949806,811.0,81.91799927,455,42.04619217,13.9234724,0,19,89.01960754,-,-,-,1.17633057,-,-,-,-,-,-,-,-,-,-,-,-,-,23.23600197,0,76.76399994,-,-,5.49019623,-,-,14.79384899,6793.56787109,-,0.72518826,-,-,17.05679321,-,9.61965561,0.81699306,0.07874841,0.91917944,0.06772224,-0.06201076,127,102.4489975,13.89999962,0,12,17.29824638,20.12244987
Tue Dec 17 12:48:20 GMT+01:00 2019,17-dic-2019 12:48:14.712,13.92349946,42.04611819,0.0,62.196999999999996,449.0,0.0,0.34181213,9.95632935,2.12869263,-0.0052794,-,0,99.60784149,-,4.041327,13.81755733,24.74383354,7.23701859,10.44009018,9.57826138,0,0.17559464,-,-,-,-,0.25636819,-,183.85635376,13.0,0.58583099,1326.37915039,0,46906,82,0.0,0.0,-,64.41082001,3.8646492999999995,864.0,62.1969986,449,42.04611969,13.92349911,0,20,87.84313965,-,-,-,1.21517944,-,-,-,-,-,-,-,-,-,-,-,-,-,22.85610962,0,77.14389038,-,-,5.88235283,-,-,15.2289629,7856.69433594,-,1.16030216,-,-,17.62010193,-,9.60684204,0.86922532,-0.01833077,0.8984470999999999,0.00540075,-0.09489668,127,104.43900299,14.10000038,0,13,17.22413826,19.97999954
Tue Dec 17 12:48:22 GMT+01:00 2019,17-dic-2019 12:48:16.322,13.92356433,42.04605921,0.0,57.646,445.0,0.0,0.08697510000000001,9.3952179,1.65252686,-0.00853938,-,0,96.86274719,-,2.74759984,13.81729126,36.39464569,7.2371583,10.30022717,9.70832157,0,0.17873298,-,-,-,-,0.26095015,-,183.85635376,16.0,0.59381002,1326.38708496,0,46906,92,0.0,0.0,-,94.67079926,5.68024778,1086.0,57.64599991,445,42.04605865,13.92356396,0,20,87.84313965,-,-,-,1.19857788,-,-,-,-,-,-,-,-,-,-,-,-,-,22.53562164,0,77.46437836,-,-,5.88235283,-,-,16.09918976,12216.52832031,-,2.03052902,-,-,17.37937927,-,24.65899277,2.80442023,0.03289272,0.95418137,0.08869880000000001,-0.02645056,131,106.16999817,14.10000038,0,16,17.20339012,19.90196037
Tue Dec 17 12:48:23 GMT+01:00 2019,17-dic-2019 12:48:18.041,13.92362647,42.04603779999999,4.6,51.578,445.0,137.9,0.42317200000000005,9.41078186,1.07824707,0.02962159,-,0,68.23529816,-,2.27261472,13.81701374,44.00126266,7.23730373,10.15687656,9.84534168,0,0.182954,-,-,-,-,0.26711282,1163.8326416,214.48062134,21.0,0.60263866,1326.39587402,0,46906,100,7.84313726,-9.375,-,147.24467468,8.83468056,1398.0,51.57799911,445,42.04603958,13.9236269,137.8999939,20,87.84313965,-,-,-,1.64825439,-,-,-,-,-,-,-,-,-,-,-,-,-,22.22612762,0,77.77387238,-,-,5.88235283,-,-,19.14498138,11613.171875,-,5.07632065,-,-,23.89968872,-,48.28970718,7.06967878,0.11216532,0.95369452,-0.01874578,-0.03597138,133,107.88899994,14.19999981,16.55999947,21,17.26666641,19.92307663
Tue Dec 17 12:48:25 GMT+01:00 2019,17-dic-2019 12:48:19.791,13.92385486,42.04596236,6.91,47.027,444.0,115.3,0.75099182,9.08415222,1.15242004,-0.01601951,-,0,91.37255096,-,5.80229044,13.81682014,17.23421478,7.23740482,10.08048058,9.91995525,0,0.18526351,-,-,-,-,0.27048475,455.84466553,221.79467773,1.24799919,0.61345118,1326.40673828,0,46906,94,6.66666651,-3.125,-,80.09899902,4.80593967,1564.0,47.02700043,444,42.04596329,13.92385483,115.30000305,20,87.84313965,-,-,-,1.47775269,-,-,-,-,-,-,-,-,-,-,-,-,-,21.91966438,0,78.08033752,-,-,5.88235283,-,-,17.98468018,13492.86035156,-,3.91601944,-,-,21.42741394,-,29.41020393,4.81695652,-0.02028128,0.97393847,0.14638512,0.00516817,135,109.63899994,14.10000038,24.87599945,24,17.37704849,20.0
Tue Dec 17 12:48:27 GMT+01:00 2019,17-dic-2019 12:48:21.542,13.92407541,42.04590987,6.98,43.993,437.0,111.5,0.4004364,9.38085938,2.55342102,-0.01704309,-,0,80.39215851,-,4.07225275,13.81658554,24.55592155,7.23752737,9.97689056,10.02295494,0,0.18837021,-,-,-,-,0.27502051,649.50366211,234.37435913,0.09999847,0.6255970000000001,1326.41882324,0,46906,89,16.47058868,-11.71875,-,106.51522827,6.39091396,1719.0,43.99300003,437,42.04590988,13.92407513,111.5,20,87.84313965,-,-,-,1.73104858,-,-,-,-,-,-,-,-,-,-,-,-,-,21.62153816,0,78.37846375,-,-,5.88235283,-,-,20.01520729,9452.109375,-,5.94654655,-,-,25.10020447,-,19.10458183,3.43915224,0.01801346,0.89161718,0.02759832,-0.09881096,136,111.38899994,14.10000038,25.12800026,26,17.51612854,20.11111069
Tue Dec 17 12:48:29 GMT+01:00 2019,17-dic-2019 12:48:23.283,13.92424066,42.0458528,6.4,45.51,435.0,111.3,-0.54234314,9.334197999999999,1.81523132,-0.01010114,-,0,52.15686417,-,6.89416647,13.8164196,14.50471497,7.23761463,9.92464066,10.07572174,0,0.19031793,-,-,-,-,0.27786419,383.64944458,238.63935852,26.0,0.63823587,1326.43151855,0,46906,81,36.86274338,0.78125,-,66.7790451,4.00674248,1749.0,45.50999832,435,42.04585266,13.92424107,111.30000305,20,87.84313965,-,-,-,1.99801636,-,-,-,-,-,-,-,-,-,-,-,-,-,21.33304787,0,78.66695404,-,-,5.88235283,-,-,16.82437706,7395.47412109,-,2.75571632,-,-,28.97123718,-,19.10458183,3.43915224,0.050455099999999996,0.95430267,0.25797647,0.02083209,138,113.1289978,14.19999981,23.03999901,26,17.65079308,20.21818161
Tue Dec 17 12:48:30 GMT+01:00 2019,17-dic-2019 12:48:25.002,13.92435921,42.04582782,7.07,42.475998,433.0,113.0,0.42796326,9.3066864,2.14544678,-0.01058424,-,0,84.70588684,-,11.40023518,13.81636143,8.77156639,7.23764515,9.94923401,10.05081558,0,0.19190681,-,-,-,-,0.28018394,232.00776672,238.45513916,0.96000099,0.65023589,1326.44348145,0,46906,76,14.11764717,6.25,-,55.10562515,3.30633759,1634.0,42.47599792,433,42.04582596,13.92435932,113,20,87.84313965,-,-,-,1.55273438,-,-,-,-,-,-,-,-,-,-,-,-,-,21.0551815,0,78.94481659,-,-,5.88235283,-,-,15.2289629,10161.34375,-,1.16030216,-,-,22.51464844,-,-,-,0.01472061,0.95101136,0.13772602,-0.01928097,140,114.84999847,14.19999981,25.45199966,24,17.75,20.2857151
Tue Dec 17 12:48:32 GMT+01:00 2019,17-dic-2019 12:48:26.752,13.92451581,42.0457549,7.08,40.959,430.0,113.3,0.472229,9.51367188,2.28305054,-0.01531884,-,0,76.07843018,-,6.55267286,13.8161869,15.26063061,7.2377367,9.89355278,10.10738182,0,0.19388935,-,-,-,-,0.28307843,403.6434021,242.91969299,3.17199898,0.66152894,1326.45483398,0,46906,72,11.76470566,1.5625,-,68.36319733,4.10179186,1561.0,40.95899963,430,42.04575348,13.92451572,113.30000305,20,87.84313965,-,-,-,1.58572388,-,-,-,-,-,-,-,-,-,-,-,-,-,20.78026772,0,79.21973419,-,-,5.88235283,-,-,16.24422646,10196.15332031,-,2.17556572,-,-,22.99299622,-,-,-,0.07569977,0.91234958,0.10247993,-0.06207086,142,116.59799957,14.10000038,25.48799896,23,17.83076859,20.33333397
