GPS Time,Device Time,Longitude,Latitude,GPS Speed (Meters/second),Horizontal Dilution of Precision,Altitude,Bearing,G(x),G(y),G(z),G(calibrated),
Sat Oct 19 17:44:46 GMT+02:00 2019,19-ott-2019 17:44:47.817,13.93105764,42.0479354,0.0,30.34,449.0,0.0,8.84710693,0.014144899999999998,4.31573486,0.01991682,
Sat Oct 19 17:44:46 GMT+02:00 2019,19-ott-2019 17:44:47.939,13.93105764,42.0479354,0.0,30.34,449.0,0.0,8.84710693,0.014144899999999998,4.31573486,0.01991682,
Sat Oct 19 17:44:46 GMT+02:00 2019,19-ott-2019 17:44:48.066,13.93105764,42.0479354,0.0,30.34,449.0,0.0,8.84710693,0.014144899999999998,4.31573486,0.01991682,
Sat Oct 19 17:44:46 GMT+02:00 2019,19-ott-2019 17:44:48.186,13.93105764,42.0479354,0.0,30.34,449.0,0.0,8.84710693,0.014144899999999998,4.31573486,0.01991682,
Sat Oct 19 17:44:46 GMT+02:00 2019,19-ott-2019 17:44:48.307,13.93105764,42.0479354,0.0,30.34,449.0,0.0,8.84710693,0.014144899999999998,4.31573486,0.01991682,
Sat Oct 19 17:44:46 GMT+02:00 2019,19-ott-2019 17:44:48.430,13.93105764,42.0479354,0.0,30.34,449.0,0.0,8.84710693,0.014144899999999998,4.31573486,0.01991682,
Sat Oct 19 17:44:46 GMT+02:00 2019,19-ott-2019 17:44:48.553,13.93105764,42.0479354,0.0,30.34,449.0,0.0,8.84710693,0.014144899999999998,4.31573486,0.01991682,
Sat Oct 19 17:44:46 GMT+02:00 2019,19-ott-2019 17:44:48.676,13.93105764,42.0479354,0.0,30.34,449.0,0.0,8.84710693,0.014144899999999998,4.31573486,0.01991682,
Sat Oct 19 17:44:47 GMT+02:00 2019,19-ott-2019 17:44:48.795,13.93108324,42.04790793,0.0,21.237999,446.0,0.0,8.84710693,0.014144899999999998,4.31573486,0.01991682,
Sat Oct 19 17:44:47 GMT+02:00 2019,19-ott-2019 17:44:48.915,13.93108324,42.04790793,0.0,21.237999,446.0,0.0,8.84710693,0.014144899999999998,4.31573486,0.01991682,
Sat Oct 19 17:44:47 GMT+02:00 2019,19-ott-2019 17:44:49.033,13.93108324,42.04790793,0.0,21.237999,446.0,0.0,8.84710693,0.014144899999999998,4.31573486,0.01991682,
Sat Oct 19 17:44:47 GMT+02:00 2019,19-ott-2019 17:44:49.157,13.93108324,42.04790793,0.0,21.237999,446.0,0.0,8.84710693,0.014144899999999998,4.31573486,0.01991682,
Sat Oct 19 17:44:47 GMT+02:00 2019,19-ott-2019 17:44:49.278,13.93108324,42.04790793,0.0,21.237999,446.0,0.0,8.84710693,0.014144899999999998,4.31573486,0.01991682,
Sat Oct 19 17:44:47 GMT+02:00 2019,19-ott-2019 17:44:49.408,13.93108324,42.04790793,0.0,21.237999,446.0,0.0,8.84710693,0.014144899999999998,4.31573486,0.01991682,
Sat Oct 19 17:44:47 GMT+02:00 2019,19-ott-2019 17:44:49.538,13.93108324,42.04790793,0.0,21.237999,446.0,0.0,8.84710693,0.014144899999999998,4.31573486,0.01991682,
Sat Oct 19 17:44:48 GMT+02:00 2019,19-ott-2019 17:44:49.817,13.93108617,42.04792452,0.0,19.720999,446.0,0.0,8.84710693,0.014144899999999998,4.31573486,0.01991682,
Sat Oct 19 17:44:48 GMT+02:00 2019,19-ott-2019 17:44:50.096,13.93108617,42.04792452,0.0,19.720999,446.0,0.0,8.84710693,0.014144899999999998,4.31573486,0.01991682,
Sat Oct 19 17:44:48 GMT+02:00 2019,19-ott-2019 17:44:50.364,13.93108617,42.04792452,0.0,19.720999,446.0,0.0,8.84710693,0.014144899999999998,4.31573486,0.01991682,
Sat Oct 19 17:44:48 GMT+02:00 2019,19-ott-2019 17:44:50.636,13.93108617,42.04792452,0.0,19.720999,446.0,0.0,8.84710693,0.014144899999999998,4.31573486,0.01991682,
Sat Oct 19 17:44:49 GMT+02:00 2019,19-ott-2019 17:44:50.905,13.93109289,42.04794256,0.0,22.755,448.0,0.0,8.84710693,0.014144899999999998,4.31573486,0.01991682,
Sat Oct 19 17:44:49 GMT+02:00 2019,19-ott-2019 17:44:51.174,13.93109289,42.04794256,0.0,22.755,448.0,0.0,8.84710693,0.014144899999999998,4.31573486,0.01991682,
Sat Oct 19 17:44:49 GMT+02:00 2019,19-ott-2019 17:44:51.444,13.93109289,42.04794256,0.0,22.755,448.0,0.0,8.84710693,0.014144899999999998,4.31573486,0.01991682,
Sat Oct 19 17:44:49 GMT+02:00 2019,19-ott-2019 17:44:51.718,13.93109289,42.04794256,0.0,22.755,448.0,0.0,1.11709595,6.83250427,7.05432129,0.02654845,
Sat Oct 19 17:44:50 GMT+02:00 2019,19-ott-2019 17:44:51.847,13.93110595,42.04794283,0.0,18.203999,447.0,0.0,0.472229,7.31704712,6.73010254,0.01525664,
Sat Oct 19 17:44:50 GMT+02:00 2019,19-ott-2019 17:44:51.963,13.93110595,42.04794283,0.0,18.203999,447.0,0.0,0.93284607,6.99880981,6.70855713,0.00709692,
Sat Oct 19 17:44:50 GMT+02:00 2019,19-ott-2019 17:44:52.082,13.93110595,42.04794283,0.0,18.203999,447.0,0.0,0.69476318,6.94496155,7.43836975,0.00199058,
Sat Oct 19 17:44:50 GMT+02:00 2019,19-ott-2019 17:44:52.311,13.93110595,42.04794283,0.0,18.203999,447.0,0.0,1.31210327,6.77627563,6.40467834,0.00129118,
Sat Oct 19 17:44:50 GMT+02:00 2019,19-ott-2019 17:44:52.435,13.93110595,42.04794283,0.0,18.203999,447.0,0.0,0.01280212,7.02992249,7.84873962,-0.00578973,
Sat Oct 19 17:44:50 GMT+02:00 2019,19-ott-2019 17:44:52.610,13.93110595,42.04794283,0.0,18.203999,447.0,0.0,0.10493469,6.63749695,6.88803101,0.00547167,
Sat Oct 19 17:44:51 GMT+02:00 2019,19-ott-2019 17:44:52.750,13.93110818,42.04794551,0.0,16.687,446.0,0.0,0.21620178,6.720047,6.88803101,0.00223627,
