GPS Time,Device Time,Longitude,Latitude,GPS Speed (Meters/second),Horizontal Dilution of Precision,Altitude,Bearing,G(x),G(y),G(z),G(calibrated),Timing Advance(°),Fuel Remaining (Calculated from vehicle profile)(%),Engine Load(%),Engine Load(Absolute)(%),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Litres Per 100 Kilometer(Long Term Average)(l/100km),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Distance to empty (Estimated)(km),Fuel used (trip)(l),Turbo Pressure Control(psi),Actual engine % torque(%),Drivers demand engine % torque(%),Engine reference torque(Nm),Fuel cost (trip)(cost),CO₂ in g/km (Instantaneous)(g/km),CO₂ in g/km (Average)(g/km),GPS vs OBD Speed difference(km/h),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Distance travelled with MIL/CEL lit(km),Distance travelled since codes cleared(km),Volumetric Efficiency (Calculated)(%),EGR Commanded(%),EGR Error(%),Fuel Rate (direct from ECU)(L/m),Fuel flow rate/minute(cc/min),Fuel flow rate/hour(l/hr),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°),GPS Bearing(°),GPS Satellites,Fuel Level (From Engine ECU)(%),NOx Post SCR(ppm),NOx Pre SCR(ppm),O2 Sensor1 Equivalence Ratio,O2 Sensor1 Equivalence Ratio(alternate),O2 Sensor2 Equivalence Ratio,O2 Sensor3 Equivalence Ratio,O2 Sensor4 Equivalence Ratio,O2 Sensor5 Equivalence Ratio,O2 Sensor6 Equivalence Ratio,O2 Sensor7 Equivalence Ratio,O2 Sensor8 Equivalence Ratio,O2 Volts Bank 1 sensor 1(V),O2 Volts Bank 1 sensor 2(V),O2 Volts Bank 1 sensor 3(V),O2 Volts Bank 1 sensor 4(V),O2 Volts Bank 2 sensor 1(V),O2 Volts Bank 2 sensor 2(V),Percentage of Idle driving(%),Percentage of Highway driving(%),Percentage of City driving(%),Throttle Position(Manifold)(%),Absolute Throttle Position B(%),Relative Throttle Position(%),Relative Accelerator Pedal Position(%),Fuel pressure(psi),Intake Manifold Pressure(psi),Fuel Rail Pressure(psi),Exhaust Pressure(psi),Turbo Boost & Vacuum Gaugeacuum Gauge(psi),Evap System Vapour Pressure(Pa),Air Fuel Ratio(Commanded)(:1),Air Fuel Ratio(Measured)(:1),Commanded Equivalence Ratio(lambda),Torque(Nm),Engine kW (At the wheels)(kW),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Acceleration Sensor(Total)(g),Run time since engine start(s),Trip time(whilst moving)(s),Voltage (OBD Adapter)(V),Speed (GPS)(km/h),Speed (OBD)(km/h),Average trip speed(whilst stopped or moving)(km/h),Average trip speed(whilst moving only)(km/h),Driver
Thu Feb 13 08:20:12 GMT+01:00 2020,13-feb-2020 08:20:11.469,13.92417766,42.04367184,7.33,7.585,442.0,10.1,0.2855835,9.0697937,2.48522949,-0.01030932,-,0,98.4313736,-,25.85730743,14.00994205,3.86729813,7.137639999999999,13.99270535,7.1464324,0,0.05218139,-,-,-,-,0.07618482,102.28996277,143.35374451,2.1760006,0.27560151,3578.82495117,-,-,68,0,61.71875,-,111.22429657,6.67345762,1058.5,7.58500004,442,42.04367065,13.92417812,10.10000038,23,25.88235283,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,6.66085148,0,93.33914948,-,-,-,-,-,15.5190382,11118.59277344,-,1.45037746,-,-,14.50663757,-,-,-,0.09667633,0.93015617,0.08930853,-0.04553857,-,28.65999985,13.89999962,26.38799858,25,31.6428566,31.6428566,Aniceto
Thu Feb 13 08:20:14 GMT+01:00 2020,13-feb-2020 08:20:13.730,13.92416758,42.04383708,9.06,9.101999000000001,442.0,355.2,4.44551086,10.45762634,4.00466919,-0.00341401,-,0,60.39215851,-,3.26108193,14.00984859,30.66403198,7.13768721,13.09840298,7.63435936,0,0.05922798,-,-,-,-,0.08647285,811.06311035,204.05459595,4.30000114,0.29412094,3578.84350586,-,-,80,29.80392075,0,-,188.7480011,11.32487965,1428.5,9.10199928,442,42.0438385,13.92416763,355.20001221,23,25.88235283,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,6.22615051,0,93.77384949,-,-,-,-,-,21.3205471,6758.75878906,-,7.25188637,-,-,14.50663757,-,104.71018982,15.66416073,0.29766458,0.86795753,0.18785137,-0.03799953,-,30.6609993,13.80000019,32.61600113,34,31.79999924,31.79999924,Aniceto
Thu Feb 13 08:20:17 GMT+01:00 2020,13-feb-2020 08:20:15.980,13.92412422,42.04410927,10.95,10.6189995,441.0,356.5,0.15278625,8.1509552,2.19929504,-0.03136997,-,0,80,-,7.08521509,14.00978851,14.11360455,7.13771772,12.63584995,7.91382599,0,0.06675191,-,-,-,-,0.0974578,373.30456543,218.15875244,4.67200089,0.31648594,3578.86572266,-,-,89,0,3.90625,-,198.87052917,11.9322319,1557,10.61899948,441,42.04410934,13.92412376,356.5,22,25.88235283,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,5.6714201,0,94.32858276,-,-,-,-,-,17.40452766,13279.65527344,-,3.33586693,-,-,14.50663757,-,34.72549438,5.66206741,0.14399567,0.828686,0.13114032,-0.12741706,-,33.65999985,13.80000019,39.41999817,37,32.125,32.125,Aniceto
Thu Feb 13 08:20:19 GMT+01:00 2020,13-feb-2020 08:20:18.231,13.92408884,42.04430285,11.05,9.101999000000001,440.0,351.8,1.80383301,9.24806213,3.05471802,0.02869803,-,0,41.96078491,-,5.80028677,14.00971794,17.24016762,7.13775396,12.14759541,8.23191071,0,0.07408655,-,-,-,-,0.10816636,456.00213623,236.45440674,3.58000183,0.34126371,3578.890625,-,-,89,40.39215851,-11.71875,-,196.46333313,11.78779984,1847.5,9.10199928,440,42.04430389,13.92408848,351.79998779,21,25.88235283,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,5.35378742,0,94.64620972,-,-,-,-,-,19.87017059,7112.65087891,-,5.80150986,-,-,14.50663757,-,69.1805191,13.38462639,0.13887364,0.84978539,0.14540985,-0.10434664,-,35.6570015,13.60000038,39.77999878,43,32.76470566,32.76470566,Aniceto
Thu Feb 13 08:20:21 GMT+01:00 2020,13-feb-2020 08:20:20.470,13.92402001,42.04455193,12.88,9.101999000000001,438.0,350.8,1.06085205,8.2933197,2.51634216,-0.0243963,-,0,95.6862793,-,16.44364548,14.00973892,6.08125019,7.13774347,12.43399906,8.04229736,0,0.08000036,-,-,-,-,0.11680052,160.84895325,231.05401611,5.22000122,0.3687515,3578.91796875,-,-,87,0.78431374,9.375,-,157.70147705,9.46208858,1891,9.10199928,438,42.04455185,13.92401981,350.79998779,22,25.88235283,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,5.06124401,0,94.93875885,-,-,-,-,-,14.93888664,12323.85644531,-,0.87022591,-,-,14.50663757,-,23.38892746,4.63169384,0.0828952,0.9218626,0.17175266,-0.03501937,-,37.7179985,13.80000019,46.36800003,45,33.44444275,33.44444275,Aniceto
Thu Feb 13 08:20:23 GMT+01:00 2020,13-feb-2020 08:20:22.824,13.92392475,42.04479886,13.81,9.101999000000001,438.0,342.4,2.62098694,8.9322052,5.22979736,-0.06188653,-,0,47.84313965,-,4.5563035,14.00965691,21.94716072,7.13778496,11.94164276,8.37388325,0,0.08940876,-,-,-,-,0.13053678,580.50201416,254.35054016,2.01200104,0.39857095,3578.94775391,-,-,90,3.13725495,-18.75,-,250.77929688,15.04675865,2113.5,9.10199928,438,42.0447998,13.92392445,342.3999939,22,25.88235283,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,4.76321173,0,95.23678589,-,-,75.6862793,-,-,18.85490608,9629.05566406,-,4.78624535,-,-,14.50663757,-,57.82095718,12.7975111,0.26717502,0.91052037,0.43310878,0.08878116,-,40.07799911,13.60000038,49.7159996,50,34.31578827,34.31578827,Aniceto
Thu Feb 13 08:20:26 GMT+01:00 2020,13-feb-2020 08:20:25.083,13.9237535,42.0451435,12.32,7.585,438.0,338.7,-0.46456909,10.34158325,4.43537903,0.04221029,-,0,0,-,17.68327904,14.00968933,5.65494204,7.13776875,12.27938652,8.14356041,0,0.09524688,-,-,-,-,0.13906045,149.57312012,247.80195618,0.67200089,0.43039373,3578.97973633,-,-,84,9.8039217,0,-,149.12202454,8.94732189,2047,7.58500004,438,42.04514313,13.92375374,338.70001221,20,25.88235283,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,4.47491789,0,95.52508545,-,-,6.27450991,-,-,14.50377369,5375.09863281,-,0.43511295,-,-,14.50663757,-,57.82095718,12.7975111,0.01032962,0.65123761,0.12638381,-0.31022343,-,42.65999985,13.60000038,44.35199738,48,35,35,Aniceto
Thu Feb 13 08:20:28 GMT+01:00 2020,13-feb-2020 08:20:27.434,13.92364921,42.04535101,10.74,9.101999000000001,440.0,338.4,3.47161865,7.68913269,6.17974854,0.03660324,-,0,0,-,181.2480011,14.00970078,0,7.13776255,12.45334625,8.02980328,0,0.09524688,-,-,-,-,0.13906045,0,233.22537231,0.35199738,0.4593865,3579.00878906,-,-,77,14.50980377,0,-,0,0,1884,9.10199928,440,42.04534912,13.92364883,338.3999939,20,25.88235283,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,4.27451849,0,95.72547913,-,-,77.2549057,-,-,14.93888664,5198.15234375,-,0.87022591,-,-,14.50663757,-,-,-,0.28046772,0.81697822,0.46262312,0.03120635,-,44.65999985,13.80000019,38.66399765,44,35.42856979,35.42856979,Aniceto
Thu Feb 13 08:20:30 GMT+01:00 2020,13-feb-2020 08:20:29.634,13.92359448,42.04548927,5.99,10.6189995,440.0,339.1,3.23713684,7.63171387,5.39610291,0.02678958,-,0,5.49019623,-,181.2480011,14.00971317,0,7.13775635,12.60899448,7.93068123,0,0.09524688,-,-,-,-,0.13906045,0,220.2684021,0.66000175,0.48344678,3579.03271484,-,-,67,0,-46.875,-,0,0,1343,10.61899948,440,42.04549026,13.92359447,339.1000061,21,25.88235283,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,4.09121084,0,95.90879059,-,-,72.15686035,-,-,13.92362309,3781.13378906,-,-0.14503765,-,-,14.50663757,-,-,-,0.30912814,0.82990545,0.39859375,0.01666354,-,46.6609993,13.80000019,21.56399918,30,35.18181992,35.18181992,Aniceto
Thu Feb 13 08:20:32 GMT+01:00 2020,13-feb-2020 08:20:31.825,13.92354945,42.04558249,2.9,12.136,438.0,343.1,1.84928894,8.39143372,4.32531738,0.005539,-,0,36.47058868,-,181.2480011,14.00972557,0,7.13775015,12.74907875,7.84354067,0,0.09524688,-,-,-,-,0.13906045,0,208.67533875,3.30800056,0.49657372,3579.04589844,-,-,63,4.31372547,0.78125,-,0,0,890,12.13599968,438,42.04558182,13.92354965,343.1000061,21,25.88235283,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,3.91445208,0,96.0855484,-,-,80,-,-,13.77858543,3638.99682617,-,-0.2900753,-,-,14.50663757,-,-,-,0.25973383,0.80673414,0.35078755,-0.03972881,-,48.76800156,13.60000038,10.44000053,13,34.21739197,34.21739197,Aniceto
Thu Feb 13 08:20:34 GMT+01:00 2020,13-feb-2020 08:20:33.830,13.92355543,42.04560675,1.13,10.6189995,439.0,346.8,1.48678589,8.61994934,3.52131653,-0.01586152,-,0,39.2156868,-,14.41025925,14.00972843,6.93935633,7.13774872,12.82818317,7.79517412,0,0.09753685,-,-,-,-,0.14240381,-,208.67533875,2.86000013,0.50113833,3579.05053711,0,2723,65,4.70588255,0,-,62.71025467,3.76261544,864,10.61899948,439,42.04560852,13.92355537,346.79998779,21,25.88235283,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,6.48570919,0,93.51428986,-,-,80.39215851,-,-,13.63354778,3604.18774414,-,-0.43511295,-,-,14.50663757,-,-,-,0.24217299,0.85088354,0.2724902,-0.03977649,-,51.46699905,13.60000038,4.06799984,2,32.875,32.875,Aniceto
Thu Feb 13 08:20:37 GMT+01:00 2020,13-feb-2020 08:20:36.035,13.92359907,42.04560411,2.75,9.101999000000001,440.0,347.1,2.25965881,8.53379822,3.26528931,-0.01660573,-,0,39.60784531,-,2.09939218,14.00962543,47.63184357,7.13780117,12.34051037,8.1032238,0,0.09960144,-,-,-,-,0.14541809,-,208.67533875,6.22799969,0.50113833,3579.05053711,0,2723,67,4.70588255,-0.78125,-,61.53752899,3.69225168,864.5,9.10199928,440,42.04560471,13.92359924,347.1000061,20,25.88235283,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,10.3074913,0,89.69250488,-,-,80.39215851,-,-,13.63354778,3567.9284668,-,-0.43511295,-,-,14.50663757,-,-,-,0.12326332,0.90844697,0.22980449,-0.02537728,67,52.04800034,13.60000038,9.89999962,0,31.55999947,32.875,Aniceto
Thu Feb 13 08:20:39 GMT+01:00 2020,13-feb-2020 08:20:38.185,13.92364914,42.04559394,3.0,9.101999000000001,440.0,347.5,1.26544189,8.89750671,3.33229065,-0.01666977,-,0,40.39215851,-,0,14.00961971,-,7.13780403,12.31496048,8.12003517,0,0.10176462,-,-,-,-,0.14857635,-,208.67533875,9.89999962,0.50113833,3579.05053711,0,2723,68,5.09803915,-1.5625,-,59.13033676,3.54782033,864.5,9.10199928,440,42.04559326,13.92364883,347.5,20,25.88235283,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,13.52880955,0,86.47119141,-,-,80.39215851,-,-,13.63354778,3604.18774414,-,-0.43511295,-,-,14.50663757,-,-,-,0.13948336,0.88368917,0.21358444,-0.05167964,69,52.04800034,13.5,10.79999924,0,30.34615326,32.875,Aniceto
