GPS Time,Device Time,Longitude,Latitude,GPS Speed (Meters/second),Horizontal Dilution of Precision,Altitude,Bearing,G(x),G(y),G(z),G(calibrated),Timing Advance(°),Fuel Remaining (Calculated from vehicle profile)(%),Engine Load(%),Engine Load(Absolute)(%),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Litres Per 100 Kilometer(Long Term Average)(l/100km),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Distance to empty (Estimated)(km),Fuel used (trip)(l),Turbo Pressure Control(psi),Actual engine % torque(%),Drivers demand engine % torque(%),Engine reference torque(Nm),Fuel cost (trip)(cost),CO₂ in g/km (Instantaneous)(g/km),CO₂ in g/km (Average)(g/km),GPS vs OBD Speed difference(km/h),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Distance travelled with MIL/CEL lit(km),Distance travelled since codes cleared(km),Volumetric Efficiency (Calculated)(%),EGR Commanded(%),EGR Error(%),Fuel Rate (direct from ECU)(L/m),Fuel flow rate/minute(cc/min),Fuel flow rate/hour(l/hr),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°),GPS Bearing(°),GPS Satellites,Fuel Level (From Engine ECU)(%),NOx Post SCR(ppm),NOx Pre SCR(ppm),O2 Sensor1 Equivalence Ratio,O2 Sensor1 Equivalence Ratio(alternate),O2 Sensor2 Equivalence Ratio,O2 Sensor3 Equivalence Ratio,O2 Sensor4 Equivalence Ratio,O2 Sensor5 Equivalence Ratio,O2 Sensor6 Equivalence Ratio,O2 Sensor7 Equivalence Ratio,O2 Sensor8 Equivalence Ratio,O2 Volts Bank 1 sensor 1(V),O2 Volts Bank 1 sensor 2(V),O2 Volts Bank 1 sensor 3(V),O2 Volts Bank 1 sensor 4(V),O2 Volts Bank 2 sensor 1(V),O2 Volts Bank 2 sensor 2(V),Percentage of Idle driving(%),Percentage of Highway driving(%),Percentage of City driving(%),Throttle Position(Manifold)(%),Absolute Throttle Position B(%),Relative Throttle Position(%),Relative Accelerator Pedal Position(%),Fuel pressure(psi),Intake Manifold Pressure(psi),Fuel Rail Pressure(psi),Exhaust Pressure(psi),Turbo Boost & Vacuum Gauge(psi),Evap System Vapour Pressure(Pa),Air Fuel Ratio(Commanded)(:1),Air Fuel Ratio(Measured)(:1),Commanded Equivalence Ratio(lambda),Torque(Nm),Engine kW (At the wheels)(kW),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Acceleration Sensor(Total)(g),Run time since engine start(s),Trip time(whilst moving)(s),Voltage (OBD Adapter)(V),Speed (GPS)(km/h),Speed (OBD)(km/h),Average trip speed(whilst stopped or moving)(km/h),Average trip speed(whilst moving only)(km/h)
Wed Feb 05 08:47:39 GMT+01:00 2020,05-feb-2020 08:47:25.040,14.16752629,42.41720244,30.74,25.789,66.0,27.0,1.82296753,9.00997925,3.83477783,0.01916708,-,0,0.0,-,181.24800109999998,14.01379108,0,7.13567924,15.37393379,6.5043807000000005,0,0.21621056,-,-,-,-,0.31566742,0,151.17944336,110.0,2.98618531,3377.72509766,0,2416,78,0.0,0.0,-,0.0,0.0,2139.5,25.78899956,66,42.417202,14.16752625,27.0,17,74.90196228,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,100.0,0.0,-,-,5.88235283,-,-,18.27475548,6829.82714844,-,3.77098179,-,-,28.9995575,-,-,-,0.18546194,0.83856606,0.18797269,-0.09386633,2455,99.04599762,14.89999962,110.66399384,110,109.95652008,109.95652008
Wed Feb 05 08:47:41 GMT+01:00 2020,05-feb-2020 08:47:27.120,14.16792258,42.41763123,29.34,16.687,53.0,27.3,1.34919739,8.99082947,3.9041748,0.03622386,-,0,0.0,-,181.24800109999998,14.01380348,0,7.13567305,15.37487125,6.50398445,0,0.21621056,-,-,-,-,0.31566742,0,147.74354553,2.71199799,3.05155134,3377.7902831999995,0,2416,78,0.0,0.0,-,0.0,0.0,2033.0,16.68700027,53,42.41763306,14.16792297,27.29999924,17,74.90196228,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,100.0,0.0,-,-,5.88235283,-,-,17.83964157,6544.10253906,-,3.33586788,-,-,28.9995575,-,-,-,0.13497107,1.01418519,0.38700891,0.13350959,2455,101.22100067,14.89999962,105.62400055,105,109.85106659,109.85106659
Wed Feb 05 08:47:43 GMT+01:00 2020,05-feb-2020 08:47:29.218,14.16822827,42.41809247,28.51,13.652999999999999,52.0,27.1,1.49993896,10.27937317,3.33587646,-0.01937777,-,0,0.0,-,181.24800109999998,14.01381683,0,7.13566637,15.37576675,6.50360537,0,0.21621056,-,-,-,-,0.31566742,0,144.46035767,2.64399719,3.12133384,3377.86010742,0,2416,80,0.0,-72.65625,-,0.0,0.0,1959.0,13.65299988,52,42.41809082,14.16822815,27.10000038,17,74.90196228,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,100.0,0.0,-,-,5.88235283,-,-,17.54956627,7006.77294922,-,3.04579258,-,-,28.9995575,-,-,-,0.1228978,0.93186247,0.22395140000000002,-0.00546921,2459,103.50499725,14.89999962,102.63600159,101,109.66666412,109.66666412
Wed Feb 05 08:47:46 GMT+01:00 2020,05-feb-2020 08:47:31.428,14.16870104,42.41875534,28.49,10.6189995,47.0,26.6,1.22236633,8.728820800000001,2.61683655,-0.0490436,-,0,74.90196228,-,181.24800109999998,14.01382923,0,7.13565969,15.37662411,6.50324297,0,0.21621056,-,-,-,-,0.31566742,0,141.31990051,2.34799957,3.16957378,3377.90844727,0,2416,76,0.0,0.0,-,0.0,0.0,1940.0,10.61899948,47,42.41875458,14.16870117,26.60000038,17,74.90196228,-,-,-,1.65362549,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,100.0,0.0,-,-,5.88235283,-,-,20.885435100000002,14769.19238281,-,6.38166142,-,-,23.97756958,-,-,-,0.09948232,0.785025,0.09625975,-0.1844431,2461,105.69999695,14.60000038,102.56399536,100,109.46939087,109.46939087
Wed Feb 05 08:47:48 GMT+01:00 2020,05-feb-2020 08:47:33.590,14.16903272,42.41921251,28.61,9.101999000000001,46.0,27.2,0.472229,8.56370544,2.39550781,0.02108287,-,0,77.64705658,-,15.36739826,14.01384163,6.50714731,7.1356535,15.37642765,6.50332594,0,0.22102080000000002,-,-,-,-,0.32269037,172.11392212,141.97509766,0.56399536,3.23188519,3377.97070312,0,2416,75,0.0,0.0,-,130.06486511,7.80389166,1960.0,9.10199928,46,42.41921234,14.16903305,27.20000076,17,74.90196228,-,-,-,1.675354,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,100.0,0.0,-,-,5.88235283,-,-,21.46558571,15086.82519531,-,6.96181202,-,-,24.29263306,-,51.77000046,10.62605858,0.12570225,0.91661769,0.12699354,-0.04703872,2463,107.6989975,14.30000019,102.9960022,102,109.31999969,109.31999969
Wed Feb 05 08:47:50 GMT+01:00 2020,05-feb-2020 08:47:35.833,14.16936871,42.41967138,29.0,10.6189995,44.0,27.2,1.19604492,9.59860229,2.66708374,-0.00022381,-,0,74.90196228,-,15.26991081,14.01385403,6.54869032,7.13564777,15.37420845,6.50426435,0,0.22556765,-,-,-,-,0.32932878,173.2127533,142.62588501,0.0039978,3.29307199,3378.03198242,0,2416,75,0.0,-1.5625,-,126.82991791,7.60979509,1979.5,10.61899948,44,42.4196701,14.16936874,27.20000076,17,74.90196228,-,-,-,1.74154663,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,100.0,0.0,-,-,5.88235283,-,-,20.59535789,14838.81054688,-,6.09158421,-,-,25.25242615,-,26.76054382,5.54738617,0.12192099,0.97845078,0.17187397,0.02316226,2465,109.77700043,14.19999981,104.3999939,103,109.19607544,109.19607544
Wed Feb 05 08:47:52 GMT+01:00 2020,05-feb-2020 08:47:37.578,14.16968986,42.42015231,29.16,10.6189995,45.0,26.8,1.77392578,8.94537354,3.73428345,0.01656137,-,0,76.07843018,-,16.20528793,14.01387405,6.17069721,7.13563728,15.39116955,6.49709702,0,0.23009114,-,-,-,-,0.33593306,163.21482849,143.04606628,1.08399963,3.35773063,3378.09667969,0,2416,75,0.0,-2.34375,-,120.62653351,7.23759174,1997.0,10.61899948,45,42.42015076,14.16969013,26.79999924,17,74.90196228,-,-,-,1.80187988,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,100.0,0.0,-,-,5.88235283,-,-,20.30528259,14448.65917969,-,5.801508900000001,-,-,26.12726021,-,25.58111,5.34977388,0.1808283,0.91186273,0.28066090000000005,0.00488047,2468,111.98500061,14.19999981,104.97599792,104,109.09615326,109.09615326
Wed Feb 05 08:47:54 GMT+01:00 2020,05-feb-2020 08:47:39.308,14.17000568,42.42061371,28.66,9.101999000000001,45.0,27.1,1.51071167,9.30429077,3.38014221,-0.00713187,-,0,0.0,-,21.64070892,14.01394367,4.62082434,7.13560152,15.51616001,6.44475937,0,0.23260412,-,-,-,-,0.33960199,122.22072601,142.62956238,1.97599792,3.40741062,3378.14624023,0,2416,72,0.0,0.0,-,86.70382690000001,5.2022295,1990.0,9.10199928,45,42.42061234,14.170005800000002,27.10000038,17,74.90196228,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,100.0,0.0,-,-,5.88235283,-,-,17.83964157,5978.45556641,-,3.33586788,-,-,28.9995575,-,25.58111,5.34977388,0.15399711,0.94844955,0.24456087,0.02112978,2469,113.71600342,14.19999981,103.17599487,103,108.98113251,108.98113251
Wed Feb 05 08:47:55 GMT+01:00 2020,05-feb-2020 08:47:41.037,14.17016102,42.42084597,28.41,9.101999000000001,46.0,27.1,1.05607605,9.46221924,2.64674377,-0.03388659,-,0,0.0,-,181.24800109999998,14.01395702,0,7.13559484,15.51418304,6.44558048,0,0.23260412,-,-,-,-,0.33960199,0,139.832901,3.17599487,3.45644069,3378.1953125,0,2416,75,0.0,0.0,-,0.0,0.0,1942.0,9.10199928,46,42.42084503,14.17016125,27.10000038,19,74.90196228,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,100.0,0.0,-,-,5.88235283,-,-,17.69460487,6332.34765625,-,3.19083118,-,-,28.9995575,-,-,-,0.14143543,0.8514933000000001,0.18358171,-0.09113947,2471,115.44599915,14.19999981,102.27599335,100,108.81481171,108.81481171
Wed Feb 05 08:47:57 GMT+01:00 2020,05-feb-2020 08:47:42.768,14.17047359,42.42128249,27.73,7.585,44.0,27.2,1.64709473,8.69651794,2.63000488,-0.0098259,-,0,76.47058868,-,181.24800109999998,14.01396942,0,7.13558865,15.51228333,6.44637012,0,0.23260412,-,-,-,-,0.33960199,0,137.14381409,1.6559906000000002,3.50428367,3378.24316406,0,2416,71,2.35294127,-0.78125,-,0.0,0.0,1910.5,7.58500004,44,42.42128372,14.17047405,27.20000076,19,74.90196228,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,100.0,0.0,-,-,5.88235283,-,-,16.82437706,11259.27929688,-,2.32060337,-,-,28.9995575,-,-,-,0.13936205,0.86210287,0.15138583,-0.09093329,2473,117.17700195,14.19999981,99.8279953,99,108.63636017,108.63636017
Wed Feb 05 08:47:59 GMT+01:00 2020,05-feb-2020 08:47:44.528,14.17078188,42.42172113,27.57,7.585,44.0,27.8,1.2379303,9.25643921,3.28562927,-0.02936496,-,0,81.56862640000001,-,22.32316399,14.01404572,4.47955847,7.13554955,15.64078999,6.39340591,0,0.23467249,-,-,-,-,0.34262183,118.48423767,136.79173279,1.11599731,3.55183125,3378.29077148,0,2416,69,1.17647064,-0.78125,-,71.69393921,4.30163622,1905.0,7.58500004,44,42.42172241,14.17078209,27.79999924,19,74.90196228,-,-,-,1.76550293,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,100.0,0.0,-,-,5.88235283,-,-,16.38926506,13598.73828125,-,1.88549137,-,-,25.59979248,-,-,-,0.12619065,0.94357175,0.23492652,0.00951644,2475,118.93599701,14.10000038,99.2519989,99,108.4642868,108.4642868
Wed Feb 05 08:48:01 GMT+01:00 2020,05-feb-2020 08:47:46.308,14.17108427,42.42216335,27.8,7.585,43.0,27.2,1.40063477,9.21096802,2.78912354,-0.01550071,-,0,81.17647552,-,18.45296288,14.01408672,5.4190712,7.13552904,15.69286728,6.37218904,0,0.23737787,-,-,-,-,0.34657168,143.33433533,136.91290283,0.2519989,3.60050631,3378.33935547,0,2416,67,0.39215687,-1.5625,-,91.70813751,5.50248814,1912.5,7.58500004,43,42.42216492,14.171084400000002,27.20000076,19,74.90196228,-,-,-,1.83828735,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,100.0,0.0,-,-,5.88235283,-,-,20.160245899999996,13634.99804688,-,5.65647221,-,-,26.65516663,-,-,-,0.1071646,0.92893666,0.13797022,-0.03476753,2476,120.71600342,14.19999981,100.0799942,99,108.29824829,108.29824829
