GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Timing Advance(°),Fuel Remaining (Calculated from vehicle profile)(%),Engine Load(%),Engine Load(Absolute)(%),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Litres Per 100 Kilometer(Long Term Average)(l/100km),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Distance to empty (Estimated)(km),Fuel used (trip)(l),Turbo Pressure Control(psi),Actual engine % torque(%),Drivers demand engine % torque(%),Engine reference torque(Nm),Fuel cost (trip)(cost),CO₂ in g/km (Instantaneous)(g/km),CO₂ in g/km (Average)(g/km),GPS vs OBD Speed difference(km/h),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Distance travelled with MIL/CEL lit(km),Distance travelled since codes cleared(km),Volumetric Efficiency (Calculated)(%),EGR Commanded(%),EGR Error(%),Fuel Rate (direct from ECU)(L/m),Fuel flow rate/minute(cc/min),Fuel flow rate/hour(l/hr),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°),GPS Bearing(°),GPS Satellites,Fuel Level (From Engine ECU)(%),NOx Post SCR(ppm),NOx Pre SCR(ppm),O2 Sensor1 Equivalence Ratio,O2 Sensor1 Equivalence Ratio(alternate),O2 Sensor2 Equivalence Ratio,O2 Sensor3 Equivalence Ratio,O2 Sensor4 Equivalence Ratio,O2 Sensor5 Equivalence Ratio,O2 Sensor6 Equivalence Ratio,O2 Sensor7 Equivalence Ratio,O2 Sensor8 Equivalence Ratio,O2 Volts Bank 1 sensor 1(V),O2 Volts Bank 1 sensor 2(V),O2 Volts Bank 1 sensor 3(V),O2 Volts Bank 1 sensor 4(V),O2 Volts Bank 2 sensor 1(V),O2 Volts Bank 2 sensor 2(V),Percentage of Idle driving(%),Percentage of Highway driving(%),Percentage of City driving(%),Throttle Position(Manifold)(%),Absolute Throttle Position B(%),Relative Throttle Position(%),Relative Accelerator Pedal Position(%),Fuel pressure(psi),Intake Manifold Pressure(psi),Fuel Rail Pressure(psi),Exhaust Pressure(psi),Turbo Boost & Vacuum Gauge(psi),Evap System Vapour Pressure(Pa),Air Fuel Ratio(Commanded)(:1),Air Fuel Ratio(Measured)(:1),Commanded Equivalence Ratio(lambda),Torque(Nm),Engine kW (At the wheels)(kW),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Acceleration Sensor(Total)(g),Run time since engine start(s),Trip time(whilst moving)(s),Voltage (OBD Adapter)(V),Speed (GPS)(km/h),Speed (OBD)(km/h),Average trip speed(whilst stopped or moving)(km/h),Average trip speed(whilst moving only)(km/h)
Sun Feb 09 14:32:03 GMT+01:00 2020,09-feb-2020 14:32:01.749,13.93472047,42.05279722,14.19,9.101999000000001,480.0,300.7,1.68060303,9.43708801,3.25213623,0.00340104,-,0,76.07843018,-,23.54084778,14.01599026,4.24784708,7.13455963,13.11402035,7.62526798,0,0.07983122,-,-,-,-,0.11655358,112.35547638,238.52993774,52.0,0.59529597,3456.95019531,0,2550,70,9.01960754,0.0,-,31.70959663,1.90257585,1580.0,9.10199928,-,-,-,-,13,49.01960754,-,-,-,1.97872925,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,100.0,-,-,5.88235283,-,-,14.93888664,8387.53222656,-,0.72518826,-,-,28.691574100000004,-,18.0159874,2.98093939,0.16533932,0.96296334,0.3160283,0.06230205,-,49.54000092,13.80000019,-,52,44.77272797,44.77272797
Sun Feb 09 14:32:05 GMT+01:00 2020,09-feb-2020 14:32:03.901,13.93450436,42.05291359,13.97,6.068,452.0,306.6,1.253479,9.82592773,4.67825317,0.00897118,-,0,99.21569061,-,25.8015995,14.01609612,3.87564802,7.13450575,13.69072819,7.30406141,0,0.08097355,-,-,-,-,0.11822139,102.51081848,232.34725952,2.70800018,0.6284439,3456.9831543000005,0,2550,63,3.52941179,-2.34375,-,33.11102295,1.98666143,1599.5,6.06799984,452,42.05291367,13.93450451,306.6000061,14,49.01960754,-,-,-,1.52954102,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,100.0,-,-,5.88235283,-,-,14.50377369,10657.37304688,-,0.2900753,-,-,22.17834473,-,16.11171532,2.69875836,-0.05979703,0.99259895,0.38713178,0.1076839,-,51.55899811,13.80000019,50.29199982,53,45.13043594,45.13043594
Sun Feb 09 14:32:07 GMT+01:00 2020,09-feb-2020 14:32:05.922,13.93421214,42.05308147,14.97,10.6189995,448.0,309.0,1.47003174,8.70010376,3.79171753,-0.00219327,-,0,54.90196228,-,15.34335232,14.01610851,6.51734495,7.13449955,13.76258183,7.26592731,0,0.08294971,-,-,-,-,0.12110656,172.38365173,229.74014282,2.98000336,0.65764892,3457.01245117,0,2550,59,9.4117651,4.6875,-,55.1484375,3.30890632,1656.5,10.61899948,448,42.05308151,13.93421173,309,15,49.01960754,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,100.0,-,-,5.88235283,-,-,15.66407585,7395.47412109,-,1.45037746,-,-,28.9995575,-,37.69496918,6.53902149,0.09923812,0.86746913,0.3056629,-0.03690774,166,53.42100143,13.80000019,53.89199829,55,45.54166794,45.54166794
Sun Feb 09 14:32:09 GMT+01:00 2020,09-feb-2020 14:32:08.077,13.93387229,42.05326116,15.14,9.101999000000001,445.0,309.8,0.4004364,7.90927124,3.58233643,-0.09497011,-,0,50.19607925,-,37.10332108,14.01612091,2.69512033,7.13449335,13.83154583,7.22969961,0,0.08408645,-,-,-,-,0.12276621,71.28588867,223.13787842,0.36000061,0.68780559,3457.04248047,0,2550,55,7.84313726,0.78125,-,33.93266296,2.03595972,1644.0,9.10199928,445,42.0532608,13.93387222,309.79998779,15,49.01960754,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,100.0,-,-,40.78431320000001,-,-,14.79384899,6297.53857422,-,0.5801506,-,-,28.9995575,-,37.69496918,6.53902149,0.01911159,0.8527111999999999,0.35566539,-0.03265747,168,55.55099869,13.80000019,54.50400162,54,45.88000107,45.88000107
Sun Feb 09 14:32:11 GMT+01:00 2020,09-feb-2020 14:32:10.202,13.93362159,42.05343258,14.52,10.6189995,443.0,309.4,0.04031372,8.0241394,3.40168762,-0.0059915,-,0,0.0,-,29.39652061,14.01625919,3.40169239,7.13442278,14.45414448,6.9182868,0,0.08575477,-,-,-,-,0.12520196,89.97470093,217.81135559,2.0,0.71970862,3457.07446289,0,2550,55,13.72549057,0.0,-,46.12866211,2.76771975,1586.0,10.61899948,443,42.05343246,13.93362141,309.3999939,16,49.01960754,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,100.0,-,-,41.17647171,-,-,14.64881134,5163.34326172,-,0.43511295,-,-,28.9995575,-,-,-,0.02752648,0.83466196,0.25261024,-0.09318478,170,57.70000076,13.80000019,52.27199936,52,46.11538315,46.11538315
Sun Feb 09 14:32:13 GMT+01:00 2020,09-feb-2020 14:32:12.321,13.93328974,42.0536145,15.28,9.101999000000001,442.0,307.7,0.56315613,8.24188232,2.76040649,-0.02034357,-,0,47.05882263,-,181.2480011,14.01627254,0,7.1344161,14.49121189,6.9005909,0,0.08575477,-,-,-,-,0.12520196,0,209.43399048,1.59599686,0.75016516,3457.10498047,0,2550,52,7.45098019,-0.78125,-,0.0,0.0,1551.0,9.10199928,442,42.05361557,13.93328953,307.70001221,18,49.01960754,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,100.0,-,-,5.88235283,-,-,15.2289629,7253.33740234,-,1.01526451,-,-,28.9995575,-,-,-,0.01898871,0.83697957,0.15967783,-0.12315738,172,59.81999969,13.80000019,55.00799942,51,46.29629517,46.29629517
Sun Feb 09 14:32:16 GMT+01:00 2020,09-feb-2020 14:32:14.522,13.93289492,42.05387913,14.72,9.101999000000001,443.0,310.6,0.61579895,9.15953064,3.82402039,-0.03942097,-,0,99.60784149,-,34.17310715,14.01645374,2.92621684,7.1343236,15.22017097,6.57009172,0,0.08716973,-,-,-,-,0.12726781,77.39838409,204.54379272,1.20799637,0.78047866,3457.13525391,0,2550,51,4.70588255,-5.46875,-,40.04610062,2.40276599,1568.5,9.10199928,443,42.05387878,13.93289471,310.6000061,19,49.01960754,-,-,-,1.418396,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,100.0,-,-,5.88235283,-,-,15.8091135,10373.09863281,-,1.59541512,-,-,20.56674194,-,17.28347397,2.8389225,0.01947712,0.84807754,0.24090250000000002,-0.08545062,175,62.29399872,13.80000019,52.99200058,52,46.5,46.5
Sun Feb 09 14:32:18 GMT+01:00 2020,09-feb-2020 14:32:16.679,13.9325869,42.05405996,15.19,9.101999000000001,443.0,309.9,3.10791016,8.55055237,2.35720825,-0.03967358,-,0,99.60784149,-,11.95278072,14.01643562,8.36608028,7.13433313,15.10347843,6.6208539,0,0.08989054,-,-,-,-,0.13124019,221.28265381,205.14160156,2.00799942,0.81299478,3457.16772461,0,2550,52,3.13725495,1.5625,-,74.57675171,4.47460508,1655.0,9.10199928,443,42.05405807,13.93258667,309.8999939,19,49.01960754,-,-,-,1.43377686,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,100.0,-,-,5.88235283,-,-,17.69460487,12429.734375,-,3.48090649,-,-,20.789764399999996,-,50.33717346,8.72418308,0.05752765,0.8095386,0.20602193,-0.13234471,177,64.29399872,13.80000019,54.68399811,55,46.79310226,46.79310226
Sun Feb 09 14:32:20 GMT+01:00 2020,09-feb-2020 14:32:18.834,13.9323215,42.05425209,15.0,9.101999000000001,442.0,309.9,0.22814941,7.776474,3.38972473,-0.05690088,-,0,41.96078491,-,17.21492004,14.01646423,5.80879354,7.13431883,15.1762867,6.58909035,0,0.09186541,-,-,-,-,0.13412349999999998,153.64248657,203.36576843,1.31600189,0.84678811,3457.20166016,0,2550,50,11.76470566,0.0,-,54.18046188,3.25082779,1705.5,9.10199928,442,42.05425262,13.93232155,309.8999939,20,49.01960754,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,100.0,-,-,39.60784531,-,-,16.53430176,5409.90771484,-,2.32060337,-,-,28.9995575,-,16.54800797,2.95553041,0.02838041,0.85966396,0.26700109,-0.06452419999999999,179,66.33100128,13.80000019,54,56,47.09999847,47.09999847
Sun Feb 09 14:32:22 GMT+01:00 2020,09-feb-2020 14:32:20.984,13.93210454,42.05442095,15.01,9.101999000000001,443.0,308.4,1.05845642,8.68933105,-1.37918091,0.01106474,-,0,93.72549438,-,34.39049149,14.01664734,2.90772009,7.13422537,15.81676006,6.32227564,0,0.09361258,-,-,-,-,0.13667436,76.90914154,199.15054321,4.924003599999999,0.87957937,3457.234375,0,2550,51,4.70588255,-0.78125,-,49.12363052,2.94741774,1701.5,9.10199928,443,42.05442047,13.93210411,308.3999939,20,49.01960754,-,-,-,1.85586548,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,100.0,-,-,5.88235283,-,-,15.08392429,10903.9375,-,0.87022686,-,-,26.91005135,-,16.54800797,2.95553041,0.14619195,0.83746797,0.26358691,-0.07506522,181,68.48000336,13.80000019,54.0359993,55,47.35483932,47.35483932
