GPS Time,Device Time,Longitude,Latitude,GPS Speed (Meters/second),Horizontal Dilution of Precision,Altitude,Bearing,G(x),G(y),G(z),G(calibrated),Timing Advance(°),Fuel Remaining (Calculated from vehicle profile)(%),Engine Load(%),Engine Load(Absolute)(%),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Litres Per 100 Kilometer(Long Term Average)(l/100km),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Distance to empty (Estimated)(km),Fuel used (trip)(l),Turbo Pressure Control(psi),Actual engine % torque(%),Drivers demand engine % torque(%),Engine reference torque(Nm),Fuel cost (trip)(cost),CO₂ in g/km (Instantaneous)(g/km),CO₂ in g/km (Average)(g/km),GPS vs OBD Speed difference(km/h),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Distance travelled with MIL/CEL lit(km),Distance travelled since codes cleared(km),Volumetric Efficiency (Calculated)(%),EGR Commanded(%),EGR Error(%),Fuel Rate (direct from ECU)(L/m),Fuel flow rate/minute(cc/min),Fuel flow rate/hour(l/hr),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°),GPS Bearing(°),GPS Satellites,Fuel Level (From Engine ECU)(%),NOx Post SCR(ppm),NOx Pre SCR(ppm),O2 Sensor1 Equivalence Ratio,O2 Sensor1 Equivalence Ratio(alternate),O2 Sensor2 Equivalence Ratio,O2 Sensor3 Equivalence Ratio,O2 Sensor4 Equivalence Ratio,O2 Sensor5 Equivalence Ratio,O2 Sensor6 Equivalence Ratio,O2 Sensor7 Equivalence Ratio,O2 Sensor8 Equivalence Ratio,O2 Volts Bank 1 sensor 1(V),O2 Volts Bank 1 sensor 2(V),O2 Volts Bank 1 sensor 3(V),O2 Volts Bank 1 sensor 4(V),O2 Volts Bank 2 sensor 1(V),O2 Volts Bank 2 sensor 2(V),Percentage of Idle driving(%),Percentage of Highway driving(%),Percentage of City driving(%),Throttle Position(Manifold)(%),Absolute Throttle Position B(%),Relative Throttle Position(%),Relative Accelerator Pedal Position(%),Fuel pressure(psi),Intake Manifold Pressure(psi),Fuel Rail Pressure(psi),Exhaust Pressure(psi),Turbo Boost & Vacuum Gauge(psi),Evap System Vapour Pressure(Pa),Air Fuel Ratio(Commanded)(:1),Air Fuel Ratio(Measured)(:1),Commanded Equivalence Ratio(lambda),Torque(Nm),Engine kW (At the wheels)(kW),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Acceleration Sensor(Total)(g),Run time since engine start(s),Trip time(whilst moving)(s),Voltage (OBD Adapter)(V),Speed (GPS)(km/h),Speed (OBD)(km/h),Average trip speed(whilst stopped or moving)(km/h),Average trip speed(whilst moving only)(km/h)
Fri Dec 20 15:47:23 GMT+01:00 2019,20-dic-2019 15:47:14.699,14.06605109,41.86133524,16.36,28.823,1280.0,225.5,-1.09388733,8.36988831,4.14584351,0.00915265,-,-,-,-,-,16.37241554,-,6.10778141,-,-,-,-,-,-,-,-,-,-,-,-,-,1484.3807373,-,-,-,-,-,-,-,-,-,28.82299995,-,-,-,-,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.11760622,0.89137298,0.34676364,0.00432244,-,-,-,-,-,-,-
Fri Dec 20 15:47:23 GMT+01:00 2019,20-dic-2019 15:47:15.221,14.06605109,41.86133524,16.36,28.823,1280.0,225.5,-1.21472168,7.81117249,3.92092896,-0.02357551,-,-,-,-,-,16.37241554,-,6.10778141,-,-,-,-,-,-,-,-,-,-,-,60,-,1484.3807373,-,-,-,-,-,-,-,-,-,28.82299995,-,-,-,-,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.0918716,0.89271533,0.29675961,-0.01844143,-,0,-,-,60,60,60
Fri Dec 20 15:47:26 GMT+01:00 2019,20-dic-2019 15:47:17.978,14.06558937,41.86100882,17.83,12.136,1269.0,223.7,-1.34753418,8.9046936,4.8457489,0.02530436,-,-,58.8235321,-,0,13.63275433,-,7.33512211,-,-,-,-,-,-,-,-,-,-,-,3.89199829,0.03530014,1484.41601562,-,-,-,-,-,-,-,-,2013,12.13599968,1269,41.86100769,14.06558895,223.69999695,16,47.84313583,-,-,-,1.61453247,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,100,-,-,-,-,-,24.22130203,-,-,9.52130222,-,-,23.41072083,-,128.75004578,27.14120674,-0.12663083,0.9002763,0.34176293,0.01113079,-,2.85500002,-,64.18799591,67,63,63
Fri Dec 20 15:47:29 GMT+01:00 2019,20-dic-2019 15:47:20.746,14.06507607,41.86067451,19.83,9.101999000000001,1265.0,225.0,-1.00175476,7.550354,5.05632019,-0.00252331,-,0,28.23529434,-,20.08566666,13.63288498,4.97857141,7.33505201,20.08566666,4.97857141,0,0.00330314,-,-,-,-,0.00482258,131.68312073,131.68312073,0.44800568,0.07811264,1484.4588623,-,-,72,-,-,-,-,-,2134.5,9.10199928,1265,41.86067581,14.06507587,225,17,47.84313583,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,100,-,-,-,-,-,13.92362309,-,-,1.30533981,-,-,28.9995575,-,48.32681656,10.80245209,-0.05650418,0.91856974,0.44371995,0.06928728,-,5.85500002,-,71.38800049,70,64.75,64.75
Fri Dec 20 15:47:31 GMT+01:00 2019,20-dic-2019 15:47:23.515,14.06476258,41.86040565,19.32,7.585,1271.0,225.4,-1.06996155,7.37208557,4.51673889,-0.00780818,-,0,18.8235302,-,32.98243713,13.63327694,3.03185368,7.33484125,26.53404999,3.76866388,0,0.00766993,-,-,-,-,0.0111981,80.19247437,105.93779755,1.59600067,0.13077819,1484.51147461,-,-,79,-,-,-,95.34490967,5.72069454,2106,7.58500004,1271,41.86040497,14.06476212,225.3999939,17,47.84313583,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,100,-,-,-,-,-,14.64881134,-,-,2.03052807,-,-,28.9995575,-,48.32681656,10.80245209,-0.0634554,0.87271249,0.41310748,0.01470987,-,7.85500002,-,69.55199432,69,65.59999847,65.59999847
Fri Dec 20 15:47:34 GMT+01:00 2019,20-dic-2019 15:47:25.734,14.06429644,41.86005779,18.36,12.136,1268.0,224.6,-0.38920593,9.23968506,5.43559265,0.03366368,-,0,0,-,45.39696884,13.6333046,2.20274448,7.33482647,22.68823624,4.40747881,0,0.01151428,-,-,-,-,0.01681085,58.26255035,90.04605103,2.08399963,0.17384486,1484.55456543,-,-,79,0,0,-,101.61273193,6.09676409,2031,12.13599968,1268,41.86005783,14.06429672,224.6000061,18,47.84313583,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,100,-,-,-,-,-,16.82437706,8956.08007812,-,4.20609379,-,-,28.9995575,-,-,-,-0.08199304,0.91637504,0.42823094,0.06125543,-,10.85599995,14.10000038,66.09600067,67,65.83333588,65.83333588
Fri Dec 20 15:47:36 GMT+01:00 2019,20-dic-2019 15:47:28.442,14.0640146,41.85986903,17.05,13.652999999999999,1269.0,223.9,-0.56507874,8.38424683,5.97277832,0.00243519,-,0,0,-,181.2480011,13.63333225,0,7.33481169,20.76533508,4.81561804,0,0.01151428,-,-,-,-,0.01681085,0,67.53453827,3.13599777,0.22951236,1484.61022949,-,-,80,0,0,-,0,0,1851.5,13.65299988,1269,41.85987091,14.06401443,223.8999939,19,47.84313583,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,100,-,-,-,-,-,14.79384899,8956.08007812,-,2.17556572,-,-,28.9995575,-,-,-,-0.06418801,0.82356393,0.41115698,-0.02824696,-,12.86499977,14.10000038,61.37999725,59,64.85713959,64.85713959
Fri Dec 20 15:47:38 GMT+01:00 2019,20-dic-2019 15:47:30.582,14.06370208,41.85964641,16.7,13.652999999999999,1271.0,224.7,0.05108643,7.55273438,4.97975159,-0.010389,-,0,0,-,181.2480011,13.63335991,0,7.33479643,19.61160088,5.09891653,0,0.01151428,-,-,-,-,0.01681085,0,54.02762985,10.04399872,0.25741708,1484.63806152,-,-,80,0,0,-,0,0,1681,13.65299988,1271,41.85964584,14.06370163,224.69999695,20,47.84313583,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,100,-,-,-,-,-,14.21369839,6935.70458984,-,1.59541512,-,-,28.9995575,-,-,-,-0.02528199,0.80246603,0.47164774,-0.01408118,-,15.0909996,14.10000038,60.12000275,54,63.5,63.5
Fri Dec 20 15:47:41 GMT+01:00 2019,20-dic-2019 15:47:32.843,14.06334952,41.85945045,11.24,13.652999999999999,1271.0,238.0,0.72108459,8.41894531,4.96420288,0.00905378,-,0,0,-,181.2480011,13.63338757,0,7.33478165,18.8424511,5.307055,0,0.01151428,-,-,-,-,0.01681085,0,45.02302551,14.10399628,0.28941679,1484.67016602,-,-,70,0,0,-,0,0,1102,13.65299988,1271,41.85945129,14.06334972,238,21,47.84313583,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,100,-,-,-,-,-,12.90835857,4879.06933594,-,0.2900753,-,-,28.9995575,-,-,-,0.08704197,0.86259127,0.44225627,0.02293523,-,17.85499954,14,40.46399689,44,61.33333206,61.33333206
Fri Dec 20 15:47:43 GMT+01:00 2019,20-dic-2019 15:47:34.995,14.06312334,41.85939476,10.15,13.652999999999999,1271.0,252.4,-2.25201416,8.00140381,6.02900696,0.03118914,-,0,0,-,181.2480011,13.63341522,0,7.33476686,18.2930603,5.46643972,0,0.01151428,-,-,-,-,0.01681085,0,38.59116364,5.46399689,0.31177819,1484.69250488,-,-,83,0,0,-,0,0,1509,13.65299988,1271,41.85939407,14.0631237,252.3999939,21,47.84313583,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,100,-,-,-,-,-,13.92362309,4490.36816406,-,1.30533981,-,-,28.9995575,-,-,-,-0.25883323,0.74209505,0.45664716,-0.03657399,-,19.85700035,14.10000038,36.5399971,35,58.70000076,58.70000076
