GPS Time,Device Time,Longitude,Latitude,GPS Speed (Meters/second),Horizontal Dilution of Precision,Altitude,Bearing,G(x),G(y),G(z),G(calibrated),Timing Advance(°),Fuel Remaining (Calculated from vehicle profile)(%),Engine Load(%),Engine Load(Absolute)(%),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Litres Per 100 Kilometer(Long Term Average)(l/100km),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Distance to empty (Estimated)(km),Fuel used (trip)(l),Turbo Pressure Control(psi),Actual engine % torque(%),Drivers demand engine % torque(%),Engine reference torque(Nm),Fuel cost (trip)(cost),CO₂ in g/km (Instantaneous)(g/km),CO₂ in g/km (Average)(g/km),GPS vs OBD Speed difference(km/h),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Distance travelled with MIL/CEL lit(km),Distance travelled since codes cleared(km),Volumetric Efficiency (Calculated)(%),EGR Commanded(%),EGR Error(%),Fuel Rate (direct from ECU)(L/m),Fuel flow rate/minute(cc/min),Fuel flow rate/hour(l/hr),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°),GPS Bearing(°),GPS Satellites,Fuel Level (From Engine ECU)(%),NOx Post SCR(ppm),NOx Pre SCR(ppm),O2 Sensor1 Equivalence Ratio,O2 Sensor1 Equivalence Ratio(alternate),O2 Sensor2 Equivalence Ratio,O2 Sensor3 Equivalence Ratio,O2 Sensor4 Equivalence Ratio,O2 Sensor5 Equivalence Ratio,O2 Sensor6 Equivalence Ratio,O2 Sensor7 Equivalence Ratio,O2 Sensor8 Equivalence Ratio,O2 Volts Bank 1 sensor 1(V),O2 Volts Bank 1 sensor 2(V),O2 Volts Bank 1 sensor 3(V),O2 Volts Bank 1 sensor 4(V),O2 Volts Bank 2 sensor 1(V),O2 Volts Bank 2 sensor 2(V),Percentage of Idle driving(%),Percentage of Highway driving(%),Percentage of City driving(%),Throttle Position(Manifold)(%),Absolute Throttle Position B(%),Relative Throttle Position(%),Relative Accelerator Pedal Position(%),Fuel pressure(psi),Intake Manifold Pressure(psi),Fuel Rail Pressure(psi),Exhaust Pressure(psi),Turbo Boost & Vacuum Gaugeacuum Gauge(psi),Evap System Vapour Pressure(Pa),Air Fuel Ratio(Commanded)(:1),Air Fuel Ratio(Measured)(:1),Commanded Equivalence Ratio(lambda),Torque(Nm),Engine kW (At the wheels)(kW),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Acceleration Sensor(Total)(g),Run time since engine start(s),Trip time(whilst moving)(s),Voltage (OBD Adapter)(V),Speed (GPS)(km/h),Speed (OBD)(km/h),Average trip speed(whilst stopped or moving)(km/h),Average trip speed(whilst moving only)(km/h),Driver
Fri Feb 14 19:10:49 GMT+01:00 2020,14-feb-2020 19:10:45.868,13.92252049,42.07084871,25.27,18.203999,435.0,326.1,-0.4183197,8.72521973,3.40048218,-0.02546704,-,0,73.72549438,-,20.2426548,14.00020981,4.93996096,7.14260149,16.35784912,6.11314583,0,0.03168646,-,-,-,-,0.04626222,130.66188049,165.66889954,89.0,0.50686002,3585.72070312,-,-,73,0.0,2.34375,-,71.07642365,4.26458549,2102.5,18.20399857,-,-,-,-,12,20.0,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,33.44004822,66.55995178,-,-,-,-,-,15.8091135,11755.30859375,-,1.74045277,-,-,28.9995575,-,27.23729706,5.95426941,-0.01585141,0.88316029,0.24854434,-0.05009331,-,22.80200005,13.89999962,-,89,82.0,82.0,Aniceto
Fri Feb 14 19:10:51 GMT+01:00 2020,14-feb-2020 19:10:48.050,13.92216081,42.07126148,25.36,13.652999999999999,442.0,326.1,-0.06776428,8.97169495,3.78652954,-0.00335516,-,0,70.19608307,-,22.36579323,14.00028229,4.4710207,7.14256477,17.02539825,5.87345505,0,0.03405948,-,-,-,-,0.04972685,118.25841522,160.40107727,90.0,0.5593667,3585.77319336,-,-,68,0.0,0.0,-,66.87729645,4.01263762,2110.0,13.65299988,442,42.07126236,13.9221611,326.1000061,13,20.0,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,39.74511719,60.25488281,-,-,-,-,-,16.53430176,9486.91796875,-,2.46564102,-,-,28.9995575,-,22.32110596,4.93214846,-0.00690767,0.91454583,0.28598669,-0.00697383,-,25.18799973,13.39999962,91.29599762,90,82.72727203,82.72727203,Aniceto
Fri Feb 14 19:10:54 GMT+01:00 2020,14-feb-2020 19:10:50.693,13.92169591,42.07180142,25.0,13.652999999999999,436.0,326.4,-0.25520325,8.74237061,2.51075745,-0.05344194,-,0,61.56863022,-,21.68060875,14.00034809,4.6123209,7.14253092,17.49091911,5.71713305,0,0.03674168,-,-,-,-,0.05364285,121.99580383,156.56054688,1.93599701,0.61403626,3585.82788086,-,-,67,0.0,-5.46875,-,73.48474884,4.4090848,2087.0,13.65299988,436,42.07180023,13.92169571,326.3999939,15,20.0,-,-,-,1.675354,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,46.14456558,53.85543442,-,-,-,-,-,15.519038199999999,9381.04101562,-,1.45037746,-,-,28.9995575,-,22.32110596,4.93214846,-0.026014599999999995,0.89116925,0.15593858,-0.07212505,-,28.18099976,14.60000038,90,89,83.25,83.25,Aniceto
Fri Feb 14 19:10:57 GMT+01:00 2020,14-feb-2020 19:10:53.238,13.92112865,42.07238509,25.48,18.203999,442.0,326.0,0.14799500000000002,9.09851074,3.66847229,0.00760894,-,0,87.45098114,-,16.88238335,14.00037289,5.9232111,7.14251852,17.43559837,5.73527336,0,0.04189539,-,-,-,-,0.06116727,156.66882324,156.57038879,0.10800171,0.68556166,3585.89941406,-,-,71,0.0,-3.125,-,107.10865021,6.42651939,2102.0,18.20399857,442,42.07238388,13.92112827,326,15,20.0,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,51.33237076,48.66762924,-,-,-,-,-,17.98468018,16469.03515625,-,3.91601944,-,-,28.9995575,-,-,4.93214846,0.01508614,0.92747301,0.27395231,0.00047872,-,31.18499947,14.19999981,91.72799683,90,83.7692337,83.7692337,Aniceto
Fri Feb 14 19:10:59 GMT+01:00 2020,14-feb-2020 19:10:55.448,13.92075814,42.07279554,25.36,18.203999,446.0,326.1,-0.33016968,8.70967102,3.7127532999999997,-0.02681571,-,0,38.4313736,-,13.44362736,14.00036812,7.43831348,7.1425209,17.10293388,5.84682846,0,0.04550748,-,-,-,-,0.06644092,196.74327087,159.9181366,1.72799683,0.74356163,3585.95751953,-,-,73,0.0,-11.71875,-,93.73937225,5.62436247,2126.0,18.20399857,446,42.07279587,13.92075825,326.1000061,15,20.0,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,54.26548004,45.73451996,-,-,-,-,-,16.09918976,9452.109375,-,2.03052902,-,-,28.9995575,-,-,-,-0.03365644,0.88783592,0.27846619,-0.03394649,-,33.18500137,14.60000038,91.29599762,90,84.2142868,84.2142868,Aniceto
Fri Feb 14 19:11:01 GMT+01:00 2020,14-feb-2020 19:10:57.648,13.920438399999998,42.07318093,24.6,15.17,446.0,326.5,0.73982239,9.03549194,3.45910645,0.0081172,-,0,1.17647064,-,30.47100449,14.00051022,3.28174019,7.14244843,18.13124657,5.51522541,0,0.04906308,-,-,-,-,0.07163209,86.80197144,154.29380798,2.29599762,0.79800749,3586.01196289,-,-,77,0.0,0.0,-,97.41360474,5.84481621,2086.0,15.17000008,446,42.07318115,13.92043877,326.5,15,20.0,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,56.86514282,43.13485718,-,-,-,-,-,15.08392429,6687.68994141,-,1.01526451,-,-,28.9995575,-,-,-,0.07541512,0.92104912,0.25261024,-0.01054486,-,35.18500137,14.69999981,88.55999756,89,84.53333282,84.53333282,Aniceto
Fri Feb 14 19:11:03 GMT+01:00 2020,14-feb-2020 19:10:59.909,13.920113699999998,42.07354833,24.71,12.136,446.0,326.2,0.86065674,8.62034607,3.4443512000000003,-0.02935916,-,0,57.25490189,-,181.24800109999998,14.00052166,0,7.14244223,17.93619919,5.57520151,0,0.04906308,-,-,-,-,0.07163209,0,143.27282715,0.88400269,0.85236126,3586.06616211,-,-,79,0.0,-0.78125,-,0.0,0.0,2058.5,12.13599968,446,42.07354736,13.92011356,326.20001221,14,20.0,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,56.49893951,43.50106049,-,-,-,-,-,16.38926506,9275.16308594,-,2.32060432,-,-,28.9995575,-,-,-,0.07289377,0.8610871999999999,0.25647238,-0.06487736,-,37.18299866,14.60000038,88.95599365,88,84.75,84.75,Aniceto
Fri Feb 14 19:11:05 GMT+01:00 2020,14-feb-2020 19:11:02.044,13.91978678,42.07391995,24.61,13.652999999999999,445.0,326.0,0.89135742,8.49391174,3.10656738,-0.05459803,-,0,77.25490570000001,-,31.77098656,14.000675199999998,3.14746046,7.14236403,18.85851669,5.30253363,0,0.05134952,-,-,-,-,0.0749703,83.25027466,139.27131653,0.77599335,0.90782571,3586.12182617,-,-,74,0.0,0.78125,-,60.70210648,3.64212656,2057.0,13.65299988,445,42.0739212,13.91978645,326,14,20.0,-,-,-,1.94476318,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,53.023723600000004,46.976276399999996,-,-,-,-,-,14.50377369,11046.07421875,-,0.43511295,-,-,28.19906807,-,-,-,0.09086212,0.86584216,0.21667354,-0.07328153,-,39.61999893,14.19999981,88.59600067,88,84.94117737,84.94117737,Aniceto
Fri Feb 14 19:11:08 GMT+01:00 2020,14-feb-2020 19:11:04.249,13.91926996,42.07450043,25.04,12.136,449.0,326.4,0.54838562,8.90628052,3.43238831,-0.02259029,-,0,76.86274719,-,13.81542873,14.00067329,7.23813391,7.14236498,18.54332352,5.39266396,0,0.055083900000000005,-,-,-,-,0.08042250000000001,191.44851685,142.53239441,1.09999847,0.95962346,3586.17358398,-,-,75,0.0,3.125,-,104.75124359,6.28507471,2071.5,12.13599968,449,42.07450104,13.91926956,326.3999939,14,20.0,-,-,-,1.66705322,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,49.803234100000005,50.196765899999995,-,-,5.88235283,-,-,17.69460487,13988.88964844,-,3.62594414,-,-,24.17227364,-,-,-,0.05590067,0.90787768,0.24988668,-0.02509664,-,42.18199921,13.80000019,90.14399719,88,85.1111145,85.1111145,Aniceto
Fri Feb 14 19:11:10 GMT+01:00 2020,14-feb-2020 19:11:06.493,13.91892605,42.07488482,25.43,12.136,449.0,326.3,0.20303345,8.87956238,2.32012939,-0.01752008,-,0,85.09803772,-,15.56548977,14.00068665,6.424335,7.1423583,18.36815834,5.44409084,0,0.05906429,-,-,-,-,0.08623386,169.92353821,144.14364624,0.14399719,1.01374042,3586.22753906,-,-,73,0.0,-1.5625,-,109.05157471,6.54309464,2111.0,12.13599968,449,42.07488632,13.91892624,326.29998779,14,20.0,-,-,-,1.73617554,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,50.86448669,49.13551331,-,-,5.88235283,-,-,19.29001999,14377.59082031,-,5.22135925,-,-,25.17454529,-,43.03167725,9.51293373,0.07484584,0.89649504,0.31127179,-0.0104959,-,44.18799973,13.30000019,91.54799652,90,85.36842346,85.36842346,Aniceto
