GPS Time,Device Time,Longitude,Latitude,GPS Speed (Meters/second),Horizontal Dilution of Precision,Altitude,Bearing,G(x),G(y),G(z),G(calibrated),Timing Advance(°),Fuel Remaining (Calculated from vehicle profile)(%),Engine Load(%),Engine Load(Absolute)(%),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Litres Per 100 Kilometer(Long Term Average)(l/100km),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Distance to empty (Estimated)(km),Fuel used (trip)(l),Turbo Pressure Control(psi),Actual engine % torque(%),Drivers demand engine % torque(%),Engine reference torque(Nm),Fuel cost (trip)(cost),CO₂ in g/km (Instantaneous)(g/km),CO₂ in g/km (Average)(g/km),GPS vs OBD Speed difference(km/h),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Distance travelled with MIL/CEL lit(km),Distance travelled since codes cleared(km),Volumetric Efficiency (Calculated)(%),EGR Commanded(%),EGR Error(%),Fuel Rate (direct from ECU)(L/m),Fuel flow rate/minute(cc/min),Fuel flow rate/hour(l/hr),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°),GPS Bearing(°),GPS Satellites,Fuel Level (From Engine ECU)(%),NOx Post SCR(ppm),NOx Pre SCR(ppm),O2 Sensor1 Equivalence Ratio,O2 Sensor1 Equivalence Ratio(alternate),O2 Sensor2 Equivalence Ratio,O2 Sensor3 Equivalence Ratio,O2 Sensor4 Equivalence Ratio,O2 Sensor5 Equivalence Ratio,O2 Sensor6 Equivalence Ratio,O2 Sensor7 Equivalence Ratio,O2 Sensor8 Equivalence Ratio,O2 Volts Bank 1 sensor 1(V),O2 Volts Bank 1 sensor 2(V),O2 Volts Bank 1 sensor 3(V),O2 Volts Bank 1 sensor 4(V),O2 Volts Bank 2 sensor 1(V),O2 Volts Bank 2 sensor 2(V),Percentage of Idle driving(%),Percentage of Highway driving(%),Percentage of City driving(%),Throttle Position(Manifold)(%),Absolute Throttle Position B(%),Relative Throttle Position(%),Relative Accelerator Pedal Position(%),Fuel pressure(psi),Intake Manifold Pressure(psi),Fuel Rail Pressure(psi),Exhaust Pressure(psi),Turbo Boost & Vacuum Gaugeacuum Gauge(psi),Evap System Vapour Pressure(Pa),Air Fuel Ratio(Commanded)(:1),Air Fuel Ratio(Measured)(:1),Commanded Equivalence Ratio(lambda),Torque(Nm),Engine kW (At the wheels)(kW),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Acceleration Sensor(Total)(g),Run time since engine start(s),Trip time(whilst moving)(s),Voltage (OBD Adapter)(V),Speed (GPS)(km/h),Speed (OBD)(km/h),Average trip speed(whilst stopped or moving)(km/h),Average trip speed(whilst moving only)(km/h),Driver
Sat Feb 15 19:47:35 GMT+01:00 2020,15-feb-2020 19:47:32.544,13.92280467,42.04091896,0.0,15.17,439.0,0.0,1.76194763,7.787246700000001,4.67466736,-0.011117799999999999,-,0,43.52941132,-,13.62257481,14.04530239,7.34060335,7.11967039,11.32209206,8.83210659,0,-,-,-,-,-,-,-,196.07606506,10.411999699999999,-,3705.96435547,0,2916,58,5.09803915,0.0,-,19.2048378,1.15229023,801.5,15.17000008,439,42.04092026,13.92280483,0.0,15,96.07843018,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,76.37905884,0,23.62094307,-,-,85.49019623,-,-,-,3638.99682617,-,-0.43511295,-,-,-,-,5.71364164,-,0.17655864,0.83612561,0.4072544,-0.00588689,273,-,13.10000038,0.0,-,18.85074615,23.17431259,Aniceto
Sat Feb 15 19:47:36 GMT+01:00 2020,15-feb-2020 19:47:33.084,13.92280782,42.04091862,0.0,15.17,440.0,0.0,1.81340027,8.07318115,5.09101868,-0.00936832,-,0,43.52941132,-,13.62257481,14.04530239,7.34060335,7.11967039,11.32209206,8.83210659,0,-,-,-,-,-,-,-,196.07606506,0.0,-,3705.96435547,0,2916,58,5.09803915,0.0,-,19.2048378,1.15229023,801.5,15.17000008,440,42.04092026,13.92280769,0.0,15,96.07843018,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,76.37905884,0,23.62094307,-,-,85.49019623,-,-,-,3638.99682617,-,-0.43511295,-,-,-,-,-,-,0.17485078,0.81014991,0.37883821,-0.04248876,273,0,13.10000038,0.0,0,0.0,-,Aniceto
Sat Feb 15 19:47:40 GMT+01:00 2020,15-feb-2020 19:47:37.327,13.92282033,42.04091981,0.0,15.17,441.0,0.0,1.79545593,8.20359802,5.02999878,-0.00820643,-,0,43.52941132,-,0.0,14.04529667,-,7.11967325,11.32209206,8.83210659,0,-,-,-,-,-,-,-,196.07606506,0.0,-,3705.96435547,0,2916,55,5.09803915,0.0,-,19.2048378,1.15229023,798.0,15.17000008,441,42.04092026,13.92282009,0.0,15,96.07843018,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,76.37905884,0,23.62094307,-,-,85.49019623,-,-,13.48850918,3638.99682617,-,-0.58015156,-,-,-,-,-,-,0.18973005,0.82673544,0.42371866,-0.0027792,273,0,13.10000038,0.0,0,0.0,-,Aniceto
Sat Feb 15 19:47:43 GMT+01:00 2020,15-feb-2020 19:47:40.785,13.92281962,42.04091671,0.0,15.17,440.0,0.0,1.72845459,7.9415740999999995,4.85533142,-0.01057554,-,0,43.52941132,-,0.0,14.04529667,-,7.11967325,11.32209206,8.83210659,0,-,-,-,-,-,-,-,196.07606506,0.0,-,3705.96435547,0,2916,55,5.09803915,0.0,-,19.2048378,1.15229023,801.5,15.17000008,440,42.04091644,13.92282009,0.0,15,96.07843018,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,76.37905884,0,23.62094307,-,-,85.49019623,-,-,13.48850918,3638.99682617,-,-0.58015156,-,-,-,-,-,-,0.17021716,0.82136923,0.3957893,-0.02528098,273,0,13.10000038,0.0,0,0.0,-,Aniceto
Sat Feb 15 19:47:46 GMT+01:00 2020,15-feb-2020 19:47:43.448,13.92281978,42.04091645,0.0,15.17,441.0,0.0,1.69017029,7.94277954,4.69021606,-0.01218901,-,0,42.74509811,-,0.0,14.04529095,-,7.11967611,11.32209206,8.83210659,0,-,-,-,-,-,-,-,196.07606506,0.0,-,3705.96435547,0,2916,54,5.09803915,0.0,-,19.2048378,1.15229023,798.5,15.17000008,441,42.04091644,13.92282009,0.0,15,96.07843018,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,76.37905884,0,23.62094307,-,-,85.49019623,-,-,13.48850918,3638.99682617,-,-0.58015156,-,-,14.50663757,-,-,-,0.19302289,0.829907,0.40774279999999996,-0.00779106,273,0,13.10000038,0.0,0,0.0,-,Aniceto
Sat Feb 15 19:47:49 GMT+01:00 2020,15-feb-2020 19:47:46.519,13.92281976,42.04091647,0.0,15.17,440.0,0.0,1.85527039,8.19880676,5.13409424,0.02307171,-,0,99.60784149,-,0.0,14.04528522,-,7.11967897,11.32209206,8.83210659,0,0.00139349,-,-,-,-,0.00203449,-,196.07606506,0.0,-,3705.96435547,0,2916,53,5.09803915,0.0,-,19.2048378,1.15229023,810.5,15.17000008,440,42.04091644,13.92282009,0.0,15,96.07843018,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,76.37905884,0,23.62094307,-,-,85.49019623,-,-,13.48850918,3638.99682617,-,-0.58015156,-,-,14.50663757,-,-,-,0.18021858,0.84856594,0.39505824,-0.00084669,273,0,13.10000038,0.0,0,0.0,-,Aniceto
Sat Feb 15 19:47:51 GMT+01:00 2020,15-feb-2020 19:47:48.887,13.92281974,42.04091648,0.0,15.17,440.0,0.0,1.76554871,8.00019836,5.16998291,-0.00653043,-,0,72.54901886,-,0.0,14.045279500000001,-,7.11968184,11.32209206,8.83210659,0,0.00495719,-,-,-,-,0.00723749,-,196.07606506,1.0,-,3705.96435547,0,2916,59,5.09803915,0.0,-,64.93227386,3.89593649,1175.5,15.17000008,440,42.04091644,13.92282009,0.0,15,96.07843018,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,100.0,0,0.0,-,-,85.49019623,-,-,15.37400055,3638.99682617,-,1.30533981,-,-,14.50663757,-,-,-,0.17546052,0.82685679,0.41884083,-0.00785761,273,0.69599998,13.10000038,0.0,1,0.2,1,Aniceto
Sat Feb 15 19:47:54 GMT+01:00 2020,15-feb-2020 19:47:51.415,13.92281676,42.04090649,0.47,13.652999999999999,441.0,90.2,1.61599731,7.36489868,4.68183899,-0.0079428,-,0,77.25490570000001,-,0.58652532,14.04516697,170.49206543,7.11973906,0.58652532,170.49206543,0,0.00810745,-,-,-,-,0.01183687,-,196.07606506,0.45200002,0.0013825,3705.96557617,0,2916,57,5.09803915,0.0,-,58.26622009,3.49597311,1118.0,13.65299988,441,42.040905,13.92281723,90.19999695,15,96.07843018,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,100.0,0,0.0,-,-,85.49019623,-,-,14.93888664,3638.99682617,-,0.87022591,-,-,14.50663757,-,-,-,0.16472958,0.75075418,0.37725168,-0.09496067,273,3.69499993,13.10000038,1.69199991,2,0.5,1.5,Aniceto
Sat Feb 15 19:47:56 GMT+01:00 2020,15-feb-2020 19:47:53.907,13.92282033,42.04090654,0.71,13.652999999999999,444.0,78.8,1.38748169,7.32662964,4.56340027,-0.0066568,-,0,67.45098114,-,0.94253248,14.0450573,106.09493256,7.11979437,0.76452893,130.79678345,0,0.0097965,-,-,-,-,0.01430288,-,196.07606506,0.40399992,0.00202208,3705.96630859,0,2916,57,4.70588255,-21.875,-,67.83323669,4.06999445,1243.0,13.65299988,444,42.040905,13.92282009,78.80000305,15,96.07843018,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,100.0,0,0.0,-,-,85.49019623,-,-,15.08392429,7821.88525391,-,1.01526451,-,-,14.50663757,-,-,-,0.13948336,0.86868858,0.46579465,0.04639706,273,5.9000001,12.39999962,2.55599976,1,0.5714286,1.33333337,Aniceto
Sat Feb 15 19:47:59 GMT+01:00 2020,15-feb-2020 19:47:56.468,13.92279715,42.04092135,0.98,16.687,447.0,58.2,1.3144989,9.01954651,5.08862305,0.0089539,-,0,99.21569061,-,0.347857,14.0449419,287.46847534,7.11985302,0.62563831,159.83343506,0,0.01454276,-,-,-,-,0.02123243,-,196.07606506,0.77199984,0.00316292,3705.9675293000005,0,2916,64,6.27450991,-3.90625,-,106.10131073,6.36607885,1322.0,16.68700027,447,42.04092026,13.922797199999998,58.20000076,16,96.07843018,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,100.0,0,0.0,-,-,85.49019623,-,-,15.2289629,7431.73388672,-,1.16030216,-,-,14.50663757,-,-,-,0.13131268,0.78587896,0.26200193,-0.12454725,273,8.69499969,12.39999962,3.52799988,2,0.75,1.5,Aniceto
