GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), 
Sun Nov 03 18:11:44 GMT+01:00 2019,03-nov-2019 18:11:44.702,13.93102117,42.04799509,0.0,24.272,455.0,0.0,0.06185913,5.18862915,8.14665222,0.00478361,
Sun Nov 03 18:11:44 GMT+01:00 2019,03-nov-2019 18:11:44.969,13.93102117,42.04799509,0.0,24.272,455.0,0.0,-1.76747131,5.93400574,8.8094635,0.03307185,
Sun Nov 03 18:11:45 GMT+01:00 2019,03-nov-2019 18:11:45.238,13.931022699999998,42.04797721,0.0,15.17,452.0,0.0,-0.17744446,7.48814392,2.58692932,0.00113756,
Sun Nov 03 18:11:45 GMT+01:00 2019,03-nov-2019 18:11:45.508,13.931022699999998,42.04797721,0.0,15.17,452.0,0.0,5.45527649,9.76849365,0.4262085,0.16035146,
Sun Nov 03 18:11:46 GMT+01:00 2019,03-nov-2019 18:11:46.349,13.93101535,42.04794614,0.0,12.136,453.0,0.0,3.57452393,7.1758728000000005,2.54624939,0.03203683,
Sun Nov 03 18:11:46 GMT+01:00 2019,03-nov-2019 18:11:46.708,13.93101535,42.04794614,0.0,12.136,453.0,0.0,1.2487030000000001,8.09233093,1.98513794,-0.04144192,
Sun Nov 03 18:11:47 GMT+01:00 2019,03-nov-2019 18:11:47.071,13.93099678,42.04792296,0.0,9.101999000000001,452.0,0.0,1.9306488000000002,0.97367859,22.65911865,0.18939826,
Sun Nov 03 18:11:47 GMT+01:00 2019,03-nov-2019 18:11:47.430,13.93099678,42.04792296,0.0,9.101999000000001,452.0,0.0,2.69874573,1.54795837,4.59570312,0.07753186,
Sun Nov 03 18:11:47 GMT+01:00 2019,03-nov-2019 18:11:47.908,13.93099678,42.04792296,0.0,9.101999000000001,452.0,0.0,2.69874573,1.54795837,4.59570312,0.07753186,
Sun Nov 03 18:11:48 GMT+01:00 2019,03-nov-2019 18:11:48.270,13.93098249,42.04790372,0.0,7.585,453.0,0.0,2.69874573,1.54795837,4.59570312,0.07753186,
Sun Nov 03 18:11:48 GMT+01:00 2019,03-nov-2019 18:11:48.509,13.93098249,42.04790372,0.0,7.585,453.0,0.0,2.69874573,1.54795837,4.59570312,0.07753186,
Sun Nov 03 18:11:48 GMT+01:00 2019,03-nov-2019 18:11:48.748,13.93098249,42.04790372,0.0,7.585,453.0,0.0,2.69874573,1.54795837,4.59570312,0.07753186,
Sun Nov 03 18:11:48 GMT+01:00 2019,03-nov-2019 18:11:48.988,13.93098249,42.04790372,0.0,7.585,453.0,0.0,2.69874573,1.54795837,4.59570312,0.07753186,
Sun Nov 03 18:11:49 GMT+01:00 2019,03-nov-2019 18:11:49.231,13.93098215,42.04792296,0.0,6.068,456.0,0.0,2.69874573,1.54795837,4.59570312,0.07753186,
Sun Nov 03 18:11:49 GMT+01:00 2019,03-nov-2019 18:11:49.468,13.93098215,42.04792296,0.0,6.068,456.0,0.0,2.69874573,1.54795837,4.59570312,0.07753186,
Sun Nov 03 18:11:49 GMT+01:00 2019,03-nov-2019 18:11:49.709,13.93098215,42.04792296,0.0,6.068,456.0,0.0,2.69874573,1.54795837,4.59570312,0.07753186,
Sun Nov 03 18:11:49 GMT+01:00 2019,03-nov-2019 18:11:49.829,13.93098215,42.04792296,0.0,6.068,456.0,0.0,2.69874573,1.54795837,4.59570312,0.07753186,
Sun Nov 03 18:11:49 GMT+01:00 2019,03-nov-2019 18:11:49.951,13.93098215,42.04792296,0.0,6.068,456.0,0.0,2.69874573,1.54795837,4.59570312,0.07753186,
Sun Nov 03 18:11:50 GMT+01:00 2019,03-nov-2019 18:11:50.069,13.93097913,42.04790745,0.0,6.068,454.0,0.0,2.69874573,1.54795837,4.59570312,0.07753186,
Sun Nov 03 18:11:50 GMT+01:00 2019,03-nov-2019 18:11:50.188,13.93097913,42.04790745,0.0,6.068,454.0,0.0,2.69874573,1.54795837,4.59570312,0.07753186,
Sun Nov 03 18:11:50 GMT+01:00 2019,03-nov-2019 18:11:50.309,13.93097913,42.04790745,0.0,6.068,454.0,0.0,2.69874573,1.54795837,4.59570312,0.07753186,
Sun Nov 03 18:11:50 GMT+01:00 2019,03-nov-2019 18:11:50.430,13.93097913,42.04790745,0.0,6.068,454.0,0.0,2.69874573,1.54795837,4.59570312,0.07753186,
Sun Nov 03 18:11:50 GMT+01:00 2019,03-nov-2019 18:11:50.549,13.93097913,42.04790745,0.0,6.068,454.0,0.0,2.69874573,1.54795837,4.59570312,0.07753186,
Sun Nov 03 18:11:50 GMT+01:00 2019,03-nov-2019 18:11:50.669,13.93097913,42.04790745,0.0,6.068,454.0,0.0,2.69874573,1.54795837,4.59570312,0.07753186,
Sun Nov 03 18:11:50 GMT+01:00 2019,03-nov-2019 18:11:50.788,13.93097913,42.04790745,0.0,6.068,454.0,0.0,2.69874573,1.54795837,4.59570312,0.07753186,
Sun Nov 03 18:11:50 GMT+01:00 2019,03-nov-2019 18:11:50.909,13.93097913,42.04790745,0.0,6.068,454.0,0.0,2.69874573,1.54795837,4.59570312,0.07753186,
Sun Nov 03 18:11:51 GMT+01:00 2019,03-nov-2019 18:11:51.029,13.93097466,42.04791394,0.0,6.068,455.0,0.0,2.69874573,1.54795837,4.59570312,0.07753186,
Sun Nov 03 18:11:51 GMT+01:00 2019,03-nov-2019 18:11:51.149,13.93097466,42.04791394,0.0,6.068,455.0,0.0,-0.0506134,-1.62254333,9.59790039,0.01127446,
Sun Nov 03 18:11:51 GMT+01:00 2019,03-nov-2019 18:11:51.269,13.93097466,42.04791394,0.0,6.068,455.0,0.0,-0.09129333,-1.71107483,10.15661621,0.03873903,
Sun Nov 03 18:11:51 GMT+01:00 2019,03-nov-2019 18:11:51.390,13.93097466,42.04791394,0.0,6.068,455.0,0.0,0.06185913,-1.82115173,9.96040344,0.03674069,
Sun Nov 03 18:11:51 GMT+01:00 2019,03-nov-2019 18:11:51.508,13.93097466,42.04791394,0.0,6.068,455.0,0.0,-0.12359619,-1.90370178,9.8120575,0.03793889,
Sun Nov 03 18:11:51 GMT+01:00 2019,03-nov-2019 18:11:51.629,13.93097466,42.04791394,0.0,6.068,455.0,0.0,-0.11042786,-1.86660767,9.59191895,0.03623533,
Sun Nov 03 18:11:51 GMT+01:00 2019,03-nov-2019 18:11:51.750,13.93097466,42.04791394,0.0,6.068,455.0,0.0,-0.14035034,-1.9790802,10.04655457,0.03675132,
Sun Nov 03 18:11:51 GMT+01:00 2019,03-nov-2019 18:11:51.868,13.93097466,42.04791394,0.0,6.068,455.0,0.0,-0.04223633,-1.98864746,9.59310913,0.017690599999999997,
Sun Nov 03 18:11:52 GMT+01:00 2019,03-nov-2019 18:11:52.108,13.93097123,42.04791846,0.0,6.068,456.0,0.0,-0.14393616,-2.00419617,9.96279907,0.03488449,
Sun Nov 03 18:11:52 GMT+01:00 2019,03-nov-2019 18:11:52.350,13.93097123,42.04791846,0.0,6.068,456.0,0.0,-0.12359619,-1.87379456,9.53210449,0.03357096,
Sun Nov 03 18:11:52 GMT+01:00 2019,03-nov-2019 18:11:52.590,13.93097123,42.04791846,0.0,6.068,456.0,0.0,-0.23605347,-1.91566467,9.76060486,0.03431144,
Sun Nov 03 18:11:52 GMT+01:00 2019,03-nov-2019 18:11:52.834,13.93097123,42.04791846,0.0,6.068,456.0,0.0,-0.08770752,-1.73500061,9.53448486,0.03714761,
Sun Nov 03 18:11:53 GMT+01:00 2019,03-nov-2019 18:11:53.069,13.93096001,42.04791389,0.22,6.068,458.0,284.1,0.03433228,-1.81396484,9.43518066,0.03334377,
Sun Nov 03 18:11:53 GMT+01:00 2019,03-nov-2019 18:11:53.308,13.93096001,42.04791389,0.22,6.068,458.0,284.1,-0.29827881,-1.68954468,9.53808594,0.03252633,
Sun Nov 03 18:11:53 GMT+01:00 2019,03-nov-2019 18:11:53.553,13.93096001,42.04791389,0.22,6.068,458.0,284.1,-0.16667175,-1.62373352,10.1685791,0.03947097,
Sun Nov 03 18:11:53 GMT+01:00 2019,03-nov-2019 18:11:53.789,13.93096001,42.04791389,0.22,6.068,458.0,284.1,0.04032898,-1.71586609,10.14585876,0.03671869999999999,
Sun Nov 03 18:11:53 GMT+01:00 2019,03-nov-2019 18:11:53.909,13.93096001,42.04791389,0.22,6.068,458.0,284.1,-0.04103088,-1.70030212,9.97357178,0.03161249,
Sun Nov 03 18:11:54 GMT+01:00 2019,03-nov-2019 18:11:54.030,13.93095247,42.04790158,0.34,6.068,458.0,274.9,-0.04223633,-1.58306885,9.58952332,0.02870375,
Sun Nov 03 18:11:54 GMT+01:00 2019,03-nov-2019 18:11:54.150,13.93095247,42.04790158,0.34,6.068,458.0,274.9,-0.03146362,-1.64886475,9.6900177,0.03406049,
Sun Nov 03 18:11:54 GMT+01:00 2019,03-nov-2019 18:11:54.270,13.93095247,42.04790158,0.34,6.068,458.0,274.9,-0.15350342,-1.66441345,9.73907471,0.03861701,
Sun Nov 03 18:11:54 GMT+01:00 2019,03-nov-2019 18:11:54.389,13.93095247,42.04790158,0.34,6.068,458.0,274.9,-0.1116333,-1.53520203,9.82881165,0.03913484,
Sun Nov 03 18:11:54 GMT+01:00 2019,03-nov-2019 18:11:54.508,13.93095247,42.04790158,0.34,6.068,458.0,274.9,-0.09248352,-1.48974609,9.60388184,0.03790176,
Sun Nov 03 18:11:54 GMT+01:00 2019,03-nov-2019 18:11:54.630,13.93095247,42.04790158,0.34,6.068,458.0,274.9,0.27241516,-1.6656189,9.99032593,0.03608958,
Sun Nov 03 18:11:54 GMT+01:00 2019,03-nov-2019 18:11:54.748,13.93095247,42.04790158,0.34,6.068,458.0,274.9,0.31190491,-1.64048767,10.15184021,0.03569455,
Sun Nov 03 18:11:54 GMT+01:00 2019,03-nov-2019 18:11:54.870,13.93095247,42.04790158,0.34,6.068,458.0,274.9,0.26045227,-1.56391907,10.1913147,0.03603421,
Sun Nov 03 18:11:54 GMT+01:00 2019,03-nov-2019 18:11:54.988,13.93095247,42.04790158,0.34,6.068,458.0,274.9,0.28199768,-1.60101318,10.05014038,0.03493213,
Sun Nov 03 18:11:55 GMT+01:00 2019,03-nov-2019 18:11:55.108,13.93094123,42.04792301,0.71,6.068,459.0,310.8,-0.073349,-1.70748901,9.55003357,0.03377831,
Sun Nov 03 18:11:55 GMT+01:00 2019,03-nov-2019 18:11:55.230,13.93094123,42.04792301,0.71,6.068,459.0,310.8,-0.21691895,-1.6703949,9.53807068,0.03071752,
Sun Nov 03 18:11:55 GMT+01:00 2019,03-nov-2019 18:11:55.349,13.93094123,42.04792301,0.71,6.068,459.0,310.8,-0.04701233,-1.65245056,9.70677185,0.03591691,
Sun Nov 03 18:11:55 GMT+01:00 2019,03-nov-2019 18:11:55.469,13.93094123,42.04792301,0.71,6.068,459.0,310.8,0.16354370000000001,-1.80679321,9.685241699999999,0.03596595,
Sun Nov 03 18:11:55 GMT+01:00 2019,03-nov-2019 18:11:55.587,13.93094123,42.04792301,0.71,6.068,459.0,310.8,0.25448608,-1.62493896,9.46389771,-0.00182003,
Sun Nov 03 18:11:55 GMT+01:00 2019,03-nov-2019 18:11:55.707,13.93094123,42.04792301,0.71,6.068,459.0,310.8,0.35377502,-1.85224915,9.96640015,0.02953848,
Sun Nov 03 18:11:55 GMT+01:00 2019,03-nov-2019 18:11:55.832,13.93094123,42.04792301,0.71,6.068,459.0,310.8,0.18627929999999998,-1.79362488,9.88623047,0.03042585,
Sun Nov 03 18:11:55 GMT+01:00 2019,03-nov-2019 18:11:55.948,13.93094123,42.04792301,0.71,6.068,459.0,310.8,0.08818054,-1.94317627,10.02142334,0.05961758,
Sun Nov 03 18:11:56 GMT+01:00 2019,03-nov-2019 18:11:56.188,13.93093886,42.0479372,0.89,7.585,460.0,315.7,-0.13076782,-1.55076599,9.99630737,0.05213551,
Sun Nov 03 18:11:56 GMT+01:00 2019,03-nov-2019 18:11:56.433,13.93093886,42.0479372,0.89,7.585,460.0,315.7,0.18867493,-1.55673218,10.05493164,0.02859454,
Sun Nov 03 18:11:56 GMT+01:00 2019,03-nov-2019 18:11:56.669,13.93093886,42.0479372,0.89,7.585,460.0,315.7,-0.19299316,-1.62373352,10.26071167,0.07814223,
Sun Nov 03 18:11:56 GMT+01:00 2019,03-nov-2019 18:11:56.911,13.93093886,42.0479372,0.89,7.585,460.0,315.7,-0.18101501,-1.54237366,9.66609192,0.03922846,
Sun Nov 03 18:11:57 GMT+01:00 2019,03-nov-2019 18:11:57.149,13.93093087,42.04796457,1.34,7.585,461.0,328.2,-0.10923767,-1.36651611,9.57637024,0.03556526,
Sun Nov 03 18:11:57 GMT+01:00 2019,03-nov-2019 18:11:57.388,13.93093087,42.04796457,1.34,7.585,461.0,328.2,-0.09967041,-1.64886475,10.04655457,0.05686444,
Sun Nov 03 18:11:57 GMT+01:00 2019,03-nov-2019 18:11:57.633,13.93093087,42.04796457,1.34,7.585,461.0,328.2,0.04989624,-1.66801453,10.13748169,0.0336876,
Sun Nov 03 18:11:57 GMT+01:00 2019,03-nov-2019 18:11:57.749,13.93093087,42.04796457,1.34,7.585,461.0,328.2,0.02236938,-1.55076599,9.87307739,0.03777164,
Sun Nov 03 18:11:57 GMT+01:00 2019,03-nov-2019 18:11:57.870,13.93093087,42.04796457,1.34,7.585,461.0,328.2,-0.27314758,-1.55912781,9.61465454,0.03403075,
Sun Nov 03 18:11:57 GMT+01:00 2019,03-nov-2019 18:11:57.989,13.93093087,42.04796457,1.34,7.585,461.0,328.2,-0.02548218,-1.45623779,9.48544312,0.03408873,
Sun Nov 03 18:11:58 GMT+01:00 2019,03-nov-2019 18:11:58.109,13.93092478,42.04797083,0.78,7.585,462.0,321.1,-0.05419922,-1.29951477,9.64933777,0.01151788,
Sun Nov 03 18:11:58 GMT+01:00 2019,03-nov-2019 18:11:58.230,13.93092478,42.04797083,0.78,7.585,462.0,321.1,0.16714478,-0.99203491,9.54644775,0.02995368,
Sun Nov 03 18:11:58 GMT+01:00 2019,03-nov-2019 18:11:58.348,13.93092478,42.04797083,0.78,7.585,462.0,321.1,-0.12359619,-0.99562073,10.12910461,0.03435396,
Sun Nov 03 18:11:58 GMT+01:00 2019,03-nov-2019 18:11:58.468,13.93092478,42.04797083,0.78,7.585,462.0,321.1,-0.05899048,-1.13201904,10.240371699999999,0.06924659,
Sun Nov 03 18:11:58 GMT+01:00 2019,03-nov-2019 18:11:58.588,13.93092478,42.04797083,0.78,7.585,462.0,321.1,0.13005066,-1.1918335,10.19252014,0.03969548,
Sun Nov 03 18:11:58 GMT+01:00 2019,03-nov-2019 18:11:58.708,13.93092478,42.04797083,0.78,7.585,462.0,321.1,0.25686646,-1.88217163,9.87307739,0.03424601,
Sun Nov 03 18:11:58 GMT+01:00 2019,03-nov-2019 18:11:58.830,13.93092478,42.04797083,0.78,7.585,462.0,321.1,0.10850525,-2.0173645000000002,9.60267639,0.03536763,
