GPS Time,Device Time,Longitude,Latitude,GPS Speed (Meters/second),Horizontal Dilution of Precision,Altitude,Bearing,G(x),G(y),G(z),G(calibrated),Timing Advance(°),Fuel Remaining (Calculated from vehicle profile)(%),Engine Load(%),Engine Load(Absolute)(%),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Litres Per 100 Kilometer(Long Term Average)(l/100km),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Distance to empty (Estimated)(km),Fuel used (trip)(l),Turbo Pressure Control(psi),Actual engine % torque(%),Drivers demand engine % torque(%),Engine reference torque(Nm),Fuel cost (trip)(cost),CO₂ in g/km (Instantaneous)(g/km),CO₂ in g/km (Average)(g/km),GPS vs OBD Speed difference(km/h),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Distance travelled with MIL/CEL lit(km),Distance travelled since codes cleared(km),Volumetric Efficiency (Calculated)(%),EGR Commanded(%),EGR Error(%),Fuel Rate (direct from ECU)(L/m),Fuel flow rate/minute(cc/min),Fuel flow rate/hour(l/hr),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°),GPS Bearing(°),GPS Satellites,Fuel Level (From Engine ECU)(%),NOx Post SCR(ppm),NOx Pre SCR(ppm),O2 Sensor1 Equivalence Ratio,O2 Sensor1 Equivalence Ratio(alternate),O2 Sensor2 Equivalence Ratio,O2 Sensor3 Equivalence Ratio,O2 Sensor4 Equivalence Ratio,O2 Sensor5 Equivalence Ratio,O2 Sensor6 Equivalence Ratio,O2 Sensor7 Equivalence Ratio,O2 Sensor8 Equivalence Ratio,O2 Volts Bank 1 sensor 1(V),O2 Volts Bank 1 sensor 2(V),O2 Volts Bank 1 sensor 3(V),O2 Volts Bank 1 sensor 4(V),O2 Volts Bank 2 sensor 1(V),O2 Volts Bank 2 sensor 2(V),Percentage of Idle driving(%),Percentage of Highway driving(%),Percentage of City driving(%),Throttle Position(Manifold)(%),Absolute Throttle Position B(%),Relative Throttle Position(%),Relative Accelerator Pedal Position(%),Fuel pressure(psi),Intake Manifold Pressure(psi),Fuel Rail Pressure(psi),Exhaust Pressure(psi),Turbo Boost & Vacuum Gaugeacuum Gauge(psi),Evap System Vapour Pressure(Pa),Air Fuel Ratio(Commanded)(:1),Air Fuel Ratio(Measured)(:1),Commanded Equivalence Ratio(lambda),Torque(Nm),Engine kW (At the wheels)(kW),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Acceleration Sensor(Total)(g),Run time since engine start(s),Trip time(whilst moving)(s),Voltage (OBD Adapter)(V),Speed (GPS)(km/h),Speed (OBD)(km/h),Average trip speed(whilst stopped or moving)(km/h),Average trip speed(whilst moving only)(km/h),Driver
Mon Dec 16 15:23:34 GMT+01:00 2019,16-dic-2019 15:23:28.945,13.920392000000001,42.04909971,16.63,4.5509996,443.0,170.8,-0.85340881,9.91326904,2.92192078,0.07609409,-,0,21.56862831,-,4.82574272,13.80661488,20.72176933,7.24275446,10.56876087,9.46165085,0,0.03014216,-,-,-,-,0.04400755,548.09039307,463.65182495,0.16799927,0.08424847,1229.79040527,-,-,84,0,-14.84375,-,132.82832336,7.96969891,2522.5,4.55099964,443,42.04909897,13.92039204,170.80000305,17,100,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,24.36337852,0,75.63661957,-,-,-,-,-,20.7403965,13314.46386719,-,6.67173576,-,-,28.9995575,-,138.97090149,36.71072769,-0.08699376,1.0105269000000001,0.19785126,0.05745521,-,9.89599991,14.10000038,59.86799622,60,15.090909,33.20000076,Aniceto
Mon Dec 16 15:23:37 GMT+01:00 2019,16-dic-2019 15:23:31.296,13.92049593,42.04862806,17.8,4.5509996,437.0,171.0,-1.43844604,4.6550293,-7.80032349,0.16729634,-,0,90.19608307,-,28.5175457,13.80700493,3.50654006,7.242549900000001,14.15851784,7.06273937,0,0.03453927,-,-,-,-,0.05042733,92.7479248,370.92584229,1.00800323,0.12456514,1229.83081055,-,-,82,0,0,-,123.22589874,7.39355373,2645.5,4.55099964,437,42.04862976,13.92049599,171,17,100,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,18.68992233,0,81.31007385,-,-,-,-,-,19.14498138,7608.6796875,-,5.07632065,-,-,28.9995575,-,33.44303131,9.26512718,-0.11223998,1.11919093,0.95460314,0.54240024,-,12.89999962,14.19999981,64.0799942,63,19.08333397,38.16666794,Aniceto
Mon Dec 16 15:23:39 GMT+01:00 2019,16-dic-2019 15:23:33.435,13.92059868,42.04830588,19.37,4.5509996,439.0,164.4,-1.68730164,10.15135193,1.89421082,0.07669716,-,0,74.90196228,-,5.19803286,13.806776999999999,19.2376461,7.24266958,12.66510391,7.89554691,0,0.0409953,-,-,-,-,0.05985314,508.83538818,398.50775146,0.0799942,0.16229472,1229.86853027,-,-,82,0,-2.34375,-,164.13652039,9.84819126,2721.5,4.55099964,439,42.04830551,13.92059898,164.3999939,18,100,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,16.18012238,0,83.81987762,-,-,-,-,-,21.75566101,19482.91992188,-,7.68700027,-,-,28.9995575,-,12.14527798,3.46141553,-0.17431572,0.96491385,0.33615249,0.07352719,-,14.90100002,14,69.73200226,64,22.53846169,41.8571434,Aniceto
Mon Dec 16 15:23:41 GMT+01:00 2019,16-dic-2019 15:23:35.703,13.92078461,42.04798678,19.38,4.5509996,440.0,153.6,-1.55690002,8.29692078,2.6993866,-0.00647175,-,0,96.47058868,-,7.17548704,13.80660057,13.9360466,7.24276161,11.88087273,8.41671467,0,0.04620104,-,-,-,-,0.06745352,368.60818481,393.52450562,0.73200226,0.20141888,1229.90759277,-,-,80,0,-67.96875,-,147.40176392,8.84410572,2395,4.55099964,440,42.04798508,13.92078495,153.6000061,19,100,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,14.26542854,0,85.73457336,-,-,-,-,-,22.19077301,16717.04882812,-,8.12211227,-,-,28.9995575,-,75.1685257,18.85295868,-0.18114562,0.89100748,0.26419663,-0.02020264,-,16.90099907,13.39999962,69.76799774,69,25.8571434,45.25,Aniceto
Mon Dec 16 15:23:43 GMT+01:00 2019,16-dic-2019 15:23:37.852,13.92102383,42.04772244,17.07,4.5509996,441.0,146.7,-0.60215759,8.83769226,2.60128784,0.00100401,-,0,0,-,8.88639355,13.80646992,11.25292492,7.24283028,11.50656319,8.6905117,0,0.04989775,-,-,-,-,0.0728507,297.63967896,379.82666016,2.34799957,0.2431661,1229.94934082,-,-,78,0,0,-,97.75324249,5.8651948,1957,4.55099964,441,42.04772186,13.92102337,146.69999695,19,100,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,12.75661373,0,87.24338531,-,-,-,-,-,16.82437706,8812.49316406,-,2.75571632,-,-,28.9995575,-,75.1685257,18.85295868,-0.02381989,0.9935742000000001,0.22712137,0.04666787,-,18.89999962,14.60000038,61.45199585,64,28.39999962,47.33333206,Aniceto
Mon Dec 16 15:23:45 GMT+01:00 2019,16-dic-2019 15:23:39.923,13.92126053,42.04747209,16.58,4.5509996,442.0,145.7,-0.73376465,8.74916077,2.03059387,-0.062383,-,0,83.13725281,-,181.2480011,13.80650711,0,7.242811200000001,11.91551304,8.39224625,0,0.04989775,-,-,-,-,0.0728507,0,332.34832764,0.60800552,0.27989528,1229.98608398,-,-,79,1.17647064,-5.46875,-,0,0,1824,4.55099964,442,42.04747391,13.92126083,145.69999695,20,100,-,-,-,1.53759766,-,-,-,-,-,-,-,-,-,-,-,-,-,11.53533363,0,88.46466827,-,-,-,-,-,16.38926506,14909.87988281,-,2.32060432,-,-,22.29516602,-,-,-,-0.07479762,0.89186138,0.10699224,-0.08106916,-,20.90099907,14.69999981,59.68799973,59,30.3125,48.5,Aniceto
Mon Dec 16 15:23:47 GMT+01:00 2019,16-dic-2019 15:23:42.053,13.92149468,42.04723408,16.49,4.5509996,443.0,143.7,-0.84503174,9.2684021,2.16339111,-0.02686929,-,0,41.96078491,-,7.45240831,13.80633831,13.4182024,7.24289942,11.469203,8.71882057,0,0.05520362,-,-,-,-,0.08059729,354.91119385,334.85531616,0.1760025,0.31429556,1230.02050781,-,-,84,29.80392075,0,-,152.24909973,9.13494587,1790.5,4.55099964,443,42.04723358,13.92149448,143.69999695,21,100,-,-,-,1.36123657,-,-,-,-,-,-,-,-,-,-,-,-,-,10.52792454,0,89.47207642,-,-,-,-,-,19.14498138,9984.39746094,-,5.07632065,-,-,19.7379303,-,-,-,-0.09796889,0.92588806,0.10626119,-0.04604419999999999,-,22.90099907,12.89999962,59.36399841,59,32,49.45454407,Aniceto
Mon Dec 16 15:23:50 GMT+01:00 2019,16-dic-2019 15:23:44.199,13.92189243,42.04688655,17.12,4.5509996,445.0,138.1,-1.1680603,9.51126099,2.24833679,-0.00670217,-,0,36.47058868,-,25.81569481,13.80665684,3.87353206,7.24273252,12.77342987,7.82858849,0,0.05876592,-,-,-,-,0.08579824,102.45484924,311.61526489,0.06000137,0.3493014,1230.05554199,-,-,75,0,7.03125,-,101.29750061,6.07784986,1825.5,4.55099964,445,42.04688644,13.92189217,138.1000061,21,100,-,-,-,1.32263184,-,-,-,-,-,-,-,-,-,-,-,-,-,9.30887985,0,90.69111633,-,-,-,-,-,23.20603752,16151.40234375,-,9.13737679,-,-,19.17816162,-,17.14304924,3.27723742,-0.11906832,0.96954745,0.12918825,0.00370052,-,25.89999962,12.5,61.63199997,60,33.55555725,50.33333206,Aniceto
Mon Dec 16 15:23:52 GMT+01:00 2019,16-dic-2019 15:23:46.317,13.92218323,42.04665448,17.15,4.5509996,445.0,136.6,0.51889038,8.92024231,3.90179443,-0.04251197,-,0,41.17647171,-,28.59628868,13.8070488,3.49688458,7.24252653,14.09200096,7.09607649,0,0.06271734,-,-,-,-,0.09156732,92.49253082,291.69500732,0.36800003,0.38537613,1230.09155273,-,-,71,12.94117641,33.59375,-,110.32357788,6.61941481,1904,4.55099964,445,42.04665375,13.92218304,136.6000061,21,100,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,8.64126778,0,91.35873413,-,-,5.88235283,-,-,19.43505669,6155.40136719,-,5.36639595,-,-,28.9995575,-,33.79272842,6.73795557,0.08679777,0.99650156,0.32224849,0.08611625,-,27.90099907,12.30000019,61.73999786,62,35.05263138,51.23077011,Aniceto
Mon Dec 16 15:23:54 GMT+01:00 2019,16-dic-2019 15:23:48.394,13.92245167,42.04643663,15.95,4.5509996,445.0,137.3,-1.4887085,9.20619202,2.99131775,0.01734698,-,0,0,-,22.46319962,13.80727863,4.45163298,7.24240637,14.73593903,6.78598881,0,0.06614217,-,-,-,-,0.09656757,117.7456131,277.19924927,1.86799622,0.42585945,1230.13208008,-,-,74,0,0,-,84.87797546,5.09267855,1794.5,4.55099964,445,42.04643631,13.92245197,137.30000305,21,100,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,8.06300545,0,91.93699646,-,-,5.88235283,-,-,16.24422646,8850.203125,-,2.17556572,-,-,28.9995575,-,33.79272842,6.73795557,-0.13650782,0.94015604,0.18882664,-0.00671137,-,29.90200043,14.60000038,57.41999817,58,36.20000076,51.7142868,Aniceto
Mon Dec 16 15:23:56 GMT+01:00 2019,16-dic-2019 15:23:50.580,13.92273718,42.04627255,13.89,4.5509996,446.0,126.1,-0.78640747,8.33399963,4.83378601,0.00436282,-,0,0,-,181.2480011,13.80731487,0,7.24238729,14.76822948,6.77115154,0,0.06614217,-,-,-,-,0.09656757,0,255.8762207,3.41999817,0.45354834,1230.15979004,-,-,76,0,0,-,0,0,1681,4.55099964,446,42.04627228,13.92273712,126.09999847,20,100,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,7.55799389,0,92.44200897,-,-,5.88235283,-,-,15.5190382,14059.95800781,-,1.45037746,-,-,28.9995575,-,-,-,-0.08918847,0.88185996,0.56506854,0.10850661,-,31.89999962,14.60000038,50.00400162,54,37.04761887,51.86666489,Aniceto
Mon Dec 16 15:23:58 GMT+01:00 2019,16-dic-2019 15:23:52.788,13.92296509,42.04616625,9.09,4.5509996,447.0,121.0,-1.25421143,8.48474121,3.78811646,-0.02521706,-,0,0,-,181.2480011,13.80735111,0,7.24236774,14.79621792,6.75834322,0,0.06614217,-,-,-,-,0.09656757,0,237.59934998,1.50799942,0.48187891,1230.18811035,-,-,82,0,0,-,0,0,1721.5,4.55099964,447,42.04616547,13.92296505,121,21,100,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,7.1120944,0,92.88790894,-,-,5.49019623,-,-,14.93888664,4879.06933594,-,0.87022591,-,-,28.9995575,-,-,-,-0.16065592,0.98235333,0.48359966,0.15426466,-,33.90000153,14.60000038,32.72399902,40,37.18181992,51.125,Aniceto
Mon Dec 16 15:24:00 GMT+01:00 2019,16-dic-2019 15:23:54.969,13.92308649,42.04611498,3.1,4.5509996,448.0,116.3,-0.52558899,9.00039673,3.56678772,0.00734204,-,0,29.01960754,-,181.2480011,13.80738831,0,7.24234867,14.82070923,6.74717474,0,0.06614217,-,-,-,-,0.09656757,0,221.75938416,6.26399803,0.49977028,1230.20593262,-,-,68,6.27450991,6.25,-,0,0,962,4.55099964,448,42.04611588,13.92308617,116.30000305,21,100,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,6.71008301,0,93.28991699,-,-,85.88235474,-,-,15.08392429,3533.11938477,-,1.01526451,-,-,28.9995575,-,-,-,-0.05357686,0.91747159,0.26358691,-0.01132027,-,35.93099976,13.89999962,11.15999889,18,36.34782791,49.17647171,Aniceto
Mon Dec 16 15:24:02 GMT+01:00 2019,16-dic-2019 15:23:57.014,13.92310299,42.04610998,0.0,4.5509996,448.0,0.0,-0.38201904,9.12960815,1.85592651,-0.02017594,-,0,42.74509811,-,45.26895905,13.80742455,2.20897341,7.242329600000001,14.84232235,6.73734999,0,0.06677926,-,-,-,-,0.09749772,58.42730331,211.5511322,2.59200001,0.49977028,1230.20593262,0,46807,61,6.27450991,0,-,17.38315582,1.04298937,800,4.55099964,448,42.04610825,13.92310333,0,20,100,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,9.98448372,0,90.01551819,-,-,85.88235474,-,-,13.63354778,3533.11938477,-,-0.43511295,-,-,28.9995575,-,-,-,-0.04186912,0.92942351,0.09369951,-0.0493593,-,37.22000122,13.5,0,0,34.83333206,49.17647171,Aniceto
Mon Dec 16 15:24:05 GMT+01:00 2019,16-dic-2019 15:23:59.140,13.92310253,42.04610792,0.0,4.5509996,448.0,0.0,-0.41073608,9.22532654,1.93128967,-0.01525202,-,0,41.17647171,-,0,13.80740738,-,7.24233866,14.80305672,6.75522089,0,0.06737385,-,-,-,-,0.09836582,-,211.5511322,0,0.49977028,1230.20593262,0,46807,58,6.27450991,0,-,17.66103935,1.05966234,798.5,4.55099964,448,42.04610825,13.92310238,0,20,100,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,14.89242077,0,85.10758209,-,-,85.88235474,-,-,13.48850918,3567.9284668,-,-0.58015156,-,-,28.9995575,-,-,-,-0.04186912,0.94040024,0.09686948,-0.03797336,275,37.22000122,13.19999981,0,0,33.43999863,49.17647171,Aniceto
Mon Dec 16 15:24:07 GMT+01:00 2019,16-dic-2019 15:24:01.203,13.9231044,42.04610885,0.0,4.5509996,448.0,0.0,-0.40834045,9.11405945,1.89060974,-0.03125083,-,0,39.2156868,-,0,13.80739021,-,7.24234772,14.76595688,6.77219391,0,0.0680244,-,-,-,-,0.09931564,-,211.5511322,0,0.49977028,1230.20593262,0,46807,56,5.88235283,-3.125,-,18.155056,1.08930337,803.5,4.55099964,448,42.04610825,13.92310429,0,20,100,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,18.85824776,0,81.14175415,-,-,85.88235474,-,-,13.48850918,3604.18774414,-,-0.58015156,-,-,28.9995575,-,-,-,-0.05784652,0.95113271,0.09589422,-0.02685002,275,37.22000122,12.89999962,0,0,32.15384674,49.17647171,Aniceto
Mon Dec 16 15:24:09 GMT+01:00 2019,16-dic-2019 15:24:03.335,13.9231046,42.04610918,0.0,4.5509996,448.0,0.0,-0.37364197,9.06260681,1.7350769,-0.01926816,-,0,42.35294342,-,0,13.80737209,-,7.24235678,14.73079967,6.78835678,0,0.06862698,-,-,-,-,0.10019539,-,211.5511322,0,0.49977028,1230.20593262,0,46807,54,6.27450991,2.34375,-,17.72279167,1.06336749,793,4.55099964,448,42.04610825,13.92310429,0,21,100,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,22.47438812,0,77.52561188,-,-,85.88235474,-,-,13.48850918,3638.99682617,-,-0.58015156,-,-,28.9995575,-,-,-,-0.03967285,0.93210667,0.09589422,-0.04637937,278,37.22000122,12.89999962,0,0,30.9629631,49.17647171,Aniceto
