GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Timing Advance(°),Fuel Remaining (Calculated from vehicle profile)(%),Engine Load(%),Engine Load(Absolute)(%),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Litres Per 100 Kilometer(Long Term Average)(l/100km),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Distance to empty (Estimated)(km),Fuel used (trip)(l),Turbo Pressure Control(psi),Actual engine % torque(%),Drivers demand engine % torque(%),Engine reference torque(Nm),Fuel cost (trip)(cost),CO₂ in g/km (Instantaneous)(g/km),CO₂ in g/km (Average)(g/km),GPS vs OBD Speed difference(km/h),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Distance travelled with MIL/CEL lit(km),Distance travelled since codes cleared(km),Volumetric Efficiency (Calculated)(%),EGR Commanded(%),EGR Error(%),Fuel Rate (direct from ECU)(L/m),Fuel flow rate/minute(cc/min),Fuel flow rate/hour(l/hr),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°),GPS Bearing(°),GPS Satellites,Fuel Level (From Engine ECU)(%),NOx Post SCR(ppm),NOx Pre SCR(ppm),O2 Sensor1 Equivalence Ratio,O2 Sensor1 Equivalence Ratio(alternate),O2 Sensor2 Equivalence Ratio,O2 Sensor3 Equivalence Ratio,O2 Sensor4 Equivalence Ratio,O2 Sensor5 Equivalence Ratio,O2 Sensor6 Equivalence Ratio,O2 Sensor7 Equivalence Ratio,O2 Sensor8 Equivalence Ratio,O2 Volts Bank 1 sensor 1(V),O2 Volts Bank 1 sensor 2(V),O2 Volts Bank 1 sensor 3(V),O2 Volts Bank 1 sensor 4(V),O2 Volts Bank 2 sensor 1(V),O2 Volts Bank 2 sensor 2(V),Percentage of Idle driving(%),Percentage of Highway driving(%),Percentage of City driving(%),Throttle Position(Manifold)(%),Absolute Throttle Position B(%),Relative Throttle Position(%),Relative Accelerator Pedal Position(%),Fuel pressure(psi),Intake Manifold Pressure(psi),Fuel Rail Pressure(psi),Exhaust Pressure(psi),Turbo Boost & Vacuum Gauge(psi),Evap System Vapour Pressure(Pa),Air Fuel Ratio(Commanded)(:1),Air Fuel Ratio(Measured)(:1),Commanded Equivalence Ratio(lambda),Torque(Nm),Engine kW (At the wheels)(kW),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Acceleration Sensor(Total)(g),Run time since engine start(s),Trip time(whilst moving)(s),Voltage (OBD Adapter)(V),Speed (GPS)(km/h),Speed (OBD)(km/h),Average trip speed(whilst stopped or moving)(km/h),Average trip speed(whilst moving only)(km/h)
Wed Feb 19 07:12:36 GMT+01:00 2020,19-feb-2020 07:12:31.605,13.92873614,42.04825028,0.0,13.652999999999999,452.0,0.0,-0.19778442,8.68574524,3.61105347,-0.02008034,-,-,-,-,-,16.86815071,-,5.92828035,-,-,-,-,-,-,-,-,-,-,-,-,-,3738.17211914,-,-,-,-,-,-,-,-,-,13.65299988,-,-,-,-,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.00288999,0.86503023,0.26992843,-0.05886369,-,-,-,-,-,-,-
Wed Feb 19 07:12:36 GMT+01:00 2020,19-feb-2020 07:12:32.126,13.92873614,42.04825028,0.0,13.652999999999999,452.0,0.0,-0.04103088,8.52183533,3.73069763,-0.01508958,-,-,-,-,-,16.86815071,-,5.92828035,-,-,-,-,-,-,-,-,-,-,-,0,-,3738.17211914,-,-,-,-,-,-,-,-,-,13.65299988,-,-,-,-,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.00418256,0.86868858,0.28029537,-0.05138183,-,0,-,-,0,0,-
Wed Feb 19 07:12:39 GMT+01:00 2020,19-feb-2020 07:12:35.051,13.92872244,42.04826356,0.0,7.585,451.0,0.0,-0.11521912,8.58525085,3.54286194,-0.01493216,-,-,31.76470566,-,0,14.04554558,-,7.11954689,-,-,-,-,-,-,-,-,-,-,-,0,-,3738.17211914,-,-,-,-,-,-,-,-,874,7.58500004,451,42.04826355,13.92872238,0,15,81.96078491,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13.63354778,-,-,-1.06645203,-,-,14.50663757,-,-,-,-0.0189405,0.88978803,0.26639137,-0.03721386,-,0,-,0,0,0,-
Wed Feb 19 07:12:42 GMT+01:00 2020,19-feb-2020 07:12:37.816,13.92871785,42.04826605,0.0,6.068,453.0,0.0,-0.1882019,8.79701233,3.59190369,-0.01220018,-,0,34.90196228,-,0,14.04553986,-,7.11954975,-,-,0,0.00197592,-,-,-,-,0.00288484,-,-,0,-,3738.17211914,-,-,58,-,-,-,-,-,874.5,6.06799984,453,42.04826736,13.92871761,0,18,81.96078491,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13.63354778,-,-,-0.43511295,-,-,28.9995575,-,-,-,0.02191604,0.87210429,0.30419925,-0.03820221,-,0,-,0,0,0,-
Wed Feb 19 07:12:45 GMT+01:00 2020,19-feb-2020 07:12:40.583,13.92871525,42.04827173,0.0,6.068,454.0,0.0,0.09535217,8.51226807,3.73907471,-0.01491826,-,0,34.11764908,-,0,14.04553413,-,7.11955261,-,-,0,0.00315093,-,-,-,-,0.00460035,-,-,0,-,3738.17211914,-,-,59,-,-,-,25.53440666,1.53206444,874.5,6.06799984,454,42.04827118,13.92871571,0,19,81.96078491,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13.63354778,-,-,-0.43511295,-,-,28.9995575,-,-,-,0.02118498,0.90234971,0.29322258,-0.01512941,-,0,-,0,0,0,-
Wed Feb 19 07:12:47 GMT+01:00 2020,19-feb-2020 07:12:42.773,13.92871537,42.04827214,0.0,6.068,454.0,0.0,-0.15710449,8.71565247,3.59909058,-0.01542523,-,0,35.68627548,-,0,14.04552841,-,7.11955547,-,-,0,0.00410371,-,-,-,-,0.00599142,-,-,0,-,3738.17211914,-,-,59,10.1960783,0,-,25.19477081,1.51168633,877.5,6.06799984,454,42.04827118,13.92871571,0,19,81.96078491,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13.63354778,-,-,-0.43511295,-,-,28.9995575,-,-,-,-0.01601473,0.88844568,0.26687977,-0.03832204,-,0,-,0,0,0,-
Wed Feb 19 07:12:49 GMT+01:00 2020,19-feb-2020 07:12:44.934,13.92871535,42.04827227,0.0,6.068,454.0,0.0,0.15756226,9.04824829,3.10139465,-0.015267700000000002,-,0,32.94117737,-,0,14.04552269,-,7.11955833,-,-,0,0.00501434,-,-,-,-,0.00732094,-,-,0,-,3738.17211914,-,-,59,10.5882349,1.5625,-,25.04039001,1.50242341,883,6.06799984,454,42.04827118,13.92871571,0,19,81.96078491,-,-,-,1.83511353,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13.63354778,3673.8059082,-,-0.43511295,-,-,26.60914803,-,-,-,0.02118498,0.9240573000000001,0.21785255,-0.02224043,-,0,14.19999981,0,0,0,-
Wed Feb 19 07:12:51 GMT+01:00 2020,19-feb-2020 07:12:47.104,13.92871531,42.04827229,0.0,6.068,454.0,0.0,-0.42150879,8.60079956,3.24136353,-0.01813689,-,0,96.07843018,-,0,14.04551792,-,7.119561200000001,-,-,0,0.00633478,-,-,-,-,0.00924878,-,-,2,-,3738.17211914,-,-,64,3.52941179,0,-,36.54352951,2.19261169,1060,6.06799984,454,42.04827118,13.92871571,0,19,81.96078491,-,-,-,1.97091675,-,-,-,-,-,-,-,-,-,-,-,-,-,100,0,0,-,-,-,-,-,13.92362309,5801.50927734,-,-0.14503765,-,-,28.57829285,-,1.92995715,0.21423551,-0.0128432,0.90564251,0.21699862,-0.04006733,-,0.93900001,14.19999981,0,2,0.25,2
Wed Feb 19 07:12:53 GMT+01:00 2020,19-feb-2020 07:12:49.296,13.92871527,42.04827224,0.0,7.585,454.0,0.0,-1.9780426,8.74676514,5.17596436,0.01261996,-,0,71.37255096,-,0.37334216,14.04540443,267.84524536,7.11961842,0.37334216,267.84524536,0,0.0088335,-,-,-,-,0.01289691,-,-,12,0.00425639,3738.17651367,-,-,78,8.23529434,-7.8125,-,68.74038696,4.1244235,1484,7.58500004,454,42.04827118,13.92871571,0,20,81.96078491,-,-,-,1.99996948,-,-,-,-,-,-,-,-,-,-,-,-,-,72.35232544,0,27.64767647,-,-,-,-,-,15.2289629,7785.62597656,-,1.16030216,-,-,28.9995575,-,40.82722855,6.34485579,-0.24029559,0.89076328,0.31407779,0.01161279,-,2.86100006,14.19999981,0,12,1.55555558,7
Wed Feb 19 07:12:56 GMT+01:00 2020,19-feb-2020 07:12:51.754,13.92856741,42.04816332,4.53,6.068,447.0,192.6,-1.6466217,8.64027405,2.97695923,0.02063425,-,0,26.66666794,-,3.0967257,14.04531479,32.29150009,7.11966419,1.73503399,57.63455963,0,0.01179919,-,-,-,-,0.01722682,-,-,1.43199921,0.01555431,3738.18774414,-,-,79,10.5882349,-14.0625,-,67.40219116,4.04413128,970.5,6.06799984,447,42.04816437,13.92856789,192.6000061,20,81.96078491,-,-,-,1.92279053,-,-,-,-,-,-,-,-,-,-,-,-,-,35.30013657,0,64.69986725,-,-,-,-,-,15.95415115,4419.29980469,-,1.88549042,-,-,27.88046265,-,40.82722855,6.34485579,-0.14894818,0.95491242,0.24224328,0.025617900000000002,-,5.86399984,14.19999981,16.30800056,17,3.0999999,10.33333302
