GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), 
Mon Nov 04 09:53:55 GMT+01:00 2019,04-nov-2019 09:53:56.225,13.92436919,42.04868066,0.0,31.856997999999997,456.0,0.0,-0.32099915,5.05464172,7.17755127,0.00476866,
Mon Nov 04 09:53:55 GMT+01:00 2019,04-nov-2019 09:53:56.675,13.92436919,42.04868066,0.0,31.856997999999997,456.0,0.0,-0.32099915,5.05464172,7.17755127,0.00476866,
Mon Nov 04 09:53:56 GMT+01:00 2019,04-nov-2019 09:53:57.145,13.92436847,42.04868115,0.0,21.237999,457.0,0.0,-0.32099915,5.05464172,7.17755127,0.00476866,
Mon Nov 04 09:53:56 GMT+01:00 2019,04-nov-2019 09:53:57.375,13.92436847,42.04868115,0.0,21.237999,457.0,0.0,-0.32099915,5.05464172,7.17755127,0.00476866,
Mon Nov 04 09:53:56 GMT+01:00 2019,04-nov-2019 09:53:57.595,13.92436847,42.04868115,0.0,21.237999,457.0,0.0,-0.32099915,5.05464172,7.17755127,0.00476866,
Mon Nov 04 09:53:56 GMT+01:00 2019,04-nov-2019 09:53:57.826,13.92436847,42.04868115,0.0,21.237999,457.0,0.0,-0.32099915,5.05464172,7.17755127,0.00476866,
Mon Nov 04 09:53:57 GMT+01:00 2019,04-nov-2019 09:53:58.058,13.92436813,42.04868158,0.0,15.17,457.0,0.0,-0.32099915,5.05464172,7.17755127,0.00476866,
Mon Nov 04 09:53:57 GMT+01:00 2019,04-nov-2019 09:53:58.286,13.92436813,42.04868158,0.0,15.17,457.0,0.0,-0.32099915,5.05464172,7.17755127,0.00476866,
Mon Nov 04 09:53:57 GMT+01:00 2019,04-nov-2019 09:53:58.515,13.92436813,42.04868158,0.0,15.17,457.0,0.0,-0.32099915,5.05464172,7.17755127,0.00476866,
Mon Nov 04 09:53:57 GMT+01:00 2019,04-nov-2019 09:53:58.635,13.92436813,42.04868158,0.0,15.17,457.0,0.0,-0.32099915,5.05464172,7.17755127,0.00476866,
Mon Nov 04 09:53:57 GMT+01:00 2019,04-nov-2019 09:53:58.757,13.92436813,42.04868158,0.0,15.17,457.0,0.0,-0.32099915,5.05464172,7.17755127,0.00476866,
Mon Nov 04 09:53:57 GMT+01:00 2019,04-nov-2019 09:53:58.875,13.92436813,42.04868158,0.0,15.17,457.0,0.0,-0.32099915,5.05464172,7.17755127,0.00476866,
Mon Nov 04 09:53:58 GMT+01:00 2019,04-nov-2019 09:53:58.995,13.92436653,42.04868015,0.0,10.6189995,458.0,0.0,-0.32099915,5.05464172,7.17755127,0.00476866,
Mon Nov 04 09:53:58 GMT+01:00 2019,04-nov-2019 09:53:59.115,13.92436653,42.04868015,0.0,10.6189995,458.0,0.0,-0.32099915,5.05464172,7.17755127,0.00476866,
Mon Nov 04 09:53:58 GMT+01:00 2019,04-nov-2019 09:53:59.235,13.92436653,42.04868015,0.0,10.6189995,458.0,0.0,-0.32099915,5.05464172,7.17755127,0.00476866,
Mon Nov 04 09:53:58 GMT+01:00 2019,04-nov-2019 09:53:59.355,13.92436653,42.04868015,0.0,10.6189995,458.0,0.0,-0.32099915,5.05464172,7.17755127,0.00476866,
Mon Nov 04 09:53:58 GMT+01:00 2019,04-nov-2019 09:53:59.476,13.92436653,42.04868015,0.0,10.6189995,458.0,0.0,-0.32099915,5.05464172,7.17755127,0.00476866,
Mon Nov 04 09:53:58 GMT+01:00 2019,04-nov-2019 09:53:59.594,13.92436653,42.04868015,0.0,10.6189995,458.0,0.0,-0.32099915,5.05464172,7.17755127,0.00476866,
Mon Nov 04 09:53:58 GMT+01:00 2019,04-nov-2019 09:53:59.706,13.92436653,42.04868015,0.0,10.6189995,458.0,0.0,-0.32099915,5.05464172,7.17755127,0.00476866,
Mon Nov 04 09:53:58 GMT+01:00 2019,04-nov-2019 09:53:59.826,13.92436653,42.04868015,0.0,10.6189995,458.0,0.0,-0.32099915,5.05464172,7.17755127,0.00476866,
Mon Nov 04 09:53:59 GMT+01:00 2019,04-nov-2019 09:53:59.945,13.92437015,42.04867771,0.0,9.101999000000001,458.0,0.0,-0.32099915,5.05464172,7.17755127,0.00476866,
Mon Nov 04 09:53:59 GMT+01:00 2019,04-nov-2019 09:54:00.065,13.92437015,42.04867771,0.0,9.101999000000001,458.0,0.0,0.46504211,4.77825928,8.116745,0.03947571,
Mon Nov 04 09:53:59 GMT+01:00 2019,04-nov-2019 09:54:00.185,13.92437015,42.04867771,0.0,9.101999000000001,458.0,0.0,-2.1814270000000002,2.24307251,7.340271,-0.02903169,
Mon Nov 04 09:53:59 GMT+01:00 2019,04-nov-2019 09:54:00.305,13.92437015,42.04867771,0.0,9.101999000000001,458.0,0.0,1.43652344,0.4329071,8.79391479,-0.07826392,
Mon Nov 04 09:53:59 GMT+01:00 2019,04-nov-2019 09:54:00.426,13.92437015,42.04867771,0.0,9.101999000000001,458.0,0.0,9.11869812,-0.5684967,13.14526367,0.56170344,
Mon Nov 04 09:53:59 GMT+01:00 2019,04-nov-2019 09:54:00.545,13.92437015,42.04867771,0.0,9.101999000000001,458.0,0.0,3.60443115,-1.10449219,9.84196472,0.42582181,
Mon Nov 04 09:53:59 GMT+01:00 2019,04-nov-2019 09:54:00.656,13.92437015,42.04867771,0.0,9.101999000000001,458.0,0.0,2.79924011,-4.10389709,8.92073059,0.24855378,
Mon Nov 04 09:54:00 GMT+01:00 2019,04-nov-2019 09:54:00.897,13.9243715,42.04867654,0.0,7.585,458.0,0.0,1.36833191,-2.19682312,9.46987915,0.12660366,
Mon Nov 04 09:54:00 GMT+01:00 2019,04-nov-2019 09:54:01.126,13.9243715,42.04867654,0.0,7.585,458.0,0.0,1.32406616,-2.43969727,10.13150024,0.0357201,
