GPS Time,Device Time,Longitude,Latitude,GPS Speed (Meters/second),Horizontal Dilution of Precision,Altitude,Bearing,G(x),G(y),G(z),G(calibrated),
Fri Oct 18 13:36:38 GMT+02:00 2019,18-ott-2019 13:36:39.928,13.92315535,42.0632544,7.3,12.136,432.0,198.6,8.83992004,0.26539612,3.97834778,0.00753397,
Fri Oct 18 13:36:38 GMT+02:00 2019,18-ott-2019 13:36:40.290,13.92315535,42.0632544,7.3,12.136,432.0,198.6,8.83992004,0.26539612,3.97834778,0.00753397,
Fri Oct 18 13:36:38 GMT+02:00 2019,18-ott-2019 13:36:40.531,13.92315535,42.0632544,7.3,12.136,432.0,198.6,8.83992004,0.26539612,3.97834778,0.00753397,
Fri Oct 18 13:36:38 GMT+02:00 2019,18-ott-2019 13:36:40.809,13.92315535,42.0632544,7.3,12.136,432.0,198.6,8.83992004,0.26539612,3.97834778,0.00753397,
Fri Oct 18 13:36:39 GMT+02:00 2019,18-ott-2019 13:36:41.089,13.92310152,42.06316548,7.9,9.101999000000001,426.0,179.3,8.83992004,0.26539612,3.97834778,0.00753397,
Fri Oct 18 13:36:39 GMT+02:00 2019,18-ott-2019 13:36:41.358,13.92310152,42.06316548,7.9,9.101999000000001,426.0,179.3,8.83992004,0.26539612,3.97834778,0.00753397,
Fri Oct 18 13:36:39 GMT+02:00 2019,18-ott-2019 13:36:41.632,13.92310152,42.06316548,7.9,9.101999000000001,426.0,179.3,8.83992004,0.26539612,3.97834778,0.00753397,
Fri Oct 18 13:36:40 GMT+02:00 2019,18-ott-2019 13:36:41.909,13.92315188,42.06308009,8.95,7.585,425.0,160.7,8.83992004,0.26539612,3.97834778,0.00753397,
Fri Oct 18 13:36:40 GMT+02:00 2019,18-ott-2019 13:36:42.186,13.92315188,42.06308009,8.95,7.585,425.0,160.7,8.83992004,0.26539612,3.97834778,0.00753397,
Fri Oct 18 13:36:40 GMT+02:00 2019,18-ott-2019 13:36:42.310,13.92315188,42.06308009,8.95,7.585,425.0,160.7,8.83992004,0.26539612,3.97834778,0.00753397,
Fri Oct 18 13:36:40 GMT+02:00 2019,18-ott-2019 13:36:42.431,13.92315188,42.06308009,8.95,7.585,425.0,160.7,8.83992004,0.26539612,3.97834778,0.00753397,
Fri Oct 18 13:36:40 GMT+02:00 2019,18-ott-2019 13:36:42.553,13.92315188,42.06308009,8.95,7.585,425.0,160.7,8.83992004,0.26539612,3.97834778,0.00753397,
