GPS Time,Device Time,Longitude,Latitude,GPS Speed (Meters/second),Altitude,G(x),G(y),G(z),Kilometers Per Litre(Instant)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Actual engine % torque(%),Trip Distance(km),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°)
Thu Oct 10 10:57:58 GMT+02:00 2019,10-ott-2019 10:57:57.426,13.34345644,42.36684179,0.0,715.0762939453125,2.20393372,8.28936768,4.0717926,17.13375473,5.83638144,-,-,-,-,-,-,19
Thu Oct 10 10:58:03 GMT+02:00 2019,10-ott-2019 10:58:02.789,13.34346775,42.36683016,0.0,714.485595703125,2.13450623,8.32766724,3.9233550999999998,14.26644707,7.00930786,-,42.36682892,7.84313726,-,-,0,20
Thu Oct 10 10:58:09 GMT+02:00 2019,10-ott-2019 10:58:08.849,13.34346621,42.36683015,0.0,713.688232421875,2.2973175,8.10740662,4.17474365,14.26618385,7.00943708,-,42.36682892,7.84313726,-,-,0,20
Thu Oct 10 10:58:16 GMT+02:00 2019,10-ott-2019 10:58:15.058,13.34346603,42.36683029,0.0,713.7861328125,2.13929749,8.29655457,4.06460571,14.26592159,7.00956631,-,42.36682892,7.84313726,-,-,0,19
Thu Oct 10 10:58:19 GMT+02:00 2019,10-ott-2019 10:58:18.349,13.34346674,42.36683069,0.0,713.677978515625,2.22309875,8.0643158,3.85870361,14.26565838,7.00969505,-,42.36682892,7.84313726,-,-,0,19
Thu Oct 10 10:58:20 GMT+02:00 2019,10-ott-2019 10:58:19.697,13.34346679,42.36683069,0.0,713.665283203125,2.27575684,8.09303284,4.05024719,14.26539612,7.00982428,-,42.36682892,7.84313726,-,-,0,19
Thu Oct 10 10:58:22 GMT+02:00 2019,10-ott-2019 10:58:21.036,13.3434663,42.36683085,0.0,713.756103515625,2.32365417,8.18162537,4.06221008,14.26513386,7.00995302,-,42.36683273,7.84313726,-,-,0,20
Thu Oct 10 10:58:23 GMT+02:00 2019,10-ott-2019 10:58:22.386,13.34346634,42.36683087,0.0,713.74560546875,2.3092804,8.25584412,4.02151489,14.2648716,7.01008224,-,42.36683273,7.84313726,-,-,0,20
Thu Oct 10 10:58:24 GMT+02:00 2019,10-ott-2019 10:58:23.759,13.34346634,42.36683084,0.0,713.7431640625,2.23506165,8.29176331,4.13642883,14.26460934,7.01021099,-,42.36683273,7.84313726,-,-,0,20
Thu Oct 10 10:58:26 GMT+02:00 2019,10-ott-2019 10:58:25.255,13.34346633,42.36683082,0.0,713.739501953125,2.29252625,8.22711182,4.01911926,14.26434708,7.01033974,-,42.36682892,7.84313726,-,-,0,20
Thu Oct 10 10:58:27 GMT+02:00 2019,10-ott-2019 10:58:26.474,13.3434663,42.36683082,0.0,713.7430419921875,2.11535645,8.20796204,3.91137695,14.26408577,7.01046848,-,42.36682892,7.84313726,-,-,0,20
Thu Oct 10 10:58:28 GMT+02:00 2019,10-ott-2019 10:58:27.833,13.34346631,42.36683084,0.0,713.7315673828125,2.11535645,8.11459351,3.95446777,14.26382351,7.01059723,-,42.36683273,7.84313726,-,-,0,20
Thu Oct 10 10:58:30 GMT+02:00 2019,10-ott-2019 10:58:29.029,13.34346623,42.36683084,0.0,713.7344970703125,2.37632751,8.05233765,4.19389343,14.2635622,7.01072598,-,42.36683273,7.84313726,-,-,0,20
Thu Oct 10 10:58:31 GMT+02:00 2019,10-ott-2019 10:58:30.379,13.34346621,42.36683085,0.0,713.745849609375,2.33322144,8.23669434,3.8946227999999996,14.26329994,7.01085424,-,42.36683273,7.84313726,-,-,0,20
Thu Oct 10 10:58:32 GMT+02:00 2019,10-ott-2019 10:58:31.724,13.34346624,42.36683087,0.0,713.73876953125,2.31407166,8.0068512,4.35191345,14.26303864,7.01098299,-,42.36683273,7.84313726,-,-,0,20
Thu Oct 10 10:58:33 GMT+02:00 2019,10-ott-2019 10:58:32.909,13.34346621,42.36683085,0.0,713.7332763671875,2.35238647,8.22471619,4.03826904,14.26277733,7.01111126,-,42.36683273,7.84313726,-,-,0,20
Thu Oct 10 10:58:35 GMT+02:00 2019,10-ott-2019 10:58:34.262,13.34346625,42.36683085,0.0,713.722900390625,2.34280396,8.31330872,4.11009216,14.26251602,7.01124001,-,42.36683273,7.84313726,-,-,0,20
Thu Oct 10 10:58:36 GMT+02:00 2019,10-ott-2019 10:58:35.642,13.34346625,42.36683082,0.0,713.7271728515625,-4.99302673,8.77539062,5.3694458,14.26225471,7.01136827,-,42.36682892,7.84313726,-,-,0,20
Thu Oct 10 10:58:37 GMT+02:00 2019,10-ott-2019 10:58:36.989,13.34346609,42.36683076,0.0,713.7430419921875,-0.15673828,5.3540802,8.29037476,14.26199341,7.01149654,-,42.36682892,7.84313726,-,-,0,20
Thu Oct 10 10:58:39 GMT+02:00 2019,10-ott-2019 10:58:38.175,13.34346604,42.36683067,0.0,713.732177734375,0.07550049,4.67651367,8.61358643,14.2617321,7.01162481,-,42.36682892,7.84313726,-,-,0,20
Thu Oct 10 10:58:40 GMT+02:00 2019,10-ott-2019 10:58:39.542,13.34346603,42.36683061,0.0,713.73583984375,-0.06576538,4.78665161,8.48908997,14.26147175,7.01175308,-,42.36682892,7.84313726,-,-,0,20
Thu Oct 10 10:58:41 GMT+02:00 2019,10-ott-2019 10:58:40.730,13.34346608,42.36683059,0.0,713.733642578125,-0.25968933,5.26309204,8.12756348,14.26121044,7.01188135,-,42.36682892,7.84313726,-,-,0,20
Thu Oct 10 10:58:43 GMT+02:00 2019,10-ott-2019 10:58:42.074,13.343466199999998,42.36683065,0.0,713.748779296875,0.00845337,5.04762268,8.44599915,14.26095009,7.01200962,-,42.36682892,7.84313726,-,-,0,20
Thu Oct 10 10:58:44 GMT+02:00 2019,10-ott-2019 10:58:43.430,13.343466099999999,42.3668307,0.0,713.759521484375,-0.24533081,5.10267639,8.09165955,14.26068974,7.01213789,-,42.36682892,7.84313726,-,-,0,20
Thu Oct 10 10:58:45 GMT+02:00 2019,10-ott-2019 10:58:44.629,13.34346612,42.3668307,0.0,713.7523193359375,0.42504883,4.85847473,8.27122498,14.26042938,7.01226568,-,42.36682892,7.84313726,-,-,0,20
Thu Oct 10 10:58:47 GMT+02:00 2019,10-ott-2019 10:58:46.121,13.34346593,42.36683067,0.0,713.7469482421875,-0.35546875,4.99972534,8.25924683,14.26016903,7.01239395,-,42.36682892,7.84313726,-,-,0,20
