GPS Time,Device Time,Longitude,Latitude,GPS Speed (Meters/second),Altitude,G(x),G(y),G(z),Kilometers Per Litre(Instant)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Actual engine % torque(%),Trip Distance(km),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Acceleration Sensor(Total)(g),Run time since engine start(s)
Tue Dec 31 12:52:14 GMT+01:00 2019,31-dic-2019 12:52:13.394,13.93178737,42.04893218,8.36,436.0,-0.28271484,0.30249023,9.6672821,63.00517654,1.58713818,-,0.25078055,1106.0,9.10199928,-,-,-,0.02472048,0.06327497,0.92826039,0.03085398,81
Tue Dec 31 12:52:16 GMT+01:00 2019,31-dic-2019 12:52:15.547,13.93144237,42.04889014,9.39,455.0,1.01898193,-0.11267089999999998,9.310760499999999,14.92884922,6.69830084,-,0.26842472,1225.0,15.17000008,455,42.04888916,13.93144226,-0.03967441,-0.03380265,0.79032463,-0.10784629999999999,83
Tue Dec 31 12:52:18 GMT+01:00 2019,31-dic-2019 12:52:17.765,13.93122544,42.04875057,9.55,454.0,-0.88450623,-0.22631836,9.14685059,11.91001129,8.39612293,-,0.28850612,1267.5,10.61899948,454,42.04875183,13.93122578,-0.0389418,-0.02075258,0.86520779,-0.03345397,84
Tue Dec 31 12:52:20 GMT+01:00 2019,31-dic-2019 12:52:19.924,13.93106336,42.04861707,8.6,452.0,0.05587769,-1.70748901,9.88145447,181.24800109999998,0,-,0.30858111,1206.0,9.10199928,452,42.04861832,13.93106365,0.01533034,-0.13478442,0.93143034,0.04066809,87
Tue Dec 31 12:52:22 GMT+01:00 2019,31-dic-2019 12:52:22.062,13.93094664,42.04850412,6.5,452.0,-0.09487915,-1.70629883,10.27746582,181.24800109999998,0,-,0.32567319,1168.5,7.58500004,452,42.04850388,13.93094635,-0.02125809,-0.12893131,0.91703945,0.02574996,89
Tue Dec 31 12:52:24 GMT+01:00 2019,31-dic-2019 12:52:24.216,13.93089938,42.04843711,3.47,453.0,-0.10923767,-0.93460083,9.89700317,181.24800109999998,0,-,0.33697292,855.5,6.06799984,453,42.04843521,13.93089962,-0.01650158,-0.08831899,0.89581871,0.00020528,91
Tue Dec 31 12:52:27 GMT+01:00 2019,31-dic-2019 12:52:26.360,13.93085394,42.04842058,0.34,452.0,-0.34732056,-0.51824951,9.89581299,43.73706818,2.28634238,-,0.34177291,797.5,6.06799984,452,42.04841995,13.93085384,-0.01711131,-0.11051501,0.92338252,0.02982644,93
Tue Dec 31 12:52:29 GMT+01:00 2019,31-dic-2019 12:52:28.418,13.93085526,42.04841481,0.48,453.0,-3.03207397,2.03608704,9.96040344,7.59510469,13.16610146,-,0.34177291,777.0,6.06799984,453,42.04841614,13.9308548,-0.26151633,0.17047691,0.86740255,0.01687117,95
Tue Dec 31 12:52:31 GMT+01:00 2019,31-dic-2019 12:52:30.563,13.93085304,42.04837969,2.88,452.0,-2.42907715,-0.75514221,8.66828918,0.0,-,-,0.34177291,1271.0,6.06799984,452,42.04837799,13.93085289,-0.2293189,-0.15185994,0.96789742,0.10312486,97
Tue Dec 31 12:52:33 GMT+01:00 2019,31-dic-2019 12:52:32.825,13.93100448,42.04829776,5.69,453.0,0.40283203,-1.66322327,10.15423584,5.33982563,18.72681427,-,0.35068959,1344.0,6.06799984,453,42.04829788,13.93100452,-0.00052418,-0.13734621,0.90911299,0.01876494,99
Tue Dec 31 12:52:35 GMT+01:00 2019,31-dic-2019 12:52:34.990,13.93109009,42.04825385,3.48,455.0,0.27003479,-0.30528259,10.88165283,12.92378044,7.73751307,-,0.36142319,756.5,6.06799984,455,42.04825211,13.93109035,0.05972237,-0.0641709,1.1004653,0.20407306,102
Tue Dec 31 12:52:37 GMT+01:00 2019,31-dic-2019 12:52:36.729,13.93109632,42.04818307,3.42,454.0,0.29754639,2.93101501,9.79171753,52.974044799999994,1.88767755,-,0.36982709,786.0,6.06799984,454,42.04818344,13.93109608,0.05496741,0.30109432,1.00253224,0.14461835,104
Tue Dec 31 12:52:38 GMT+01:00 2019,31-dic-2019 12:52:38.064,13.93110103,42.0481542,3.61,454.0,-2.47215271,-1.22891235,11.46908569,17.02688789,5.87294197,-,0.37683141,1097.0,7.58500004,454,42.04815292,13.93110085,-0.25200331,-0.12527138,1.06912184,0.20292667,106
Tue Dec 31 12:52:40 GMT+01:00 2019,31-dic-2019 12:52:39.394,13.93094169,42.04806429,6.11,452.0,-0.4526062,-1.0422821,9.71035767,4.01179409,24.92598343,-,0.38438794,1300.5,7.58500004,452,42.04806519,13.93094158,-0.00149944,-0.12880844,0.98033625,0.08836075,107
Tue Dec 31 12:52:41 GMT+01:00 2019,31-dic-2019 12:52:40.725,13.93090403,42.04802383,5.84,452.0,-0.32937622,-0.93101501,10.03817749,168.06190491,0.59500647,-,0.39288515,787.5,7.58500004,452,42.04802322,13.93090439,-0.03357556,-0.09490468,0.92325968,0.02855085,108
Tue Dec 31 12:52:42 GMT+01:00 2019,31-dic-2019 12:52:42.055,13.93086955,42.04799259,5.08,454.0,-1.73754883,-2.68974304,10.48562622,72.25427246,1.38397241,-,0.40007848,786.5,7.58500004,454,42.04799271,13.9308691,-0.14528979,-0.23369278,0.87386692,0.01234284,110
Tue Dec 31 12:52:44 GMT+01:00 2019,31-dic-2019 12:52:43.383,13.93083912,42.04792949,3.86,454.0,0.88858032,-3.11805725,11.24655151,51.32375717,1.94837487,-,0.40598959,780.0,6.06799984,454,42.04792786,13.93083954,0.06143023,-0.33357796,1.00033748,0.15182312,111
Tue Dec 31 12:52:45 GMT+01:00 2019,31-dic-2019 12:52:44.715,13.93087294,42.04792533,2.05,454.0,-0.57943726,-0.21076965,9.99032593,51.12638092,1.95589662,-,0.40968126,773.5,6.06799984,454,42.04792404,13.93087292,-0.0354063,-0.02063125,0.90216023,0.00334031,112
Tue Dec 31 12:52:46 GMT+01:00 2019,31-dic-2019 12:52:46.042,13.93088318,42.04793715,0.0,454.0,-0.53755188,-0.11863708,10.03697205,14.95747471,6.68548155,-,0.40968126,796.0,6.06799984,454,42.04793549,13.93088341,-0.08235857,-0.00489806,0.93643105,0.04006489,113
Tue Dec 31 12:52:48 GMT+01:00 2019,31-dic-2019 12:52:47.372,13.93088517,42.04794005,0.0,454.0,-1.74713135,-0.23948669,10.08364868,0.0,-,-,0.40968126,273.0,4.55099964,454,42.0479393,13.93088531,-0.03442949,-0.28991699,0.8883791,0.030949200000000003,113
Tue Dec 31 12:52:49 GMT+01:00 2019,31-dic-2019 12:52:48.705,13.93088795,42.04794345,0.51,454.0,1.85766602,3.33300781,9.552429199999999,0.0,-,-,0.40968126,0.0,6.06799984,454,42.04794312,13.93088818,-0.19834247,0.33804828,0.62934053,-0.17173526,113
Tue Dec 31 12:52:50 GMT+01:00 2019,31-dic-2019 12:52:50.032,13.93087992,42.04794264,0.0,453.0,-0.30186462,4.06161499,8.74485779,0.0,-,-,0.40968126,0.0,6.06799984,453,42.04794312,13.93087959,-0.06333409,0.42256424,0.83886504,0.03187517,113
Tue Dec 31 12:52:51 GMT+01:00 2019,31-dic-2019 12:52:51.242,13.93087885,42.04794155,0.0,454.0,0.57870483,4.64904785,8.63598633,0.0,-,-,0.40968126,0.0,6.06799984,454,42.04794312,13.93087864,0.11119006,0.46207997,0.74568844,-0.02958097,113
Tue Dec 31 12:52:53 GMT+01:00 2019,31-dic-2019 12:52:52.456,13.93088028,42.04793724,0.0,452.0,1.02975464,7.72741699,4.5705719,0.0,-,-,0.40968126,0.0,6.06799984,452,42.04793549,13.93088055,0.13789839,0.76160955,0.52104205,-0.00731111,113
Tue Dec 31 12:52:54 GMT+01:00 2019,31-dic-2019 12:52:53.673,13.93088051,42.04792625,0.22,453.0,-0.91203308,7.28953552,2.71374512,0.0,-,-,0.40968126,0.0,6.06799984,453,42.04792786,13.93088055,0.043381,0.80112374,0.37859401,-0.06547889,113
Tue Dec 31 12:52:55 GMT+01:00 2019,31-dic-2019 12:52:54.902,13.93088106,42.04792042,0.16,454.0,-11.69528198,2.74555969,-7.13272095,0.0,-,-,0.40968126,0.0,6.06799984,454,42.04792023,13.9308815,-0.89191896,0.13047431,-0.53865516,0.00282006,113
Tue Dec 31 12:52:56 GMT+01:00 2019,31-dic-2019 12:52:56.114,13.93088193,42.04792513,0.38,454.0,-10.21772766,3.74815369,0.73368835,0.0,-,-,0.40968126,0.0,6.06799984,454,42.04792404,13.9308815,-0.53909254,0.78026849,0.23748833,0.00699083,113
Tue Dec 31 12:52:58 GMT+01:00 2019,31-dic-2019 12:52:57.324,13.93087043,42.04792153,0.0,451.0,-8.03666687,1.40678406,-3.27070618,0.0,-,-,0.40968126,0.0,6.06799984,451,42.04792023,13.93087006,-0.82264626,0.12083996,-0.41998971,-0.10877332,113
Tue Dec 31 12:52:59 GMT+01:00 2019,31-dic-2019 12:52:58.587,13.9308626,42.04791915,0.21,450.0,-10.97265625,-4.81816101,-3.77679443,0.0,-,-,0.40968126,0.0,7.58500004,450,42.04792023,13.93086243,-1.15937233,-0.27284145,-0.75586349,0.36014965,113
Tue Dec 31 12:53:00 GMT+01:00 2019,31-dic-2019 12:52:59.801,13.93086334,42.04791567,0.44,449.0,-8.78442383,-1.17868042,-3.88685608,0.0,-,-,0.40968126,0.0,6.06799984,449,42.04791641,13.93086338,-0.89545602,-0.1201509,-0.49621364,-0.01312207,113
Tue Dec 31 12:53:01 GMT+01:00 2019,31-dic-2019 12:53:01.013,13.93086604,42.047912100000005,0.44,449.0,-8.88012695,-1.17628479,-3.67868042,0.0,-,-,0.40968126,0.0,6.06799984,449,42.0479126,13.93086624,-0.89606571,-0.11917409,-0.49279946,-0.01405299,113
Tue Dec 31 12:53:02 GMT+01:00 2019,31-dic-2019 12:53:02.221,13.93087332,42.04790575,0.67,450.0,-8.74972534,-1.16670227,-3.8581543,0.0,-,-,0.40968126,0.0,7.58500004,450,42.04790497,13.93087292,-0.89386946,-0.12112616,-0.49499419,-0.01493289,113
Tue Dec 31 12:53:04 GMT+01:00 2019,31-dic-2019 12:53:03.432,13.93089174,42.04789059,0.76,447.0,-8.77244568,-1.17868042,-3.87130737,0.0,-,-,0.40968126,0.0,10.61899948,447,42.04788971,13.93089199,-0.89350396,-0.11978538,-0.49462867,-0.01557559,113
