GPS Time,Device Time,Longitude,Latitude,GPS Speed (Meters/second),Altitude,G(x),G(y),G(z),Kilometers Per Litre(Instant)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Actual engine % torque(%),Trip Distance(km),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°)
Sat Sep 28 08:54:16 GMT+02:00 2019,28-set-2019 08:54:15.441,13.42678806,42.35311282,14.9,783.797607421875,3.78172302,7.81530762,3.19311523,16.19870949,6.17320251,114.76296997,42.35311127,7.84313726,-,-,0,16
Sat Sep 28 08:54:17 GMT+02:00 2019,28-set-2019 08:54:16.417,13.42694714,42.35304944,14.98,783.10888671875,3.87269592,7.59265137,3.10932922,16.19905663,6.17307043,114.48305511,42.35305023,7.84313726,-,-,0,16
Sat Sep 28 08:54:18 GMT+02:00 2019,28-set-2019 08:54:17.534,13.42709897,42.35298394,14.66,781.9605712890625,3.67637634,9.23268127,1.7853241000000002,16.19940376,6.17293835,114.20451355,42.35298538,7.84313726,-,-,0,16
Sat Sep 28 08:54:19 GMT+02:00 2019,28-set-2019 08:54:18.497,13.42724309,42.35290718,14.62,782.066650390625,4.00917053,8.35160828,3.47084045,16.199750899999998,6.17280626,113.92731476,42.35290527,10.1960783,-,-,0,16
Sat Sep 28 08:54:20 GMT+02:00 2019,28-set-2019 08:54:19.491,13.42738024,42.35282046,14.58,781.5128173828125,3.73144531,8.24388123,2.74301147,16.20009804,6.17267418,113.65145874,42.35282135,12.94117641,-,-,2.35294127,16
Sat Sep 28 08:54:21 GMT+02:00 2019,28-set-2019 08:54:20.585,13.42750623,42.352738099999996,14.57,781.5029296875,3.63327026,8.17443848,3.08537292,16.20044327,6.172542099999999,113.41397858,42.35273743,12.94117641,-,-,2.35294127,16
Sat Sep 28 08:54:22 GMT+02:00 2019,28-set-2019 08:54:21.543,13.42763357,42.35264342,14.7,780.96142578125,4.22703552,7.85362244,3.58097839,16.20079041,6.17241001,113.19378662,42.35264206,7.84313726,-,-,2.35294127,16
Sat Sep 28 08:54:23 GMT+02:00 2019,28-set-2019 08:54:22.501,13.42775327,42.35254312,14.83,779.995361328125,3.89424133,8.41625977,4.26571655,16.20113754,6.17227793,112.98590088,42.35254288,7.84313726,-,-,0,16
Sat Sep 28 08:54:24 GMT+02:00 2019,28-set-2019 08:54:23.584,13.42786455,42.35244548,14.78,781.482421875,2.98445129,7.84164429,2.67358398,16.20148468,6.17214584,112.71495819,42.3524437,7.84313726,-,-,0,16
Sat Sep 28 08:54:25 GMT+02:00 2019,28-set-2019 08:54:24.540,13.42797537,42.35234461,13.84,779.479248046875,3.96368408,8.19120789,3.82757568,16.20182991,6.17201376,112.44530487,42.35234451,7.84313726,-,-,0,16
Sat Sep 28 08:54:26 GMT+02:00 2019,28-set-2019 08:54:25.506,13.42807522,42.35224985,13.52,778.470458984375,3.77932739,8.21754456,3.39901733,16.20217705,6.17188168,112.17693329,42.35224915,9.4117651,-,-,0,16
Sat Sep 28 08:54:27 GMT+02:00 2019,28-set-2019 08:54:26.596,13.42817871,42.35215826,13.42,779.0966796875,3.58538818,8.06192017,3.37986755,16.20252228,6.17175007,111.90985107,42.35215759,12.15686321,-,-,1.96078432,16
Sat Sep 28 08:54:28 GMT+02:00 2019,28-set-2019 08:54:27.571,13.42827997,42.35205919,13.58,778.8109130859375,3.20471191,7.72912598,3.4828186000000003,16.20286942,6.17161798,111.64402771,42.35205841,7.84313726,-,-,0,16
Sat Sep 28 08:54:29 GMT+02:00 2019,28-set-2019 08:54:28.535,13.42837569,42.35195961,13.64,778.013427734375,3.72186279,7.99008179,3.66717529,16.20321465,6.17148638,111.42087555,42.35195923,7.84313726,-,-,0,16
Sat Sep 28 08:54:30 GMT+02:00 2019,28-set-2019 08:54:29.645,13.42847416,42.35186249,13.54,777.27587890625,3.54948425,8.05952454,3.43972778,16.20356178,6.17135429,111.1574707,42.35186386,7.84313726,-,-,0,16
Sat Sep 28 08:54:31 GMT+02:00 2019,28-set-2019 08:54:30.624,13.42857375,42.35176224,13.56,778.13037109375,3.57342529,8.78735352,3.39422607,16.20390701,6.17122269,110.89530945,42.35176086,7.84313726,-,-,0,16
Sat Sep 28 08:54:32 GMT+02:00 2019,28-set-2019 08:54:31.580,13.42866878,42.351662299999994,13.66,778.445556640625,3.52075195,8.20796204,3.33198547,16.20425415,6.17109108,110.63437653,42.35166168,14.11764717,-,-,4.31372547,16
Sat Sep 28 08:54:33 GMT+02:00 2019,28-set-2019 08:54:32.668,13.42877305,42.35156312,13.65,777.7254638671875,3.40821838,7.94459534,4.29205322,16.20459938,6.170959,110.37467194,42.3515625,7.84313726,-,-,0,16
Sat Sep 28 08:54:34 GMT+02:00 2019,28-set-2019 08:54:33.655,13.42887318,42.35146139,13.96,776.38134765625,3.51596069,7.86798096,4.57696533,16.20494461,6.17082739,110.23596191,42.3514595,7.84313726,-,-,0,16
Sat Sep 28 08:54:35 GMT+02:00 2019,28-set-2019 08:54:34.622,13.42897995,42.351369500000004,13.46,776.188232421875,3.45610046,8.12416077,4.1340332,16.20528984,6.17069578,109.97840118,42.35136795,7.84313726,-,-,0,16
Sat Sep 28 08:54:36 GMT+02:00 2019,28-set-2019 08:54:35.705,13.42908563,42.35128006,13.15,775.6064453125,2.96768188,7.28619385,3.37028503,16.20563698,6.17056417,109.72203827,42.35128021,7.84313726,-,-,0,16
Sat Sep 28 08:54:37 GMT+02:00 2019,28-set-2019 08:54:36.678,13.4291885,42.35119194,12.95,775.21875,3.14247131,7.97332764,3.53309631,16.20598221,6.17043257,109.46687317,42.35119247,13.33333397,-,-,3.13725495,16
Sat Sep 28 08:54:38 GMT+02:00 2019,28-set-2019 08:54:37.648,13.42929495,42.35110438,13.04,774.857666015625,3.8631134,8.23429871,3.22663879,16.20632744,6.17030096,109.21289062,42.35110474,7.84313726,-,-,0,16
Sat Sep 28 08:54:39 GMT+02:00 2019,28-set-2019 08:54:38.747,13.42939748,42.35101665,13.29,774.36767578125,3.51835632,7.88952637,3.27452087,16.20667267,6.17016935,109.01643372,42.351017,7.84313726,-,-,0,16
Sat Sep 28 08:54:40 GMT+02:00 2019,28-set-2019 08:54:39.719,13.429499400000001,42.35092259,13.43,774.1669921875,3.90621948,8.00445557,3.46366882,16.2070179,6.17003822,108.7646637,42.35092163,7.84313726,-,-,0,16
Sat Sep 28 08:54:41 GMT+02:00 2019,28-set-2019 08:54:40.711,13.42959856,42.35082769,13.35,773.695556640625,3.94212341,7.96614075,3.41339111,16.20736313,6.16990662,108.51405334,42.35082626,7.84313726,-,-,0,16
Sat Sep 28 08:54:42 GMT+02:00 2019,28-set-2019 08:54:41.820,13.42969955,42.35073232,13.44,773.343994140625,4.32998657,7.80334473,3.3966217000000003,16.20770836,6.16977501,108.26459503,42.3507309,7.84313726,-,-,0,16
Sat Sep 28 08:54:43 GMT+02:00 2019,28-set-2019 08:54:42.786,13.42979631,42.35063443,13.52,772.75341796875,3.82241821,7.85362244,2.81483459,16.20805359,6.16964388,108.01628113,42.35063553,11.76470566,-,-,1.56862748,16
Sat Sep 28 08:54:44 GMT+02:00 2019,28-set-2019 08:54:43.758,13.42989345,42.35053537,13.67,772.552978515625,3.49201965,8.45935059,2.77653503,16.20839882,6.16951227,107.769104,42.35053635,7.84313726,-,-,1.96078432,16
Sat Sep 28 08:54:45 GMT+02:00 2019,28-set-2019 08:54:44.859,13.42999008,42.35043072,13.88,771.33447265625,3.53031921,8.16487122,3.43733215,16.20874405,6.16938114,107.57539368,42.35042953,7.84313726,-,-,0,15
Sat Sep 28 08:54:46 GMT+02:00 2019,28-set-2019 08:54:45.847,13.43008888,42.35033209,14.03,769.599853515625,3.76734924,8.21035767,3.45887756,16.20908928,6.16924953,107.33035278,42.35033035,7.84313726,-,-,0,15
Sat Sep 28 08:54:47 GMT+02:00 2019,28-set-2019 08:54:46.846,13.4301786,42.35022509,14.2,768.933837890625,3.51596069,8.246261599999999,3.50436401,16.20943451,6.1691184,107.08641815,42.35022354,7.84313726,-,-,0,15
Sat Sep 28 08:54:48 GMT+02:00 2019,28-set-2019 08:54:47.947,13.43026673,42.35011548,14.29,769.16845703125,4.03311157,7.83207703,3.80603027,16.20977974,6.16898727,106.84358978,42.35011673,7.84313726,-,-,0,15
Sat Sep 28 08:54:50 GMT+02:00 2019,28-set-2019 08:54:49.308,13.43043465,42.34988674,14.19,767.5782470703125,4.02113342,7.87516785,3.22903442,16.21012497,6.16885614,106.60186005,42.34988785,7.84313726,-,-,0,15
Sat Sep 28 08:54:51 GMT+02:00 2019,28-set-2019 08:54:50.287,13.43051607,42.34977351,14.21,766.783935546875,4.11451721,8.04515076,3.32479858,16.21046829,6.16872454,106.36122894,42.34977341,7.84313726,-,-,0,15
Sat Sep 28 08:54:52 GMT+02:00 2019,28-set-2019 08:54:51.268,13.43058871,42.34965677,14.3,766.2904052734375,3.77453613,7.81291199,3.62646484,16.21081352,6.16859341,106.12167358,42.34965515,7.84313726,-,-,0,15
Sat Sep 28 08:54:53 GMT+02:00 2019,28-set-2019 08:54:52.387,13.43064572,42.34953813,14.36,765.82177734375,3.35075378,7.77700806,3.60491943,16.21115875,6.16846228,105.8832016,42.349536900000004,7.84313726,-,-,0,15
Sat Sep 28 08:54:54 GMT+02:00 2019,28-set-2019 08:54:53.390,13.43070457,42.34941886,14.12,765.5999755859375,3.59017944,8.19837952,3.61450195,16.21150208,6.16833115,105.6457901,42.34941864,7.84313726,-,-,0,15
Sat Sep 28 08:54:55 GMT+02:00 2019,28-set-2019 08:54:54.485,13.43076383,42.34930115,14.08,765.5706787109375,3.90861511,8.12895203,3.55464172,16.21184731,6.16820049,105.40944672,42.34930038,7.84313726,-,-,0,15
Sat Sep 28 08:54:56 GMT+02:00 2019,28-set-2019 08:54:55.476,13.43081796,42.34917817,14.12,765.429443359375,3.32443237,7.89671326,3.52830505,16.21219254,6.16806936,105.17415619,42.34917831,7.84313726,-,-,0,15
Sat Sep 28 08:54:57 GMT+02:00 2019,28-set-2019 08:54:56.447,13.43087232,42.34905477,14.22,765.3804931640625,3.21669006,8.1552887,3.91377258,16.21253586,6.16793823,104.93991852,42.34905624,7.84313726,-,-,0,15
Sat Sep 28 08:54:58 GMT+02:00 2019,28-set-2019 08:54:57.549,13.4309251,42.34893605,13.92,764.94482421875,3.39146423,8.21754456,3.73660278,16.21288109,6.167807099999999,104.70671844,42.34893417,7.84313726,-,-,0,15
Sat Sep 28 08:54:59 GMT+02:00 2019,28-set-2019 08:54:58.543,13.43098594,42.34882124,13.8,764.91845703125,3.57102966,8.2127533,3.5690155,16.21322441,6.16767645,104.47455597,42.34881973,7.84313726,-,-,0,15
Sat Sep 28 08:55:00 GMT+02:00 2019,28-set-2019 08:54:59.523,13.43104108,42.34870338,13.97,765.159912109375,3.87988281,8.00924683,3.87785339,16.21356773,6.16754532,104.24341583,42.34870148,7.84313726,-,-,0,15
